bund_nr,lfd_nr,baumkennzahl,zwiesel,bart,alter,alter_methode,d_mess,bhd_hoehe,hoehe,kransatz,azi,hori,kraft,schi
130078,18,1,0,gfi,51,1,234,130,NA,NA,354,1241,2,1
130078,19,1,0,gfi,51,1,382,130,NA,NA,350,1433,1,1
130078,20,2,0,gfi,51,1,NA,NA,NA,NA,46,558,NA,NA
130078,21,2,0,gfi,51,1,NA,NA,NA,NA,98,825,NA,NA
130078,22,1,0,gfi,51,1,409,130,257,158,111,1125,2,1
130078,23,2,0,gfi,51,1,NA,NA,NA,NA,388,1010,NA,NA
130078,24,1,0,gfi,51,1,124,130,NA,NA,388,1256,4,1
130078,25,1,0,gfi,51,1,335,130,NA,NA,7,1051,2,1
130078,26,2,0,gfi,51,1,NA,NA,NA,NA,19,974,NA,NA
130078,27,2,0,gfi,51,1,NA,NA,NA,NA,41,919,NA,NA
130078,28,2,0,gfi,51,1,NA,NA,NA,NA,64,966,NA,NA
130078,29,2,0,gfi,51,1,NA,NA,NA,NA,78,1059,NA,NA
130078,30,1,0,gfi,51,1,401,130,253,146,53,1277,1,1
130078,31,2,0,gfi,51,1,NA,NA,NA,NA,29,1092,NA,NA
130078,32,2,0,gfi,51,1,NA,NA,NA,NA,155,1261,NA,NA
130078,33,1,0,gfi,51,1,299,130,236,184,162,918,2,1
130078,34,2,0,gfi,51,1,NA,NA,NA,NA,185,446,NA,NA
130078,35,1,0,gfi,51,1,294,130,NA,NA,291,456,2,1
130078,36,1,0,gfi,51,1,147,130,NA,NA,319,1022,4,1
130078,37,1,0,gfi,51,1,333,130,NA,NA,305,942,1,1
130078,38,2,0,gfi,51,1,NA,NA,NA,NA,288,668,NA,NA
130078,39,1,0,gfi,51,1,296,130,236,156,256,542,2,1
130078,40,1,0,gfi,51,1,253,130,223,148,220,530,3,1
130078,41,2,0,gfi,51,1,NA,NA,NA,NA,189,718,NA,NA
130078,42,1,0,gfi,51,1,304,130,236,176,179,876,2,1
130078,43,2,0,gfi,51,1,NA,NA,NA,NA,169,1168,NA,NA
130078,44,2,0,gfi,51,1,NA,NA,NA,NA,215,774,NA,NA
130078,45,1,0,gfi,51,1,215,130,NA,NA,224,727,2,1
130078,46,1,0,gfi,51,1,189,130,NA,NA,261,752,3,1
130078,47,1,0,gfi,51,1,294,130,NA,NA,286,1019,3,1
130078,48,1,0,gfi,51,1,289,130,NA,NA,256,1161,2,1
130078,49,1,0,gfi,51,1,415,130,255,174,236,1135,1,1
130078,50,2,0,gfi,51,1,NA,NA,NA,NA,210,1256,NA,NA
130079,1,1,0,sei,70,1,165,130,114,34,170,868,3,1
130079,2,1,0,sbi,70,1,232,130,267,166,172,958,3,1
130079,3,1,0,sbi,70,1,296,130,271,116,172,998,2,1
130079,4,1,0,gki,70,1,513,130,NA,NA,159,1779,1,1
130079,5,1,0,gki,70,1,256,130,NA,NA,203,735,2,1
130079,6,1,0,gki,70,1,374,130,NA,NA,205,1013,2,1
130079,7,1,0,gki,70,1,311,130,NA,NA,208,1241,2,1
130079,8,1,0,sbi,70,1,327,130,NA,NA,218,1617,3,1
130079,9,1,0,gki,70,1,279,130,NA,NA,229,1063,2,1
130079,10,1,0,gki,70,1,252,130,NA,NA,238,1118,2,1
130079,11,1,0,gki,70,1,265,130,NA,NA,229,885,2,1
130079,12,1,0,gki,70,1,403,130,249,179,238,495,1,1
130079,13,1,0,gki,70,1,372,130,NA,NA,269,850,1,1
130079,14,1,0,gki,70,1,194,130,NA,NA,275,1000,3,1
130079,15,1,0,gki,70,1,228,130,NA,NA,293,1185,3,1
130079,16,1,0,gki,70,1,252,130,NA,NA,296,727,2,1
130079,17,3,0,gki,70,1,NA,NA,NA,NA,288,366,NA,NA
130079,18,3,0,gki,70,1,NA,NA,NA,NA,335,476,NA,NA
130079,19,3,0,gki,70,1,NA,NA,NA,NA,337,572,NA,NA
130079,20,1,0,sbi,70,1,318,130,276,175,349,404,2,1
130079,21,3,0,gki,70,1,NA,NA,NA,NA,352,417,NA,NA
130079,22,1,0,gki,70,1,247,130,235,180,372,471,3,1
130079,23,1,0,gki,70,1,465,130,257,155,369,549,1,1
130079,24,1,0,gki,70,1,323,130,239,181,355,768,2,1
130079,25,3,0,gki,70,1,NA,NA,NA,NA,368,833,NA,NA
130079,26,1,0,gki,70,1,302,130,NA,NA,366,1061,2,1
130079,27,1,0,gfi,70,1,149,130,128,27,362,1177,3,2
130079,28,1,0,rbu,70,1,236,130,NA,NA,372,1240,3,1
130079,29,1,0,gki,70,1,350,130,NA,NA,343,1459,NA,NA
130079,30,1,0,sbi,70,1,367,130,NA,NA,323,1587,3,1
130079,31,1,0,gki,70,1,368,130,NA,NA,299,1757,2,1
130079,32,1,0,gki,70,1,307,130,NA,NA,383,1098,2,1
130079,33,1,0,gki,70,1,206,130,NA,NA,399,993,3,1
130079,34,1,0,gki,70,1,416,130,276,184,4,873,1,1
130079,35,1,0,gki,70,1,262,130,NA,NA,389,735,2,1
130079,36,3,0,gki,70,1,NA,130,NA,NA,24,679,3,1
130079,37,1,0,gki,70,1,310,130,NA,NA,16,1259,2,1
130079,38,1,0,gki,70,1,375,130,NA,NA,30,1613,2,1
130079,39,1,0,gki,70,1,338,130,NA,NA,37,938,2,1
130079,40,1,0,gki,70,1,397,130,NA,NA,49,746,2,1
130079,41,1,1,rbu,70,1,373,130,NA,NA,61,1012,2,1
130079,42,1,1,rbu,70,1,148,130,NA,NA,59,1039,3,1
130079,43,1,1,rbu,70,1,176,130,NA,NA,57,1045,2,1
130079,44,1,1,rbu,70,1,237,130,267,59,59,1063,2,1
130079,45,1,1,rbu,70,1,296,130,NA,NA,62,1085,2,1
130079,46,1,0,gfi,70,1,347,130,258,71,75,1093,2,1
130079,47,1,0,gki,70,1,358,130,NA,NA,67,1397,2,1
130079,48,1,0,gki,70,1,364,130,NA,NA,53,1786,2,1
130079,49,1,0,gki,70,1,314,130,NA,NA,88,1070,2,1
130079,50,1,0,gki,70,1,342,130,NA,NA,92,609,2,1
130079,51,1,0,sbi,70,1,492,130,261,93,116,1256,2,1
130079,52,1,0,sbi,70,1,314,130,259,140,133,1673,2,1
130079,53,1,0,gfi,70,1,227,130,185,43,141,1143,3,1
130079,54,1,0,gki,70,1,405,130,255,148,141,1028,2,1
130079,55,1,0,gki,70,1,261,130,NA,NA,147,1226,3,1
130080,1,1,0,gki,69,1,319,130,275,204,84,121,2,1
130080,2,1,0,gki,69,1,240,130,321,255,394,126,2,1
130080,3,3,0,gki,69,1,NA,NA,NA,NA,135,251,NA,NA
130080,4,1,0,stk,20,5,174,130,140,46,108,377,2,2
130080,5,1,0,gki,69,1,223,130,NA,NA,89,438,3,1
130080,6,1,0,gki,69,1,242,130,NA,NA,70,550,3,1
130080,7,3,0,gki,69,1,NA,NA,NA,NA,103,773,NA,NA
130080,8,1,0,gki,69,1,200,130,NA,NA,117,885,3,1
130080,9,3,0,gki,69,1,NA,NA,NA,NA,106,1084,NA,NA
130080,10,1,0,gki,69,1,293,130,NA,NA,92,1171,2,1
130080,11,1,0,gki,69,1,253,130,NA,NA,126,1212,3,1
130080,12,1,0,gki,69,1,236,130,269,216,138,1057,3,1
130080,13,1,0,gki,69,1,304,130,291,223,132,888,2,1
130080,14,1,0,stk,20,5,124,130,98,42,128,850,3,2
130080,15,1,0,gki,69,1,273,130,288,208,194,504,2,1
130080,16,1,0,gki,69,1,249,130,NA,NA,213,492,2,1
130080,17,1,0,gki,69,1,270,130,NA,NA,191,750,2,1
130080,18,1,0,gki,69,1,316,130,NA,NA,192,812,2,1
130080,19,1,0,gki,69,1,378,130,NA,NA,208,901,1,1
130080,20,1,0,gki,69,1,294,130,NA,NA,176,847,2,1
130080,21,3,0,gki,69,1,NA,NA,NA,NA,170,736,NA,NA
130080,22,3,0,gki,69,1,NA,NA,NA,NA,164,1066,NA,NA
130080,23,1,0,gki,69,1,245,130,NA,NA,160,1217,3,1
130080,24,1,0,gki,69,1,139,130,NA,NA,232,722,4,1
130080,25,1,0,gki,69,1,263,130,NA,NA,247,996,3,1
130080,26,3,0,gki,69,1,NA,NA,NA,NA,255,1230,NA,NA
130080,27,1,0,gki,69,1,212,130,NA,NA,266,1143,3,1
130080,28,3,0,gki,69,1,NA,NA,NA,NA,275,1232,NA,NA
130080,29,1,0,gki,69,1,349,130,NA,NA,272,1496,1,1
130080,30,1,0,gki,69,1,243,130,NA,NA,281,1110,2,1
130080,31,1,0,gki,69,1,165,130,NA,NA,269,858,3,1
130080,32,1,0,gki,69,1,241,130,NA,NA,253,869,3,1
130080,33,1,0,gki,69,1,281,130,NA,NA,258,765,2,1
130080,34,3,0,gki,69,1,NA,NA,NA,NA,250,658,NA,NA
130080,35,1,0,gki,69,1,337,130,319,234,278,312,1,1
130080,36,1,0,gki,69,1,265,130,280,207,292,448,2,1
130080,37,1,0,gki,69,1,395,130,312,195,334,703,1,1
130080,38,1,0,gki,69,1,298,130,NA,NA,309,693,2,1
130080,39,3,0,gki,69,1,NA,NA,NA,NA,320,853,NA,NA
130080,40,1,0,gki,69,1,308,130,NA,NA,308,883,2,1
130080,41,1,0,gki,69,1,274,130,NA,NA,295,1079,2,1
130080,42,1,0,gki,69,1,286,130,NA,NA,303,1229,2,1
130080,43,1,0,gki,69,1,233,130,NA,NA,322,1173,2,1
130080,44,1,0,gki,69,1,225,130,NA,NA,329,1176,2,1
130080,45,1,0,gki,69,1,186,130,NA,NA,345,895,3,1
130080,46,1,0,gki,69,1,151,130,NA,NA,357,988,4,1
130080,47,1,0,gki,69,1,274,130,NA,NA,370,1119,3,1
130080,48,1,0,gki,69,1,274,130,NA,NA,369,887,2,1
130080,49,3,0,gki,69,1,NA,NA,NA,NA,375,765,NA,NA
130080,50,1,0,gki,69,1,256,130,NA,NA,394,443,3,1
130080,51,1,0,gki,69,1,259,130,NA,NA,3,705,2,1
130080,52,1,0,gki,69,1,249,130,NA,NA,0,973,2,1
130080,53,3,0,gki,69,1,NA,NA,NA,NA,392,1105,NA,NA
130080,54,1,0,gki,69,1,198,130,NA,NA,10,1121,3,1
130080,55,1,0,gki,69,1,238,130,258,205,28,948,3,1
130080,56,1,0,gki,69,1,306,130,311,250,31,686,2,1
130080,57,3,0,gki,69,1,NA,NA,NA,NA,43,814,NA,NA
130080,58,1,0,gki,69,1,224,130,NA,NA,57,777,2,1
130080,59,1,0,gki,69,1,218,130,NA,NA,48,960,3,1
130080,60,1,0,gki,69,1,279,130,NA,NA,57,1107,2,1
130080,61,1,0,gki,69,1,275,130,NA,NA,68,875,2,1
130080,62,1,0,gki,69,1,278,130,NA,NA,80,124,2,1
130080,63,3,0,gki,69,1,NA,NA,NA,NA,57,1103,NA,NA
130080,78,0,0,gki,69,1,338,130,NA,NA,69,1345,2,1
130081,1,1,0,gki,111,1,316,130,NA,NA,64,162,2,1
130081,2,1,0,gki,111,1,479,130,298,207,205,168,1,1
130081,3,1,0,sei,69,1,123,130,91,22,154,315,4,2
130081,4,1,0,gki,111,1,394,130,300,199,154,561,2,1
130081,5,1,0,sei,69,1,238,130,NA,NA,112,574,3,2
130081,6,1,0,gki,111,1,427,130,213,116,117,1235,1,1
130081,7,2,0,gki,111,1,NA,NA,NA,NA,127,1513,NA,NA
130081,8,2,0,gki,111,1,NA,NA,NA,NA,183,991,NA,NA
130081,9,2,0,sbi,50,5,NA,NA,NA,NA,188,1104,NA,NA
130081,10,1,0,sei,69,1,246,130,NA,NA,215,999,2,2
130081,11,1,0,gki,111,1,427,130,NA,NA,227,1144,1,1
130081,12,1,0,sei,69,1,143,130,NA,NA,233,1201,4,2
130081,13,2,0,gki,130,1,NA,NA,NA,NA,234,1417,NA,NA
130081,14,1,0,sei,69,1,161,130,NA,NA,251,1156,3,2
130081,15,1,0,sei,69,1,237,130,NA,NA,262,1236,3,2
130081,16,1,0,gki,111,1,399,130,NA,NA,260,1455,2,1
130081,17,2,0,sei,130,1,NA,NA,NA,NA,286,688,NA,NA
130081,18,1,0,sbi,30,5,134,130,148,77,309,641,3,2
130081,19,1,0,gki,111,1,402,130,265,229,330,496,2,1
130081,20,2,0,gki,130,1,NA,NA,NA,NA,322,1444,NA,NA
130081,21,1,0,sei,69,1,224,130,NA,NA,348,1204,2,2
130081,22,3,0,gki,130,1,NA,NA,NA,NA,364,1355,NA,NA
130081,23,1,0,sei,69,1,138,130,NA,NA,364,1151,4,2
130081,24,1,0,sei,69,1,131,130,NA,NA,375,1087,3,2
130081,25,1,0,sei,69,1,260,130,186,70,370,674,2,2
130081,26,1,0,sei,69,1,163,130,143,85,387,1236,3,2
130081,27,1,0,gki,111,1,452,130,287,216,5,1695,1,1
130081,28,3,0,gki,130,1,NA,NA,NA,NA,383,1770,NA,NA
130081,29,1,0,gki,111,1,377,130,NA,NA,33,1323,2,1
130081,30,1,0,sei,69,1,318,130,190,105,47,1176,3,2
130081,31,1,0,sei,69,1,248,130,182,57,58,1178,3,2
130081,32,1,0,sei,69,1,213,130,183,44,45,826,2,2
130081,33,1,0,sei,69,1,306,130,237,34,28,679,1,2
130081,34,1,0,gki,111,1,347,130,NA,NA,27,575,2,1
130081,35,1,0,sei,69,1,263,130,185,49,84,1034,3,2
130082,1,1,0,dgl,56,1,430,130,NA,NA,199,213,2,1
130082,2,2,0,dgl,56,1,277,130,NA,NA,192,620,NA,NA
130082,3,1,0,dgl,56,1,554,130,NA,NA,211,1581,1,1
130082,4,1,0,dgl,56,1,439,130,NA,NA,248,1234,2,1
130082,5,1,0,dgl,56,1,500,130,NA,NA,252,778,1,1
130082,6,1,0,dgl,56,1,393,130,303,186,283,1295,2,1
130082,7,1,0,dgl,56,1,183,130,228,171,299,943,3,1
130082,8,1,0,dgl,56,1,342,130,NA,NA,324,934,2,1
130082,9,1,0,dgl,56,1,458,130,NA,NA,330,447,1,1
130082,10,1,0,dgl,56,1,428,130,320,178,371,1046,1,1
130082,11,1,0,dgl,56,1,470,130,NA,NA,358,1681,1,1
130082,12,1,0,dgl,56,1,406,130,NA,NA,379,1591,2,1
130082,13,1,0,dgl,56,1,408,130,NA,NA,396,1619,1,1
130082,14,1,0,dgl,56,1,502,130,341,188,27,1533,1,1
130082,15,1,0,dgl,56,1,432,130,312,177,37,841,2,1
130082,16,1,0,dgl,56,1,415,130,NA,NA,39,203,2,1
130082,17,1,0,dgl,56,1,355,130,293,199,68,887,2,1
130082,18,1,0,dgl,56,1,545,130,331,197,84,1609,1,1
130082,19,1,0,dgl,56,1,304,130,256,156,100,1071,3,1
130082,20,1,0,dgl,56,1,542,130,NA,NA,122,1422,1,1
130082,21,1,0,dgl,56,1,354,130,NA,NA,124,1023,2,1
130082,22,1,0,dgl,56,1,438,130,NA,NA,119,657,2,1
130082,23,1,0,dgl,56,1,474,130,NA,NA,173,1257,1,1
130082,24,1,0,dgl,56,1,380,130,NA,NA,155,1656,2,1
130083,1,1,0,gki,66,1,294,130,NA,NA,227,157,2,1
130083,2,1,0,gki,66,1,302,130,NA,NA,176,456,2,1
130083,3,1,0,gki,66,1,244,130,NA,NA,175,972,3,1
130083,4,2,0,gki,66,1,NA,NA,NA,NA,188,1124,NA,NA
130083,5,1,0,gki,66,1,388,130,NA,NA,187,1361,1,1
130083,6,1,0,gki,66,1,283,130,NA,NA,269,980,3,1
130083,7,2,0,gki,66,1,NA,NA,NA,NA,283,1093,NA,NA
130083,8,2,0,gki,66,1,NA,NA,NA,NA,282,1233,NA,NA
130083,9,1,0,gki,66,1,357,130,NA,NA,282,1483,2,1
130083,10,2,0,gki,66,1,NA,NA,NA,NA,292,1197,NA,NA
130083,11,2,0,gki,66,1,NA,NA,NA,NA,300,847,NA,NA
130083,12,1,0,gki,66,1,312,130,232,135,301,673,2,1
130083,13,1,0,gki,66,1,276,130,NA,NA,311,868,3,1
130083,14,2,0,gki,66,1,NA,NA,NA,NA,312,1227,NA,NA
130083,15,2,0,gki,66,1,NA,NA,NA,NA,327,1097,NA,NA
130083,16,1,0,gki,66,1,432,130,231,147,360,676,1,1
130083,17,1,0,gki,66,1,445,130,238,165,396,1709,1,1
130083,18,1,0,gki,66,1,173,130,NA,NA,395,766,4,1
130083,19,2,0,gki,66,1,NA,NA,NA,NA,16,772,NA,NA
130083,20,2,0,gki,66,1,NA,NA,NA,NA,15,879,NA,NA
130083,21,2,0,gki,66,1,NA,NA,NA,NA,23,905,NA,NA
130083,22,2,0,gki,66,1,NA,NA,NA,NA,24,737,NA,NA
130083,23,2,0,gki,66,1,NA,NA,NA,NA,37,800,NA,NA
130083,24,1,0,gki,66,1,276,130,219,163,37,765,3,1
130083,25,2,0,gki,66,1,NA,NA,NA,NA,55,594,NA,NA
130083,26,3,0,gki,66,1,NA,NA,NA,NA,54,683,NA,NA
130083,27,1,0,gki,66,1,275,130,227,157,62,895,3,1
130083,28,2,0,gki,66,1,NA,NA,NA,NA,62,1158,NA,NA
130083,29,1,0,gki,66,1,192,130,NA,NA,77,768,4,1
130083,30,1,0,gki,66,1,298,130,NA,NA,70,546,2,1
130083,31,2,0,gki,66,1,NA,NA,NA,NA,70,510,NA,NA
130083,32,1,0,gki,66,1,389,130,220,125,112,1335,1,1
130083,33,1,0,gki,66,1,274,130,232,161,120,1056,2,1
130083,34,1,0,gki,66,1,175,130,NA,NA,115,612,4,1
130083,35,1,0,gki,66,1,298,130,NA,NA,148,395,2,1
130083,36,1,0,gki,66,1,336,130,NA,NA,150,761,1,1
130083,37,1,0,gki,66,1,280,130,195,132,141,1014,2,1
130083,38,3,0,sbi,66,1,NA,NA,NA,NA,135,1093,NA,NA
130083,39,2,0,gki,66,1,NA,NA,NA,NA,131,1421,NA,NA
130083,40,2,0,gki,66,1,NA,NA,NA,NA,158,969,NA,NA
130083,41,2,0,gki,66,1,NA,NA,NA,NA,159,1087,NA,NA
130083,42,1,0,gki,66,1,393,130,NA,NA,171,1700,2,1
130084,1,1,0,gki,49,1,363,130,279,179,165,300,2,1
130084,2,1,0,dgl,49,1,397,130,NA,NA,165,880,1,1
130084,3,1,0,gki,49,1,352,130,NA,NA,187,1345,2,1
130084,4,1,0,gki,49,1,342,130,NA,NA,206,1078,2,1
130084,5,1,0,gki,49,1,443,130,263,161,240,1000,1,1
130084,6,1,0,gki,49,1,423,130,NA,NA,263,1124,1,1
130084,7,1,0,stk,49,1,164,130,81,46,278,1078,2,2
130084,8,1,0,dgl,49,1,421,130,301,168,280,346,1,1
130084,9,1,0,dgl,49,1,275,130,NA,NA,298,435,4,1
130084,10,1,0,dgl,49,1,85,130,98,51,211,375,2,2
130084,11,1,0,dgl,49,1,345,130,290,166,348,622,1,1
130084,12,1,0,dgl,49,1,420,130,NA,NA,329,1116,2,1
130084,13,1,0,dgl,49,1,300,130,NA,NA,348,1095,2,1
130084,14,1,0,dgl,49,1,376,130,307,179,378,809,1,1
130084,15,1,0,gki,49,1,284,130,286,215,2,293,2,1
130084,16,1,0,dgl,49,1,395,130,324,173,4,1058,1,1
130084,17,1,0,dgl,49,1,370,130,298,153,20,1204,2,1
130084,18,1,0,gki,49,1,378,130,NA,NA,16,1693,2,1
130084,19,1,0,gki,49,1,341,130,NA,NA,3,1717,2,1
130084,20,1,0,gki,49,1,298,130,245,179,35,1154,3,1
130084,21,1,0,gki,49,1,273,130,256,166,65,989,3,1
130084,22,1,0,gki,49,1,353,130,304,152,60,1595,2,1
130084,23,1,0,dgl,49,1,460,130,NA,NA,81,1273,1,1
130084,24,1,0,dgl,49,1,291,130,NA,NA,101,1195,3,1
130084,25,1,0,gki,49,1,334,130,NA,NA,123,1304,2,1
130084,26,1,0,dgl,49,1,393,130,NA,NA,138,1103,1,1
130088,1,3,0,gki,67,1,NA,NA,NA,NA,360,224,NA,NA
130088,2,1,0,ela,67,1,309,130,284,170,371,465,2,1
130088,3,1,0,gki,67,1,219,130,262,187,371,606,4,1
130088,4,3,0,sbi,67,1,NA,NA,NA,NA,356,845,NA,NA
130088,5,1,0,sbi,25,5,166,130,236,157,348,1211,1,2
130088,6,1,0,gki,67,1,446,130,NA,NA,343,1744,1,1
130088,7,1,0,sbi,67,1,333,130,269,130,381,1481,3,1
130088,8,1,0,gki,67,1,337,130,NA,NA,399,895,3,1
130088,9,1,0,gki,67,1,244,130,NA,NA,5,512,4,1
130088,10,1,0,gki,67,1,376,130,325,190,27,329,1,1
130088,11,1,0,dgl,67,1,504,130,335,111,34,714,1,1
130088,12,1,0,gki,67,1,408,130,NA,NA,45,1062,1,1
130088,13,1,0,dgl,67,1,469,130,308,101,34,1339,2,1
130088,14,1,0,sei,67,1,184,130,156,26,10,1163,2,2
130088,15,1,0,gki,67,1,408,130,NA,NA,5,1650,2,1
130088,16,1,0,gki,67,1,383,130,NA,NA,64,1464,2,1
130088,17,1,0,gki,67,1,360,130,NA,NA,81,1394,2,1
130088,18,1,0,gki,67,1,357,130,NA,NA,83,1600,1,1
130088,19,1,0,gki,67,1,347,130,NA,NA,80,1701,3,1
130088,20,1,0,gki,67,1,320,130,NA,NA,79,676,3,1
130088,21,1,0,gki,67,1,442,130,344,235,91,820,1,1
130088,22,1,0,ela,67,1,167,130,176,44,114,424,1,2
130088,23,1,0,gki,67,1,329,130,NA,NA,150,324,2,1
130088,24,3,0,gki,67,1,NA,NA,NA,NA,180,405,NA,NA
130088,25,1,0,gki,67,1,265,130,NA,NA,146,757,3,1
130088,26,3,0,gki,67,1,NA,NA,NA,NA,130,717,NA,NA
130088,27,1,0,gki,67,1,328,130,NA,NA,118,1191,2,1
130088,28,1,0,gki,67,1,411,130,NA,NA,124,1170,2,1
130088,29,1,0,ela,67,1,362,130,NA,NA,109,1511,2,1
130088,30,1,0,gki,67,1,269,130,NA,NA,159,805,3,1
130088,31,1,0,gki,67,1,336,130,299,219,173,923,2,1
130088,32,1,0,gki,67,1,398,130,NA,NA,160,1036,1,1
130088,33,3,0,gki,67,1,NA,NA,NA,NA,184,1054,NA,NA
130088,34,1,0,gki,67,1,403,130,NA,NA,178,1498,2,1
130088,35,1,0,gki,67,1,411,130,NA,NA,204,1261,1,1
130088,36,1,0,gki,67,1,246,130,NA,NA,211,1112,2,1
130088,37,1,0,gki,67,1,229,130,NA,NA,203,890,3,1
130088,38,1,0,gki,67,1,289,130,257,190,196,745,2,1
130088,39,1,0,ela,67,1,263,130,NA,NA,223,648,3,1
130088,40,1,0,gki,67,1,214,130,NA,NA,257,298,3,1
130088,41,1,0,gki,67,1,247,130,302,228,252,496,3,1
130088,42,1,0,gki,67,1,388,130,NA,NA,273,795,1,1
130088,43,1,0,sei,67,1,181,130,NA,NA,257,1037,2,2
130088,44,1,0,gki,67,1,303,130,NA,NA,244,1110,2,1
130088,45,1,0,gki,67,1,345,130,NA,NA,229,1127,2,1
130088,46,1,0,gki,67,1,345,130,NA,NA,245,1751,1,1
130088,47,3,0,gki,67,1,NA,NA,NA,NA,255,1259,NA,NA
130088,48,1,0,sei,67,1,174,130,NA,NA,280,1152,2,2
130088,49,1,0,ela,67,1,456,130,NA,NA,296,1141,1,1
130088,50,1,0,gki,67,1,485,130,NA,NA,298,1586,1,1
130088,51,1,0,ela,67,1,370,130,NA,NA,313,1734,2,1
130088,52,1,0,ela,67,1,390,130,NA,NA,320,939,2,1
130088,53,1,0,sei,67,1,210,130,NA,NA,323,668,1,2
130010,9,4,NA,NA,NA,NA,NA,NA,NA,NA,82,2229,NA,NA
130014,41,7,NA,NA,NA,NA,NA,NA,NA,NA,197,1636,NA,NA
130022,1,7,NA,NA,NA,NA,NA,NA,NA,NA,356,146,NA,NA
130022,2,7,NA,NA,NA,NA,NA,NA,NA,NA,41,135,NA,NA
130022,3,7,NA,NA,NA,NA,NA,NA,NA,NA,26,484,NA,NA
130039,13,7,NA,NA,NA,NA,NA,NA,NA,NA,224,813,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,376,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,731,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,814,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,895,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,1013,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,842,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,680,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,836,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,768,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,465,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,624,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,659,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,805,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1219,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,1594,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,1259,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1194,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,1016,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,1208,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,1145,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,1046,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1155,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1722,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1046,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,889,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,874,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,662,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,368,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,479,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,269,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,399,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,720,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1061,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1135,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,411,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,690,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,771,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,884,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,946,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1782,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,1604,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1224,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,1230,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,1207,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,1456,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,968,NA,NA
