"plot_ID","inv","inv_year","stand","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha"
140053,"BZE3",2022,"A",24,1,NA,1254,203,60,1,"sbi","SBi",26,"LB","bu","aLn","shw","BI","BI","BI","20",3,1,243,24.3,"sampled",41,200,130,20,0.0314159265358979,12.62,0.0487148767113273,0.0500343869018386
140053,"BZE3",2022,"A",24,1,NA,1254,203,60,1,"sbi","SBi",26,"LB","bu","aLn","shw","BI","BI","BI","20",3,1,243,24.3,"sampled",41,200,130,20,0.0314159265358979,12.62,0.0487148767113273,0.0500343869018386
140053,"BZE3",2022,"A",25,0,NA,959,342,40,1,"sei","SEi",17,"LB","ei","ei","ei","EI","EI","aLB","10",0,2,89,8.9,"sampled",25,129,130,12.9,0.0130698108370969,12.62,0.0487148767113273,0.0500343869018386
140053,"BZE3",2022,"A",25,0,NA,959,342,40,1,"sei","SEi",17,"LB","ei","ei","ei","EI","EI","aLB","10",0,2,89,8.9,"sampled",25,129,130,12.9,0.0130698108370969,12.62,0.0487148767113273,0.0500343869018386
140053,"BZE3",2022,"A",26,0,NA,1307,17,116,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,245,24.5,"sampled",154,335,130,33.5,0.0881413088872786,17.84,0.0866790175434762,0.0999860870850348
140053,"BZE3",2022,"A",26,0,NA,1307,17,116,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,245,24.5,"sampled",154,335,130,33.5,0.0881413088872786,17.84,0.0866790175434762,0.0999860870850348
140054,"BZE3",2022,"A",1,1,NA,526,326,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,21.7429765507128,"coeff_sp",NA,248,130,24.8,0.0483051286415967,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",2,1,NA,921,331,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,16.4174069159664,"coeff_sp",NA,171,130,17.1,0.0229658276959048,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",3,1,NA,890,342,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,22.2107587559539,"coeff_sp",NA,256,130,25.6,0.0514718540364152,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",4,1,NA,894,362,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,22.235975536457,"coeff_sp",NA,256,140,25.6438596491228,0.0516483752348968,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",5,1,NA,489,354,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,20.1741489127483,"coeff_sp",NA,222,150,22.2877192982456,0.039014059339534,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",6,1,NA,105,374,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,224,22.4,"sampled",120,267,130,26.7,0.0559902496704407,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",7,1,NA,305,383,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,15.935160472303,"coeff_sp",NA,165,130,16.5,0.0213824649984955,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",8,1,NA,552,382,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,17.2751981462253,"coeff_sp",NA,182,130,18.2,0.0260155287643771,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",9,1,NA,943,375,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,21.1910977975535,"coeff_sp",NA,238,150,23.8877192982456,0.044816636086375,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",10,1,NA,1227,383,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",1,1,NA,24.5782968491391,"coeff_sp",NA,301,130,30.1,0.0711578590019722,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",11,1,NA,1027,382,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,13.5769642862823,"coeff_sp",NA,136,160,13.7315789473684,0.0148091740605678,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",12,1,NA,688,1,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",3,1,NA,11.8965902209755,"coeff_sp",NA,119,130,11.9,0.0111220233918713,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",13,1,NA,970,1,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",2,1,NA,17.8779110088631,"coeff_sp",NA,190,130,19,0.0283528736986479,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",14,1,NA,1172,397,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,11.612404289323,"coeff_sp",NA,116,130,11.6,0.0105683176866761,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",15,1,NA,385,37,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,20.3776416253582,"coeff_sp",NA,226,130,22.6,0.0401149965936881,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",16,1,NA,613,21,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",2,1,NA,17.6539606700139,"coeff_sp",NA,187,130,18.7,0.0274645883758454,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",17,1,NA,830,12,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,18.6067029347533,"coeff_sp",NA,200,130,20,0.0314159265358979,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",18,1,NA,1143,10,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,15.0983306762232,"coeff_sp",NA,154,150,15.4877192982456,0.0188393024747863,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",19,1,NA,1070,21,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,16.6547152703036,"coeff_sp",NA,174,130,17.4,0.0237787147950211,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",20,1,NA,1258,25,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,18.9610085586818,"coeff_sp",NA,205,130,20.5,0.0330063578167778,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",21,1,NA,1020,32,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,12.9171538139378,"coeff_sp",NA,130,130,13,0.0132732289614169,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",22,1,NA,927,31,40,1,"ela","ELa",10,"NB","lae","ki","ki","KI","LA","aNB","40",1,1,250,25,"sampled",150,423,130,42.3,0.140530507978542,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",23,1,NA,653,42,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",3,1,NA,12.5499712349112,"coeff_sp",NA,126,130,12.6,0.0124689812420979,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",24,1,NA,1011,44,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,10.5374522349427,"coeff_sp",NA,104,150,10.4877192982456,0.0086387715912226,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",25,1,NA,792,64,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,15.4426848879858,"coeff_sp",NA,159,130,15.9,0.0198556509688509,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",26,1,NA,494,69,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,24.8154507078214,"coeff_sp",NA,306,130,30.6,0.0735415424278835,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",27,1,NA,916,73,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,23.102517083028,"coeff_sp",NA,272,130,27.2,0.0581068977207968,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",28,1,NA,1033,72,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",2,1,NA,18.172681897814,"coeff_sp",NA,194,130,19.4,0.0295592452776264,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",29,1,NA,469,102,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,197,19.7,"sampled",88,171,130,17.1,0.0229658276959048,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",30,1,NA,341,144,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,206,20.6,"sampled",96,230,150,23.0877192982456,0.0418650822304971,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",31,1,NA,715,138,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,210,21,"sampled",42,382,130,38.2,0.114608441595609,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",32,1,NA,1623,132,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.4110566236483,"coeff_sp",NA,368,150,36.8877192982456,0.106869429295741,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",33,1,NA,1123,151,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,231,23.1,"sampled",48,341,130,34.1,0.0913268838380187,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",34,1,NA,1138,158,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",1,1,245,24.5,"sampled",98,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",35,1,NA,553,158,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,22.6814020969399,"coeff_sp",NA,263,160,26.4315789473684,0.0548701435279632,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",36,1,NA,741,165,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,17.1217525710909,"coeff_sp",NA,180,130,18,0.0254469004940773,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",38,1,NA,540,209,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,22.60110283093,"coeff_sp",NA,262,150,26.2877192982456,0.0542744834434979,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",39,1,NA,987,196,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",1,1,NA,28.8606742589707,"coeff_sp",NA,413,130,41.3,0.133964579332539,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",40,1,NA,1183,216,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,19.717261186335,"coeff_sp",NA,216,130,21.6,0.0366435367114714,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",41,1,NA,1127,227,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,12.4574706058241,"coeff_sp",NA,125,130,12.5,0.0122718463030851,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",42,1,NA,313,270,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,24.944013393984,"coeff_sp",NA,307,170,30.8754385964912,0.0748714342456263,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",43,1,NA,693,258,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,21.0750533160315,"coeff_sp",NA,237,130,23.7,0.0441150294398713,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",44,1,NA,1224,262,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,20.6626621477449,"coeff_sp",NA,230,140,23.0438596491228,0.0417061714525151,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",45,1,NA,895,285,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",1,1,NA,27.0428084622441,"coeff_sp",NA,358,150,35.8877192982456,0.101153659714328,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",46,1,NA,471,290,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,22.4956211804567,"coeff_sp",NA,261,130,26.1,0.0535021082887976,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",47,1,NA,311,314,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,11.7074082651127,"coeff_sp",NA,117,130,11.7,0.0107513154587477,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",48,1,NA,1180,304,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,21.7617253914118,"coeff_sp",NA,247,160,24.8315789473684,0.0484282251182864,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",49,1,NA,1108,309,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",2,1,NA,19.1704056525903,"coeff_sp",NA,208,130,20.8,0.0339794661412272,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",50,1,NA,1044,316,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,18.172681897814,"coeff_sp",NA,194,130,19.4,0.0295592452776264,12.62,0.0500115280167522,0.0500343869018386
140054,"BZE3",2022,"A",52,0,NA,1527,38,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,232,23.2,"sampled",132,317,130,31.7,0.0789238760416462,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",53,0,NA,1487,60,40,1,"ela","ELa",10,"NB","lae","ki","ki","KI","LA","aNB","30",1,1,254,25.4,"sampled",150,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",54,0,NA,1694,69,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",1,1,250,25,"sampled",148,373,130,37.3,0.109271661075324,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",55,0,NA,1321,88,40,1,"sbi","SBi",26,"LB","bu","aLn","shw","BI","BI","BI","35",1,1,234,23.4,"sampled",45,350,130,35,0.0962112750161874,17.84,0.0999404070914056,0.0999860870850348
140054,"BZE3",2022,"A",56,0,NA,1258,314,40,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,220,22,"sampled",133,254,130,25.4,0.0506707479097498,12.62,0.0500115280167522,0.0500343869018386
140055,"BZE3",2022,"B",38,0,NA,531,220,91,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,34.2027498935598,"coeff_SP_P",NA,455,130,45.5,0.162597054777357,17.84,0.0477698765240248,0.0999860870850348
140055,"BZE3",2022,"B",39,0,NA,651,250,91,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,299,29.9,"sampled",177,380,130,38,0.113411494794592,17.84,0.0477698765240248,0.0999860870850348
140055,"BZE3",2022,"B",40,0,NA,1072,243,91,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",3,1,NA,27.4290082920308,"coeff_SP_P",NA,268,130,26.8,0.0564104376878583,12.62,0.0234495428422025,0.0500343869018386
140055,"BZE3",2022,"B",41,0,NA,1130,255,91,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,310,31,"sampled",167,363,130,36.3,0.103491130592718,17.84,0.0477698765240248,0.0999860870850348
140055,"BZE3",2022,"B",42,0,NA,828,305,91,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","55",1,1,349,34.9,"sampled",182,636,130,63.6,0.317690415501614,17.84,0.0477698765240248,0.0999860870850348
140055,"BZE3",2022,"B",43,0,NA,466,338,91,1,"sei","SEi",17,"LB","ei","ei","ei","EI","EI","aLB","25",3,1,219,21.9,"sampled",9,259,140,25.9438596491228,0.052863882234618,12.62,0.0234495428422025,0.0500343869018386
140055,"BZE3",2022,"B",44,0,NA,954,377,91,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,29.555881689363,"coeff_SP_P",NA,304,130,30.4,0.0725833566685386,17.84,0.0477698765240248,0.0999860870850348
140055,"BZE3",2022,"B",45,0,NA,1280,198,91,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",3,1,NA,31.2219804770423,"coeff_SP_P",NA,339,170,34.0754385964912,0.0911953701363212,17.84,0.0477698765240248,0.0999860870850348
140056,"BZE3",2022,"A",1,1,NA,236,322,75,1,"sbi","SBi",26,"LB","bu","aLn","shw","BI","BI","BI","30",2,1,234,23.4,"sampled",123,337,130,33.7,0.0891968840188848,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",2,1,NA,311,345,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,143,14.3,"sampled",116,149,150,14.9877192982456,0.0176425347996655,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",3,1,NA,568,341,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,217,21.7,"sampled",70,354,130,35.4,0.0984229562443146,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",4,1,NA,648,352,75,1,"ei","Ei",17,"LB","ei","ei","ei","EI","EI","aLB","30",4,1,109,10.9,"sampled",42,302,130,30.2,0.0716314540945009,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",7,1,NA,695,387,75,1,"gki","GKi",5,"NB","ki","ki","ki","KI","KI","KI","40",2,1,246,24.6,"sampled",162,414,130,41.4,0.134614103613669,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",8,1,NA,271,396,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",4,1,NA,16.9914219695105,"coeff_SP_P",NA,157,130,15.7,0.0193592793295837,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",9,1,NA,414,20,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,20.1784208882797,"coeff_SP_P",NA,194,130,19.4,0.0295592452776264,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",10,1,NA,518,20,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,18.2772353458282,"coeff_SP_P",NA,170,140,17.0438596491228,0.0228152787855344,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",11,1,NA,569,8,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,24.7529719013239,"coeff_SP_P",NA,302,130,30.2,0.0716314540945009,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",12,1,NA,747,2,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",4,1,NA,18.8504496569829,"coeff_SP_P",NA,177,130,17.7,0.0246057390610787,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",13,1,NA,1080,395,75,1,"sbi","SBi",26,"LB","bu","aLn","shw","BI","BI","BI","20",4,1,NA,21.5046506375327,"coeff_sp",NA,237,130,23.7,0.0441150294398713,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",14,1,NA,1118,396,75,1,"sbi","SBi",26,"LB","bu","aLn","shw","BI","BI","BI","15",3,1,110,11,"sampled",68,186,130,18.6,0.0271716348608981,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",15,1,NA,1065,8,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,269,26.9,"sampled",166,425,130,42.5,0.141862543263664,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",16,1,NA,1256,18,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,14.1869352461123,"coeff_SP_P",NA,132,130,13.2,0.0136847775990371,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",17,1,NA,1160,24,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,23.9790287169101,"coeff_SP_P",NA,272,130,27.2,0.0581068977207968,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",18,1,NA,1092,36,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,14.9088649947183,"coeff_SP_P",NA,138,130,13.8,0.014957122623741,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",19,1,NA,867,48,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,25.2501438836357,"coeff_SP_P",NA,329,130,32.9,0.0850122826043032,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",20,1,NA,735,26,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,263,26.3,"sampled",171,253,130,25.3,0.0502725510409073,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",22,1,NA,329,59,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",4,1,NA,16.8895940654837,"coeff_SP_P",NA,156,130,15.6,0.0191134497044403,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",23,1,NA,430,65,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,23.9790287169101,"coeff_SP_P",NA,272,130,27.2,0.0581068977207968,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",24,1,NA,763,72,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,23.3678412657083,"coeff_SP_P",NA,254,130,25.4,0.0506707479097498,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",25,1,NA,1001,56,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,23.405190047885,"coeff_SP_P",NA,255,130,25.5,0.0510705155749191,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",26,1,NA,1439,70,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,25.2961337297006,"coeff_SP_P",NA,332,130,33.2,0.0865697271623204,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",27,1,NA,1152,78,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,24.6421171930408,"coeff_SP_P",NA,297,130,29.7,0.0692791865951255,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",28,1,NA,732,87,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,24.1275258119492,"coeff_SP_P",NA,277,130,27.7,0.0602628156793228,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",29,1,NA,347,114,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,24.069156636446,"coeff_SP_P",NA,275,130,27.5,0.059395736106932,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",30,1,NA,741,113,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,23.5147248471719,"coeff_SP_P",NA,258,130,25.8,0.0522792433483878,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",31,1,NA,914,120,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","15",3,1,NA,17.3901477795852,"coeff_SP_P",NA,161,130,16.1,0.0203583057934253,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",32,1,NA,1159,101,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",2,1,NA,24.2947131412438,"coeff_SP_P",NA,283,130,28.3,0.0629017535083382,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",33,1,NA,1249,107,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,25.9080633984634,"coeff_SP_P",NA,387,150,38.7877192982456,0.118162145888457,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",34,1,NA,1222,116,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,22.7982457296346,"coeff_SP_P",NA,240,130,24,0.045238934211693,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",35,1,NA,1252,136,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",1,1,297,29.7,"sampled",135,479,150,47.9877192982456,0.180863154382014,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",36,1,NA,1064,139,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",3,1,NA,23.2141453715934,"coeff_SP_P",NA,250,130,25,0.0490873852123405,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",38,1,NA,1174,153,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,20.5960929807789,"coeff_SP_P",NA,200,130,20,0.0314159265358979,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",39,1,NA,1547,162,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,25.1018370340962,"coeff_SP_P",NA,320,130,32,0.0804247719318987,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",40,1,NA,1175,163,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,16.1526077177918,"coeff_SP_P",NA,149,130,14.9,0.0174366246255868,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",41,1,NA,742,153,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,25.218552582427,"coeff_SP_P",NA,327,130,32.7,0.0839818402139258,17.84,0.0767153980947152,0.0999860870850348
140056,"BZE3",2022,"A",42,1,NA,478,143,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,NA,21.2905822235646,"coeff_SP_P",NA,210,150,21.0877192982456,0.0349260205623049,12.62,0.044501624723926,0.0500343869018386
140056,"BZE3",2022,"A",43,1,NA,304,156,75,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",4,1,NA,16.0438595764947,"coeff_SP_P",NA,148,130,14.8,0.0172033613710577,12.62,0.044501624723926,0.0500343869018386
