"";"plot_ID";"stand";"SP_code";"C_layer";"age_period";"annual_growth_cm";"stand_component";"stand_type";"compartiment";"B_t_ha_diff";"C_t_ha_diff";"N_t_ha_diff";"n_ha_diff";"n_SP_diff";"BA_percent_diff"
"752";"140057";"A";"gfi";"all";11;0,340726817042606;"LT";1;"sb";2,7828049013829;1,39140245069147;0,0134687757226934;NA;NA;NA
"753";"140057";"A";"gfi";"all";11;0,340726817042606;"LT";1;"stb";0,13399158088992;0,06699579044496;0,00064851925150721;NA;NA;NA
"754";"140057";"A";"gfi";"all";11;0,340726817042606;"LT";1;"stw";1,67174319556515;0,83587159778258;0,0013574554747989;NA;NA;NA
"755";"140057";"A";"gfi";"all";11;0,340726817042606;"LT";1;"sw";35,80718395412;17,90359197706;0,0290754333707451;NA;NA;NA
"756";"140057";"A";"gfi";"all";11;0,340726817042606;"LT";1;"total";57,253208579781;28,6266042898909;0,10628757422358;NA;NA;NA
"757";"140057";"A";"tei";"all";11;0,545454545454545;"LT";1;"ag";5,2037253178856;2,60186265894289;0,0129092083023918;NA;NA;NA
"758";"140057";"A";"tei";"all";11;0,545454545454545;"LT";1;"bg";1,16985373364131;0,58492686682066;0,0043401573518093;NA;NA;NA
"759";"140057";"A";"tei";"all";11;0,545454545454545;"LT";1;"fwb";0,28285704838781;0,141428524193908;0,0017562594134399;NA;NA;NA
"760";"140057";"A";"tei";"all";11;0,545454545454545;"LT";1;"ndl";0,047352004258524;0,023676002129261;0;NA;NA;NA
"761";"140057";"A";"tei";"all";11;0,545454545454545;"LT";1;"sb";0,53592892228576;0,267964461142879;0,0034872894973134;NA;NA;NA
"762";"140057";"A";"tei";"all";11;0,545454545454545;"LT";1;"stb";0,0139235261374839;0,006961763068742;9,0600384576608e-05;NA;NA;NA
"763";"140057";"A";"tei";"all";11;0,545454545454545;"LT";1;"stw";0,11852620534961;0,059263102674804;0,000207657911772516;NA;NA;NA
"764";"140057";"A";"tei";"all";11;0,545454545454545;"LT";1;"sw";4,2051376114665;2,10256880573323;0,0073674010952892;NA;NA;NA
"765";"140057";"A";"tei";"all";11;0,545454545454545;"LT";1;"total";6,3735790515269;3,18678952576355;0,0172493656542009;NA;NA;NA
"766";"140057";"B";"gfi";"all";11;0,4;"LT";1;"ag";3,8430880266236;1,92154401331182;0,0055664377948825;NA;NA;NA
"767";"140057";"B";"gfi";"all";11;0,4;"LT";1;"bg";0,65643226237022;0,328216131185107;0,00271762956621271;NA;NA;NA
"768";"140057";"B";"gfi";"all";11;0,4;"LT";1;"fwb";0,46642459401609;0,233212297008046;0,00202568201181189;NA;NA;NA
"769";"140057";"B";"gfi";"all";11;0,4;"LT";1;"ndl";0,173406249449623;0,086703124724812;0;NA;NA;NA
"770";"140057";"B";"gfi";"all";11;0,4;"LT";1;"sb";0,222713559824637;0,11135677991232;0,00107793362955126;NA;NA;NA
"771";"140057";"B";"gfi";"all";11;0,4;"LT";1;"stb";0,0105811150379207;0,0052905575189604;5,1212596783536e-05;NA;NA;NA
"772";"140057";"B";"gfi";"all";11;0,4;"LT";1;"stw";0,130399909125429;0,065199954562714;0,000105884726209849;NA;NA;NA
"773";"140057";"B";"gfi";"all";11;0,4;"LT";1;"sw";2,83956259916999;1,41978129958498;0,002305724830526;NA;NA;NA
"774";"140057";"B";"gfi";"all";11;0,4;"LT";1;"total";4,4995202889938;2,24976014449693;0,0082840673610952;NA;NA;NA
"775";"140057";"B";"tei";"all";11;-0,1;"LT";1;"ag";0,28744895842981;0,14372447921491;-5,56050144737003e-05;NA;NA;NA
"776";"140057";"B";"tei";"all";11;-0,1;"LT";1;"bg";-0,11076609483;-0,055383047415002;-0,00041094221181931;NA;NA;NA
"777";"140057";"B";"tei";"all";11;-0,1;"LT";1;"fwb";-0,219447120625763;-0,109723560312882;-0,00136254717196536;NA;NA;NA
"778";"140057";"B";"tei";"all";11;-0,1;"LT";1;"ndl";-0,0382697129016178;-0,0191348564508088;0;NA;NA;NA
"779";"140057";"B";"tei";"all";11;-0,1;"LT";1;"sb";0,07145557981087;0,035727789905436;0,00046496145782933;NA;NA;NA
"780";"140057";"B";"tei";"all";11;-0,1;"LT";1;"stb";0,0025321573043072;0,00126607865215363;1,6476747579127e-05;NA;NA;NA
"781";"140057";"B";"tei";"all";11;-0,1;"LT";1;"stw";0,011713933447391;0,0058569667236954;2,0522811399828e-05;NA;NA;NA
"782";"140057";"B";"tei";"all";11;-0,1;"LT";1;"sw";0,45946412139463;0,22973206069731;0,000804981140683391;NA;NA;NA
"783";"140057";"B";"tei";"all";11;-0,1;"LT";1;"total";0,176682863599821;0,0883414317999098;-0,000466547226292902;NA;NA;NA
"784";"140058";"A";"tei";"all";10;1,77;"LT";5;"ag";5,59871689493104;2,79935844746551;0,0361911970464883;NA;NA;NA
"785";"140058";"A";"tei";"all";10;1,77;"LT";5;"bg";2,48315717708706;1,24157858854353;0,00921251312699295;NA;NA;NA
"786";"140058";"A";"tei";"all";10;1,77;"LT";5;"fwb";2,50322791390559;1,25161395695279;0,0155425421174398;NA;NA;NA
"787";"140058";"A";"tei";"all";10;1,77;"LT";5;"ndl";0,279220351617868;0,139610175808933;0;NA;NA;NA
"788";"140058";"A";"tei";"all";10;1,77;"LT";5;"sb";1,20472608756435;0,602363043782177;0,00783915265178125;NA;NA;NA
"789";"140058";"A";"tei";"all";10;1,77;"LT";5;"stb";0,0372508399660878;0,0186254199830439;0,000242391215659333;NA;NA;NA
"790";"140058";"A";"tei";"all";10;1,77;"LT";5;"stw";0,241674673655058;0,120837336827529;0,000423414028243662;NA;NA;NA
"791";"140058";"A";"tei";"all";10;1,77;"LT";5;"sw";6,9313339231531;3,46566696157655;0,0121436970333642;NA;NA;NA
"792";"140058";"A";"tei";"all";10;1,77;"LT";5;"total";6,84029548347454;3,42014774173728;0,0454037101734811;NA;NA;NA
"793";"140059";"A";"gfi";"all";10;1,745;"LT";10;"ag";11,066764909636;5,53338245481802;0,0177865706859396;NA;NA;NA
"794";"140059";"A";"gfi";"all";10;1,745;"LT";10;"bg";1,57116127471333;0,785580637356666;0,00650460767731319;NA;NA;NA
"795";"140059";"A";"gfi";"all";10;1,745;"LT";10;"fwb";1,94435307239553;0,972176536197764;0,00844432539341377;NA;NA;NA
"796";"140059";"A";"gfi";"all";10;1,745;"LT";10;"ndl";1,17493713404313;0,587468567021567;0;NA;NA;NA
"797";"140059";"A";"gfi";"all";10;1,745;"LT";10;"sb";0,687735981285667;0,343867990642834;0,00332864214942263;NA;NA;NA
"798";"140059";"A";"gfi";"all";10;1,745;"LT";10;"stb";0,0294675523612006;0,0147337761806003;0,000142622953428211;NA;NA;NA
"799";"140059";"A";"gfi";"all";10;1,745;"LT";10;"stw";0,348637091013799;0,174318545506899;0,000283093317903205;NA;NA;NA
"800";"140059";"A";"gfi";"all";10;1,745;"LT";10;"sw";6,8816340785367;3,44081703926835;0,0055878868717718;NA;NA;NA
"801";"140059";"A";"gfi";"all";10;1,745;"LT";10;"total";12,6379261843494;6,31896309217469;0,0242911783632528;NA;NA;NA
"802";"140059";"A";"gki";"all";10;0,11;"LT";10;"ag";3,83309590977105;1,91654795488552;0,00568269777644751;NA;NA;NA
"803";"140059";"A";"gki";"all";10;0,11;"LT";10;"bg";0,821738636927376;0,410869318463688;0,00145447738736145;NA;NA;NA
"804";"140059";"A";"gki";"all";10;0,11;"LT";10;"fwb";0,530284773135776;0,265142386567888;0,00215189560938497;NA;NA;NA
"805";"140059";"A";"gki";"all";10;0,11;"LT";10;"ndl";0,206375960044391;0,103187980022196;0;NA;NA;NA
"806";"140059";"A";"gki";"all";10;0,11;"LT";10;"sb";0,292967879137934;0,146483939568967;0,00127118762757949;NA;NA;NA
"807";"140059";"A";"gki";"all";10;0,11;"LT";10;"stb";0,00949548809743034;0,00474774404871516;4,12009228547503e-05;NA;NA;NA
"808";"140059";"A";"gki";"all";10;0,11;"LT";10;"stw";0,0881915764857257;0,0440957882428629;7,00241117296662e-05;NA;NA;NA
"809";"140059";"A";"gki";"all";10;0,11;"LT";10;"sw";2,70578023286979;1,35289011643489;0,00214838950489862;NA;NA;NA
"810";"140059";"A";"gki";"all";10;0,11;"LT";10;"total";4,65483454669842;2,32741727334922;0,00713717516380896;NA;NA;NA
"811";"140059";"A";"sbi";"all";10;0,202748538011696;"LT";10;"ag";63,3811902319129;31,6905951159565;0,192574074236614;NA;NA;NA
"812";"140059";"A";"sbi";"all";10;0,202748538011696;"LT";10;"bg";3,34411141573764;1,67205570786882;0,0123732122382293;NA;NA;NA
"813";"140059";"A";"sbi";"all";10;0,202748538011696;"LT";10;"fwb";17,1612966131642;8,5806483065821;0,103945973585936;NA;NA;NA
"814";"140059";"A";"sbi";"all";10;0,202748538011696;"LT";10;"ndl";4,45452747269628;2,22726373634814;0;NA;NA;NA
"815";"140059";"A";"sbi";"all";10;0,202748538011696;"LT";10;"sb";2,78511255969379;1,3925562798469;0,0170755251034826;NA;NA;NA
"816";"140059";"A";"sbi";"all";10;0,202748538011696;"LT";10;"stb";0,068945384925073;0,0344726924625365;0,000422704154975623;NA;NA;NA
"817";"140059";"A";"sbi";"all";10;0,202748538011696;"LT";10;"stw";1,1935403497098;0,596770174854901;0,00218179175926951;NA;NA;NA
"818";"140059";"A";"sbi";"all";10;0,202748538011696;"LT";10;"sw";37,7177678517238;18,8588839258619;0,0689480796329511;NA;NA;NA
"819";"140059";"A";"sbi";"all";10;0,202748538011696;"LT";10;"total";66,7253016476506;33,3626508238253;0,204947286474844;NA;NA;NA
"820";"140059";"A";"str";"all";10;0,58;"LT";10;"ag";13,9792594470027;6,98962972350134;0,0187933026822152;NA;NA;NA
"821";"140059";"A";"str";"all";10;0,58;"LT";10;"bg";2,9048989300946;1,4524494650473;0,00514167110626744;NA;NA;NA
"822";"140059";"A";"str";"all";10;0,58;"LT";10;"fwb";1,2688824894927;0,63444124474635;0,00514912514236138;NA;NA;NA
"823";"140059";"A";"str";"all";10;0,58;"LT";10;"ndl";0,429275183956465;0,214637591978232;0;NA;NA;NA
"824";"140059";"A";"str";"all";10;0,58;"LT";10;"sb";1,06151005942642;0,530755029713209;0,00460589214785122;NA;NA;NA
"825";"140059";"A";"str";"all";10;0,58;"LT";10;"stb";0,0366515009832566;0,0183257504916283;0,00015903086276635;NA;NA;NA
"826";"140059";"A";"str";"all";10;0,58;"LT";10;"stw";0,369388388787372;0,184694194393686;0,000293294380697174;NA;NA;NA
"827";"140059";"A";"str";"all";10;0,58;"LT";10;"sw";10,8135518243565;5,40677591217824;0,00858596014853905;NA;NA;NA
"828";"140059";"A";"str";"all";10;0,58;"LT";10;"total";16,8841583770973;8,44207918854865;0,0239349737884826;NA;NA;NA
"829";"140059";"A";"tei";"all";10;0,23877192982456;"LT";10;"ag";1,3097966822804;0,654898341140201;0,00455138288998678;NA;NA;NA
"830";"140059";"A";"tei";"all";10;0,23877192982456;"LT";10;"bg";0,297192291097829;0,148596145548914;0,00110258339997294;NA;NA;NA
"831";"140059";"A";"tei";"all";10;0,23877192982456;"LT";10;"fwb";0,373759203690315;0,186879601845157;0,00232067089571317;NA;NA;NA
"832";"140059";"A";"tei";"all";10;0,23877192982456;"LT";10;"ndl";0,0412855930465012;0,0206427965232506;0;NA;NA;NA
"833";"140059";"A";"tei";"all";10;0,23877192982456;"LT";10;"sb";0,13509481185568;0,0675474059278401;0,000879061940744911;NA;NA;NA
"834";"140059";"A";"tei";"all";10;0,23877192982456;"LT";10;"stb";0,00435980240325971;0,00217990120162985;2,83692342380108e-05;NA;NA;NA
"835";"140059";"A";"tei";"all";10;0,23877192982456;"LT";10;"stw";0,0269027032480483;0,0134513516240242;4,71335360905808e-05;NA;NA;NA
"836";"140059";"A";"tei";"all";10;0,23877192982456;"LT";10;"sw";0,728394568036597;0,3641972840183;0,00127614728320012;NA;NA;NA
"837";"140059";"A";"tei";"all";10;0,23877192982456;"LT";10;"total";1,60698897337823;0,803494486689115;0,00565396628995973;NA;NA;NA
"838";"140061";"A";"gki";"all";10;0,188333333333333;"LT";6;"ag";39,2193177651418;19,6096588825709;0,0571530889319467;NA;NA;NA
"839";"140061";"A";"gki";"all";10;0,188333333333333;"LT";6;"bg";7,81843615144997;3,90921807572499;0,0138386319880664;NA;NA;NA
"840";"140061";"A";"gki";"all";10;0,188333333333333;"LT";6;"fwb";5,05839238127091;2,52919619063545;0,0205269562831973;NA;NA;NA
"841";"140061";"A";"gki";"all";10;0,188333333333333;"LT";6;"ndl";1,85601292580532;0,928006462902661;0;NA;NA;NA
"842";"140061";"A";"gki";"all";10;0,188333333333333;"LT";6;"sb";2,9942477423961;1,49712387119805;0,0129920409542567;NA;NA;NA
"843";"140061";"A";"gki";"all";10;0,188333333333333;"LT";6;"stb";0,101953148166748;0,0509765740833741;0,000442374709895521;NA;NA;NA
"844";"140061";"A";"gki";"all";10;0,188333333333333;"LT";6;"stw";0,940641987255558;0,470320993627779;0,000746869737880913;NA;NA;NA
"845";"140061";"A";"gki";"all";10;0,188333333333333;"LT";6;"sw";28,2680695802472;14,1340347901236;0,0224448472467163;NA;NA;NA
"846";"140061";"A";"gki";"all";10;0,188333333333333;"LT";6;"total";47,0377539165918;23,5188769582959;0,0709917209200131;NA;NA;NA
"847";"140061";"A";"sbi";"all";10;0,48;"LT";6;"ag";1,69477908693892;0,847389543469459;0,00566236529864369;NA;NA;NA
"848";"140061";"A";"sbi";"all";10;0,48;"LT";6;"bg";0,0669600926694009;0,0334800463347003;0,000247752342876782;NA;NA;NA
"849";"140061";"A";"sbi";"all";10;0,48;"LT";6;"fwb";0,548432476675169;0,274216238337585;0,00332185551122149;NA;NA;NA
"850";"140061";"A";"sbi";"all";10;0,48;"LT";6;"ndl";0,0548078371282721;0,027403918564136;0;NA;NA;NA
"851";"140061";"A";"sbi";"all";10;0,48;"LT";6;"sb";0,0779549358146533;0,0389774679073267;0,00047794171147964;NA;NA;NA
"852";"140061";"A";"sbi";"all";10;0,48;"LT";6;"stb";0,00226279835465702;0,00113139917732851;1,38732167124022e-05;NA;NA;NA
"853";"140061";"A";"sbi";"all";10;0,48;"LT";6;"stw";0,0334701146922658;0,0167350573461329;6,11833696574619e-05;NA;NA;NA
"854";"140061";"A";"sbi";"all";10;0,48;"LT";6;"sw";0,9778509242739;0,48892546213695;0,00178751148957269;NA;NA;NA
"855";"140061";"A";"sbi";"all";10;0,48;"LT";6;"total";1,76173917960832;0,88086958980416;0,00591011764152047;NA;NA;NA
"856";"140061";"A";"tei";"all";10;0,4275;"LT";6;"ag";42,0238252132494;21,0119126066247;0,119771831441359;NA;NA;NA
"857";"140061";"A";"tei";"all";10;0,4275;"LT";6;"bg";10,2369199563698;5,1184599781849;0,037978973038132;NA;NA;NA
"858";"140061";"A";"tei";"all";10;0,4275;"LT";6;"fwb";5,94493571402352;2,97246785701176;0,036912105848372;NA;NA;NA
"859";"140061";"A";"tei";"all";10;0,4275;"LT";6;"ndl";0,844327786138143;0,422163893069071;0;NA;NA;NA
"860";"140061";"A";"tei";"all";10;0,4275;"LT";6;"sb";4,32555934620031;2,16277967310015;0,0281464146657254;NA;NA;NA
"861";"140061";"A";"tei";"all";10;0,4275;"LT";6;"stb";0,117926136798098;0,058963068399049;0,000767345372145224;NA;NA;NA
"862";"140061";"A";"tei";"all";10;0,4275;"LT";6;"stw";0,924093485567972;0,462046742783986;0,00161901178671509;NA;NA;NA
"863";"140061";"A";"tei";"all";10;0,4275;"LT";6;"sw";29,8669827445213;14,9334913722607;0,0523269537684013;NA;NA;NA
"864";"140061";"A";"tei";"all";10;0,4275;"LT";6;"total";52,2607451696191;26,1303725848096;0,157750804479491;NA;NA;NA
"865";"140062";"A";"gki";"all";10;0,253186191284663;"LT";2;"ag";-32,442490225079;-16,2212451125388;-0,048086471374415;NA;NA;NA
"866";"140062";"A";"gki";"all";10;0,253186191284663;"LT";2;"bg";-4,7917413156786;-2,3958706578393;-0,0084813821287512;NA;NA;NA
"867";"140062";"A";"gki";"all";10;0,253186191284663;"LT";2;"fwb";-4,2915747426658;-2,14578737133289;-0,0174152103057378;NA;NA;NA
"868";"140062";"A";"gki";"all";10;0,253186191284663;"LT";2;"ndl";-1,29784435354394;-0,64892217677196;0;NA;NA;NA
"869";"140062";"A";"gki";"all";10;0,253186191284663;"LT";2;"sb";-2,5358346207714;-1,26791731038572;-0,0110029864195273;NA;NA;NA
"870";"140062";"A";"gki";"all";10;0,253186191284663;"LT";2;"stb";-0,101661173969048;-0,050830586984523;-0,0004411078338517;NA;NA;NA
"871";"140062";"A";"gki";"all";10;0,253186191284663;"LT";2;"stw";-0,80588059292975;-0,40294029646487;-0,00063986919078622;NA;NA;NA
"872";"140062";"A";"gki";"all";10;0,253186191284663;"LT";2;"sw";-23,409694741199;-11,7048473705994;-0,018587297624511;NA;NA;NA
"873";"140062";"A";"gki";"all";10;0,253186191284663;"LT";2;"total";-37,234231540757;-18,617115770379;-0,056567853503166;NA;NA;NA
"874";"140063";"A";"gki";"all";10;0,34;"LT";2;"ag";14,852515190775;7,4262575953875;0,024846263501057;NA;NA;NA
"875";"140063";"A";"gki";"all";10;0,34;"LT";2;"bg";4,9408827351521;2,47044136757604;0,0087453624412192;NA;NA;NA
"876";"140063";"A";"gki";"all";10;0,34;"LT";2;"fwb";2,91935731842152;1,45967865921076;0,0118467519981545;NA;NA;NA
"877";"140063";"A";"gki";"all";10;0,34;"LT";2;"ndl";1,23967907866595;0,61983953933297;0;NA;NA;NA
"878";"140063";"A";"gki";"all";10;0,34;"LT";2;"sb";1,24792429305455;0,62396214652728;0,0054147435075637;NA;NA;NA
"879";"140063";"A";"gki";"all";10;0,34;"LT";2;"stb";0,023976790362844;0,011988395181423;0,00010403529338439;NA;NA;NA
"880";"140063";"A";"gki";"all";10;0,34;"LT";2;"stw";0,22098142185378;0,11049071092689;0,00017545924895191;NA;NA;NA
"881";"140063";"A";"gki";"all";10;0,34;"LT";2;"sw";9,20059628841631;4,6002981442082;0,0073052734530025;NA;NA;NA
"882";"140063";"A";"gki";"all";10;0,34;"LT";2;"total";19,793397925927;9,89669896296351;0,033591625942276;NA;NA;NA
"883";"140063";"A";"rbu";"all";10;0,63;"LT";2;"ag";18,5428022472934;9,27140112364664;0,0443325446315339;NA;NA;NA
"884";"140063";"A";"rbu";"all";10;0,63;"LT";2;"bg";1,88865675640363;0,944328378201815;0,005722629971903;NA;NA;NA
"885";"140063";"A";"rbu";"all";10;0,63;"LT";2;"fwb";4,54008756461078;2,27004378230539;0,0208889428847742;NA;NA;NA
"886";"140063";"A";"rbu";"all";10;0,63;"LT";2;"ndl";0,421541824028124;0,210770912014061;0;NA;NA;NA
"887";"140063";"A";"rbu";"all";10;0,63;"LT";2;"sb";0,878523875464805;0,439261937732402;0,00634909204798415;NA;NA;NA
"888";"140063";"A";"rbu";"all";10;0,63;"LT";2;"stb";0,023162475596969;0,0115812377984845;0,000167395211139295;NA;NA;NA
"889";"140063";"A";"rbu";"all";10;0,63;"LT";2;"stw";0,395960008944602;0,197980004472301;0,000528606611941043;NA;NA;NA
"890";"140063";"A";"rbu";"all";10;0,63;"LT";2;"sw";12,2835264986481;6,14176324932404;0,0163985078756952;NA;NA;NA
"891";"140063";"A";"rbu";"all";10;0,63;"LT";2;"total";20,4314590036969;10,2157295018485;0,0500551746034368;NA;NA;NA
"892";"140064";"A";"gki";"all";10;0,359429824561404;"LT";2;"ag";19,655161226706;9,8275806133534;-0,009197114587606;NA;NA;NA
"893";"140064";"A";"gki";"all";10;0,359429824561404;"LT";2;"bg";1,2507906631466;0,6253953315732;0,0022138994737693;NA;NA;NA
"894";"140064";"A";"gki";"all";10;0,359429824561404;"LT";2;"fwb";-11,2567897425885;-5,62839487129423;-0,0456800527754235;NA;NA;NA
"895";"140064";"A";"gki";"all";10;0,359429824561404;"LT";2;"ndl";-5,91857548660513;-2,9592877433026;0;NA;NA;NA
"896";"140064";"A";"gki";"all";10;0,359429824561404;"LT";2;"sb";1,93041167254359;0,96520583627178;0,0083760562471664;NA;NA;NA
"897";"140064";"A";"gki";"all";10;0,359429824561404;"LT";2;"stb";0,111760452091969;0,055880226045984;0,00048492860162705;NA;NA;NA
"898";"140064";"A";"gki";"all";10;0,359429824561404;"LT";2;"stw";1,38667738877179;0,69333869438589;0,0011010218466848;NA;NA;NA
"899";"140064";"A";"gki";"all";10;0,359429824561404;"LT";2;"sw";33,4016769424932;16,7008384712465;0,0265209314923393;NA;NA;NA
"900";"140064";"A";"gki";"all";10;0,359429824561404;"LT";2;"total";20,905951889854;10,4529759449266;-0,00698321511383701;NA;NA;NA
"901";"140187";"A";"sbi";"all";10;4,46;"LT";8;"ag";11,6785194623537;5,83925973117684;0,0317047794018898;NA;NA;NA
"902";"140187";"A";"sbi";"all";10;4,46;"LT";8;"bg";0,501450749656953;0,250725374828477;0,00185536777373073;NA;NA;NA
"903";"140187";"A";"sbi";"all";10;4,46;"LT";8;"fwb";1,89992410862625;0,949962054313123;0,0115078403259492;NA;NA;NA
"904";"140187";"A";"sbi";"all";10;4,46;"LT";8;"ndl";0,203964920384768;0,101982460192384;0;NA;NA;NA
"905";"140187";"A";"sbi";"all";10;4,46;"LT";8;"sb";0,611616765224755;0,305808382612377;0,00374982238759297;NA;NA;NA
"906";"140187";"A";"sbi";"all";10;4,46;"LT";8;"stb";0,014577667447843;0,00728883372392151;8,93756791227256e-05;NA;NA;NA
"907";"140187";"A";"sbi";"all";10;4,46;"LT";8;"stw";0,273476204916679;0,136738102458339;0,00049991450258769;NA;NA;NA
"908";"140187";"A";"sbi";"all";10;4,46;"LT";8;"sw";8,67495979575339;4,33747989787669;0,0158578265066372;NA;NA;NA
"909";"140187";"A";"sbi";"all";10;4,46;"LT";8;"total";12,1799702120106;6,08998510600531;0,0335601471756204;NA;NA;NA
"910";"140252";"A";"gfi";"all";10;0,356247139588101;"LT";1;"ag";-4,58066101637201;-2,290330508186;-0,00531586208178197;NA;NA;NA
"911";"140252";"A";"gfi";"all";10;0,356247139588101;"LT";1;"bg";1,5791649964794;0,7895824982397;0,00653774308542401;NA;NA;NA
"912";"140252";"A";"gfi";"all";10;0,356247139588101;"LT";1;"fwb";0,222450178585202;0,111225089292601;0,000966101125595503;NA;NA;NA
"913";"140252";"A";"gfi";"all";10;0,356247139588101;"LT";1;"ndl";-0,5572805304258;-0,278640265212911;0;NA;NA;NA
"914";"140252";"A";"gfi";"all";10;0,356247139588101;"LT";1;"sb";-0,6876854094442;-0,34384270472212;-0,0033283973817102;NA;NA;NA
"915";"140252";"A";"gfi";"all";10;0,356247139588101;"LT";1;"stb";-0,015976136677658;-0,00798806833882898;-7,73245015198696e-05;NA;NA;NA
"916";"140252";"A";"gfi";"all";10;0,356247139588101;"LT";1;"stw";-0,0453765960885502;-0,0226882980442702;-3,68457960239002e-05;NA;NA;NA
"917";"140252";"A";"gfi";"all";10;0,356247139588101;"LT";1;"sw";-3,49679252232099;-1,74839626116039;-0,00283939552812501;NA;NA;NA
"918";"140252";"A";"gfi";"all";10;0,356247139588101;"LT";1;"total";-3,00149601989199;-1,50074800994702;0,00122188100364196;NA;NA;NA
"919";"140254";"A";"bah";"all";10;1,2;"LT";10;"ag";6,24764196713084;3,12382098356542;0,0144501753537119;NA;NA;NA
"920";"140254";"A";"bah";"all";10;1,2;"LT";10;"bg";0,647021004743618;0,323510502371809;0,00196047364437317;NA;NA;NA
"921";"140254";"A";"bah";"all";10;1,2;"LT";10;"fwb";0,696492884432327;0,348246442216163;0,00297959655960148;NA;NA;NA
"922";"140254";"A";"bah";"all";10;1,2;"LT";10;"ndl";0,123570023157644;0,061785011578822;0;NA;NA;NA
"923";"140254";"A";"bah";"all";10;1,2;"LT";10;"sb";0,541110702342362;0,270555351171182;0,00418224461840411;NA;NA;NA
"924";"140254";"A";"bah";"all";10;1,2;"LT";10;"stb";0,0206989196057639;0,010349459802882;0,00015998194963295;NA;NA;NA
"925";"140254";"A";"bah";"all";10;1,2;"LT";10;"stw";0,19641391965693;0,0982069598284654;0,000287746392297403;NA;NA;NA
"926";"140254";"A";"bah";"all";10;1,2;"LT";10;"sw";4,66935551793582;2,33467775896791;0,00684060583377597;NA;NA;NA
"927";"140254";"A";"bah";"all";10;1,2;"LT";10;"total";6,89466297187448;3,44733148593723;0,0164106489980851;NA;NA;NA
"928";"140254";"A";"rbu";"all";10;0,883333333333333;"LT";10;"ag";1,9781747653462;0,989087382673099;-0,000760983562059399;NA;NA;NA
"929";"140254";"A";"rbu";"all";10;0,883333333333333;"LT";10;"bg";0,076861490396634;0,038430745198317;0,0002328903159018;NA;NA;NA
"930";"140254";"A";"rbu";"all";10;0,883333333333333;"LT";10;"fwb";-1,2498825782016;-0,62494128910081;-0,0057507097423056;NA;NA;NA
"931";"140254";"A";"rbu";"all";10;0,883333333333333;"LT";10;"ndl";-0,064025552320275;-0,032012776160138;0;NA;NA;NA
"932";"140254";"A";"rbu";"all";10;0,883333333333333;"LT";10;"sb";0,100248666145553;0,050124333072776;0,00072449711023391;NA;NA;NA
"933";"140254";"A";"rbu";"all";10;0,883333333333333;"LT";10;"stb";0,000701013803921098;0,00035050690196051;5,0662267609374e-06;NA;NA;NA
"934";"140254";"A";"rbu";"all";10;0,883333333333333;"LT";10;"stw";0,039285295874385;0,0196426479371918;5,2445869992303e-05;NA;NA;NA
"935";"140254";"A";"rbu";"all";10;0,883333333333333;"LT";10;"sw";3,15184792004423;1,57592396002212;0,00420771697325906;NA;NA;NA
"936";"140254";"A";"rbu";"all";10;0,883333333333333;"LT";10;"total";2,05503625574285;1,02751812787143;-0,000528093246157602;NA;NA;NA
"937";"140254";"A";"stk";"all";10;1,79877192982456;"LT";10;"ag";7,14648498542819;3,57324249271409;0,025804651210114;NA;NA;NA
"938";"140254";"A";"stk";"all";10;1,79877192982456;"LT";10;"bg";0,254807852386907;0,127403926193453;0,000942789053831554;NA;NA;NA
"939";"140254";"A";"stk";"all";10;1,79877192982456;"LT";10;"fwb";2,77735353676451;1,38867676838226;0,0168224303721827;NA;NA;NA
"940";"140254";"A";"stk";"all";10;1,79877192982456;"LT";10;"ndl";0,249049848488214;0,124524924244107;0;NA;NA;NA
"941";"140254";"A";"stk";"all";10;1,79877192982456;"LT";10;"sb";0,327220007180426;0,163610003590213;0,00200618586402319;NA;NA;NA
"942";"140254";"A";"stk";"all";10;1,79877192982456;"LT";10;"stb";0,00991958677974715;0,00495979338987357;6,08169865466298e-05;NA;NA;NA
"943";"140254";"A";"stk";"all";10;1,79877192982456;"LT";10;"stw";0,141556532138121;0,0707782660690607;0,000258765340748486;NA;NA;NA
"944";"140254";"A";"stk";"all";10;1,79877192982456;"LT";10;"sw";3,64138547407717;1,82069273703858;0,00665645264661306;NA;NA;NA
"945";"140254";"A";"stk";"all";10;1,79877192982456;"LT";10;"total";7,40129283781509;3,70064641890755;0,0267474402639456;NA;NA;NA
"946";"140315";"A";"gfi";"all";10;0,3795;"LT";1;"ag";36,059857713961;18,0299288569804;0,051508284214223;NA;NA;NA
"947";"140315";"A";"gfi";"all";10;0,3795;"LT";1;"bg";6,6486372661561;3,324318633078;0,027525358281887;NA;NA;NA
"948";"140315";"A";"gfi";"all";10;0,3795;"LT";1;"fwb";4,2048248554649;2,1024124277324;0,0182615543472844;NA;NA;NA
"949";"140315";"A";"gfi";"all";10;0,3795;"LT";1;"ndl";1,42400040497373;0,712000202486849;0;NA;NA;NA
"950";"140315";"A";"gfi";"all";10;0,3795;"LT";1;"sb";2,0208010746526;1,0104005373263;0,0097806772013187;NA;NA;NA
"951";"140315";"A";"gfi";"all";10;0,3795;"LT";1;"stb";0,098546371891171;0,049273185945586;0,00047696443995327;NA;NA;NA
