"stand_component","plot_ID","stand","stand_type","C_layer","SP_code","compartiment","age_period","annual_growth_cm","B_t_ha_diff","C_t_ha_diff","N_t_ha_diff","n_ha_diff","n_SP_diff","mean_DBH_cm_diff","sd_DBH_cm_diff","Dg_cm_diff","mean_BA_m2_diff","mean_H_m_diff","sd_H_m_diff","Hg_m_diff","BA_percent_diff","dw_sp","dw_type","ST_LY_type","decay","n_dec_diff","n_dw_TY_diff","mean_d_cm_diff","sd_d_cm_diff","mean_l_m_diff","sd_l_m_diff","B_t_ha_BZE3","C_t_ha_BZE3","N_t_ha_BZE3","B_t_ha_HBI","C_t_ha_HBI","N_t_ha_HBI"
"RG","140064","all",NA,NA,"sei","ag",NA,NA,0.00246277009503289,0.00123138504751644,1.52913395200592e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140064","all",NA,NA,"vbe","ag",NA,NA,0.352799570908036,0.176399785454018,0.00162322996171099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140064","all",NA,NA,"vbe","bg",NA,NA,1.23346283335737e-07,6.16731416678685e-08,3.73739238507283e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140064","all",NA,NA,"vbe","fwb",NA,NA,0.34046887218133,0.170234436090665,0.0015664972809063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140064","all",NA,NA,"vbe","ndl",NA,NA,1.87793279790247e-07,9.38966398951233e-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140064","all",NA,NA,"vbe","total",NA,NA,0.340469183320895,0.170234591660447,0.00156649765464554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4",NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","all",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","all",NA,"all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","1","L","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","1",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","1",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2","S","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4","L","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4","L","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4","L","all",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"2",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"2",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"2",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"2",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"2",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sw",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"2",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"3",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"4",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"ag",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"fwb",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sb",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stb",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"stw",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DW","140064",NA,NA,NA,NA,"sw",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","all",NA,"all",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"all","140064",NA,NA,NA,NA,"ag",NA,NA,18.709139640858,9.35456982042901,-0.010338891438103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.512746343791,74.2563731718956,0.215163361635839,129.803606702933,64.9018033514666,0.225502253073942
"all","140064",NA,NA,NA,NA,"bg",NA,NA,0.595540999511101,0.297770499755501,0.00105410835446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5684320158084,11.7842160079042,0.0417161254533063,22.9728910162973,11.4864455081487,0.0406620170988463
"all","140064",NA,NA,NA,NA,"total",NA,NA,19.269657384581,9.6348286922901,-0.00946226045479803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.611905944994,84.8059529724968,0.251111262383475,150.342248560413,75.1711242802067,0.260573522838273
"RG","140065","A",NA,NA,"all","ag",NA,NA,-2.45402071937823,-1.22701035968912,-0.0177621816560886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","A",NA,NA,"all","bg",NA,NA,-0.264887870947588,-0.132443935473794,-0.000468851476553036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","A",NA,NA,"all","fwb",NA,NA,-2.3300918362393,-1.16504591811964,-0.0179526325830852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","A",NA,NA,"all","ndl",NA,NA,-0.161839885692308,-0.080919942846154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","A",NA,NA,"all","total",NA,NA,-2.75681959287918,-1.37840979643959,-0.0184214840596382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","A",NA,NA,"rbu","ag",NA,NA,3.54628784667177,1.77314392333588,0.0163164615975192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","A",NA,NA,"rbu","bg",NA,NA,1.25411229518169e-06,6.27056147590845e-07,3.79996025440052e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","A",NA,NA,"rbu","fwb",NA,NA,3.46168678278723,1.73084339139362,0.0159272208876041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","A",NA,NA,"rbu","ndl",NA,NA,1.90937136303003e-06,9.54685681515013e-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","A",NA,NA,"rbu","total",NA,NA,3.46168994627091,1.73084497313545,0.0159272246875643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"all","ag",NA,NA,0.749052889937308,0.374526444968654,0.00431867675719954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"all","bg",NA,NA,3.00959330758345e-07,1.50479665379172e-07,1.02018783072013e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"all","fwb",NA,NA,0.718457554625477,0.359228777312739,0.00417790973646563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"all","ndl",NA,NA,4.60125151094368e-07,2.30062575547184e-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"all","total",NA,NA,0.718458315709962,0.35922915785498,0.00417791075665346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"rbu","ag",NA,NA,0.41522695209319,0.207613476046595,0.00191045823046769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"rbu","bg",NA,NA,1.39345810575743e-07,6.96729052878717e-08,4.22217806044503e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"rbu","fwb",NA,NA,0.384631864754137,0.192315932377068,0.00176969120973378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"rbu","ndl",NA,NA,2.12152373670003e-07,1.06076186835001e-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"rbu","total",NA,NA,0.384632216252323,0.192316108126161,0.00176969163195159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"ser","ag",NA,NA,0.333825937844118,0.166912968922059,0.00240821852673185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"ser","bg",NA,NA,1.61613520182601e-07,8.08067600913007e-08,5.97970024675626e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"ser","fwb",NA,NA,0.33382568987134,0.16691284493567,0.00240821852673185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"ser","ndl",NA,NA,2.47972777424365e-07,1.23986388712182e-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","B",NA,NA,"ser","total",NA,NA,0.333826099457639,0.166913049728819,0.00240821912470187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","all",NA,NA,"all","ag",NA,NA,-1.70496782944092,-0.85248391472046,-0.0134435048988891,6642.2348408093,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","all",NA,NA,"all","bg",NA,NA,-0.264887569988257,-0.132443784994129,-0.000468850456365205,6642.2348408093,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG","140065","all",NA,NA,"all","fwb",NA,NA,-1.61163428161382,-0.80581714080691,-0.0137747228466196,6642.2348408093,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
