"plot_ID","inv","stand","SP_code","tree_inventory_status","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140064,"HBI","A","all","2","ag",62.9532089653738,31.4766044826869,0.104878230492753,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","2","bg",10.962672196069,5.4813360980345,0.0194039297870421,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","2","fwb",12.9230635424337,6.46153177121685,0.052441791855196,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","2","ndl",5.02409227621483,2.51204613810741,0,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","2","sb",4.54458841926632,2.27229420963316,0.0197189691511966,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","2","stb",0.16673243801359,0.0833662190067952,0.000723452048540969,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","2","stw",1.30088086297854,0.650440431489268,0.00103289940520496,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","2","sw",38.9938514264668,19.4969257132334,0.0309611180326147,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","2","total",73.9158811614428,36.9579405807214,0.124282160279795,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","all","ag",62.9532089653738,31.4766044826869,0.104878230492753,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","all","bg",10.962672196069,5.4813360980345,0.0194039297870421,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","all","fwb",12.9230635424337,6.46153177121685,0.052441791855196,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","all","ndl",5.02409227621483,2.51204613810741,0,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","all","sb",4.54458841926632,2.27229420963316,0.0197189691511966,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","all","stb",0.16673243801359,0.0833662190067952,0.000723452048540969,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","all","stw",1.30088086297854,0.650440431489268,0.00103289940520496,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","all","sw",38.9938514264668,19.4969257132334,0.0309611180326147,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","all","all","total",73.9158811614428,36.9579405807214,0.124282160279795,21.446700674221,"LT",NA,NA,NA,NA,NA,NA,NA,NA,2080.20208055721,NA
140064,"HBI","A","gki","2","ag",62.9532089653738,31.4766044826869,0.104878230492753,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","2","bg",10.962672196069,5.4813360980345,0.0194039297870421,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","2","fwb",12.9230635424337,6.46153177121685,0.052441791855196,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","2","ndl",5.02409227621483,2.51204613810741,0,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","2","sb",4.54458841926632,2.27229420963316,0.0197189691511966,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","2","stb",0.16673243801359,0.0833662190067952,0.000723452048540969,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","2","stw",1.30088086297854,0.650440431489268,0.00103289940520496,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","2","sw",38.9938514264668,19.4969257132334,0.0309611180326147,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","2","total",73.9158811614428,36.9579405807214,0.124282160279795,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","all","ag",62.9532089653738,31.4766044826869,0.104878230492753,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","all","bg",10.962672196069,5.4813360980345,0.0194039297870421,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","all","fwb",12.9230635424337,6.46153177121685,0.052441791855196,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","all","ndl",5.02409227621483,2.51204613810741,0,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","all","sb",4.54458841926632,2.27229420963316,0.0197189691511966,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","all","stb",0.16673243801359,0.0833662190067952,0.000723452048540969,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","all","stw",1.30088086297854,0.650440431489268,0.00103289940520496,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","all","sw",38.9938514264668,19.4969257132334,0.0309611180326147,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","A","gki","all","total",73.9158811614428,36.9579405807214,0.124282160279795,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,NA,NA
140064,"HBI","all","all","2","ag",62.9532089653738,31.4766044826869,0.104878230492753,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","2","bg",10.962672196069,5.4813360980345,0.0194039297870421,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","2","fwb",12.9230635424337,6.46153177121685,0.052441791855196,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","2","ndl",5.02409227621483,2.51204613810741,0,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","2","sb",4.54458841926632,2.27229420963316,0.0197189691511966,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","2","stb",0.16673243801359,0.0833662190067952,0.000723452048540969,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","2","stw",1.30088086297854,0.650440431489268,0.00103289940520496,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","2","sw",38.9938514264668,19.4969257132334,0.0309611180326147,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","2","total",73.9158811614428,36.9579405807214,0.124282160279795,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","all","ag",62.9532089653738,31.4766044826869,0.104878230492753,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","all","bg",10.962672196069,5.4813360980345,0.0194039297870421,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","all","fwb",12.9230635424337,6.46153177121685,0.052441791855196,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","all","ndl",5.02409227621483,2.51204613810741,0,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","all","sb",4.54458841926632,2.27229420963316,0.0197189691511966,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","all","stb",0.16673243801359,0.0833662190067952,0.000723452048540969,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","all","stw",1.30088086297854,0.650440431489268,0.00103289940520496,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","all","sw",38.9938514264668,19.4969257132334,0.0309611180326147,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all","all","total",73.9158811614428,36.9579405807214,0.124282160279795,21.446700674221,"LT",NA,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,1
140064,"HBI","all","all",NA,"ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,1
140064,"HBI","all","all",NA,"bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,1
140064,"HBI","all","all",NA,"total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,1
140064,"HBI","all","gki","2","ag",62.9532089653738,31.4766044826869,0.104878230492753,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","2","bg",10.962672196069,5.4813360980345,0.0194039297870421,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","2","fwb",12.9230635424337,6.46153177121685,0.052441791855196,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","2","ndl",5.02409227621483,2.51204613810741,0,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","2","sb",4.54458841926632,2.27229420963316,0.0197189691511966,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","2","stb",0.16673243801359,0.0833662190067952,0.000723452048540969,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","2","stw",1.30088086297854,0.650440431489268,0.00103289940520496,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","2","sw",38.9938514264668,19.4969257132334,0.0309611180326147,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","2","total",73.9158811614428,36.9579405807214,0.124282160279795,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","all","ag",62.9532089653738,31.4766044826869,0.104878230492753,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","all","bg",10.962672196069,5.4813360980345,0.0194039297870421,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","all","fwb",12.9230635424337,6.46153177121685,0.052441791855196,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","all","ndl",5.02409227621483,2.51204613810741,0,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","all","sb",4.54458841926632,2.27229420963316,0.0197189691511966,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","all","stb",0.16673243801359,0.0833662190067952,0.000723452048540969,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","all","stw",1.30088086297854,0.650440431489268,0.00103289940520496,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","all","sw",38.9938514264668,19.4969257132334,0.0309611180326147,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all","gki","all","total",73.9158811614428,36.9579405807214,0.124282160279795,21.446700674221,"LT",100,11.0056633854622,3.19260985075605,11.4591659316456,0.0103132583646152,12.0089552385839,1.05541222070733,12.0089552385839,2080.20208055721,NA
140064,"HBI","all",NA,NA,"ag",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,0,NA
140064,"HBI","all",NA,NA,"bg",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,0,NA
140064,"HBI","all",NA,NA,"total",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,0,NA
140064,"HBI",NA,"all",NA,"ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140064,"HBI",NA,"all",NA,"bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140064,"HBI",NA,"all",NA,"total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140064,"HBI",NA,NA,NA,"ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140064,"HBI",NA,NA,NA,"bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140064,"HBI",NA,NA,NA,"total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140065,"HBI","all","all",NA,"ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI","all","all",NA,"bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI","all","all",NA,"total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI","all",NA,NA,"ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI","all",NA,NA,"bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI","all",NA,NA,"total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI",NA,"all",NA,"ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI",NA,"all",NA,"bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI",NA,"all",NA,"total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140065,"HBI",NA,NA,NA,"ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140065,"HBI",NA,NA,NA,"bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140065,"HBI",NA,NA,NA,"total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140067,"HBI","A","all","7","ag",43.2748774056434,21.6374387028217,0.0923802750618612,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","7","bg",7.35297062390347,3.67648531195174,0.0173699099002554,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","7","fwb",8.6752260128684,4.3376130064342,0.0440154148058147,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","7","ndl",1.59479597888112,0.797397989440558,0,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","7","sb",3.29413289797684,1.64706644898842,0.0168718970486521,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","7","stb",0.11666578521531,0.0583328926076548,0.000589097988195133,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","7","stw",1.03053799990509,0.515268999952547,0.00109592121744366,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","7","sw",28.5635187307966,14.2817593653983,0.0298079440017556,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","7","total",50.6278480295469,25.3139240147734,0.109750184962117,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","all","ag",43.2748774056434,21.6374387028217,0.0923802750618612,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","all","bg",7.35297062390347,3.67648531195174,0.0173699099002554,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","all","fwb",8.6752260128684,4.3376130064342,0.0440154148058147,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","all","ndl",1.59479597888112,0.797397989440558,0,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","all","sb",3.29413289797684,1.64706644898842,0.0168718970486521,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","all","stb",0.11666578521531,0.0583328926076548,0.000589097988195133,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","all","stw",1.03053799990509,0.515268999952547,0.00109592121744366,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","all","sw",28.5635187307966,14.2817593653983,0.0298079440017556,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","all","all","total",50.6278480295469,25.3139240147734,0.109750184962117,9.78740411727169,"LT",NA,NA,NA,NA,NA,NA,NA,NA,539.90080878641,NA
140067,"HBI","A","gki","7","ag",27.940727008763,13.9703635043815,0.0396669244130038,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","7","bg",4.97800310901069,2.48900155450535,0.00881106550294893,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","7","fwb",3.22990162610577,1.61495081305289,0.0131069407987372,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","7","ndl",1.07309559070056,0.536547795350278,0,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","7","sb",2.11896542300499,1.0594827115025,0.00919419097041865,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","7","stb",0.0789545091397249,0.0394772545698625,0.000342583615157266,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","7","stw",0.72051910081564,0.36025955040782,0.000572092166047618,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","7","sw",20.7192907589963,10.3596453794981,0.0164511168626431,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","7","total",32.9187301177737,16.4593650588868,0.0484779899159527,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","all","ag",27.940727008763,13.9703635043815,0.0396669244130038,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","all","bg",4.97800310901069,2.48900155450535,0.00881106550294893,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","all","fwb",3.22990162610577,1.61495081305289,0.0131069407987372,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","all","ndl",1.07309559070056,0.536547795350278,0,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","all","sb",2.11896542300499,1.0594827115025,0.00919419097041865,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","all","stb",0.0789545091397249,0.0394772545698625,0.000342583615157266,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","all","stw",0.72051910081564,0.36025955040782,0.000572092166047618,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","all","sw",20.7192907589963,10.3596453794981,0.0164511168626431,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","gki","all","total",32.9187301177737,16.4593650588868,0.0484779899159527,6.39025419365533,"LT",65.2905930631652,20.7555555555556,4.6536130280432,21.2680250349883,0.0355258278584942,21.1736168987261,1.76517540933762,21.1736168987261,NA,NA
140067,"HBI","A","sbi","7","ag",3.92876952309701,1.9643847615485,0.0147740498307723,1.0243239458799,"LT",10.4657367122738,9.61428571428571,0.843815540258356,9.650980705163,0.00731531069362146,10.4398540746768,0.859099089592266,10.4398540746768,NA,NA
140067,"HBI","A","sbi","7","bg",0.147052803873021,0.0735264019365104,0.000544095374330177,1.0243239458799,"LT",10.4657367122738,9.61428571428571,0.843815540258356,9.650980705163,0.00731531069362146,10.4398540746768,0.859099089592266,10.4398540746768,NA,NA
140067,"HBI","A","sbi","7","fwb",1.66960979825738,0.834804899128692,0.010112826548045,1.0243239458799,"LT",10.4657367122738,9.61428571428571,0.843815540258356,9.650980705163,0.00731531069362146,10.4398540746768,0.859099089592266,10.4398540746768,NA,NA
