;stand_component;plot_ID;inv_year;dom_SP;stand_type;n_stands;SP_code;compartiment;B_t_ha;C_t_ha;N_t_ha;BA_m2_ha;BA_percent;mean_DBH_cm;sd_DBH_cm;Dg_cm;mean_BA_m2;mean_H_m;sd_H_m;Hg_m;n_ha;n_SP
134;LT;50006;2012;rei;Lb-Nd<30;2;hbu;sw;8,417894809;4,208947405;0,01123789;2,444267992;7,955372088;10,75833333;3,738851396;11,38694428;0,010183669;13,225;1,044711728;13,225;NA;NA
135;LT;50006;2012;rei;Lb-Nd<30;2;hbu;total;15,31503159;7,657515795;0,042632945;2,444267992;7,955372088;10,75833333;3,738851396;11,38694428;0,010183669;13,225;1,044711728;13,225;NA;NA
136;LT;50006;2012;rei;Lb-Nd<30;2;pa;ag;13,75628032;6,878140159;0,035370035;2,570054696;8,364770747;57,2;0;57,2;0,256969713;30,3;0;30,3;NA;NA
137;LT;50006;2012;rei;Lb-Nd<30;2;pa;bg;0,002783011;0,001391506;1,03E-05;2,570054696;8,364770747;57,2;0;57,2;0,256969713;30,3;0;30,3;NA;NA
138;LT;50006;2012;rei;Lb-Nd<30;2;pa;fwb;1,786875302;0,893437651;0,010823104;2,570054696;8,364770747;57,2;0;57,2;0,256969713;30,3;0;30,3;NA;NA
139;LT;50006;2012;rei;Lb-Nd<30;2;pa;ndl;0,312116701;0,15605835;0;2,570054696;8,364770747;57,2;0;57,2;0,256969713;30,3;0;30,3;NA;NA
140;LT;50006;2012;rei;Lb-Nd<30;2;pa;sb;0,734863623;0,367431812;0,004505449;2,570054696;8,364770747;57,2;0;57,2;0,256969713;30,3;0;30,3;NA;NA
141;LT;50006;2012;rei;Lb-Nd<30;2;pa;stb;0,017497126;0,008748563;0,000107275;2,570054696;8,364770747;57,2;0;57,2;0,256969713;30,3;0;30,3;NA;NA
142;LT;50006;2012;rei;Lb-Nd<30;2;pa;stw;0,346736885;0,173368442;0,000633835;2,570054696;8,364770747;57,2;0;57,2;0,256969713;30,3;0;30,3;NA;NA
143;LT;50006;2012;rei;Lb-Nd<30;2;pa;sw;10,55819068;5,279095341;0,019300373;2,570054696;8,364770747;57,2;0;57,2;0,256969713;30,3;0;30,3;NA;NA
144;LT;50006;2012;rei;Lb-Nd<30;2;pa;total;13,75906333;6,879531665;0,035380332;2,570054696;8,364770747;57,2;0;57,2;0,256969713;30,3;0;30,3;NA;NA
145;LT;50006;2012;rei;Lb-Nd<30;2;rbu;ag;41,05950133;20,52975066;0,099300992;6,284356073;20,45372728;19,8;7,27826795;21,08835908;0,03492814;15,31771105;3,037487227;15,31771105;NA;NA
146;LT;50006;2012;rei;Lb-Nd<30;2;rbu;bg;4,085666452;2,042833226;0,012379569;6,284356073;20,45372728;19,8;7,27826795;21,08835908;0,03492814;15,31771105;3,037487227;15,31771105;NA;NA
147;LT;50006;2012;rei;Lb-Nd<30;2;rbu;fwb;10,3111458;5,1555729;0,047441582;6,284356073;20,45372728;19,8;7,27826795;21,08835908;0,03492814;15,31771105;3,037487227;15,31771105;NA;NA
148;LT;50006;2012;rei;Lb-Nd<30;2;rbu;ndl;0,934681202;0,467340601;0;6,284356073;20,45372728;19,8;7,27826795;21,08835908;0,03492814;15,31771105;3,037487227;15,31771105;NA;NA
149;LT;50006;2012;rei;Lb-Nd<30;2;rbu;sb;1,993547854;0,996773927;0,01440737;6,284356073;20,45372728;19,8;7,27826795;21,08835908;0,03492814;15,31771105;3,037487227;15,31771105;NA;NA
150;LT;50006;2012;rei;Lb-Nd<30;2;rbu;stb;0,052982258;0,026491129;0,000382903;6,284356073;20,45372728;19,8;7,27826795;21,08835908;0,03492814;15,31771105;3,037487227;15,31771105;NA;NA
151;LT;50006;2012;rei;Lb-Nd<30;2;rbu;stw;0,873585547;0,436792774;0,001166237;6,284356073;20,45372728;19,8;7,27826795;21,08835908;0,03492814;15,31771105;3,037487227;15,31771105;NA;NA
152;LT;50006;2012;rei;Lb-Nd<30;2;rbu;sw;26,89355867;13,44677933;0,035902901;6,284356073;20,45372728;19,8;7,27826795;21,08835908;0,03492814;15,31771105;3,037487227;15,31771105;NA;NA
153;LT;50006;2012;rei;Lb-Nd<30;2;rbu;total;45,14516778;22,57258389;0,111680562;6,284356073;20,45372728;19,8;7,27826795;21,08835908;0,03492814;15,31771105;3,037487227;15,31771105;NA;NA
154;LT;50006;2012;rei;Lb-Nd<30;2;rei;ag;138,867046;69,43352298;0,379971692;17,2595239;56,17466464;35,99251462;13,06008591;38,27387944;0,11505218;24,48031852;4,885624216;24,48031852;NA;NA
155;LT;50006;2012;rei;Lb-Nd<30;2;rei;bg;32,17467525;16,08733763;0,119368045;17,2595239;56,17466464;35,99251462;13,06008591;38,27387944;0,11505218;24,48031852;4,885624216;24,48031852;NA;NA
156;LT;50006;2012;rei;Lb-Nd<30;2;rei;fwb;15,17981013;7,589905067;0,094251441;17,2595239;56,17466464;35,99251462;13,06008591;38,27387944;0,11505218;24,48031852;4,885624216;24,48031852;NA;NA
157;LT;50006;2012;rei;Lb-Nd<30;2;rei;ndl;2,058282238;1,029141119;0;17,2595239;56,17466464;35,99251462;13,06008591;38,27387944;0,11505218;24,48031852;4,885624216;24,48031852;NA;NA
158;LT;50006;2012;rei;Lb-Nd<30;2;rei;sb;14,85075094;7,425375469;0,096633836;17,2595239;56,17466464;35,99251462;13,06008591;38,27387944;0,11505218;24,48031852;4,885624216;24,48031852;NA;NA
159;LT;50006;2012;rei;Lb-Nd<30;2;rei;stb;0,422924008;0,211462004;0,002751967;17,2595239;56,17466464;35,99251462;13,06008591;38,27387944;0,11505218;24,48031852;4,885624216;24,48031852;NA;NA
160;LT;50006;2012;rei;Lb-Nd<30;2;rei;stw;3,237273759;1,618636879;0,005671704;17,2595239;56,17466464;35,99251462;13,06008591;38,27387944;0,11505218;24,48031852;4,885624216;24,48031852;NA;NA
161;LT;50006;2012;rei;Lb-Nd<30;2;rei;sw;103,1180049;51,55900245;0,180662745;17,2595239;56,17466464;35,99251462;13,06008591;38,27387944;0,11505218;24,48031852;4,885624216;24,48031852;NA;NA
162;LT;50006;2012;rei;Lb-Nd<30;2;rei;total;171,0417212;85,52086061;0,499339737;17,2595239;56,17466464;35,99251462;13,06008591;38,27387944;0,11505218;24,48031852;4,885624216;24,48031852;NA;NA
163;LT;50006;2012;rei;Lb-Nd<30;2;ser;ag;8,950559348;4,475279674;0,033436547;1,688387361;5,495203361;22,6;5,266244709;23,1905153;0,042238713;22,35;2,481211449;22,35;NA;NA
164;LT;50006;2012;rei;Lb-Nd<30;2;ser;bg;0,00117106;0,00058553;4,33E-06;1,688387361;5,495203361;22,6;5,266244709;23,1905153;0,042238713;22,35;2,481211449;22,35;NA;NA
165;LT;50006;2012;rei;Lb-Nd<30;2;ser;fwb;1,555991056;0,777995528;0,011224919;1,688387361;5,495203361;22,6;5,266244709;23,1905153;0,042238713;22,35;2,481211449;22,35;NA;NA
166;LT;50006;2012;rei;Lb-Nd<30;2;ser;ndl;0,180495378;0,090247689;0;1,688387361;5,495203361;22,6;5,266244709;23,1905153;0,042238713;22,35;2,481211449;22,35;NA;NA
167;LT;50006;2012;rei;Lb-Nd<30;2;ser;sb;0,49705127;0,248525635;0,005481481;1,688387361;5,495203361;22,6;5,266244709;23,1905153;0,042238713;22,35;2,481211449;22,35;NA;NA
168;LT;50006;2012;rei;Lb-Nd<30;2;ser;stb;0,01233686;0,00616843;0,000136051;1,688387361;5,495203361;22,6;5,266244709;23,1905153;0,042238713;22,35;2,481211449;22,35;NA;NA
169;LT;50006;2012;rei;Lb-Nd<30;2;ser;stw;0,202669664;0,101334832;0,000501607;1,688387361;5,495203361;22,6;5,266244709;23,1905153;0,042238713;22,35;2,481211449;22,35;NA;NA
170;LT;50006;2012;rei;Lb-Nd<30;2;ser;sw;6,50201512;3,25100756;0,016092487;1,688387361;5,495203361;22,6;5,266244709;23,1905153;0,042238713;22,35;2,481211449;22,35;NA;NA
171;LT;50006;2012;rei;Lb-Nd<30;2;ser;total;8,951730408;4,475865204;0,03344088;1,688387361;5,495203361;22,6;5,266244709;23,1905153;0,042238713;22,35;2,481211449;22,35;NA;NA
172;LT;50006;2012;rei;Lb-Nd<30;2;vbe;ag;1,98500322;0,99250161;0,007339546;0,478157537;1,556261891;7,8;0;7,8;0,004778362;6,4;0;6,4;NA;NA
173;LT;50006;2012;rei;Lb-Nd<30;2;vbe;bg;0,215346857;0,107673428;0,000652501;0,478157537;1,556261891;7,8;0;7,8;0,004778362;6,4;0;6,4;NA;NA
174;LT;50006;2012;rei;Lb-Nd<30;2;vbe;fwb;1,34129148;0,67064574;0,006171282;0,478157537;1,556261891;7,8;0;7,8;0,004778362;6,4;0;6,4;NA;NA
175;LT;50006;2012;rei;Lb-Nd<30;2;vbe;ndl;0,101948499;0,05097425;0;0,478157537;1,556261891;7,8;0;7,8;0,004778362;6,4;0;6,4;NA;NA
176;LT;50006;2012;rei;Lb-Nd<30;2;vbe;sb;0,072960867;0,036480433;0,000527288;0,478157537;1,556261891;7,8;0;7,8;0,004778362;6,4;0;6,4;NA;NA
177;LT;50006;2012;rei;Lb-Nd<30;2;vbe;stb;0,002566953;0,001283476;1,86E-05;0,478157537;1,556261891;7,8;0;7,8;0,004778362;6,4;0;6,4;NA;NA
178;LT;50006;2012;rei;Lb-Nd<30;2;vbe;stw;0,032799062;0,016399531;4,38E-05;0,478157537;1,556261891;7,8;0;7,8;0,004778362;6,4;0;6,4;NA;NA
179;LT;50006;2012;rei;Lb-Nd<30;2;vbe;sw;0,433436359;0,21671818;0,000578638;0,478157537;1,556261891;7,8;0;7,8;0,004778362;6,4;0;6,4;NA;NA
180;LT;50006;2012;rei;Lb-Nd<30;2;vbe;total;2,200350077;1,100175039;0,007992047;0,478157537;1,556261891;7,8;0;7,8;0,004778362;6,4;0;6,4;NA;NA
181;LT;50006;2012;rei;Lb-Nd<30;2;all;ag;218,6251558;109,3125779;0,594087712;30,72474756;NA;19,16788499;13,27376501;23,30999658;0,042675076;15,88921634;6,597220844;15,88921634;720,028765;6
182;LT;50006;2012;rei;Lb-Nd<30;2;all;bg;37,78790863;18,89395431;0,136378792;30,72474756;NA;19,16788499;13,27376501;23,30999658;0,042675076;15,88921634;6,597220844;15,88921634;720,028765;6
183;LT;50006;2012;rei;Lb-Nd<30;2;all;fwb;33,55902605;16,77951302;0,185481709;30,72474756;NA;19,16788499;13,27376501;23,30999658;0,042675076;15,88921634;6,597220844;15,88921634;720,028765;6
184;LT;50006;2012;rei;Lb-Nd<30;2;all;ndl;3,905111927;1,952555964;0;30,72474756;NA;19,16788499;13,27376501;23,30999658;0,042675076;15,88921634;6,597220844;15,88921634;720,028765;6
185;LT;50006;2012;rei;Lb-Nd<30;2;all;sb;19,68500023;9,842500113;0,132654837;30,72474756;NA;19,16788499;13,27376501;23,30999658;0,042675076;15,88921634;6,597220844;15,88921634;720,028765;6
186;LT;50006;2012;rei;Lb-Nd<30;2;all;stb;0,558019491;0,279009746;0,003756017;30,72474756;NA;19,16788499;13,27376501;23,30999658;0,042675076;15,88921634;6,597220844;15,88921634;720,028765;6
187;LT;50006;2012;rei;Lb-Nd<30;2;all;stw;4,994897558;2,497448779;0,008420116;30,72474756;NA;19,16788499;13,27376501;23,30999658;0,042675076;15,88921634;6,597220844;15,88921634;720,028765;6
188;LT;50006;2012;rei;Lb-Nd<30;2;all;sw;155,9231005;77,96155027;0,263775032;30,72474756;NA;19,16788499;13,27376501;23,30999658;0,042675076;15,88921634;6,597220844;15,88921634;720,028765;6
189;LT;50006;2012;rei;Lb-Nd<30;2;all;total;256,4130644;128,2065322;0,730466503;30,72474756;NA;19,16788499;13,27376501;23,30999658;0,042675076;15,88921634;6,597220844;15,88921634;720,028765;6
190;LT;50007;2012;sbi;Lb-Nd<30;1;pa;ag;49,07943045;24,53971522;0,138490042;11,7802618;45,54814428;21,51185723;7,403391311;22,74601512;0,040635025;19,37421428;2,978478111;19,37421428;NA;NA
191;LT;50007;2012;sbi;Lb-Nd<30;1;pa;bg;0,008466722;0,004233361;3,13E-05;11,7802618;45,54814428;21,51185723;7,403391311;22,74601512;0,040635025;19,37421428;2,978478111;19,37421428;NA;NA
192;LT;50007;2012;sbi;Lb-Nd<30;1;pa;fwb;9,440804789;4,720402394;0,057182955;11,7802618;45,54814428;21,51185723;7,403391311;22,74601512;0,040635025;19,37421428;2,978478111;19,37421428;NA;NA
193;LT;50007;2012;sbi;Lb-Nd<30;1;pa;ndl;1,400976168;0,700488084;0;11,7802618;45,54814428;21,51185723;7,403391311;22,74601512;0,040635025;19,37421428;2,978478111;19,37421428;NA;NA
194;LT;50007;2012;sbi;Lb-Nd<30;1;pa;sb;2,584005295;1,292002648;0,015842536;11,7802618;45,54814428;21,51185723;7,403391311;22,74601512;0,040635025;19,37421428;2,978478111;19,37421428;NA;NA
195;LT;50007;2012;sbi;Lb-Nd<30;1;pa;stb;0,067322723;0,033661362;0,000412756;11,7802618;45,54814428;21,51185723;7,403391311;22,74601512;0,040635025;19,37421428;2,978478111;19,37421428;NA;NA
196;LT;50007;2012;sbi;Lb-Nd<30;1;pa;stw;1,123481224;0,561740612;0,002053724;11,7802618;45,54814428;21,51185723;7,403391311;22,74601512;0,040635025;19,37421428;2,978478111;19,37421428;NA;NA
197;LT;50007;2012;sbi;Lb-Nd<30;1;pa;sw;34,46284025;17,23142012;0,062998072;11,7802618;45,54814428;21,51185723;7,403391311;22,74601512;0,040635025;19,37421428;2,978478111;19,37421428;NA;NA
198;LT;50007;2012;sbi;Lb-Nd<30;1;pa;total;49,08789717;24,54394859;0,138521369;11,7802618;45,54814428;21,51185723;7,403391311;22,74601512;0,040635025;19,37421428;2,978478111;19,37421428;NA;NA
199;LT;50007;2012;sbi;Lb-Nd<30;1;sbi;ag;64,86911194;32,43455597;0,218029714;14,08305708;54,45185572;11,96206897;3,399072481;12,43522527;0,012144991;12,26360691;2,605877864;12,26360691;NA;NA
200;LT;50007;2012;sbi;Lb-Nd<30;1;sbi;bg;0,007187061;0,003593531;2,66E-05;14,08305708;54,45185572;11,96206897;3,399072481;12,43522527;0,012144991;12,26360691;2,605877864;12,26360691;NA;NA
201;LT;50007;2012;sbi;Lb-Nd<30;1;sbi;fwb;21,08838083;10,54419041;0,127732323;14,08305708;54,45185572;11,96206897;3,399072481;12,43522527;0,012144991;12,26360691;2,605877864;12,26360691;NA;NA
202;LT;50007;2012;sbi;Lb-Nd<30;1;sbi;ndl;1,986077103;0,993038552;0;14,08305708;54,45185572;11,96206897;3,399072481;12,43522527;0,012144991;12,26360691;2,605877864;12,26360691;NA;NA
203;LT;50007;2012;sbi;Lb-Nd<30;1;sbi;sb;3,138687599;1,5693438;0,019243294;14,08305708;54,45185572;11,96206897;3,399072481;12,43522527;0,012144991;12,26360691;2,605877864;12,26360691;NA;NA
204;LT;50007;2012;sbi;Lb-Nd<30;1;sbi;stb;0,09086472;0,04543236;0,000557092;14,08305708;54,45185572;11,96206897;3,399072481;12,43522527;0,012144991;12,26360691;2,605877864;12,26360691;NA;NA
205;LT;50007;2012;sbi;Lb-Nd<30;1;sbi;stw;1,317453393;0,658726696;0,002408305;14,08305708;54,45185572;11,96206897;3,399072481;12,43522527;0,012144991;12,26360691;2,605877864;12,26360691;NA;NA
206;LT;50007;2012;sbi;Lb-Nd<30;1;sbi;sw;37,24764829;18,62382415;0,068088701;14,08305708;54,45185572;11,96206897;3,399072481;12,43522527;0,012144991;12,26360691;2,605877864;12,26360691;NA;NA
207;LT;50007;2012;sbi;Lb-Nd<30;1;sbi;total;64,876299;32,4381495;0,218056306;14,08305708;54,45185572;11,96206897;3,399072481;12,43522527;0,012144991;12,26360691;2,605877864;12,26360691;NA;NA
208;LT;50007;2012;sbi;Lb-Nd<30;1;all;ag;113,9485424;56,97427119;0,356519756;25,86331888;NA;13,87202662;5,897030018;15,0726276;0,017842998;13,68572838;3,911037161;13,68572838;1449,724616;2
209;LT;50007;2012;sbi;Lb-Nd<30;1;all;bg;0,015653784;0,007826892;5,79E-05;25,86331888;NA;13,87202662;5,897030018;15,0726276;0,017842998;13,68572838;3,911037161;13,68572838;1449,724616;2
210;LT;50007;2012;sbi;Lb-Nd<30;1;all;fwb;30,52918562;15,26459281;0,184915277;25,86331888;NA;13,87202662;5,897030018;15,0726276;0,017842998;13,68572838;3,911037161;13,68572838;1449,724616;2
211;LT;50007;2012;sbi;Lb-Nd<30;1;all;ndl;3,387053272;1,693526636;0;25,86331888;NA;13,87202662;5,897030018;15,0726276;0,017842998;13,68572838;3,911037161;13,68572838;1449,724616;2
212;LT;50007;2012;sbi;Lb-Nd<30;1;all;sb;5,722692894;2,861346447;0,03508583;25,86331888;NA;13,87202662;5,897030018;15,0726276;0,017842998;13,68572838;3,911037161;13,68572838;1449,724616;2
213;LT;50007;2012;sbi;Lb-Nd<30;1;all;stb;0,158187444;0,079093722;0,000969847;25,86331888;NA;13,87202662;5,897030018;15,0726276;0,017842998;13,68572838;3,911037161;13,68572838;1449,724616;2
214;LT;50007;2012;sbi;Lb-Nd<30;1;all;stw;2,440934617;1,220467309;0,004462028;25,86331888;NA;13,87202662;5,897030018;15,0726276;0,017842998;13,68572838;3,911037161;13,68572838;1449,724616;2
215;LT;50007;2012;sbi;Lb-Nd<30;1;all;sw;71,71048854;35,85524427;0,131086773;25,86331888;NA;13,87202662;5,897030018;15,0726276;0,017842998;13,68572838;3,911037161;13,68572838;1449,724616;2
216;LT;50007;2012;sbi;Lb-Nd<30;1;all;total;113,9641962;56,98209808;0,356577675;25,86331888;NA;13,87202662;5,897030018;15,0726276;0,017842998;13,68572838;3,911037161;13,68572838;1449,724616;2
217;LT;50008;2012;gfi;Fi-Rein;1;gfi;ag;117,8183575;58,90917877;0,184473843;26,15824326;100;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;NA;NA
218;LT;50008;2012;gfi;Fi-Rein;1;gfi;bg;15,27100919;7,635504597;0,063221978;26,15824326;100;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;NA;NA
219;LT;50008;2012;gfi;Fi-Rein;1;gfi;fwb;18,73545506;9,367727529;0,081368081;26,15824326;100;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;NA;NA
220;LT;50008;2012;gfi;Fi-Rein;1;gfi;ndl;12,0100093;6,00500465;0;26,15824326;100;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;NA;NA
221;LT;50008;2012;gfi;Fi-Rein;1;gfi;sb;7,72347892;3,86173946;0,037381638;26,15824326;100;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;NA;NA
222;LT;50008;2012;gfi;Fi-Rein;1;gfi;stb;0,320853765;0,160426883;0,001552932;26,15824326;100;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;NA;NA
223;LT;50008;2012;gfi;Fi-Rein;1;gfi;stw;3,677197734;1,838598867;0,002985885;26,15824326;100;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;NA;NA
224;LT;50008;2012;gfi;Fi-Rein;1;gfi;sw;75,35136276;37,67568138;0,061185307;26,15824326;100;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;NA;NA
225;LT;50008;2012;gfi;Fi-Rein;1;gfi;total;133,0893667;66,54468337;0,247695821;26,15824326;100;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;NA;NA
226;LT;50008;2012;gfi;Fi-Rein;1;all;ag;117,8183575;58,90917877;0,184473843;26,15824326;NA;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;649,5615416;1
227;LT;50008;2012;gfi;Fi-Rein;1;all;bg;15,27100919;7,635504597;0,063221978;26,15824326;NA;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;649,5615416;1
228;LT;50008;2012;gfi;Fi-Rein;1;all;fwb;18,73545506;9,367727529;0,081368081;26,15824326;NA;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;649,5615416;1
229;LT;50008;2012;gfi;Fi-Rein;1;all;ndl;12,0100093;6,00500465;0;26,15824326;NA;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;649,5615416;1
230;LT;50008;2012;gfi;Fi-Rein;1;all;sb;7,72347892;3,86173946;0,037381638;26,15824326;NA;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;649,5615416;1
231;LT;50008;2012;gfi;Fi-Rein;1;all;stb;0,320853765;0,160426883;0,001552932;26,15824326;NA;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;649,5615416;1
232;LT;50008;2012;gfi;Fi-Rein;1;all;stw;3,677197734;1,838598867;0,002985885;26,15824326;NA;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;649,5615416;1
233;LT;50008;2012;gfi;Fi-Rein;1;all;sw;75,35136276;37,67568138;0,061185307;26,15824326;NA;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;649,5615416;1
234;LT;50008;2012;gfi;Fi-Rein;1;all;total;133,0893667;66,54468337;0,247695821;26,15824326;NA;22,18682861;4,52904918;22,64367666;0,040270199;17,13487124;1,515720874;17,13487124;649,5615416;1
235;LT;50009;2012;gfi;Fi-Rein;2;gfi;ag;467,3149366;233,6574683;1,348163607;74,46366606;100;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;NA;NA
236;LT;50009;2012;gfi;Fi-Rein;2;gfi;bg;141,2963924;70,64819618;0,584967064;148,9273321;100;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;NA;NA
237;LT;50009;2012;gfi;Fi-Rein;2;gfi;fwb;109,4604731;54,73023653;0,475386835;148,9273321;100;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;NA;NA
238;LT;50009;2012;gfi;Fi-Rein;2;gfi;ndl;50,43722217;25,21861109;0;148,9273321;100;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;NA;NA
239;LT;50009;2012;gfi;Fi-Rein;2;gfi;sb;57,89416229;28,94708115;0,280207746;148,9273321;100;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;NA;NA
240;LT;50009;2012;gfi;Fi-Rein;2;gfi;stb;2,605898384;1,302949192;0,012612548;148,9273321;100;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;NA;NA
241;LT;50009;2012;gfi;Fi-Rein;2;gfi;stw;30,90334959;15,45167479;0,02509352;148,9273321;100;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;NA;NA
242;LT;50009;2012;gfi;Fi-Rein;2;gfi;sw;683,3287678;341,6643839;0,554862959;148,9273321;100;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;NA;NA
243;LT;50009;2012;gfi;Fi-Rein;2;gfi;total;537,9631328;268,9815664;1,933130672;74,46366606;100;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;NA;NA
244;LT;50009;2012;gfi;Fi-Rein;2;all;ag;467,3149366;233,6574683;1,348163607;74,46366606;NA;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;520,0723572;1
245;LT;50009;2012;gfi;Fi-Rein;2;all;bg;141,2963924;70,64819618;0,584967064;148,9273321;NA;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;1040,144714;1
246;LT;50009;2012;gfi;Fi-Rein;2;all;fwb;109,4604731;54,73023653;0,475386835;148,9273321;NA;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;1040,144714;1
247;LT;50009;2012;gfi;Fi-Rein;2;all;ndl;50,43722217;25,21861109;0;148,9273321;NA;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;1040,144714;1
248;LT;50009;2012;gfi;Fi-Rein;2;all;sb;57,89416229;28,94708115;0,280207746;148,9273321;NA;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;1040,144714;1
249;LT;50009;2012;gfi;Fi-Rein;2;all;stb;2,605898384;1,302949192;0,012612548;148,9273321;NA;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;1040,144714;1
250;LT;50009;2012;gfi;Fi-Rein;2;all;stw;30,90334959;15,45167479;0,02509352;148,9273321;NA;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;1040,144714;1
251;LT;50009;2012;gfi;Fi-Rein;2;all;sw;683,3287678;341,6643839;0,554862959;148,9273321;NA;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;1040,144714;1
252;LT;50009;2012;gfi;Fi-Rein;2;all;total;537,9631328;268,9815664;1,933130672;74,46366606;NA;42,2532726;6,144162509;42,69680528;0,143179435;28,94403291;2,097696905;28,94403291;520,0723572;1
253;LT;50010;2012;sbi;sonst-Ld;1;sbi;ag;13,34516662;6,672583312;0,051326416;3,519118647;100;9,795454545;2,429034187;10,09146804;0,007998316;9,058822727;1,435560033;9,058822727;NA;NA
254;LT;50010;2012;sbi;sonst-Ld;1;sbi;bg;0,001584416;0,000792208;5,86E-06;3,519118647;100;9,795454545;2,429034187;10,09146804;0,007998316;9,058822727;1,435560033;9,058822727;NA;NA
255;LT;50010;2012;sbi;sonst-Ld;1;sbi;fwb;6,028278339;3,014139169;0,036513282;3,519118647;100;9,795454545;2,429034187;10,09146804;0,007998316;9,058822727;1,435560033;9,058822727;NA;NA
