"";"plot_ID";"e_ID";"e_form";"X";"Y";"CCS_r_m";"stand"
"314";140060;1;1;1,86478778469497;-17,74227061337;17,84;"B"
"315";140060;1;1;0,933673459374144;-17,8155509000216;17,84;"B"
"316";140060;1;1;2,88212791306475e-14;-17,84;17,84;"B"
"317";140060;1;1;-0,933673459374091;-17,8155509000216;17,84;"B"
"318";140060;1;1;-1,86478778469491;-17,74227061337;17,84;"B"
"319";140060;1;1;-2,79079085631769;-17,6203599962173;17,84;"B"
"320";140060;1;1;-3,7091445641888;-17,4501531970911;17,84;"B"
"321";140060;1;1;-4,61733176462894;-17,232116740997;17,84;"B"
"322";140060;1;1;-5,51286317964903;-16,9668482507055;17,84;"B"
"323";140060;1;1;-6,39328421988812;-16,6550748087101;17,84;"B"
"324";140060;1;1;-7,25618171247224;-16,297650964344;17,84;"B"
"325";140060;1;1;-8,09919051535348;-15,8955563915205;17,84;"B"
"326";140060;1;1;-8,91999999999997;-15,4498932035144;17,84;"B"
"327";140060;1;1;-9,71636038466805;-14,9618829321464;17,84;"B"
"328";140060;1;1;-10,4860889008977;-14,4328631796491;17,84;"B"
"329";140060;1;1;-11,2270757763291;-13,8642839523924;17,84;"B"
"330";140060;1;1;-11,937290017442;-13,2577036865167;17,84;"B"
"331";140060;1;1;-12,614784976368;-12,614784976368;17,84;"B"
"332";140060;1;1;-13,2577036865167;-11,9372900174421;17,84;"B"
"333";140060;1;1;-13,8642839523923;-11,2270757763291;17,84;"B"
"334";140060;1;1;-14,432863179649;-10,4860889008978;17,84;"B"
"335";140060;1;1;-14,4581169011145;-10,4493445081579;17,84;"B"
"336";140060;1;1;5,43281569215535;-16,990559396739;17,84;"B"
"337";140060;1;1;4,61733176462899;-17,232116740997;17,84;"B"
"338";140065;1;1;17,8155509000216;-0,933673459374117;17,84;"B"
"339";140065;1;1;17,74227061337;-1,86478778469494;17,84;"B"
"340";140065;1;1;17,6203599962173;-2,79079085631772;17,84;"B"
"341";140065;1;1;17,4501531970911;-3,70914456418882;17,84;"B"
"342";140065;1;1;17,232116740997;-4,61733176462897;17,84;"B"
"343";140065;1;1;16,9668482507055;-5,51286317964906;17,84;"B"
"344";140065;1;1;16,6550748087101;-6,39328421988815;17,84;"B"
"345";140065;1;1;16,297650964344;-7,25618171247227;17,84;"B"
"346";140065;1;1;15,8955563915205;-8,09919051535351;17,84;"B"
"347";140065;1;1;15,4498932035144;-8,91999999999999;17,84;"B"
"348";140065;1;1;15,1602579396354;-9,39264179401298;17,84;"B"
"349";140065;1;1;14,0502101291829;10,9847720652603;17,84;"B"
"350";140065;1;1;14,432863179649;10,4860889008978;17,84;"B"
"351";140065;1;1;14,9618829321463;9,71636038466817;17,84;"B"
"352";140065;1;1;15,4498932035143;8,92000000000009;17,84;"B"
"353";140065;1;1;15,8955563915204;8,0991905153536;17,84;"B"
"354";140065;1;1;16,297650964344;7,25618171247238;17,84;"B"
"355";140065;1;1;16,65507480871;6,39328421988825;17,84;"B"
"356";140065;1;1;16,9668482507055;5,51286317964917;17,84;"B"
"357";140065;1;1;17,232116740997;4,61733176462908;17,84;"B"
"358";140065;1;1;17,4501531970911;3,70914456418893;17,84;"B"
"359";140065;1;1;17,6203599962172;2,79079085631783;17,84;"B"
"360";140065;1;1;17,74227061337;1,86478778469505;17,84;"B"
"361";140065;1;1;17,8155509000216;0,933673459374223;17,84;"B"
"362";140065;1;1;17,84;0;17,84;"B"
"363";140065;1;1;17,8155509000216;-0,933673459374117;17,84;"B"
"364";140187;1;2;17,74227061337;-1,86478778469494;17,84;"warning"
"365";140187;1;2;17,6203599962173;-2,79079085631772;17,84;"warning"
"366";140187;1;2;17,4501531970911;-3,70914456418882;17,84;"warning"
"367";140187;1;2;17,232116740997;-4,61733176462897;17,84;"warning"
"368";140187;1;2;16,9668482507055;-5,51286317964906;17,84;"warning"
"369";140187;1;2;16,6550748087101;-6,39328421988815;17,84;"warning"
"370";140187;1;2;16,297650964344;-7,25618171247227;17,84;"warning"
"371";140187;1;2;15,8955563915205;-8,09919051535351;17,84;"warning"
"372";140187;1;2;15,4498932035144;-8,91999999999999;17,84;"warning"
"373";140187;1;2;14,9618829321464;-9,71636038466808;17,84;"warning"
"374";140187;1;2;14,4328631796491;-10,4860889008977;17,84;"warning"
"375";140187;1;2;13,8642839523924;-11,2270757763291;17,84;"warning"
"376";140187;1;2;13,2577036865167;-11,937290017442;17,84;"warning"
"377";140187;1;2;12,614784976368;-12,614784976368;17,84;"warning"
"378";140187;1;2;11,937290017442;-13,2577036865167;17,84;"warning"
"379";140187;1;2;11,2270757763291;-13,8642839523924;17,84;"warning"
"380";140187;1;2;10,4860889008977;-14,4328631796491;17,84;"warning"
"381";140187;1;2;9,7163603846681;-14,9618829321464;17,84;"warning"
"382";140187;1;2;8,92000000000002;-15,4498932035144;17,84;"warning"
"383";140187;1;2;8,09919051535353;-15,8955563915205;17,84;"warning"
"384";140187;1;2;7,25618171247229;-16,297650964344;17,84;"warning"
"385";140187;1;2;6,39328421988818;-16,6550748087101;17,84;"warning"
"386";140187;1;2;5,51286317964909;-16,9668482507055;17,84;"warning"
"387";140187;1;2;4,61733176462899;-17,232116740997;17,84;"warning"
"388";140187;1;2;3,70914456418885;-17,4501531970911;17,84;"warning"
"389";140187;1;2;2,79079085631774;-17,6203599962173;17,84;"warning"
"390";140187;1;2;1,86478778469497;-17,74227061337;17,84;"warning"
"391";140187;1;2;0,933673459374144;-17,8155509000216;17,84;"warning"
"392";140187;1;2;2,88212791306475e-14;-17,84;17,84;"warning"
"393";140187;1;2;-0,933673459374091;-17,8155509000216;17,84;"warning"
"394";140187;1;2;-1,86478778469491;-17,74227061337;17,84;"warning"
"395";140187;1;2;-2,79079085631769;-17,6203599962173;17,84;"warning"
"396";140187;1;2;-3,7091445641888;-17,4501531970911;17,84;"warning"
"397";140187;1;2;-4,61733176462894;-17,232116740997;17,84;"warning"
