"plot_ID","inv","inv_year","stand","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
140039,"BZE3",2022,"A",38,0,NA,1010,297,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",148,347,130,34.7,0.0945690074565234,17.84,0.0999404070914056,0.0999860870850348,"bg",74.4490373751377,0.30821901473307,37.2245186875689
140039,"BZE3",2022,"A",38,0,NA,1010,297,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",148,347,130,34.7,0.0945690074565234,17.84,0.0999404070914056,0.0999860870850348,"total",605.425960615912,1.09289093646448,302.712980307956
140039,"BZE3",2022,"A",38,0,NA,1010,297,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",148,347,130,34.7,0.0945690074565234,17.84,0.0999404070914056,0.0999860870850348,"ag",530.976923240774,0.784671921731415,265.488461620387
140039,"BZE3",2022,"A",39,0,NA,670,325,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",140,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"stw",14.5817274470061,0.011840362686969,7.29086372350305
140039,"BZE3",2022,"A",39,0,NA,670,325,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",140,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"stb",1.2761856509749,0.00617673855071852,0.63809282548745
140039,"BZE3",2022,"A",39,0,NA,670,325,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",140,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"sw",321.672179779781,0.261197809981182,160.836089889891
140039,"BZE3",2022,"A",39,0,NA,670,325,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",140,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"sb",29.534765771272,0.142948266332956,14.767382885636
140039,"BZE3",2022,"A",39,0,NA,670,325,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",140,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"fwb",53.9650165942507,0.234370067068831,26.9825082971253
140039,"BZE3",2022,"A",39,0,NA,670,325,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",140,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"ndl",29.4772453723264,0,14.7386226861632
140039,"BZE3",2022,"A",39,0,NA,670,325,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",140,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"bg",60.4195778629726,0.250137052352707,30.2097889314863
140039,"BZE3",2022,"A",39,0,NA,670,325,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",140,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"total",510.926698478584,0.906670296973363,255.463349239292
140039,"BZE3",2022,"A",39,0,NA,670,325,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,250,25,"sampled",140,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"ag",450.507120615611,0.656533244620657,225.253560307806
140039,"BZE3",2022,"A",40,0,NA,1320,327,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,280,28,"sampled",130,388,130,38.8,0.118236981110505,17.84,0.0999404070914056,0.0999860870850348,"stw",23.3736060787539,0.0189793681359482,11.686803039377
140039,"BZE3",2022,"A",40,0,NA,1320,327,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,280,28,"sampled",130,388,130,38.8,0.118236981110505,17.84,0.0999404070914056,0.0999860870850348,"stb",2.00638149695155,0.0097108864452455,1.00319074847577
140039,"BZE3",2022,"A",40,0,NA,1320,327,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,280,28,"sampled",130,388,130,38.8,0.118236981110505,17.84,0.0999404070914056,0.0999860870850348,"sw",516.029551721774,0.419015995998081,258.014775860887
140039,"BZE3",2022,"A",40,0,NA,1320,327,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,280,28,"sampled",130,388,130,38.8,0.118236981110505,17.84,0.0999404070914056,0.0999860870850348,"sb",45.0697397861071,0.218137540564758,22.5348698930535
140039,"BZE3",2022,"A",40,0,NA,1320,327,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,280,28,"sampled",130,388,130,38.8,0.118236981110505,17.84,0.0999404070914056,0.0999860870850348,"fwb",82.7896252248619,0.359555342351575,41.3948126124309
140039,"BZE3",2022,"A",40,0,NA,1320,327,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,280,28,"sampled",130,388,130,38.8,0.118236981110505,17.84,0.0999404070914056,0.0999860870850348,"ndl",40.8764591497489,0,20.4382295748744
140039,"BZE3",2022,"A",40,0,NA,1320,327,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,280,28,"sampled",130,388,130,38.8,0.118236981110505,17.84,0.0999404070914056,0.0999860870850348,"bg",101.695075830832,0.421017613939644,50.847537915416
