"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","BWI_comparisson_group","bark_type_SP_group","fruit_type_SP_group","DBH_cm","CCS_r_m","rem_reason","dist_m","X_tree","Y_tree","e_ID","e_type","e_form","stand","inter_stat","area_m2","stand_plot_A_ha","plot_A_ha","old_tree_inventory_status","old_tree_ID","DBH_class","H_m","H_method","BA_m2"
140047,35,7,0,643,391,52,1,"gfi",-9,2,-9,-9,101,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","10.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","6.43","-0.9059949214","6.3658521191",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,35,NA,NA,NA,NA
140047,36,7,0,900,12,114,1,"gfi",3,1,195,135,250,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","25","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9","1.6864318313","8.8405852566",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,36,NA,NA,NA,NA
140047,37,7,0,1778,7,114,1,"gfi",1,1,298,135,529,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","52.9","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","17.78","1.9510760512","17.672625788",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",7,37,NA,NA,NA,NA
140047,38,7,0,387,15,114,1,"gfi",2,1,-9,-9,319,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","31.9","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","3.87","0.9034335581","3.7630715919",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",7,38,NA,NA,NA,NA
140047,39,7,0,125,30,52,1,"gfi",-9,2,-9,-9,75,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","7.5","5.64","LT excluded during tree inventory status sorting (Baumkennzahl)","1.25","0.5674881247","1.1137581552",NA,NA,NA,"A",NA,"99.9328056736299","0.00999328056736299","0.00999328056736299",7,39,NA,NA,NA,NA
140047,40,7,0,791,30,114,1,"gfi",2,1,-9,-9,406,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","40.6","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","7.91","3.5910648529","7.0478616063",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",7,40,NA,NA,NA,NA
140047,41,7,0,1335,31,114,1,"gfi",2,1,-9,-9,375,170,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","37.6754385964912","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","13.35","6.2468630204","11.7982711617",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",7,41,NA,NA,NA,NA
140047,42,7,0,1378,41,114,1,"gfi",2,1,-9,-9,448,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","44.8","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","13.78","8.273790705","11.019654594",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",7,42,NA,NA,NA,NA
140047,43,7,0,594,80,52,1,"gfi",-9,2,-9,-9,128,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","12.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","5.94","5.6492757068","1.8355609466",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,43,NA,NA,NA,NA
140047,44,7,0,924,72,114,1,"gfi",2,1,-9,-9,356,150,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","35.6877192982456","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","9.24","8.3606019648","3.9342006541",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",7,44,NA,NA,NA,NA
140047,45,7,0,1601,72,114,1,"gfi",2,1,-9,-9,371,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","37.1","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","16.01","14.48628111","6.816726458",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",7,45,NA,NA,NA,NA
140048,1,7,0,1708,14,121,1,"gfi",1,1,316,188,532,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","53.2","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","17.08","3.7258865631","16.6686582939",1,3,2,"B","0","396.402359009917","0.0396402359009917","0.0999860870850348",7,1,NA,NA,NA,NA
140048,2,7,0,1241,29,121,1,"gfi",4,1,251,187,318,120,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","31.7561403508772","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","12.41","5.4596450979","11.1445222152",1,3,2,"B","0","396.402359009917","0.0396402359009917","0.0999860870850348",7,2,NA,NA,NA,NA
140048,3,7,0,1136,61,121,1,"gfi",2,1,290,151,410,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","41","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","11.36","9.2941807899","6.5320596632",1,3,2,"B","0","396.402359009917","0.0396402359009917","0.0999860870850348",7,3,NA,NA,NA,NA
140048,4,7,0,1662,94,121,1,"gfi",2,1,-9,-9,362,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","36.2","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","16.62","16.5462398517","1.5640801674",1,3,2,"B","0","396.402359009917","0.0396402359009917","0.0999860870850348",7,4,NA,NA,NA,NA
140048,5,7,0,1325,87,121,1,"gfi",3,1,-9,-9,312,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","31.2","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","13.25","12.9747022407","2.6869316635",1,3,2,"B","0","396.402359009917","0.0396402359009917","0.0999860870850348",7,5,NA,NA,NA,NA
140048,6,7,0,1414,104,121,1,"gfi",2,1,299,176,397,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","39.7","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","14.14","14.11209794","-0.8878579461",1,3,2,"B","0","396.402359009917","0.0396402359009917","0.0999860870850348",7,6,NA,NA,NA,NA
140048,7,7,0,1158,116,121,1,"gfi",2,1,-9,-9,416,150,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","41.6877192982456","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","11.58","11.2161930059","-2.8798288934",1,3,2,"B","0","396.402359009917","0.0396402359009917","0.0999860870850348",7,7,NA,NA,NA,NA
140048,8,7,0,1507,151,121,1,"gfi",3,1,-9,-9,312,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","31.2","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","15.07","10.4874058446","-10.8221633073",1,3,2,"B","0","396.402359009917","0.0396402359009917","0.0999860870850348",7,8,NA,NA,NA,NA
140048,9,7,0,1776,198,121,1,"gfi",1,1,317,169,599,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","59.9","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","17.76","0.5578550812","-17.7512365121",1,3,2,"B","0","396.402359009917","0.0396402359009917","0.0999860870850348",7,9,NA,NA,NA,NA
140049,12,3,0,285,190,38,1,"gfi",3,1,-9,-9,171,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","17.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","2.85","0.4458382254","-2.8149117707",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",3,12,NA,NA,NA,NA
140049,14,2,0,895,191,38,1,"gfi",4,1,-9,-9,163,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","16.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","8.95","1.2610660258","-8.8607117366",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,14,NA,NA,NA,NA
140049,15,2,0,1143,193,38,1,"gfi",3,1,-9,-9,183,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","18.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.43","1.2542631758","-11.3609737209",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,15,NA,NA,NA,NA
140049,28,2,0,1170,282,38,1,"gfi",4,1,93,73,101,140,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","10.1438596491228","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.7","-11.2354361224","-3.2641959407",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,28,NA,NA,NA,NA
140049,34,2,0,891,337,38,1,"gfi",2,1,-9,-9,229,150,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","22.9877192982456","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","8.91","-7.4470435898","4.8917933084",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,34,NA,NA,NA,NA
140049,36,2,0,1222,355,38,1,"gfi",2,1,-9,-9,197,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","19.7","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.22","-7.9362551506","9.2921608996",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,36,NA,NA,NA,NA
140049,41,3,0,300,24,38,1,"gfi",4,1,-9,-9,164,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","16.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","3","1.1043736581","2.7893294577",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",3,41,NA,NA,NA,NA
140050,1,7,0,1163,226,36,1,"gfi",2,1,-9,-9,203,140,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","20.3438596491228","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.63","-4.6188299681","-10.6734862967",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,1,NA,NA,NA,NA
140050,2,7,0,893,223,36,1,"gfi",4,9,-9,-9,113,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","11.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","8.93","-3.1565303549","-8.3535151953",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,2,NA,NA,NA,NA
140050,3,7,0,945,234,36,1,"gfi",4,9,-9,-9,155,120,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","15.4561403508772","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.45","-4.8104413788","-8.1340121552",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,3,NA,NA,NA,NA
140050,4,7,0,768,244,36,1,"gfi",4,9,-9,-9,144,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","14.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","7.68","-4.8954162413","-5.9175417045",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,4,NA,NA,NA,NA
140050,5,7,0,669,254,36,1,"gfi",4,9,-9,-9,122,50,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","11.8491228070175","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","6.69","-5.0182430558","-4.424176379",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,5,NA,NA,NA,NA
140050,6,7,0,802,258,36,1,"gfi",4,1,-9,-9,117,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","11.7","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","8.02","-6.3370431993","-4.9155145703",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,6,NA,NA,NA,NA
140050,7,7,0,707,269,36,1,"gfi",4,9,-9,-9,224,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","22.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","7.07","-6.2482230047","-3.3082637868",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,7,NA,NA,NA,NA
140050,8,7,0,1225,255,36,1,"gfi",2,1,-9,-9,166,150,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","16.6877192982456","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.25","-9.3149730786","-7.955738592",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,8,NA,NA,NA,NA
140050,9,7,0,1200,263,36,1,"gfi",2,1,-9,-9,162,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","16.2","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12","-10.0296883364","-6.588273816",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,9,NA,NA,NA,NA
140050,10,7,0,1155,281,36,1,"gfi",2,1,-9,-9,201,150,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","20.1877192982456","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.55","-11.0394093209","-3.3961657564",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,10,NA,NA,NA,NA
140050,11,7,0,1159,294,36,1,"gfi",2,1,-9,-9,254,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","25.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.59","-11.5385631697","-1.0907153514",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,11,NA,NA,NA,NA
140050,12,7,0,795,297,36,1,"gfi",2,1,-9,-9,200,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","20","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","7.95","-7.9411745059","-0.3744962831",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,12,NA,NA,NA,NA
140050,13,7,0,893,316,36,1,"gfi",4,1,-9,-9,230,150,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","23.0877192982456","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","8.93","-8.6494476289","2.2208006924",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,13,NA,NA,NA,NA
140050,14,7,0,1195,316,36,1,"gfi",4,9,-9,-9,105,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","10.5","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.95","-11.5745687755","2.9718441516",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,14,NA,NA,NA,NA
140050,15,7,0,982,350,36,1,"gfi",4,9,-9,-9,223,100,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","22.1684210526316","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.82","-6.9437885913","6.9437885913",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,15,NA,NA,NA,NA
140050,16,7,0,913,335,36,1,"gfi",2,1,-9,-9,173,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","17.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.13","-7.7846047006","4.7704118959",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,16,NA,NA,NA,NA
140050,17,7,0,753,342,36,1,"gfi",3,1,-9,-9,156,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","15.6","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","7.53","-5.9498672432","4.615190114",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,17,NA,NA,NA,NA
140050,18,7,0,568,333,36,1,"gfi",2,1,-9,-9,215,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.5","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","5.68","-4.933827002","2.8142052367",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",7,18,NA,NA,NA,NA
