"stand_type","compartiment","stand_component","inv","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","n_ha","n_SP","plot_ID","stand","dom_SP","SP_code"
"10","sw","LT","BZE3",24.0381385027606,12.0190692513803,0.037725971564193,5.3610872895605,619.987656947913,6.4,"all","all","all","all"
"10","total","LT","BZE3",40.4013308164756,20.2006654082378,0.107178907911223,5.3610872895605,619.987656947913,6.4,"all","all","all","all"
"10","total","RG","BZE3",1.48952575827021,0.744762879135105,0.00730244673157237,NA,6374.71603897575,4.8,"all","all","all","all"
"10","total","all","BZE3",117.932999150945,58.9664995754722,0.324038853393586,NA,NA,NA,"all","all","all","all"
NA,"ag","DW","BZE3",14.0198527403651,7.00992637018257,0.0128309918954011,NA,1279.12030031587,NA,"all","all","all","all"
NA,"ag","LT","BZE3",35.3128886382163,17.6564443191082,0.0554858108185742,5.3974353196532,66.6539055302845,2,"all","all","all","all"
NA,"ag","RG","BZE3",0.736863181980149,0.368431590990074,0.0034307320706022,NA,4415.4430763284,3.66666666666667,"all","all","all","all"
NA,"ag","all","BZE3",52.6865891705894,26.3432945852947,0.0718716890716038,NA,NA,NA,"all","all","all","all"
NA,"bg","LT","BZE3",5.47879950124511,2.73939975062255,0.0223429389668731,5.3974353196532,66.6539055302845,2,"all","all","all","all"
NA,"bg","RG","BZE3",0.0189015303524035,0.00945076517620179,7.82519601813597e-05,NA,4415.4430763284,3.66666666666667,"all","all","all","all"
NA,"bg","all","BZE3",3.75333979811989,1.87666989905994,0.015312632139374,NA,NA,NA,"all","all","all","all"
NA,"fwb","LT","BZE3",5.72966594556964,2.86483297278483,0.0264693324706425,5.3974353196532,66.6539055302845,2,"all","all","all","all"
NA,"fwb","RG","BZE3",1.18146201049812,0.59073100524906,0.00572600669165968,NA,4415.4430763284,3.66666666666667,"all","all","all","all"
NA,"ndl","LT","BZE3",2.03403041267402,1.01701520633701,0,5.3974353196532,66.6539055302845,2,"all","all","all","all"
NA,"ndl","RG","BZE3",0.0146584655461798,0.00732923277308992,0,NA,4415.4430763284,3.66666666666667,"all","all","all","all"
NA,"sb","LT","BZE3",3.60726155910723,1.80363077955361,0.0185501248946453,5.3974353196532,66.6539055302845,2,"all","all","all","all"
NA,"stb","DW","BZE3",0.881692993708783,0.440846496854391,0.00426739408955051,NA,1279.12030031587,NA,"all","all","all","all"
NA,"stb","LT","BZE3",0.135965196845261,0.0679825984226304,0.000686942740542478,5.3974353196532,66.6539055302845,2,"all","all","all","all"
NA,"stw","DW","BZE3",10.7886363454279,5.39431817271395,0.00876037271248746,NA,1279.12030031587,NA,"all","all","all","all"
NA,"stw","LT","BZE3",1.69137815304242,0.845689076521209,0.00149909190178572,5.3974353196532,66.6539055302845,2,"all","all","all","all"
NA,"sw","LT","BZE3",39.499782238896,19.749891119448,0.0359373563776774,5.3974353196532,66.6539055302845,2,"all","all","all","all"
NA,"total","LT","BZE3",40.7916881394614,20.3958440697307,0.0778287497854472,5.3974353196532,66.6539055302845,2,"all","all","all","all"
NA,"total","RG","BZE3",0.768148067934955,0.384074033967477,0.00356025128160403,NA,4415.4430763284,3.66666666666667,"all","all","all","all"
NA,"total","all","BZE3",29.4963579844424,14.7481789922212,0.0625148308915772,NA,NA,NA,"all","all","all","all"
