"plot_ID","inv","stand","SP_code","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140050,"HBI","A","sbi","ndl",0.156082717123361,0.0780413585616803,0,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","A","sbi","sb",0.244616848085241,0.122308424042621,0.00149974589561061,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","A","sbi","stb",0.00725740656512741,0.00362870328256371,4.44951596507962e-05,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","A","sbi","stw",0.102155466570139,0.0510777332850696,0.000186740192890214,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","A","sbi","sw",2.75184529940032,1.37592264970016,0.00503037320730378,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","A","sbi","total",5.15570855793081,2.5778542789654,0.0178034551986643,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all","all","ag",129.674405211714,64.8372026058568,0.209230592674133,29.598587156096,"LT",NA,16.46410470621,5.31416010205096,17.299844751693,0.0235057597504115,14.5868185756509,3.97646024018187,14.5868185756509,1259.40597771408,3
140050,"HBI","all","all","bg",14.6052247853459,7.30261239267294,0.0602966599778247,29.598587156096,"LT",NA,16.46410470621,5.31416010205096,17.299844751693,0.0235057597504115,14.5868185756509,3.97646024018187,14.5868185756509,1259.40597771408,3
140050,"HBI","all","all","fwb",20.1543693495266,10.0771846747633,0.0905424368445311,29.598587156096,"LT",NA,16.46410470621,5.31416010205096,17.299844751693,0.0235057597504115,14.5868185756509,3.97646024018187,14.5868185756509,1259.40597771408,3
140050,"HBI","all","all","ndl",12.7728277869764,6.38641389348819,0,29.598587156096,"LT",NA,16.46410470621,5.31416010205096,17.299844751693,0.0235057597504115,14.5868185756509,3.97646024018187,14.5868185756509,1259.40597771408,3
140050,"HBI","all","all","sb",8.73993607226854,4.36996803613427,0.0426974724212327,29.598587156096,"LT",NA,16.46410470621,5.31416010205096,17.299844751693,0.0235057597504115,14.5868185756509,3.97646024018187,14.5868185756509,1259.40597771408,3
140050,"HBI","all","all","stb",0.353755705228358,0.176877852614179,0.00172407782578983,29.598587156096,"LT",NA,16.46410470621,5.31416010205096,17.299844751693,0.0235057597504115,14.5868185756509,3.97646024018187,14.5868185756509,1259.40597771408,3
140050,"HBI","all","all","stw",3.95173527241331,1.97586763620666,0.00332009107576676,29.598587156096,"LT",NA,16.46410470621,5.31416010205096,17.299844751693,0.0235057597504115,14.5868185756509,3.97646024018187,14.5868185756509,1259.40597771408,3
140050,"HBI","all","all","sw",83.7017810253004,41.8508905126502,0.070946514506813,29.598587156096,"LT",NA,16.46410470621,5.31416010205096,17.299844751693,0.0235057597504115,14.5868185756509,3.97646024018187,14.5868185756509,1259.40597771408,3
140050,"HBI","all","all","total",144.279629997059,72.1398149985297,0.269527252651958,29.598587156096,"LT",NA,16.46410470621,5.31416010205096,17.299844751693,0.0235057597504115,14.5868185756509,3.97646024018187,14.5868185756509,1259.40597771408,3
140050,"HBI","all","gfi","ag",123.973016962986,61.9865084814928,0.189973573322319,28.2939061312931,"LT",95.5920834399214,17.1917606516291,5.13139258073568,17.9405773075902,0.0252791641180585,14.9623446610668,3.98806348625742,14.9623446610668,NA,NA
140050,"HBI","all","gfi","bg",14.3433034522267,7.17165172611333,0.0593812762922184,28.2939061312931,"LT",95.5920834399214,17.1917606516291,5.13139258073568,17.9405773075902,0.0252791641180585,14.9623446610668,3.98806348625742,14.9623446610668,NA,NA
140050,"HBI","all","gfi","fwb",18.1415211016446,9.07076055082231,0.0787886261444426,28.2939061312931,"LT",95.5920834399214,17.1917606516291,5.13139258073568,17.9405773075902,0.0252791641180585,14.9623446610668,3.98806348625742,14.9623446610668,NA,NA
140050,"HBI","all","gfi","ndl",12.5925566148353,6.29627830741763,0,28.2939061312931,"LT",95.5920834399214,17.1917606516291,5.13139258073568,17.9405773075902,0.0252791641180585,14.9623446610668,3.98806348625742,14.9623446610668,NA,NA
140050,"HBI","all","gfi","sb",8.4616445360497,4.23082226802485,0.0409543595544805,28.2939061312931,"LT",95.5920834399214,17.1917606516291,5.13139258073568,17.9405773075902,0.0252791641180585,14.9623446610668,3.98806348625742,14.9623446610668,NA,NA
140050,"HBI","all","gfi","stb",0.345438013531683,0.172719006765842,0.00167191998549335,28.2939061312931,"LT",95.5920834399214,17.1917606516291,5.13139258073568,17.9405773075902,0.0252791641180585,14.9623446610668,3.98806348625742,14.9623446610668,NA,NA
140050,"HBI","all","gfi","stw",3.83525460406136,1.91762730203068,0.00311422673849782,28.2939061312931,"LT",95.5920834399214,17.1917606516291,5.13139258073568,17.9405773075902,0.0252791641180585,14.9623446610668,3.98806348625742,14.9623446610668,NA,NA
140050,"HBI","all","gfi","sw",80.596602092863,40.2983010464315,0.0654444408994048,28.2939061312931,"LT",95.5920834399214,17.1917606516291,5.13139258073568,17.9405773075902,0.0252791641180585,14.9623446610668,3.98806348625742,14.9623446610668,NA,NA
140050,"HBI","all","gfi","total",138.316320415212,69.1581602076062,0.249354849614537,28.2939061312931,"LT",95.5920834399214,17.1917606516291,5.13139258073568,17.9405773075902,0.0252791641180585,14.9623446610668,3.98806348625742,14.9623446610668,NA,NA
140050,"HBI","all","rbu","ag",0.727414088192705,0.363707044096353,0.00212598142351383,0.163313333048691,"LT",0.551760569473858,10.2,0,10.2,0.00817128249198705,10.8230994447005,0,10.8230994447005,NA,NA
140050,"HBI","all","rbu","bg",0.0801869357235999,0.0400934678618,0.000242966415242508,0.163313333048691,"LT",0.551760569473858,10.2,0,10.2,0.00817128249198705,10.8230994447005,0,10.8230994447005,NA,NA
140050,"HBI","all","rbu","fwb",0.300831825090939,0.15041591254547,0.00138412722724341,0.163313333048691,"LT",0.551760569473858,10.2,0,10.2,0.00817128249198705,10.8230994447005,0,10.8230994447005,NA,NA
140050,"HBI","all","rbu","ndl",0.0241884550177471,0.0120942275088736,0,0.163313333048691,"LT",0.551760569473858,10.2,0,10.2,0.00817128249198705,10.8230994447005,0,10.8230994447005,NA,NA
140050,"HBI","all","rbu","sb",0.0336746881336017,0.0168373440668008,0.000243366971141539,0.163313333048691,"LT",0.551760569473858,10.2,0,10.2,0.00817128249198705,10.8230994447005,0,10.8230994447005,NA,NA
140050,"HBI","all","rbu","stb",0.00106028513154697,0.000530142565773484,7.66268064568993e-06,0.163313333048691,"LT",0.551760569473858,10.2,0,10.2,0.00817128249198705,10.8230994447005,0,10.8230994447005,NA,NA
140050,"HBI","all","rbu","stw",0.0143252017818186,0.00716260089090929,1.91241443787278e-05,0.163313333048691,"LT",0.551760569473858,10.2,0,10.2,0.00817128249198705,10.8230994447005,0,10.8230994447005,NA,NA
140050,"HBI","all","rbu","sw",0.353333633037052,0.176666816518526,0.000471700400104464,0.163313333048691,"LT",0.551760569473858,10.2,0,10.2,0.00817128249198705,10.8230994447005,0,10.8230994447005,NA,NA
140050,"HBI","all","rbu","total",0.807601023916305,0.403800511958153,0.00236894783875634,0.163313333048691,"LT",0.551760569473858,10.2,0,10.2,0.00817128249198705,10.8230994447005,0,10.8230994447005,NA,NA
140050,"HBI","all","sbi","ag",4.97397416053518,2.48698708026759,0.0171310379283005,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all","sbi","bg",0.181734397395624,0.0908671986978122,0.000672417270363811,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all","sbi","fwb",1.712016422791,0.856008211395498,0.0103696834728451,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all","sbi","ndl",0.156082717123361,0.0780413585616803,0,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all","sbi","sb",0.244616848085241,0.122308424042621,0.00149974589561061,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all","sbi","stb",0.00725740656512741,0.00362870328256371,4.44951596507962e-05,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all","sbi","stw",0.102155466570139,0.0510777332850696,0.000186740192890214,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all","sbi","sw",2.75184529940032,1.37592264970016,0.00503037320730378,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all","sbi","total",5.15570855793081,2.5778542789654,0.0178034551986643,1.14136769175415,"LT",3.8561559906047,10.7166666666667,2.50741198169315,11.0037114950669,0.0095097318621102,11.7091949669276,2.38229012122672,11.7091949669276,NA,NA
140050,"HBI","all",NA,"ag",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140050,"HBI","all",NA,"bg",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140050,"HBI","all",NA,"total",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140050,"HBI",NA,"all","ag",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140050,"HBI",NA,"all","bg",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140050,"HBI",NA,"all","total",0,0,0,0,"LT",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
140050,"HBI",NA,NA,"ag",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140050,"HBI",NA,NA,"bg",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140050,"HBI",NA,NA,"total",0,0,0,0,"LT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140052,"HBI","A","all","ag",6.64880013456302,3.32440006728151,0.00932039448444667,1.32274987445783,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9725093848708,NA
140052,"HBI","A","all","bg",0.70482821240716,0.35241410620358,0.00291798879936564,1.32274987445783,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9725093848708,NA
140052,"HBI","A","all","fwb",0.627163425617385,0.313581712808692,0.0027237707574563,1.32274987445783,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9725093848708,NA
140052,"HBI","A","all","ndl",0.403652858556959,0.201826429278479,0,1.32274987445783,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9725093848708,NA
140052,"HBI","A","all","sb",0.485788774565493,0.242894387282746,0.00235121766889699,1.32274987445783,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9725093848708,NA
140052,"HBI","A","all","stb",0.0193802523646862,0.00969012618234311,9.38004214450813e-05,1.32274987445783,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9725093848708,NA
140052,"HBI","A","all","stw",0.204502996844756,0.102251498422378,0.000166056433437942,1.32274987445783,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9725093848708,NA
140052,"HBI","A","all","sw",4.90831182661374,2.45415591330687,0.00398554920321036,1.32274987445783,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9725093848708,NA
140052,"HBI","A","all","total",7.35362834697018,3.67681417348509,0.0122383832838123,1.32274987445783,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9725093848708,NA
140052,"HBI","A","gfi","ag",6.64880013456302,3.32440006728151,0.00932039448444667,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","A","gfi","bg",0.70482821240716,0.35241410620358,0.00291798879936564,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","A","gfi","fwb",0.627163425617385,0.313581712808692,0.0027237707574563,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","A","gfi","ndl",0.403652858556959,0.201826429278479,0,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","A","gfi","sb",0.485788774565493,0.242894387282746,0.00235121766889699,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","A","gfi","stb",0.0193802523646862,0.00969012618234311,9.38004214450813e-05,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","A","gfi","stw",0.204502996844756,0.102251498422378,0.000166056433437942,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","A","gfi","sw",4.90831182661374,2.45415591330687,0.00398554920321036,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","A","gfi","total",7.35362834697018,3.67681417348509,0.0122383832838123,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","all","all","ag",6.64880013456302,3.32440006728151,0.00932039448444667,1.32274987445783,"LT",NA,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,39.9725093848708,1
140052,"HBI","all","all","bg",0.70482821240716,0.35241410620358,0.00291798879936564,1.32274987445783,"LT",NA,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,39.9725093848708,1
140052,"HBI","all","all","fwb",0.627163425617385,0.313581712808692,0.0027237707574563,1.32274987445783,"LT",NA,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,39.9725093848708,1
140052,"HBI","all","all","ndl",0.403652858556959,0.201826429278479,0,1.32274987445783,"LT",NA,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,39.9725093848708,1
140052,"HBI","all","all","sb",0.485788774565493,0.242894387282746,0.00235121766889699,1.32274987445783,"LT",NA,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,39.9725093848708,1
140052,"HBI","all","all","stb",0.0193802523646862,0.00969012618234311,9.38004214450813e-05,1.32274987445783,"LT",NA,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,39.9725093848708,1
140052,"HBI","all","all","stw",0.204502996844756,0.102251498422378,0.000166056433437942,1.32274987445783,"LT",NA,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,39.9725093848708,1
140052,"HBI","all","all","sw",4.90831182661374,2.45415591330687,0.00398554920321036,1.32274987445783,"LT",NA,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,39.9725093848708,1
140052,"HBI","all","all","total",7.35362834697018,3.67681417348509,0.0122383832838123,1.32274987445783,"LT",NA,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,39.9725093848708,1
140052,"HBI","all","gfi","ag",6.64880013456302,3.32440006728151,0.00932039448444667,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","all","gfi","bg",0.70482821240716,0.35241410620358,0.00291798879936564,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","all","gfi","fwb",0.627163425617385,0.313581712808692,0.0027237707574563,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","all","gfi","ndl",0.403652858556959,0.201826429278479,0,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","all","gfi","sb",0.485788774565493,0.242894387282746,0.00235121766889699,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","all","gfi","stb",0.0193802523646862,0.00969012618234311,9.38004214450813e-05,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","all","gfi","stw",0.204502996844756,0.102251498422378,0.000166056433437942,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","all","gfi","sw",4.90831182661374,2.45415591330687,0.00398554920321036,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140052,"HBI","all","gfi","total",7.35362834697018,3.67681417348509,0.0122383832838123,1.32274987445783,"LT",100,20.2787878787879,3.21928362445689,20.5264202970514,0.0330914894964908,22.6455601647164,1.71081664491609,22.6455601647164,NA,NA
140053,"HBI","A","all","ag",17.9029557881016,8.95147789405081,0.0393496123751365,2.77157903502506,"LT",NA,NA,NA,NA,NA,NA,NA,NA,39.9890376626207,NA
