"";"plot_ID";"CCS_nr";"CCS_position";"CCS_dist";"RG_inv_status";"CCS_max_dist_cm";"inv_year";"inv";"e_ID";"e_form";"CCS_gon";"stand";"area_m2"
"672";50111;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"673";50111;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"674";50111;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"675";50111;3;"s";1000;1;223;2012;"HBI";1;1;200;"A";15,6156886080321
"676";50111;3;"s";1000;1;223;2012;"HBI";1;1;200;"A";15,6156886080321
"677";50112;4;"w";1000;1;440;2012;"HBI";1;2;300;"A";60,7934467718036
"678";50112;4;"w";1000;1;440;2012;"HBI";1;2;300;"A";60,7934467718036
"679";50112;2;"o";1000;2;500;2012;"HBI";1;2;100;"A";78,5039343644157
"680";50112;2;"o";1000;2;500;2012;"HBI";1;2;100;"A";78,5039343644157
"681";50112;3;"s";1000;2;500;2012;"HBI";1;2;200;"A";78,5039343644157
"682";50112;3;"s";1000;2;500;2012;"HBI";1;2;200;"A";78,5039343644157
"683";50112;1;"n";1000;2;500;2012;"HBI";1;2;0;"A";78,5039343644157
"684";50112;1;"n";1000;2;500;2012;"HBI";1;2;0;"A";78,5039343644157
"685";50113;2;"o";1000;1;52;2012;"HBI";NA;NA;100;NA;NA
"686";50113;4;"w";1000;1;18;2012;"HBI";NA;NA;300;NA;NA
"687";50113;1;"n";1000;1;25;2012;"HBI";NA;NA;0;NA;NA
"688";50113;3;"s";1000;1;67;2012;"HBI";NA;NA;200;NA;NA
"689";50114;3;"s";1000;1;409;2012;"HBI";1;1;200;"A";52,5288665776554
"690";50114;3;"s";1000;1;409;2012;"HBI";1;1;200;"A";52,5288665776554
"691";50114;4;"w";1000;1;301;2012;"HBI";1;1;300;"A";28,4501398294017
"692";50114;4;"w";1000;1;301;2012;"HBI";1;1;300;"A";28,4501398294017
"693";50114;1;"n";1000;1;473;2012;"HBI";1;1;0;"A";70,2544269256655
"694";50114;1;"n";1000;1;473;2012;"HBI";1;1;0;"A";70,2544269256655
"695";50114;2;"o";1000;1;175;2012;"HBI";1;1;100;"A";9,61673195964095
"696";50114;2;"o";1000;1;175;2012;"HBI";1;1;100;"A";9,61673195964095
"697";50115;3;"s";1000;1;124;2012;"HBI";NA;NA;200;NA;NA
"698";50115;2;"o";1000;1;190;2012;"HBI";NA;NA;100;NA;NA
"699";50115;1;"n";1000;1;41;2012;"HBI";NA;NA;0;NA;NA
"700";50115;4;"w";1000;1;105;2012;"HBI";NA;NA;300;NA;NA
"701";50116;4;"w";1000;1;100;2012;"HBI";NA;NA;300;NA;NA
"702";50116;3;"s";1000;1;80;2012;"HBI";NA;NA;200;NA;NA
"703";50116;2;"o";1000;1;82;2012;"HBI";NA;NA;100;NA;NA
"704";50116;1;"n";1000;1;36;2012;"HBI";NA;NA;0;NA;NA
"705";50117;2;"o";1000;1;415;2012;"HBI";1;1;100;NA;NA
"706";50117;2;"o";1000;1;415;2012;"HBI";2;1;100;NA;NA
"707";50117;4;"w";1000;2;500;2012;"HBI";1;1;300;NA;NA
"708";50117;4;"w";1000;2;500;2012;"HBI";2;1;300;NA;NA
"709";50117;3;"s";1000;2;500;2012;"HBI";1;1;200;NA;NA
"710";50117;3;"s";1000;2;500;2012;"HBI";2;1;200;NA;NA
"711";50117;1;"n";1000;1;450;2012;"HBI";1;1;0;NA;NA
"712";50117;1;"n";1000;1;450;2012;"HBI";2;1;0;NA;NA
"713";50118;3;"s";1000;1;321;2012;"HBI";NA;NA;200;NA;NA
"714";50118;1;"n";1000;1;143;2012;"HBI";NA;NA;0;NA;NA
"715";50118;4;"w";1000;1;286;2012;"HBI";NA;NA;300;NA;NA
"716";50118;2;"o";1000;1;205;2012;"HBI";NA;NA;100;NA;NA
"717";50119;4;"w";1000;1;49;2012;"HBI";NA;NA;300;NA;NA
"718";50119;1;"n";1000;1;205;2012;"HBI";NA;NA;0;NA;NA
"719";50119;2;"o";1000;1;120;2012;"HBI";NA;NA;100;NA;NA
"720";50119;3;"s";1000;1;177;2012;"HBI";NA;NA;200;NA;NA
"721";50120;2;"o";1000;1;125;2012;"HBI";NA;NA;100;NA;NA
"722";50120;1;"n";1000;1;500;2012;"HBI";NA;NA;0;NA;NA
"723";50120;3;"s";1000;1;240;2012;"HBI";NA;NA;200;NA;NA
"724";50120;4;"w";1000;1;145;2012;"HBI";NA;NA;300;NA;NA
"725";50121;1;"n";1000;1;490;2012;"HBI";1;1;0;"A";75,3951785635849
"726";50121;1;"n";1000;1;490;2012;"HBI";1;1;0;"A";75,3951785635849
"727";50121;4;"w";1000;1;410;2012;"HBI";1;1;300;"B";52,7860454666332
"728";50121;4;"w";1000;1;410;2012;"HBI";1;1;300;"B";52,7860454666332
"729";50121;2;"o";1000;1;460;2012;"HBI";1;1;100;"A";66,4457300460415
"730";50121;2;"o";1000;1;460;2012;"HBI";1;1;100;"A";66,4457300460415
"731";50121;3;"s";1000;1;400;2012;"HBI";1;1;200;"B";50,2425179932261
"732";50121;3;"s";1000;1;400;2012;"HBI";1;1;200;"B";50,2425179932261
"733";50122;4;"w";500;1;437;2012;"HBI";1;2;300;NA;NA
"734";50122;4;"w";500;1;437;2012;"HBI";2;1;300;NA;NA
"735";50122;3;"s";1000;2;500;2012;"HBI";1;2;200;NA;NA
"736";50122;3;"s";1000;2;500;2012;"HBI";2;1;200;NA;NA
"737";50122;2;"o";1000;2;500;2012;"HBI";1;2;100;NA;NA
"738";50122;2;"o";1000;2;500;2012;"HBI";2;1;100;NA;NA
"739";50122;1;"n";1000;2;500;2012;"HBI";1;2;0;NA;NA
"740";50122;1;"n";1000;2;500;2012;"HBI";2;1;0;NA;NA
"741";50123;2;"o";1000;2;500;2012;"HBI";1;1;100;"B";78,5039343644157
"742";50123;2;"o";1000;2;500;2012;"HBI";1;1;100;"B";78,5039343644157
"743";50123;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"744";50123;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"745";50123;3;"s";1000;2;500;2012;"HBI";1;1;200;NA;78,5039343644157
"746";50123;3;"s";1000;2;500;2012;"HBI";1;1;200;"B";78,5039343644157
"747";50123;3;"s";1000;2;500;2012;"HBI";1;1;200;NA;78,5039343644157
"748";50123;3;"s";1000;2;500;2012;"HBI";1;1;200;"B";78,5039343644157
"749";50123;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"750";50123;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"751";50124;3;"s";1000;1;55;2012;"HBI";1;1;200;"A";0,949897605809431
"752";50124;3;"s";1000;1;55;2012;"HBI";1;1;200;"A";0,949897605809431
"753";50124;4;"w";1000;1;497;2012;"HBI";1;1;300;"A";77,5647132936799
"754";50124;4;"w";1000;1;497;2012;"HBI";1;1;300;"A";77,5647132936799
"755";50124;2;"o";1000;1;495;2012;"HBI";1;1;100;"A";76,9417060705639
"756";50124;2;"o";1000;1;495;2012;"HBI";1;1;100;"A";76,9417060705639
"757";50124;1;"n";1000;1;447;2012;"HBI";1;1;0;"A";62,7431704856782
"758";50124;1;"n";1000;1;447;2012;"HBI";1;1;0;"A";62,7431704856782
"759";50125;3;"s";1000;1;185;2012;"HBI";NA;NA;200;NA;NA
"760";50125;4;"w";1000;1;347;2012;"HBI";NA;NA;300;NA;NA
"761";50125;1;"n";1000;1;280;2012;"HBI";NA;NA;0;NA;NA
"762";50125;2;"o";1000;1;180;2012;"HBI";NA;NA;100;NA;NA
"763";50126;3;"s";1000;1;153;2012;"HBI";NA;NA;200;NA;NA
"764";50126;1;"n";1000;1;243;2012;"HBI";NA;NA;0;NA;NA
"765";50126;4;"w";1000;1;93;2012;"HBI";NA;NA;300;NA;NA
"766";50126;2;"o";1000;1;212;2012;"HBI";NA;NA;100;NA;NA
"767";50127;4;"w";1000;1;476;2012;"HBI";NA;NA;300;NA;NA
"768";50127;3;"s";1000;1;485;2012;"HBI";NA;NA;200;NA;NA
"769";50127;2;"o";1000;1;220;2012;"HBI";NA;NA;100;NA;NA
"770";50127;1;"n";1000;1;429;2012;"HBI";NA;NA;0;NA;NA
"771";50128;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"772";50128;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"773";50128;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"774";50128;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"775";50128;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"776";50128;2;"o";1000;2;500;2012;"HBI";1;1;100;"A";78,5039343644157
"777";50128;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"778";50128;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"779";50129;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"780";50129;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"781";50129;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"782";50129;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"783";50130;4;"w";1000;1;418;2012;"HBI";NA;NA;300;NA;NA
"784";50130;3;"s";1000;1;400;2012;"HBI";NA;NA;200;NA;NA
"785";50130;1;"n";1000;1;390;2012;"HBI";NA;NA;0;NA;NA
"786";50130;2;"o";1000;1;425;2012;"HBI";NA;NA;100;NA;NA
"787";50131;4;"w";1000;1;285;2012;"HBI";1;2;300;"B";25,5059282749987
"788";50131;4;"w";1000;1;285;2012;"HBI";1;2;300;"B";25,5059282749987
"789";50131;2;"o";1000;1;210;2012;"HBI";1;2;100;NA;13,8480940218829
"790";50131;2;"o";1000;1;210;2012;"HBI";1;2;100;NA;13,8480940218829
"791";50131;3;"s";1000;1;426;2012;"HBI";1;2;200;"A";56,9863199708669
"792";50131;3;"s";1000;1;426;2012;"HBI";1;2;200;"B";56,9863199708669
"793";50131;3;"s";1000;1;426;2012;"HBI";1;2;200;"A";56,9863199708669
"794";50131;3;"s";1000;1;426;2012;"HBI";1;2;200;"B";56,9863199708669
"795";50131;1;"n";1000;1;500;2012;"HBI";1;2;0;"A";78,5039343644157
"796";50131;1;"n";1000;1;500;2012;"HBI";1;2;0;"A";78,5039343644157
"797";50132;4;"w";1000;1;270;2012;"HBI";1;1;300;"A";22,8917472606636
"798";50132;4;"w";1000;1;270;2012;"HBI";1;1;300;"A";22,8917472606636
"799";50132;2;"o";1000;1;255;2012;"HBI";1;1;100;"A";20,4188733281845
"800";50132;2;"o";1000;1;255;2012;"HBI";1;1;100;"B";20,4188733281845
"801";50132;2;"o";1000;1;255;2012;"HBI";1;1;100;"A";20,4188733281845
"802";50132;2;"o";1000;1;255;2012;"HBI";1;1;100;"B";20,4188733281845
"803";50132;3;"s";1000;1;500;2012;"HBI";1;1;200;"A";78,5039343644157
"804";50132;3;"s";1000;1;500;2012;"HBI";1;1;200;"A";78,5039343644157
"805";50132;1;"n";1000;1;195;2012;"HBI";1;1;0;NA;11,9404484168276
"806";50132;1;"n";1000;1;195;2012;"HBI";1;1;0;NA;11,9404484168276
"807";50133;3;"s";1000;1;63;2012;"HBI";1;1;200;"A";1,24632846196946
"808";50133;3;"s";1000;1;63;2012;"HBI";1;1;200;"A";1,24632846196946
"809";50133;4;"w";1000;1;110;2012;"HBI";1;1;300;"A";3,79959042323772
"810";50133;4;"w";1000;1;110;2012;"HBI";1;1;300;"A";3,79959042323772
"811";50133;1;"n";1000;1;251;2012;"HBI";1;1;0;"A";19,7833054755702
"812";50133;1;"n";1000;1;251;2012;"HBI";1;1;0;"A";19,7833054755702
"813";50133;2;"o";1000;1;220;2012;"HBI";1;1;100;"A";15,1983616929509
"814";50133;2;"o";1000;1;220;2012;"HBI";1;1;100;"A";15,1983616929509
"815";50134;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"816";50134;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"817";50134;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"818";50134;3;"s";1000;2;500;2012;"HBI";1;1;200;"A";78,5039343644157
"819";50134;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"820";50134;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"821";50134;2;"o";1000;1;289;2012;"HBI";1;1;100;"A";26,2269084082015
"822";50134;2;"o";1000;1;289;2012;"HBI";1;1;100;"A";26,2269084082015
"823";50135;4;"w";1000;1;295;2012;"HBI";NA;NA;300;NA;NA
"824";50135;1;"n";1000;1;490;2012;"HBI";NA;NA;0;NA;NA
"825";50135;3;"s";1000;1;480;2012;"HBI";NA;NA;200;NA;NA
"826";50135;2;"o";1000;1;360;2012;"HBI";NA;NA;100;NA;NA
"827";50136;2;"o";1000;1;220;2012;"HBI";NA;NA;100;NA;NA
"828";50136;3;"s";1000;1;85;2012;"HBI";NA;NA;200;NA;NA
"829";50136;1;"n";1000;1;50;2012;"HBI";NA;NA;0;NA;NA
"830";50136;4;"w";1000;1;80;2012;"HBI";NA;NA;300;NA;NA
"831";50137;1;"n";1000;2;500;2012;"HBI";NA;NA;0;NA;NA
"832";50137;3;"s";1000;2;500;2012;"HBI";NA;NA;200;NA;NA
"833";50137;2;"o";1000;1;495;2012;"HBI";NA;NA;100;NA;NA
"834";50137;4;"w";1000;2;500;2012;"HBI";NA;NA;300;NA;NA
"835";50138;4;"w";1000;1;167;2012;"HBI";NA;NA;300;NA;NA
"836";50138;2;"o";1000;1;350;2012;"HBI";NA;NA;100;NA;NA
"837";50138;3;"s";1000;1;365;2012;"HBI";NA;NA;200;NA;NA
"838";50138;1;"n";1000;1;122;2012;"HBI";NA;NA;0;NA;NA
"839";50139;3;"s";1000;1;68;2012;"HBI";NA;NA;200;NA;NA
"840";50139;1;"n";1000;1;130;2012;"HBI";NA;NA;0;NA;NA
"841";50139;2;"o";1000;1;95;2012;"HBI";NA;NA;100;NA;NA
"842";50139;4;"w";500;1;168;2012;"HBI";NA;NA;300;NA;NA
"843";50140;2;"o";1000;2;500;2012;"HBI";NA;NA;100;NA;NA
"844";50140;4;"w";1000;1;425;2012;"HBI";NA;NA;300;NA;NA
"845";50140;1;"n";1000;1;466;2012;"HBI";NA;NA;0;NA;NA
"846";50140;3;"s";1000;1;422;2012;"HBI";NA;NA;200;NA;NA
"847";50141;1;"n";1000;1;495;2012;"HBI";1;1;0;"A";76,9417060705639
"848";50141;1;"n";1000;1;495;2012;"HBI";1;1;0;"A";76,9417060705639
"849";50141;2;"o";1000;1;477;2012;"HBI";1;1;100;"A";71,4476867280046
"850";50141;2;"o";1000;1;477;2012;"HBI";1;1;100;"A";71,4476867280046
"851";50141;4;"w";1000;1;498;2012;"HBI";1;1;300;"A";77,8771589524502
"852";50141;4;"w";1000;1;498;2012;"HBI";1;1;300;"A";77,8771589524502
"853";50141;3;"s";1000;1;495;2012;"HBI";1;1;200;"A";76,9417060705639
"854";50141;3;"s";1000;1;495;2012;"HBI";1;1;200;"A";76,9417060705639
"855";50142;2;"o";500;1;300;2012;"HBI";1;2;100;NA;NA
"856";50142;2;"o";500;1;300;2012;"HBI";2;1;100;NA;NA
"857";50142;3;"s";1000;1;125;2012;"HBI";1;2;200;NA;NA
"858";50142;3;"s";1000;1;125;2012;"HBI";2;1;200;NA;NA
"859";50142;1;"n";500;1;225;2012;"HBI";1;2;0;NA;NA
"860";50142;1;"n";500;1;225;2012;"HBI";2;1;0;NA;NA
"861";50142;4;"w";1000;1;80;2012;"HBI";1;2;300;NA;NA
"862";50142;4;"w";1000;1;80;2012;"HBI";2;1;300;NA;NA
"863";50143;2;"o";1000;1;480;2012;"HBI";NA;NA;100;NA;NA
"864";50143;1;"n";1000;1;490;2012;"HBI";NA;NA;0;NA;NA
"865";50143;3;"s";1000;1;420;2012;"HBI";NA;NA;200;NA;NA
"866";50143;4;"w";1000;1;450;2012;"HBI";NA;NA;300;NA;NA
"867";50144;2;"o";1000;1;285;2012;"HBI";1;1;100;"A";25,5059282749987
"868";50144;2;"o";1000;1;285;2012;"HBI";1;1;100;"A";25,5059282749987
"869";50144;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"870";50144;1;"n";1000;2;500;2012;"HBI";1;1;0;"A";78,5039343644157
"871";50144;3;"s";1000;2;500;2012;"HBI";1;1;200;"B";78,5039343644157
"872";50144;3;"s";1000;2;500;2012;"HBI";1;1;200;"B";78,5039343644157
"873";50144;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"874";50144;4;"w";1000;2;500;2012;"HBI";1;1;300;"A";78,5039343644158
"875";50145;2;"o";1000;2;500;2012;"HBI";1;1;100;NA;NA
"876";50145;2;"o";1000;2;500;2012;"HBI";2;1;100;NA;NA
"877";50145;4;"w";1000;2;500;2012;"HBI";1;1;300;NA;NA
"878";50145;4;"w";1000;2;500;2012;"HBI";2;1;300;NA;NA
"879";50145;1;"n";1000;2;500;2012;"HBI";1;1;0;NA;NA
"880";50145;1;"n";1000;2;500;2012;"HBI";2;1;0;NA;NA
"881";50145;3;"s";1000;2;500;2012;"HBI";1;1;200;NA;NA
"882";50145;3;"s";1000;2;500;2012;"HBI";2;1;200;NA;NA
"883";50146;1;"n";1000;1;307;2012;"HBI";NA;NA;0;NA;NA
"884";50146;4;"w";1000;1;155;2012;"HBI";NA;NA;300;NA;NA
"885";50146;3;"s";1000;1;195;2012;"HBI";NA;NA;200;NA;NA
"886";50146;2;"o";1000;1;288;2012;"HBI";NA;NA;100;NA;NA
