"stand_component","plot_ID","dw_sp","dw_type","ST_LY_type","decay","compartiment","B_t_ha_diff","C_t_ha_diff","N_t_ha_diff","n_ha_diff","n_dec_diff","n_dw_TY_diff","mean_d_cm_diff","sd_d_cm_diff","mean_l_m_diff","sd_l_m_diff"
"DW","140061","all","all",NA,"4","ag",-0.543807969640422,-0.27190398482021,-0.0032463286412406,NA,NA,NA,-5.7142857142857,-4.84257673667124,-0.628571428571429,-1.63539154165157
"DW","140061","all","all",NA,"all","ag",36.2229113387075,18.1114556693537,0.0886777655725565,-379.738839156272,0,0,5.8947368421052,5.12795030544083,6.89473684210526,4.85695541808719
"DW","140061","all","all",NA,"all","fwb",5.21543650660607,2.60771825330304,0.0225747613765784,-379.738839156272,0,0,5.8947368421052,5.12795030544083,6.89473684210526,4.85695541808719
"DW","140061","all","all",NA,"all","sb",2.07742312700844,1.03871156350422,0.00998878807217219,-379.738839156272,0,0,5.8947368421052,5.12795030544083,6.89473684210526,4.85695541808719
"DW","140061","all","all",NA,"all","stb",0.124985870685439,0.0624929353427195,0.000602798580477733,-379.738839156272,0,0,5.8947368421052,5.12795030544083,6.89473684210526,4.85695541808719
"DW","140061","all","all",NA,"all","stw",1.44665704661576,0.72332852330788,0.00116839208489808,-379.738839156272,0,0,5.8947368421052,5.12795030544083,6.89473684210526,4.85695541808719
"DW","140061","all","all",NA,"all","sw",21.0064588228279,10.5032294114139,0.0169099425299786,-379.738839156272,0,0,5.8947368421052,5.12795030544083,6.89473684210526,4.85695541808719
"DW","140062","1","1",NA,"1","ag",-0.122362561878236,-0.061181280939119,-0.00059223479949067,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","1",NA,"2","ag",5.3432562455891,2.67162812279455,0.0258613602286512,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","1",NA,"3","ag",0.720883009636808,0.360441504818401,0.00348907376664213,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","1",NA,"4","ag",-0.809926763294246,-0.404963381647122,-0.00392004553434415,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","1",NA,"all","ag",5.13184993005343,2.56592496502671,0.0248381536614585,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"1","ag",1.51177852677686,0.755889263388429,0.00172131471187211,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"1","stb",0.122579579972518,0.0612897899862592,0.000593285167066989,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"1","stw",1.38919894680434,0.694599473402169,0.00112802954480512,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"2","ag",0.509479833534676,0.254739916767338,0.000582681271392857,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"2","stb",0.0419522459192403,0.0209761229596202,0.000203048870249123,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"2","stw",0.467527587615436,0.233763793807718,0.000379632401143734,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"3","ag",0.419450297743878,0.209725148871939,0.00203013944108037,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"4","ag",-0.0155919967048505,-0.0077959983524253,-7.5465264051477e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"all","ag",2.25549934574205,1.12774967287102,0.00343772235274868,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"all","stb",0.164531825891759,0.0822659129458794,0.000796334037316113,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","4",NA,"all","stw",1.85672653441977,0.928363267209887,0.00150766194594886,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"2","ag",1.07479965351904,0.537399826759516,0.00127150979962248,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"2","fwb",-0.005293121542253,-0.00264656077112689,-2.2988026858007e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"2","sb",0.0999463796943885,0.0499731898471943,0.000483740477720839,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"2","stb",0.00369376259228374,0.00184688129614188,1.78778109466534e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"2","stw",0.0358278632875577,0.017913931643779,2.90922249894969e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"2","sw",0.940624769487062,0.47031238474353,0.000763787312823492,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"all","ag",1.07479965351904,0.537399826759516,0.00127150979962248,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"all","fwb",-0.005293121542253,-0.00264656077112689,-2.2988026858007e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"all","sb",0.0999463796943885,0.0499731898471943,0.000483740477720839,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"all","stb",0.00369376259228374,0.00184688129614188,1.78778109466534e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"all","stw",0.0358278632875577,0.017913931643779,2.90922249894969e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","5",NA,"all","sw",0.940624769487062,0.47031238474353,0.000763787312823492,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"1","ag",-1.04466560164079,-0.52233280082039,-0.00199179641745047,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"1","stb",0.122579579972518,0.0612897899862592,0.000593285167066989,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"1","stw",1.38919894680434,0.694599473402169,0.00112802954480512,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"2","ag",4.68671700647989,2.34335850323995,0.0245186787884554,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"2","fwb",-0.117501310294332,-0.0587506551471661,-0.000510308190608284,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"2","sb",-0.140816669629364,-0.070408334814682,-0.000681552681006124,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"2","stb",0.0428339359178778,0.021416967958939,0.000207316249842529,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"2","stw",0.474815550309163,0.237407775154582,0.00038555022685104,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"2","sw",-0.91587074541254,-0.457935372706273,-0.000743687045274992,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"3","ag",1.14033330738068,0.57016665369034,0.0055192132077225,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"4","ag",-0.825518759999091,-0.412759379999548,-0.00399551079839562,NA,NA,NA,NA,NA,NA,NA
"DW","140062","1","all",NA,"all","ag",3.7872486366122,1.89362431830609,0.0232296369727866,NA,NA,NA,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","1","all",NA,"all","fwb",-0.117501310294332,-0.0587506551471661,-0.000510308190608284,NA,NA,NA,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","1","all",NA,"all","sb",-0.42492841188406,-0.21246420594203,-0.00205665351351885,NA,NA,NA,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","1","all",NA,"all","stb",0.165413515890396,0.0827067579451981,0.000800601416909519,NA,NA,NA,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","1","all",NA,"all","stw",1.86401449711351,0.932007248556751,0.00151357977165616,NA,NA,NA,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","1","all",NA,"all","sw",-3.06584056969725,-1.53292028484863,-0.00248946254259417,NA,NA,NA,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","all","1","L","all","ag",5.13184993005343,2.56592496502671,0.0248381536614585,NA,NA,NA,3.52380952380953,5.27461271261777,-5.42380952380952,0.94806792330294
"DW","140062","all","1",NA,"1","ag",-0.122362561878236,-0.061181280939119,-0.00059223479949067,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","1",NA,"2","ag",5.3432562455891,2.67162812279455,0.0258613602286512,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","1",NA,"3","ag",0.720883009636808,0.360441504818401,0.00348907376664213,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","1",NA,"4","ag",-0.809926763294246,-0.404963381647122,-0.00392004553434415,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","4","L","all","ag",2.25549934574205,1.12774967287102,0.00343772235274868,NA,NA,NA,6.9926470588235,-0.73812265481496,0.00955882352941201,-0.081667284868122
"DW","140062","all","4","L","all","stb",0.164531825891759,0.0822659129458794,0.000796334037316113,NA,NA,NA,25.1176470588235,6.75353937707089,0.247058823529412,0.117885787199006
"DW","140062","all","4","L","all","stw",1.85672653441977,0.928363267209887,0.00150766194594886,NA,NA,NA,25.1176470588235,6.75353937707089,0.247058823529412,0.117885787199006
"DW","140062","all","4",NA,"1","ag",1.51177852677686,0.755889263388429,0.00172131471187211,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","4",NA,"1","stb",0.122579579972518,0.0612897899862592,0.000593285167066989,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","4",NA,"1","stw",1.38919894680434,0.694599473402169,0.00112802954480512,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","4",NA,"2","ag",0.509479833534676,0.254739916767338,0.000582681271392857,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","4",NA,"2","stb",0.0419522459192403,0.0209761229596202,0.000203048870249123,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","4",NA,"2","stw",0.467527587615436,0.233763793807718,0.000379632401143734,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","4",NA,"3","ag",0.419450297743878,0.209725148871939,0.00203013944108037,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","4",NA,"4","ag",-0.0155919967048505,-0.0077959983524253,-7.5465264051477e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","5","L","all","ag",1.07479965351904,0.537399826759516,0.00127150979962248,NA,NA,NA,4,0,14.3,0
"DW","140062","all","5","L","all","fwb",-0.005293121542253,-0.00264656077112689,-2.2988026858007e-05,NA,NA,NA,4,0,14.3,0
"DW","140062","all","5","L","all","sb",0.0999463796943885,0.0499731898471943,0.000483740477720839,NA,NA,NA,4,0,14.3,0
"DW","140062","all","5","L","all","stb",0.00369376259228374,0.00184688129614188,1.78778109466534e-05,NA,NA,NA,4,0,14.3,0
"DW","140062","all","5","L","all","stw",0.0358278632875577,0.017913931643779,2.90922249894969e-05,NA,NA,NA,4,0,14.3,0
"DW","140062","all","5","L","all","sw",0.940624769487062,0.47031238474353,0.000763787312823492,NA,NA,NA,4,0,14.3,0
"DW","140062","all","5",NA,"2","ag",1.07479965351904,0.537399826759516,0.00127150979962248,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","5",NA,"2","fwb",-0.005293121542253,-0.00264656077112689,-2.2988026858007e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","5",NA,"2","sb",0.0999463796943885,0.0499731898471943,0.000483740477720839,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","5",NA,"2","stb",0.00369376259228374,0.00184688129614188,1.78778109466534e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","5",NA,"2","stw",0.0358278632875577,0.017913931643779,2.90922249894969e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","5",NA,"2","sw",0.940624769487062,0.47031238474353,0.000763787312823492,NA,NA,NA,NA,NA,NA,NA
"DW","140062","all","all",NA,"1","ag",-1.04466560164079,-0.52233280082039,-0.00199179641745047,NA,NA,NA,10,0.27740141648405,-9.4625,-1.13164537104162
"DW","140062","all","all",NA,"1","stb",0.122579579972518,0.0612897899862592,0.000593285167066989,NA,NA,NA,25,7.34846922834953,0.8875,1.62607107558592
"DW","140062","all","all",NA,"1","stw",1.38919894680434,0.694599473402169,0.00112802954480512,NA,NA,NA,25,7.34846922834953,0.8875,1.62607107558592
"DW","140062","all","all",NA,"2","ag",4.68671700647989,2.34335850323995,0.0245186787884554,NA,NA,NA,1.6833333333333,1.76022129489036,-6.87,-0.942869248016071
"DW","140062","all","all",NA,"2","fwb",-0.117501310294332,-0.0587506551471661,-0.000510308190608284,NA,NA,NA,1.6833333333333,1.76022129489036,-6.87,-0.942869248016071
"DW","140062","all","all",NA,"2","sb",-0.140816669629364,-0.070408334814682,-0.000681552681006124,NA,NA,NA,1.6833333333333,1.76022129489036,-6.87,-0.942869248016071
"DW","140062","all","all",NA,"2","stb",0.0428339359178778,0.021416967958939,0.000207316249842529,NA,NA,NA,1.6833333333333,1.76022129489036,-6.87,-0.942869248016071
"DW","140062","all","all",NA,"2","stw",0.474815550309163,0.237407775154582,0.00038555022685104,NA,NA,NA,1.6833333333333,1.76022129489036,-6.87,-0.942869248016071
"DW","140062","all","all",NA,"2","sw",-0.91587074541254,-0.457935372706273,-0.000743687045274992,NA,NA,NA,1.6833333333333,1.76022129489036,-6.87,-0.942869248016071
"DW","140062","all","all",NA,"3","ag",1.14033330738068,0.57016665369034,0.0055192132077225,NA,NA,NA,12.875,13.4741816608123,-7.7,3.29154761689478
"DW","140062","all","all",NA,"4","ag",-0.825518759999091,-0.412759379999548,-0.00399551079839562,NA,NA,NA,6.6666666666667,5.09922508395058,-3.88095238095238,-3.52562068897643
"DW","140062","all","all",NA,"all","ag",3.7872486366122,1.89362431830609,0.0232296369727866,419.711348541144,-1,-2,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","all","all",NA,"all","fwb",-0.117501310294332,-0.0587506551471661,-0.000510308190608284,419.711348541144,-1,-2,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","all","all",NA,"all","sb",-0.42492841188406,-0.21246420594203,-0.00205665351351885,419.711348541144,-1,-2,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","all","all",NA,"all","stb",0.165413515890396,0.0827067579451981,0.000800601416909519,419.711348541144,-1,-2,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","all","all",NA,"all","stw",1.86401449711351,0.932007248556751,0.00151357977165616,419.711348541144,-1,-2,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140062","all","all",NA,"all","sw",-3.06584056969725,-1.53292028484863,-0.00248946254259417,419.711348541144,-1,-2,3.9102564102564,2.51939524147065,-3.01538461538461,-1.57967594846097
"DW","140063","1","1",NA,"2","ag",0.409696077717306,0.204848038858653,0.00198292901615176,NA,NA,NA,NA,NA,NA,NA
"DW","140063","1","1",NA,"all","ag",-0.133485574930745,-0.066742787465373,-0.00064607018266481,NA,NA,NA,NA,NA,NA,NA
"DW","140063","1","all",NA,"2","ag",0.409696077717306,0.204848038858653,0.00198292901615176,NA,NA,NA,NA,NA,NA,NA
"DW","140063","1","all",NA,"all","ag",-0.638516831131124,-0.319258415565564,-0.00309042146267465,NA,NA,NA,-13.6666666666667,-10.6880912289167,3.63888888888889,-1.52822037558065
"DW","140063","all","1","L","all","ag",-0.133485574930745,-0.066742787465373,-0.00064607018266481,NA,NA,NA,-0.199999999999999,-2.16794833886788,1.7,-1.84797186125763
"DW","140063","all","1",NA,"2","ag",0.409696077717306,0.204848038858653,0.00198292901615176,NA,NA,NA,NA,NA,NA,NA
"DW","140063","all","all",NA,"2","ag",0.409696077717306,0.204848038858653,0.00198292901615176,NA,NA,NA,10,0,4.5,0
"DW","140063","all","all",NA,"all","ag",-0.638516831131124,-0.319258415565564,-0.00309042146267465,-339.766329771402,-2,-1,-13.6666666666667,-10.6880912289167,3.63888888888889,-1.52822037558065
"DW","140064","1","1",NA,"3","ag",0.10628552269057,0.0531427613452851,0.000514421929822358,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","1",NA,"4","ag",0.142536561843074,0.0712682809215369,0.000689876959320476,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","1",NA,"all","ag",0.248822084533644,0.124411042266822,0.00120429888914283,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"2","ag",1.92826351481881,0.964131757409406,0.00314378335589629,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"2","fwb",0.252729472821637,0.126364736410819,0.00109760410046437,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"2","sb",0.164052355381434,0.0820261776907169,0.00079401340004614,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"2","stb",0.00616750890114238,0.00308375445057119,2.98507430815291e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"2","stw",0.0631615703128134,0.0315807851564067,5.12871950940045e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"2","sw",1.44215260740178,0.72107630370089,0.00117102791721025,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"all","ag",1.92826351481881,0.964131757409406,0.00314378335589629,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"all","fwb",0.252729472821637,0.126364736410819,0.00109760410046437,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"all","sb",0.164052355381434,0.0820261776907169,0.00079401340004614,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"all","stb",0.00616750890114238,0.00308375445057119,2.98507430815291e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"all","stw",0.0631615703128134,0.0315807851564067,5.12871950940045e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","2",NA,"all","sw",1.44215260740178,0.72107630370089,0.00117102791721025,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","4",NA,"2","ag",0.00910435728260679,0.00455217864130339,1.04067316763904e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","4",NA,"2","stb",0.000748260566761086,0.000374130283380543,3.62158114312366e-06,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","4",NA,"2","stw",0.00835609671584571,0.00417804835792284,6.78515053326671e-06,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","4",NA,"3","ag",0.12144427756611,0.0607221387830552,0.000587790303419974,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","4",NA,"4","ag",0.0739713332044074,0.0369856666022038,0.000358021252709332,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","4",NA,"all","ag",0.075878539083436,0.0379392695417181,0.000333593771592405,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","4",NA,"all","stb",0.000748260566761086,0.000374130283380543,3.62158114312366e-06,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","4",NA,"all","stw",0.00835609671584571,0.00417804835792284,6.78515053326671e-06,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","all",NA,"2","ag",1.93736787210142,0.968683936050709,0.00315419008757268,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","all",NA,"2","fwb",0.252729472821637,0.126364736410819,0.00109760410046437,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","all",NA,"2","sb",0.164052355381434,0.0820261776907169,0.00079401340004614,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","all",NA,"2","stb",0.00691576946790346,0.00345788473395173,3.34723242246528e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","all",NA,"2","stw",0.0715176670286591,0.0357588335143296,5.80723456272712e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","all",NA,"2","sw",1.44215260740178,0.72107630370089,0.00117102791721025,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","all",NA,"3","ag",0.22772980025668,0.11386490012834,0.00110221223324233,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","all",NA,"4","ag",0.216507895047481,0.108253947523741,0.00104789821202981,NA,NA,NA,NA,NA,NA,NA
"DW","140064","1","all",NA,"all","ag",2.25296413843589,1.12648206921795,0.00468167601663153,NA,NA,NA,-4.2230769230769,-1.2135710475238,1.41384615384615,3.94117042039444
"DW","140064","1","all",NA,"all","fwb",0.252729472821637,0.126364736410819,0.00109760410046437,NA,NA,NA,12.5769230769231,4.17778005091773,1.60384615384615,4.19261071593639
"DW","140064","1","all",NA,"all","sb",0.164052355381434,0.0820261776907169,0.00079401340004614,NA,NA,NA,12.5769230769231,4.17778005091773,1.60384615384615,4.19261071593639
"DW","140064","1","all",NA,"all","stb",0.00691576946790346,0.00345788473395173,3.34723242246528e-05,NA,NA,NA,12.5769230769231,4.17778005091773,1.60384615384615,4.19261071593639
"DW","140064","1","all",NA,"all","stw",0.0715176670286591,0.0357588335143296,5.80723456272712e-05,NA,NA,NA,12.5769230769231,4.17778005091773,1.60384615384615,4.19261071593639
"DW","140064","1","all",NA,"all","sw",1.44215260740178,0.72107630370089,0.00117102791721025,NA,NA,NA,12.5769230769231,4.17778005091773,1.60384615384615,4.19261071593639
"DW","140064","3","4",NA,"4","ag",0.0189872940845537,0.00949364704227686,0.000123550322608191,NA,NA,NA,NA,NA,NA,NA
"DW","140064","3","4",NA,"all","ag",0.0189872940845537,0.00949364704227686,0.000123550322608191,NA,NA,NA,NA,NA,NA,NA
"DW","140064","3","all",NA,"4","ag",0.0189872940845537,0.00949364704227686,0.000123550322608191,NA,NA,NA,NA,NA,NA,NA
"DW","140064","3","all",NA,"all","ag",0.0189872940845537,0.00949364704227686,0.000123550322608191,NA,NA,NA,24,0,0.1,0
"DW","140064","all","1","L","all","ag",0.248822084533644,0.124411042266822,0.00120429888914283,NA,NA,NA,-0.25,2.87228132326901,1.3,2.03469899493758
"DW","140064","all","1",NA,"3","ag",0.10628552269057,0.0531427613452851,0.000514421929822358,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","1",NA,"4","ag",0.142536561843074,0.0712682809215369,0.000689876959320476,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","2","S","all","ag",1.92826351481881,0.964131757409406,0.00314378335589629,NA,NA,NA,12.5,2.12132034355964,15.4,0
"DW","140064","all","2","S","all","fwb",0.252729472821637,0.126364736410819,0.00109760410046437,NA,NA,NA,12.5,2.12132034355964,15.4,0
"DW","140064","all","2","S","all","sb",0.164052355381434,0.0820261776907169,0.00079401340004614,NA,NA,NA,12.5,2.12132034355964,15.4,0
"DW","140064","all","2","S","all","stb",0.00616750890114238,0.00308375445057119,2.98507430815291e-05,NA,NA,NA,12.5,2.12132034355964,15.4,0
"DW","140064","all","2","S","all","stw",0.0631615703128134,0.0315807851564067,5.12871950940045e-05,NA,NA,NA,12.5,2.12132034355964,15.4,0
"DW","140064","all","2","S","all","sw",1.44215260740178,0.72107630370089,0.00117102791721025,NA,NA,NA,12.5,2.12132034355964,15.4,0
"DW","140064","all","2",NA,"2","ag",1.92826351481881,0.964131757409406,0.00314378335589629,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","2",NA,"2","fwb",0.252729472821637,0.126364736410819,0.00109760410046437,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","2",NA,"2","sb",0.164052355381434,0.0820261776907169,0.00079401340004614,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","2",NA,"2","stb",0.00616750890114238,0.00308375445057119,2.98507430815291e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","2",NA,"2","stw",0.0631615703128134,0.0315807851564067,5.12871950940045e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","2",NA,"2","sw",1.44215260740178,0.72107630370089,0.00117102791721025,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","4","L","all","ag",0.09486583316799,0.0474329165839951,0.000457144094200597,NA,NA,NA,-3.8888888888889,-0.22380512554405,-0.00634920634920599,-0.0115115443097341
"DW","140064","all","4","L","all","stb",0.000748260566761086,0.000374130283380543,3.62158114312366e-06,NA,NA,NA,13.6666666666667,4.90238037419918,0.104761904761905,0.0218217890235992
"DW","140064","all","4","L","all","stw",0.00835609671584571,0.00417804835792284,6.78515053326671e-06,NA,NA,NA,13.6666666666667,4.90238037419918,0.104761904761905,0.0218217890235992
"DW","140064","all","4",NA,"2","ag",0.00910435728260679,0.00455217864130339,1.04067316763904e-05,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","4",NA,"2","stb",0.000748260566761086,0.000374130283380543,3.62158114312366e-06,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","4",NA,"2","stw",0.00835609671584571,0.00417804835792284,6.78515053326671e-06,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","4",NA,"3","ag",0.12144427756611,0.0607221387830552,0.000587790303419974,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","4",NA,"4","ag",0.0929586272889611,0.0464793136444807,0.000481571575317523,NA,NA,NA,NA,NA,NA,NA
"DW","140064","all","all",NA,"2","ag",1.93736787210142,0.968683936050709,0.00315419008757268,NA,NA,NA,11.6666666666667,2.08166599946613,10.3,8.83345911860127
"DW","140064","all","all",NA,"2","fwb",0.252729472821637,0.126364736410819,0.00109760410046437,NA,NA,NA,11.6666666666667,2.08166599946613,10.3,8.83345911860127
"DW","140064","all","all",NA,"2","sb",0.164052355381434,0.0820261776907169,0.00079401340004614,NA,NA,NA,11.6666666666667,2.08166599946613,10.3,8.83345911860127
"DW","140064","all","all",NA,"2","stb",0.00691576946790346,0.00345788473395173,3.34723242246528e-05,NA,NA,NA,11.6666666666667,2.08166599946613,10.3,8.83345911860127
"DW","140064","all","all",NA,"2","stw",0.0715176670286591,0.0357588335143296,5.80723456272712e-05,NA,NA,NA,11.6666666666667,2.08166599946613,10.3,8.83345911860127
"DW","140064","all","all",NA,"2","sw",1.44215260740178,0.72107630370089,0.00117102791721025,NA,NA,NA,11.6666666666667,2.08166599946613,10.3,8.83345911860127
"DW","140064","all","all",NA,"3","ag",0.22772980025668,0.11386490012834,0.00110221223324233,NA,NA,NA,12.6153846153846,3.73136394942612,0.292307692307692,0.560448538317805
"DW","140064","all","all",NA,"4","ag",0.235495189132035,0.117747594566018,0.001171448534638,NA,NA,NA,3.3181818181818,5.38909173622054,0.145454545454545,0.935889505824202
"DW","140064","all","all",NA,"all","ag",2.27195143252044,1.13597571626023,0.00480522633923973,339.766329771402,1,1,-3.8,-0.74211625651489,1.35814814814815,3.86992713720043
"DW","140064","all","all",NA,"all","fwb",0.252729472821637,0.126364736410819,0.00109760410046437,539.628876695756,3,3,13,4.64923484192664,1.54814814814815,4.12136743274238
"DW","140064","all","all",NA,"all","sb",0.164052355381434,0.0820261776907169,0.00079401340004614,539.628876695756,3,3,13,4.64923484192664,1.54814814814815,4.12136743274238
"DW","140064","all","all",NA,"all","stb",0.00691576946790346,0.00345788473395173,3.34723242246528e-05,539.628876695756,3,3,13,4.64923484192664,1.54814814814815,4.12136743274238
"DW","140064","all","all",NA,"all","stw",0.0715176670286591,0.0357588335143296,5.80723456272712e-05,539.628876695756,3,3,13,4.64923484192664,1.54814814814815,4.12136743274238
"DW","140064","all","all",NA,"all","sw",1.44215260740178,0.72107630370089,0.00117102791721025,539.628876695756,3,3,13,4.64923484192664,1.54814814814815,4.12136743274238
"DW","140067","1","1",NA,"2","ag",1.57468963559967,0.787344817799836,0.00762149783630241,NA,NA,NA,NA,NA,NA,NA
"DW","140067","1","1",NA,"3","ag",6.53894090581448,3.26947045290724,0.0316484739841421,NA,NA,NA,NA,NA,NA,NA
"DW","140067","1","1",NA,"4","ag",-0.304324130188542,-0.15216206509427,-0.00147292879011254,NA,NA,NA,NA,NA,NA,NA
"DW","140067","1","1",NA,"all","ag",6.95652638003219,3.4782631900161,0.0336695876793559,NA,NA,NA,NA,NA,NA,NA
