bund_nr;pk_nr;lfd_nr;bart;hoehe;grklasse
130088;N;1;bah;127;0
130088;N;2;vbe;248;1
130088;N;3;gfi;42;0
130088;N;4;rbu;66;0
130088;N;5;-2;NA;NA
130088;N;6;-2;NA;NA
130088;N;7;-2;NA;NA
130088;N;8;-2;NA;NA
130088;N;9;-2;NA;NA
130088;N;10;-2;NA;NA
130088;O;1;sei;37;0
130088;O;2;sei;110;0
130088;O;3;sei;98;0
130088;O;4;-2;NA;NA
130088;O;5;-2;NA;NA
130088;O;6;-2;NA;NA
130088;O;7;-2;NA;NA
130088;O;8;-2;NA;NA
130088;O;9;-2;NA;NA
130088;O;10;-2;NA;NA
130088;S;1;sei;54;0
130088;S;2;sei;42;0
130088;S;3;sei;52;0
130088;S;4;vbe;279;1
130088;S;5;vbe;56;0
130088;S;6;vbe;28;0
130088;S;7;vbe;83;0
130088;S;8;rbu;64;0
130088;S;9;rbu;113;0
130088;S;10;vbe;160;1
130088;W;1;ges;88;0
130088;W;2;vbe;66;0
130088;W;3;rbu;90;0
130088;W;4;vbe;80;0
130088;W;5;vbe;63;0
130088;W;6;vbe;37;0
130088;W;7;vbe;40;0
130088;W;8;stk;60;0
130088;W;9;wap;90;0
130088;W;10;rbu;54;0
130083;N;1;stk;63;0
130083;N;2;stk;124;0
130083;N;3;stk;340;1
130083;N;4;stk;112;0
130083;N;5;stk;75;0
130083;N;6;stk;200;1
130083;N;7;stk;540;1
130083;N;8;stk;480;1
130083;N;9;stk;390;1
130083;N;10;stk;111;0
130083;O;1;stk;54;0
130083;O;2;stk;48;0
130083;O;3;stk;94;0
130083;O;4;stk;47;0
130083;O;5;stk;98;0
130083;O;6;stk;46;0
130083;O;7;stk;27;0
130083;O;8;stk;28;0
130083;O;9;stk;27;0
130083;O;10;stk;31;0
130083;S;1;stk;86;0
130083;S;2;stk;130;0
130083;S;3;stk;240;1
130083;S;4;stk;238;1
130083;S;5;stk;48;0
130083;S;6;stk;47;0
130083;S;7;stk;132;1
130083;S;8;stk;23;0
130083;S;9;stk;51;0
130083;S;10;stk;156;1
130083;W;1;stk;346;1
130083;W;2;stk;41;0
130083;W;3;stk;23;0
130083;W;4;stk;34;0
130083;W;5;stk;132;1
130083;W;6;stk;136;1
130083;W;7;stk;69;0
130083;W;8;stk;550;1
130083;W;9;-2;NA;NA
130083;W;10;-2;NA;NA
130059;N;1;rbu;560;1
130059;N;2;rbu;890;2
130059;N;3;rbu;610;1
130059;N;4;rbu;660;1
130059;N;5;rbu;1090;2
130059;N;6;rbu;1330;3
130059;N;7;rbu;830;3
130059;N;8;rbu;166;1
130059;N;9;rbu;420;1
130059;N;10;rbu;1020;1
130059;O;1;rbu;690;1
130059;O;2;rbu;870;3
130059;O;3;rbu;350;1
130059;O;4;rbu;370;1
130059;O;5;rbu;470;1
130059;O;6;rbu;990;1
130059;O;7;rbu;1080;2
130059;O;8;rbu;380;1
130059;O;9;rbu;710;1
130059;O;10;rbu;820;1
130059;S;1;vbe;41;0
130059;S;2;vbe;37;0
130059;S;3;sbi;43;0
130059;S;4;vbe;33;0
130059;S;5;sbi;34;0
130059;S;6;sbi;37;0
130059;S;7;sbi;36;0
130059;S;8;sbi;42;0
