bund_nr,lfd_nr,typ,baumgruppe,anzahl,durchmesser,laenge,zersetzung
50066,19,4,1,-9,20,1,3
50066,20,1,1,-9,11,10,2
50066,21,1,1,-9,21,2,2
50066,22,1,1,-9,12,20,3
50066,23,1,1,-9,14,17,3
50066,24,1,1,-9,10,12,2
50066,25,1,1,-9,42,1,2
50066,26,4,1,-9,21,2,2
50066,27,4,1,-9,45,2,2
50066,28,4,1,-9,29,3,2
50066,29,4,1,-9,32,3,2
50066,30,4,1,-9,35,2,2
50066,31,4,1,-9,31,3,4
50066,32,1,1,-9,23,7,2
50066,33,4,1,-9,38,2,2
50066,34,1,1,-9,26,30,2
50066,35,4,1,-9,20,2,2
50066,36,1,1,-9,25,4,2
50066,37,1,1,-9,10,15,2
50066,38,4,1,-9,38,2,2
50066,39,4,1,-9,37,2,2
50066,40,4,1,-9,35,1,2
50066,41,1,1,-9,36,1,2
50066,42,1,1,-9,11,10,2
50066,43,4,1,-9,40,2,2
50066,44,1,1,-9,12,16,3
50066,45,1,1,-9,11,15,2
50066,46,1,1,-9,9,24,2
50066,47,1,1,-9,12,17,2
50066,48,1,1,-9,31,2,2
50066,49,1,1,-9,14,9,2
50066,50,1,1,-9,12,11,2
50066,51,1,1,-9,12,14,3
50066,52,4,1,-9,40,1,2
50066,53,1,1,-9,9,9,2
50066,54,1,1,-9,11,3,2
50066,55,1,1,-9,12,10,2
50066,56,4,1,-9,39,3,2
50066,57,1,1,-9,10,19,2
50066,58,4,1,-9,40,3,4
50066,59,4,1,-9,29,2,2
50066,60,4,1,-9,35,2,5
50066,61,4,1,-9,27,3,3
50066,62,1,1,-9,36,1,2
50066,63,1,1,-9,13,5,3
50066,64,4,1,-9,46,2,2
50066,65,4,1,-9,43,2,2
50066,66,5,1,-9,8,57,2
50066,67,1,1,-9,35,5,3
50066,68,1,1,-9,11,5,4
50066,69,1,1,-9,45,1,5
50066,70,1,1,-9,11,24,2
50066,71,4,1,-9,25,2,3
50066,72,1,1,-9,31,17,2
50066,73,4,1,-9,23,3,2
50066,74,1,1,-9,10,6,2
50066,75,1,1,-9,24,5,2
50066,76,4,1,-9,40,2,2
50066,77,1,1,-9,25,4,4
50066,78,4,1,-9,40,1,2
50066,79,1,1,-9,16,6,3
50066,80,4,1,-9,21,1,3
50066,81,1,1,-9,24,11,3
50066,82,4,1,-9,31,3,2
50066,83,4,1,-9,35,3,4
50066,84,1,1,-9,14,29,3
50066,85,1,1,-9,12,30,2
50066,86,4,1,-9,38,2,2
50066,87,1,1,-9,10,11,3
50066,88,4,1,-9,42,2,2
50066,89,1,1,-9,18,4,3
50066,90,1,1,-9,27,1,3
50066,91,1,1,-9,14,5,3
50066,92,1,1,-9,10,25,3
50066,93,1,1,-9,25,4,3
50066,94,1,1,-9,35,12,2
50066,95,4,1,-9,17,1,4
50066,96,4,1,-9,35,2,2
50066,97,1,1,-9,17,4,3
50066,98,1,1,-9,33,2,3
50066,99,1,1,-9,20,17,3
50066,100,1,1,-9,42,2,2
50066,101,1,1,-9,26,5,2
50066,102,1,1,-9,12,28,2
50066,103,1,1,-9,11,26,2
50066,104,1,1,-9,10,13,2
50066,105,1,1,-9,12,10,3
50066,106,1,1,-9,14,10,2
50066,107,1,1,-9,10,10,2
50066,108,1,1,-9,11,20,2
50066,109,1,1,-9,9,19,2
50066,110,1,1,-9,11,7,2
50066,111,4,1,-9,45,2,3
50066,112,1,1,-9,10,20,2
50066,113,4,1,-9,37,3,2
50066,114,1,1,-9,24,3,2
50066,115,1,1,-9,40,2,2
50066,116,1,1,-9,12,17,2
50066,117,1,1,-9,11,11,3
50066,118,4,1,-9,24,1,2
50066,119,4,1,-9,32,2,2
50066,120,4,1,-9,50,3,2
50066,121,4,1,-9,25,2,2
50067,1,1,2,-9,8,57,2
50067,2,4,2,-9,15,1,4
50067,3,4,2,-9,21,1,4
50067,4,4,3,-9,10,1,4
50067,5,4,3,-9,17,1,4
50067,6,4,2,-9,54,1,2
50067,7,1,2,-9,9,59,2
50067,8,1,2,-9,9,26,2
50067,9,4,2,-9,12,6,2
50067,10,4,2,-9,41,2,3
50067,11,1,2,-9,28,3,2
50067,12,4,2,-9,30,1,2
50067,13,4,2,-9,27,2,2
50067,14,1,2,-9,8,67,2
50067,15,1,2,-9,9,65,2
50067,16,1,2,-9,11,23,2
50067,17,4,2,-9,22,1,4
50067,18,4,2,-9,16,2,4
50067,19,4,2,-9,34,2,2
50067,20,4,2,-9,24,2,4
50067,21,1,3,-9,13,4,4
50067,22,4,2,-9,42,2,2
50067,23,1,3,-9,12,3,4
50067,24,1,3,-9,15,3,4
50067,25,4,2,-9,32,2,2
50067,26,4,2,-9,22,1,4
50067,27,1,3,-9,14,4,4
50067,28,4,2,-9,14,2,4
50067,29,4,3,-9,49,3,4
50067,30,1,3,-9,43,12,3
50067,31,4,2,-9,27,2,2
50067,32,4,2,-9,31,1,4
50067,33,4,2,-9,29,2,4
50067,34,4,3,-9,14,2,4
50067,35,4,2,-9,18,1,4
50067,36,4,2,-9,13,1,4
50067,37,4,2,-9,29,2,4
50068,1,4,2,-9,36,2,4
50068,2,4,3,-9,12,2,4
50068,3,4,3,-9,20,1,4
50068,4,1,3,-9,10,6,4
50068,5,1,3,-9,10,41,4
50068,6,4,2,-9,28,1,4
50068,7,4,3,-9,10,2,4
50068,8,1,2,-9,11,12,5
50068,9,4,3,-9,15,1,4
50068,10,4,3,-9,18,1,4
50068,11,1,3,-9,10,25,4
50068,12,1,2,-9,13,15,5
50068,13,4,2,-9,14,2,5
50068,14,4,3,-9,15,1,4
50068,15,1,3,-9,15,13,4
50068,16,1,2,-9,7,55,3
50068,17,1,3,-9,14,15,4
50068,18,4,3,-9,46,2,2
50068,19,1,3,-9,45,3,5
50068,20,4,3,-9,28,1,4
50068,21,1,3,-9,9,15,5
50068,22,4,2,-9,20,3,3
50068,23,1,2,-9,22,25,5
50068,24,4,3,-9,10,2,4
50068,25,4,3,-9,17,1,4
50068,26,4,3,-9,15,2,4
50068,27,4,3,-9,23,2,4
50068,28,1,1,-9,10,86,2
50068,29,4,2,-9,39,2,3
50068,30,4,3,-9,16,1,5
50068,31,1,3,-9,11,21,3
50068,32,1,2,-9,14,2,5
50068,33,4,2,-9,48,1,3
50068,34,1,1,-9,12,8,5
50068,35,4,2,-9,18,2,4
50068,36,1,2,-9,13,20,4
50068,37,1,2,-9,13,20,4
50068,38,1,2,-9,12,10,4
50068,39,4,3,-9,28,3,3
50068,40,1,3,-9,12,40,4
50068,41,1,3,-9,15,56,5
50068,42,1,3,-9,10,55,5
50068,43,4,3,-9,30,2,4
50068,44,4,2,-9,40,3,4
50068,45,1,1,-9,10,42,4
50068,46,1,3,-9,37,2,4
50068,47,1,1,-9,9,35,3
50068,48,1,2,-9,13,50,2
50068,49,1,1,-9,10,35,3
50068,50,1,3,-9,15,25,4
50068,51,4,3,-9,13,2,4
50068,52,3,2,-9,16,46,2
50068,53,1,1,-9,11,12,4
50068,54,1,1,-9,25,10,4
50068,55,1,1,-9,12,12,5
50068,56,4,1,-9,22,2,4
50068,57,1,1,-9,10,20,4
50068,58,1,2,-9,19,13,4
50068,59,1,1,-9,12,89,2
50068,60,4,3,-9,13,2,4
50068,61,4,3,-9,20,2,5
50068,62,1,1,-9,10,61,3
50068,63,1,2,-9,10,22,4
50069,1,4,2,-9,13,1,4
50069,2,1,2,-9,7,128,3
50069,3,4,2,-9,11,8,4
50069,4,1,2,-9,9,48,4
50069,5,1,2,-9,11,43,2
50070,1,1,1,-9,8,51,2
50070,2,4,1,-9,30,3,2
50070,3,4,1,-9,31,4,3
50070,4,4,1,-9,23,2,4
50070,5,4,1,-9,15,2,2
50070,6,4,1,-9,24,2,2
50070,7,4,1,-9,28,2,2
50070,8,3,1,-9,36,206,1
50070,9,2,1,-9,14,100,1
50070,10,1,1,-9,13,59,2
50070,11,5,1,-9,10,72,1
50070,12,5,1,-9,12,110,2
50070,13,1,1,-9,11,50,2
50070,14,4,1,-9,11,1,1
50070,15,1,1,-9,25,2,2
50070,16,4,1,-9,21,2,2
50070,17,4,1,-9,45,3,2
50070,18,4,1,-9,15,2,2
50070,19,4,1,-9,29,3,2
50070,20,3,1,-9,14,78,2
50070,21,1,1,-9,11,11,2
50070,22,4,1,-9,30,1,2
50070,23,4,1,-9,21,1,2
50070,24,4,1,-9,21,1,2
50070,25,4,1,-9,14,1,2
50070,26,1,1,-9,10,44,3
50070,27,4,1,-9,38,2,3
50070,28,1,1,-9,13,8,1
50070,29,4,1,-9,28,2,3
50070,30,4,1,-9,36,2,3
50070,31,4,1,-9,16,3,2
50070,32,1,1,-9,11,44,3
50071,1,4,1,-9,35,3,2
50071,2,1,1,-9,32,5,2
50071,3,1,1,-9,32,4,2
50071,4,1,1,-9,34,2,2
50071,5,1,1,-9,9,15,2
50071,6,1,1,-9,12,6,2
50071,7,4,1,-9,36,10,2
50071,8,4,1,-9,36,2,3
50071,9,4,1,-9,48,3,2
50071,10,1,1,-9,10,10,3
50071,11,1,1,-9,12,14,2
50071,12,4,1,-9,43,2,3
50071,13,4,1,-9,37,4,2
50071,14,1,1,-9,42,15,2
50071,15,4,1,-9,39,3,2
50071,16,4,1,-9,37,2,2
50071,17,1,1,-9,16,8,2
50071,18,1,1,-9,27,20,2
50071,19,4,1,-9,12,1,5
50071,20,1,1,-9,8,20,2
50071,21,4,1,-9,50,2,2
50071,22,4,1,-9,36,1,3
50071,23,1,1,-9,9,1,2
50071,24,4,1,-9,22,2,2
50071,25,4,1,-9,55,1,2
50071,26,4,1,-9,37,4,2
50071,27,1,1,-9,29,1,2
50071,28,1,1,-9,11,6,3
50071,29,1,1,-9,42,3,2
50071,30,1,1,-9,24,5,2
50071,31,1,1,-9,19,15,3
50071,32,4,1,-9,36,2,5
50071,33,1,1,-9,42,5,3
50071,34,1,1,-9,35,4,2
50071,35,1,1,-9,7,27,2
50071,36,4,1,-9,48,2,4
50071,37,4,1,-9,37,2,2
50071,38,4,1,-9,43,5,2
50071,39,1,1,-9,16,13,5
50071,40,4,1,-9,39,3,2
50071,41,1,1,-9,33,3,2
50071,42,1,1,-9,35,1,2
50071,43,4,1,-9,41,3,2
50071,44,1,1,-9,16,30,3
50071,45,1,1,-9,12,6,2
50071,46,1,1,-9,12,6,2
50071,47,1,1,-9,11,10,2
50071,48,4,1,-9,22,2,5
50071,49,4,1,-9,36,3,2
50071,50,1,1,-9,39,2,3
50071,51,1,1,-9,17,17,2
50071,52,1,1,-9,16,14,2
50071,53,1,1,-9,15,13,2
50071,54,1,1,-9,37,1,2
50071,55,4,1,-9,25,2,5
50071,56,4,1,-9,47,3,2
50071,57,4,1,-9,49,3,2
50071,58,1,1,-9,9,10,2
50071,59,4,1,-9,41,2,3
50071,60,1,1,-9,14,15,2
50071,61,1,1,-9,35,4,3
50071,62,1,1,-9,11,13,4
50071,63,1,1,-9,35,3,2
50071,64,1,1,-9,18,4,3
50071,65,4,1,-9,39,2,4
50071,66,1,1,-9,33,5,4
50071,67,4,1,-9,17,1,5
50071,68,1,1,-9,37,4,3
50071,69,1,1,-9,45,5,2
50071,70,4,1,-9,48,3,2
50071,71,4,1,-9,15,1,5
50071,72,4,1,-9,44,1,4
50071,73,4,1,-9,14,1,5
50071,74,4,1,-9,35,1,4
50071,75,4,1,-9,14,1,5
50071,76,1,1,-9,13,10,2
50071,77,4,1,-9,44,1,2
50071,78,1,1,-9,30,10,2
50071,79,1,1,-9,11,10,2
50071,80,4,1,-9,35,3,2
50071,81,4,1,-9,35,2,2
50071,82,1,1,-9,15,3,3
50071,83,4,1,-9,34,3,4
50071,84,1,1,-9,11,12,2
50071,85,4,1,-9,36,2,2
50071,86,1,1,-9,30,20,2
50072,1,1,1,-9,11,25,3
50072,2,1,1,-9,33,3,5
50072,3,4,1,-9,25,3,5
50072,4,4,1,-9,26,1,5
50072,5,4,1,-9,20,1,5
50072,6,4,1,-9,19,2,5
50072,7,4,1,-9,13,2,4
50072,8,4,1,-9,17,2,5
50072,9,4,1,-9,30,1,5
50072,10,4,1,-9,15,1,5
50072,11,4,1,-9,16,1,5
50072,12,4,1,-9,25,1,4
50072,13,4,1,-9,15,1,4
50073,1,4,1,-9,28,2,4
50073,2,4,1,-9,33,2,4
50073,3,1,1,-9,12,18,3
50073,4,1,1,-9,20,8,5
50073,5,4,1,-9,11,1,5
50073,6,4,1,-9,25,1,5
50073,7,1,1,-9,40,5,4
50073,8,4,1,-9,22,1,4
50073,9,1,1,-9,24,7,3
50073,10,4,1,-9,33,2,2
50073,11,4,1,-9,34,2,4
50073,12,4,1,-9,13,1,4
50073,13,1,1,-9,31,6,2
50073,14,1,1,-9,28,1,2
50073,15,1,1,-9,9,14,3
50073,16,1,1,-9,22,10,4
50073,17,4,1,-9,30,2,3
50073,18,1,1,-9,28,11,2
50073,19,4,1,-9,15,2,4
50073,20,4,1,-9,13,1,4
50073,21,4,1,-9,27,2,3
50073,22,4,1,-9,16,2,4
50073,23,4,1,-9,22,2,5
50073,24,4,1,-9,33,2,2
50073,25,4,1,-9,37,3,2
50073,26,4,1,-9,28,3,2
50073,27,4,1,-9,20,1,4
50073,28,4,1,-9,19,1,4
50073,29,1,1,-9,12,37,2
50073,30,4,1,-9,25,2,2
50073,31,4,1,-9,25,2,3
50073,32,4,1,-9,23,2,3
50073,33,4,1,-9,10,1,5
50073,34,4,1,-9,32,1,4
50073,35,1,1,-9,10,3,4
50073,36,4,1,-9,28,3,2
50073,37,4,1,-9,23,2,2
50073,38,4,1,-9,25,3,4
50073,39,4,1,-9,11,2,4
50073,40,4,1,-9,14,1,4
50073,41,4,1,-9,33,2,2
50073,42,1,1,-9,10,7,3
50073,43,1,1,-9,9,18,3
50073,44,1,1,-9,27,2,3
50073,45,4,1,-9,12,1,5
50073,46,1,1,-9,9,8,2
50073,47,1,1,-9,12,10,2
50073,48,1,1,-9,38,3,2
50073,49,1,1,-9,41,4,2
50073,50,1,1,-9,12,11,2
50073,51,4,1,-9,41,3,2
50073,52,4,1,-9,34,3,2
50073,53,4,1,-9,13,1,3
50073,54,1,1,-9,10,6,5
50073,55,4,1,-9,15,1,4
50073,56,4,1,-9,27,2,4
50073,57,1,1,-9,25,1,2
50073,58,1,1,-9,23,20,5
50073,59,4,1,-9,24,2,4
50073,60,1,1,-9,11,8,2
50073,61,1,1,-9,10,9,2
50074,3,4,1,-9,24,1,1
50074,1,4,1,-9,29,1,1
50074,2,4,1,-9,15,1,5
50074,4,4,1,-9,16,1,4
50074,5,4,1,-9,18,1,5
50074,6,4,1,-9,23,1,1
50074,7,4,1,-9,30,1,3
50074,8,4,3,-9,10,1,4
50074,9,4,1,-9,13,1,5
50074,10,4,1,-9,36,3,2
50074,11,4,1,-9,11,1,4
50074,12,4,1,-9,36,1,2
50074,13,4,1,-9,16,1,4
50074,14,4,1,-9,15,1,5
50074,15,4,1,-9,27,1,2
50074,16,4,1,-9,23,1,2
50074,17,4,1,-9,16,1,4
50074,18,4,1,-9,11,1,5
50074,19,4,1,-9,14,1,4
50074,20,4,1,-9,18,1,5
50074,21,4,1,-9,16,1,4
50074,22,4,2,-9,16,3,4
50074,23,4,2,-9,11,2,4
50074,24,4,1,-9,11,1,5
50074,25,4,1,-9,22,1,2
50074,26,4,1,-9,10,1,4
50074,27,4,1,-9,16,1,4
50074,28,4,1,-9,23,2,5
50075,1,4,1,-9,59,2,2
50075,2,1,1,-9,32,5,2
50075,3,4,1,-9,45,2,2
50075,4,1,1,-9,15,5,2
50075,5,4,1,-9,43,3,2
50075,6,1,1,-9,13,7,2
50075,7,1,1,-9,53,5,2
50075,8,1,1,-9,16,3,3
50075,9,1,1,-9,15,10,3
50075,10,4,1,-9,44,2,3
50075,11,1,1,-9,54,3,2
50075,12,4,1,-9,43,2,2
50075,13,13,1,-9,16,40,3
50075,14,13,1,-9,13,4,3
50075,15,4,1,-9,46,3,3
50075,16,4,1,-9,49,3,2
50075,17,4,1,-9,56,3,3
50075,18,4,1,-9,37,3,3
50075,19,1,1,-9,9,6,2
50075,20,4,1,-9,34,6,3
50075,21,4,1,-9,53,2,3
50075,22,1,1,-9,23,6,4
50075,23,1,1,-9,17,18,3
50075,24,1,1,-9,14,13,3
50075,25,1,1,-9,20,5,4
50075,26,1,1,-9,14,6,4
50075,27,1,1,-9,18,5,4
50075,28,4,1,-9,40,2,3
50075,29,4,1,-9,52,3,3
50075,30,1,1,-9,51,3,3
50075,31,4,1,-9,52,3,2
50075,32,1,1,-9,17,4,3
50075,33,1,1,-9,9,13,3
50075,34,4,1,-9,57,3,3
50075,35,4,1,-9,46,2,2
50075,36,1,1,-9,8,23,3
50075,37,1,1,-9,11,13,2
50075,38,4,1,-9,43,1,3
50075,39,4,1,-9,54,3,2
50075,40,1,1,-9,17,3,3
50075,41,4,1,-9,46,3,3
50075,42,4,1,-9,42,3,3
50075,43,1,1,-9,10,11,3
50075,44,4,1,-9,44,2,3
50075,45,1,1,-9,12,8,2
50075,46,4,1,-9,20,1,4
50075,47,4,1,-9,50,2,3
50075,48,4,1,-9,20,1,5
50075,49,4,1,-9,38,2,2
50076,1,4,1,-9,20,2,2
50076,2,4,1,-9,34,2,1
50076,3,1,1,-9,16,113,1
50076,4,4,1,-9,13,1,2
50076,5,4,1,-9,16,1,5
50076,6,3,1,-9,12,86,3
50076,7,4,1,-9,25,2,2
50076,8,4,1,-9,22,1,5
50076,9,1,1,-9,29,2,1
50076,10,4,1,-9,37,2,1
50076,11,4,1,-9,25,2,2
50076,12,4,1,-9,22,1,3
50076,13,4,1,-9,11,2,5
50076,14,4,1,-9,14,1,5
50076,15,4,1,-9,22,1,3
50076,16,4,1,-9,21,1,1
50076,17,4,1,-9,17,1,3
50076,18,4,1,-9,40,2,1
50076,19,4,1,-9,19,1,5
50076,20,4,1,-9,17,1,4
50076,21,4,1,-9,17,1,3
50076,22,4,1,-9,11,1,5
50076,23,4,1,-9,23,1,3
50076,24,4,1,-9,23,1,3
50076,25,1,1,-9,13,99,1
50076,26,4,1,-9,10,1,5
50076,27,4,1,-9,17,2,2
50076,28,4,1,-9,17,1,5
50076,29,4,1,-9,25,2,2
50076,30,4,1,-9,15,2,3
50076,31,4,1,-9,20,1,5
50076,32,4,1,-9,20,1,5
50076,33,4,1,-9,24,2,2
50076,34,4,1,-9,20,2,5
50076,35,4,1,-9,18,2,3
50076,36,4,1,-9,17,1,5
50076,37,4,1,-9,11,1,5
50076,38,2,1,-9,15,141,2
50076,39,4,1,-9,20,1,4
50076,40,4,1,-9,34,2,3
50076,41,4,1,-9,25,1,4
50076,42,4,1,-9,30,2,2
50076,43,2,1,-9,11,159,1
50076,44,4,1,-9,26,1,5
50076,45,4,1,-9,19,1,4
50076,46,1,1,-9,25,1,1
50076,47,4,1,-9,19,2,4
50076,48,4,1,-9,18,1,2
50076,49,4,1,-9,16,1,5
50076,50,4,1,-9,26,2,1
50076,51,4,1,-9,17,2,2
50076,52,4,1,-9,19,1,4
50076,53,4,1,-9,40,2,1
50076,54,4,1,-9,15,1,2
50076,55,1,1,-9,28,7,1
50076,56,4,1,-9,33,2,1
50076,57,4,1,-9,18,2,4
50076,58,4,1,-9,28,2,3
50076,59,4,1,-9,11,1,5
50076,60,4,1,-9,24,1,1
50076,61,4,1,-9,14,1,4
50076,62,4,1,-9,20,1,2
50076,63,1,1,-9,14,2,4
50076,64,1,1,-9,18,1,4
50076,65,4,1,-9,19,1,3
50076,66,4,1,-9,14,1,4
50076,67,1,1,-9,13,3,3
50076,68,4,1,-9,26,1,5
50076,69,1,1,-9,38,3,1
50076,70,4,1,-9,14,1,3
50076,71,4,1,-9,36,2,1
50076,72,4,1,-9,16,1,3
50076,73,4,1,-9,21,1,2
50076,74,1,1,-9,20,5,1
50076,75,4,1,-9,16,1,3
50076,76,4,1,-9,25,2,4
50076,77,4,1,-9,18,1,5
50076,78,4,1,-9,28,2,1
50076,79,1,1,-9,12,3,5
50076,80,4,1,-9,11,1,5
50076,81,4,1,-9,23,1,4
50076,82,1,1,-9,17,4,5
50076,83,4,1,-9,27,1,3
50077,1,4,2,-9,42,1,2
50077,2,4,3,-9,19,1,4
50077,3,1,3,-9,26,31,2
50077,4,1,2,-9,10,14,2
50077,5,1,2,-9,11,24,4
50077,6,1,2,-9,25,4,3
50077,7,1,2,-9,20,4,3
50077,8,1,2,-9,39,2,3
50077,9,4,2,-9,98,3,4
50077,10,1,2,-9,10,65,3
50077,11,1,2,-9,10,51,3
50077,12,1,2,-9,13,73,3
50077,13,1,2,-9,11,93,3
50077,14,4,3,-9,22,1,3
50077,15,1,2,-9,25,2,2
50077,16,1,3,-9,10,40,4
50077,17,2,3,-9,25,132,2
50077,18,4,2,-9,22,1,3
50077,19,4,2,-9,90,3,2
50077,20,1,2,-9,7,61,3
50077,21,4,2,-9,34,2,3
50077,22,4,3,-9,41,2,3
50077,23,1,2,-9,6,45,3
50078,1,4,1,-9,30,2,3
50078,2,4,1,-9,28,2,4
50078,3,4,1,-9,29,1,2
50078,4,4,1,-9,18,1,1
50078,5,4,1,-9,11,2,2
50078,6,4,1,-9,34,1,1
50078,7,4,1,-9,27,1,3
50078,8,1,1,-9,31,2,1
50078,9,1,1,-9,22,2,4
50078,10,4,1,-9,10,1,5
50078,11,4,1,-9,16,2,5
50078,12,4,1,-9,23,2,5
50078,13,4,1,-9,21,1,4
50078,14,1,1,-9,23,5,5
50078,15,4,1,-9,17,1,4
50078,16,1,1,-9,26,3,2
50078,17,4,1,-9,25,1,5
50078,18,4,1,-9,17,1,4
50078,19,4,1,-9,13,1,1
50078,20,4,1,-9,28,1,2
50078,21,4,1,-9,29,1,1
50078,22,1,1,-9,18,3,5
50078,23,4,1,-9,19,1,2
50078,24,1,1,-9,10,15,3
50078,25,4,1,-9,21,2,4
50078,26,4,1,-9,17,1,1
50078,27,4,1,-9,25,1,1
50078,28,4,1,-9,12,2,1
50078,29,1,1,-9,8,56,2
50078,30,4,1,-9,23,2,4
50078,31,4,1,-9,31,2,2
50078,32,2,1,-9,10,141,1
50078,33,4,1,-9,11,1,4
50078,34,4,1,-9,11,2,4
50078,35,4,1,-9,12,1,4
50078,36,4,1,-9,17,1,5
50078,37,4,1,-9,20,1,4
50078,38,2,1,-9,16,113,3
50078,39,4,1,-9,18,3,5
50078,40,4,1,-9,37,1,1
50078,41,4,1,-9,12,3,4
50079,1,4,1,-9,22,2,4
50079,2,4,1,-9,33,1,5
50079,3,4,1,-9,10,2,4
50079,4,4,1,-9,19,1,4
50079,5,4,1,-9,20,1,5
50079,6,4,1,-9,23,2,5
50079,7,4,1,-9,43,2,5
50079,8,4,1,-9,18,1,4
50079,9,4,1,-9,19,1,4
50079,10,4,1,-9,16,1,2
50079,11,4,1,-9,18,1,5
50079,12,4,1,-9,28,1,5
50079,13,1,1,-9,12,3,4
50079,14,4,1,-9,15,1,4
50079,15,4,1,-9,40,1,5
50079,16,4,1,-9,23,1,4
50079,17,4,1,-9,22,1,5
50079,18,4,1,-9,32,1,5
50079,19,4,1,-9,15,1,2
50079,20,1,1,-9,10,7,3
50079,21,4,1,-9,14,1,4
50079,22,1,1,-9,12,3,1
50079,23,4,1,-9,27,1,2
50079,24,4,1,-9,14,1,5
50079,25,4,1,-9,15,1,4
50079,26,4,1,-9,20,1,1
50079,27,4,1,-9,16,2,4
50079,28,4,1,-9,17,1,3
50079,29,4,1,-9,16,1,4
50079,30,4,1,-9,30,2,2
50079,31,4,1,-9,16,2,3
50079,32,4,1,-9,30,1,5
50079,33,4,1,-9,16,1,5
50079,34,4,1,-9,27,2,1
50079,35,4,1,-9,45,3,5
50079,36,4,1,-9,19,2,2
50079,37,1,1,-9,14,91,4
50079,38,4,1,-9,21,1,5
50079,39,4,1,-9,11,10,4
50079,40,4,1,-9,22,2,2
50079,41,1,1,-9,22,1,1
50079,42,4,1,-9,21,3,5
50079,43,4,1,-9,35,1,5
50079,44,4,1,-9,21,2,4
50079,45,1,1,-9,10,4,5
50079,46,4,1,-9,22,1,3
50079,47,4,1,-9,38,1,5
50079,48,1,1,-9,22,2,1
50079,49,1,1,-9,18,3,5
50079,50,1,1,-9,10,50,3
50079,51,4,1,-9,17,1,5
50079,52,4,1,-9,42,3,1
50079,53,4,1,-9,25,2,4
50079,54,4,1,-9,18,1,5
50079,55,1,1,-9,40,2,1
50079,56,1,1,-9,15,2,1
50079,57,1,1,-9,16,2,1
50079,58,4,1,-9,20,2,3
50079,59,1,1,-9,9,15,2
50079,60,1,1,-9,14,8,1
50079,61,4,1,-9,16,1,5
50079,62,1,1,-9,11,11,5
50079,63,4,1,-9,24,1,5
50079,64,4,1,-9,24,2,5
50079,65,1,1,-9,14,5,4
50079,66,4,1,-9,19,2,1
50079,67,1,1,-9,19,2,1
50079,68,4,1,-9,24,3,4
50079,69,4,1,-9,21,2,5
50079,70,4,1,-9,37,2,1
50079,71,1,1,-9,10,11,2
50079,72,1,1,-9,33,2,1
50079,73,4,1,-9,39,1,1
50079,74,4,1,-9,38,1,5
50079,75,4,1,-9,16,1,2
50079,76,4,1,-9,22,1,5
50079,77,4,1,-9,18,1,4
50079,78,4,1,-9,19,2,4
50079,79,4,1,-9,20,2,4
50079,80,1,1,-9,26,2,1
50079,81,1,1,-9,23,2,1
50079,82,1,1,-9,11,15,5
50079,83,4,1,-9,17,1,5
50079,84,4,1,-9,13,2,4
50079,85,4,1,-9,28,2,1
50079,86,4,1,-9,20,1,1
50079,87,4,1,-9,21,1,1
50079,88,4,1,-9,15,1,5
50079,89,4,1,-9,10,1,5
50079,90,4,1,-9,30,1,5
50079,91,4,1,-9,14,1,5
50079,92,1,1,-9,9,12,3
50079,93,4,1,-9,22,1,4
50079,94,4,1,-9,24,2,1
50079,95,4,1,-9,10,1,4
50079,96,4,1,-9,15,1,2
50079,97,1,1,-9,13,1,2
50079,98,4,1,-9,22,1,1
50079,99,4,1,-9,30,1,5
50079,100,4,1,-9,15,1,4
50079,101,4,1,-9,34,2,2
50079,102,4,1,-9,28,1,5
50079,103,4,1,-9,16,1,5
50079,104,4,1,-9,23,1,5
50079,105,4,1,-9,19,2,5
50079,106,4,1,-9,21,1,1
50079,107,4,1,-9,15,1,5
50079,108,4,1,-9,15,2,5
50079,109,4,1,-9,25,1,5
50079,110,4,1,-9,19,2,4
50079,111,4,1,-9,18,1,4
50079,112,4,1,-9,24,1,1
50079,113,4,1,-9,17,2,5
50079,114,4,1,-9,12,1,3
50079,115,4,1,-9,38,1,5
50080,1,1,1,-9,34,18,4
50080,2,4,1,-9,45,3,2
50080,3,4,1,-9,50,2,5
50080,4,4,1,-9,60,2,2
50080,5,1,1,-9,42,4,2
50080,6,4,1,-9,57,2,2
50080,7,1,1,-9,32,24,5
50080,8,1,1,-9,22,6,5
50080,9,4,1,-9,26,2,5
50080,10,4,1,-9,30,3,5
50080,11,4,1,-9,43,2,2
50080,12,4,1,-9,45,4,3
50080,13,1,1,-9,33,16,3
50080,14,4,1,-9,34,4,3
50080,15,4,1,-9,14,1,5
50080,16,4,1,-9,55,10,2
50080,17,1,1,-9,34,9,2
50080,18,1,1,-9,12,39,4
50080,19,1,1,-9,27,7,4
50080,20,4,1,-9,27,1,4
50080,21,1,1,-9,13,12,5
50080,22,1,1,-9,31,3,2
50080,23,1,1,-9,21,10,5
50080,24,1,1,-9,14,10,5
50080,25,4,1,-9,44,2,2
50080,26,1,1,-9,14,12,5
50080,27,4,1,-9,50,2,2
50080,28,1,1,-9,17,17,5
50080,29,1,1,-9,15,17,5
50080,30,4,1,-9,39,2,2
50080,31,1,1,-9,17,7,5
50080,32,1,1,-9,31,35,2
50080,33,4,1,-9,34,12,2
50080,34,4,1,-9,53,4,3
50080,35,1,1,-9,48,5,2
50080,36,1,1,-9,41,20,2
