bund_nr,labor,labornr,horikombi,anzteile
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/002_32,Oh,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50114,200,000012745/001_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50115,200,000012742/044_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50116,200,0012158/001_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/008_32,Oh,
50117,200,0013138/007_31,L+Of,
50117,200,0013138/007_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/014_31,Oh,
50118,200,000012158/014_31,Oh,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50118,200,000012158/013_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50119,200,000012742/033_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/022_32,Oh,
50120,200,000012759/022_32,Oh,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50120,200,000012759/021_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50121,200,000012759/015_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50122,200,0013138/014_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50123,200,0014675/059_32,Oh,
50123,200,0014675/028_31,L+Of,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/028_32,Oh,
50124,200,0012244/027_31,L+Of+Oh,
