bund_nr,othori,uthori,uz,farbe,humus,kalk,hydrooxid,hydrooxidanteil,hydrored,hydroredanteil,geform,aggroesse,pedogen,wurzelintfein,wurzelintgrob,wurzelverteil
120089,28,48,,10YR5/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg2,g
120089,48,75,,10YR7/3,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120089,75,140,,10YR7/2,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg0,u
120089,140,195,,10YR7/3,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120089,195,220,True,10YR5/6,h0,c0,eo,f4,r0,-2,ein,-1,-9,wf1,wg1,u
120090,0,4,,10YR4/2,h3,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg2,g
120090,4,20,,10YR6/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,u
120090,20,42,,10YR7/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf3,wg2,u
120090,42,65,,10YR7/6,h0,c0,es,f2,rb,f3,ein,-1,-1,wf2,wg2,u
120090,65,125,,10YR7/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf0,wg1,u
120090,125,175,True,10YR5/4,h0,c0,es,f3,rb,f5,ein,-1,-1,wf1,wg1,u
120091,0,5,,10YR5/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120091,5,20,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120091,20,45,,10YR7/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,g
120091,45,80,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120091,80,130,,10YR7/3,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120091,130,210,,10YR6/3,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120091,210,220,True,10YR5/4,h0,c1,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120092,0,27,,10YR5/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120092,27,55,,10YR6/4,h0,c0,e0,-2,rb,f4,ein,-1,-1,wf2,wg2,g
120092,55,75,,10YR7/3,h0,c0,es,f1,r0,-2,sub,-1,-1,wf2,wg2,l
120092,75,95,,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,l
120092,95,120,,7.5YR5/8,h0,c1,es,f4,rb,f3,koh,-1,-1,wf1,wg1,l
120092,120,180,True,10YR6/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120093,0,3,,10YR4/2,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg2,g
120093,3,18,,10YR5/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120093,18,35,,10YR6/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg1,g
120093,35,70,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,u
120093,70,110,,10YR7/4,h0,c0,eo,f3,rb,f4,ein,-1,-1,wf3,wg2,u
120093,110,130,,10YR6/6,h0,c0,eh,f4,rb,f3,koh,-1,-1,wf2,wg2,u
120093,130,170,True,10YR5/6,h0,c0,eh,f5,rb,f2,koh,-1,-1,wf1,wg1,u
120094,0,7,,10YR3/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120094,7,33,,10YR4/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120094,33,52,,10YR5/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,g
120094,52,75,,10YR7/4,h1,c0,eo,f1,rb,f4,ein,-1,-1,wf2,wg1,u
120094,75,105,,10YR6/6,h1,c0,eo,f5,rb,f3,ein,-1,-1,wf1,wg0,u
120094,105,140,,10YR7/3,h0,c0,eo,f1,rb,f5,ein,-1,-1,wf1,wg0,u
120094,140,160,True,10YR7/2,h0,c0,e0,-2,rb,f6,ein,-1,-1,wf1,wg0,u
120095,0,10,,10YR3/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120095,10,25,,10YR4/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120095,25,45,,10YR5/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120095,45,85,,10YR7/6,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120095,85,135,,10YR7/3,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120095,135,165,,10YR5/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120095,165,195,True,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120096,0,10,,10YR4/1,h3,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,u
120096,10,23,,10YR5/3,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120096,23,35,,10YR5/4,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120096,35,75,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,u
120096,75,115,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,n
120096,115,140,True,10YR6/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120097,0,30,,10YR2/2,h5,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120097,30,60,,10YR3/1,h4,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120097,60,114,,10YR2/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf1,wg1,u
120097,114,138,True,10YR6/2,h1,c0,eh,f3,rb,f4,ein,-1,-1,wf0,wg0,z
120098,0,4,,7.5YR2.5/2,h7,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,u
120098,4,54,,7.5YR3/1,h7,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg1,u
120098,54,60,,10YR3/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf1,wg2,u
120098,60,80,,7.5YR3/1,h6,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg0,z
120098,80,112,,10YR5/2,h3,c0,eo,f1,rb,f5,koh,-1,-1,wf0,wg0,z
120098,112,145,True,10YR7/2,h2,c0,e0,-2,rb,f6,koh,-1,-1,wf0,wg0,z
120099,0,8,,10YR4/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf6,wg1,g
120099,8,30,,10YR6/4,h0,c2,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120099,30,55,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg2,u
120099,55,110,,10YR4/2,h0,c4,eo,f1,r0,-2,koh,-1,-1,wf2,wg3,n
120099,110,190,,10YR6/3,h0,c4,eo,f1,r0,-2,ein,-1,-1,wf1,wg2,n
120099,190,220,True,10YR6/4,h0,c1,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,n
120100,0,10,,10YR4/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg4,g
120100,10,22,,10YR5/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120100,22,60,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,u
120100,60,100,,10YR7/3,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120100,100,130,,10YR6/3,h0,c1,eo,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120100,130,190,,10YR7/1,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf0,wg0,z
120100,190,195,True,10YR6/3,h0,c0,eo,f4,r0,-2,ein,-1,-1,wf0,wg0,z
120101,0,25,,10YR6/1,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf6,wg0,g
120101,25,50,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120101,50,75,,10YR7/6,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf2,wg2,u
120101,75,105,,10YR6/4,h0,c0,eh,f1,rb,f4,koh,-1,-1,wf1,wg1,u
120101,105,140,,10YR6/6,h0,c0,eo,f3,rb,f1,ein,-1,-1,wf2,wg1,u
120101,140,160,,10YR6/6,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120101,160,210,True,10YR7/3,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120102,0,4,,10YR5/1,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg4,g
120102,4,20,,10YR6/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,g
120102,20,60,,10YR8/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120102,60,90,,10YR8/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg0,u
120102,90,115,,10YR8/2,h0,c0,eh,f3,rb,f4,ein,-1,-1,wf1,wg0,u
120102,115,140,,10YR7/2,h0,c0,eo,f4,rb,f3,ein,-1,-1,wf1,wg0,u
120102,140,200,True,10YR7/1,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf1,wg0,u
120103,0,8,,10YR7/1,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,u
120103,8,20,,10YR4/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,u
120103,20,37,,10YR5/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,u
120103,37,80,,10YR6/4,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120103,80,130,,10YR7/3,h0,c0,ed,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120103,130,180,True,10YR7/2,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120104,0,4,,10YR4/2,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,u
120104,4,24,,10YR5/3,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120104,24,60,,10YR6/6,h0,c0,e0,-2,r0,-2,koh,-1,-9,wf4,wg3,u
120104,60,95,,10YR7/3,h0,c0,eo,f3,r0,-2,koh,-1,-9,wf2,wg1,u
120104,95,175,True,10YR5/6,h0,c1,eh,f1,r0,-2,koh,-1,-9,wf2,wg1,u
120105,0,25,,7.5YR3/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,u
120105,25,60,,7.5YR4/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,u
120105,60,80,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg2,u
120105,80,115,,7.5YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120105,115,140,,10YR6/4,h0,c0,e0,-2,rb,f3,ein,-1,-1,wf1,wg1,u
120105,140,160,,10YR5/3,h0,c0,ed,f4,r0,-2,ein,-1,-9,wf2,wg1,u
120105,160,205,True,7.5YR5/4,h0,c0,eo,f3,r0,-2,ein,-1,-9,wf2,wg2,u
120106,0,3,,10YR4/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,g
120106,3,22,,10YR5/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg2,g
120106,22,55,,10YR7/4,h0,c0,e0,-2,rb,f4,koh,-1,-1,wf2,wg3,g
120106,55,130,,7.5YR6/4,h0,c1,eo,f3,rb,f4,sub,-1,-1,wf1,wg1,u
120106,130,170,,7.5YR4/6,h0,c0,e0,-2,rb,f2,sub,-1,-1,wf1,wg1,u
120106,170,190,True,7.5YR3/3,h0,c4,e0,-2,r0,-2,pol,-1,-1,wf1,wg1,u
120107,0,6,,10YR4/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120107,6,20,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120107,20,60,,10YR7/6,h0,c0,eo,f3,r0,-2,koh,-1,-1,wf3,wg2,g
120107,60,105,,10YR6/6,h0,c0,eo,f2,r0,-2,koh,-1,-1,wf1,wg0,u
120107,105,130,,10YR6/4,h0,c0,eh,f2,r0,-2,ein,-1,-9,wf1,wg0,u
120107,130,190,True,10YR6/3,h0,c0,e0,-2,r0,-2,ein,-1,-9,wf1,wg1,u
120108,0,20,,7.5YR7/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,l
120108,20,60,,7.5YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg3,l
120108,60,90,,10YR6/8,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120108,90,140,,10YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,n
120108,140,160,True,10YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg0,u
120109,0,3,,10YR4/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg1,g
120109,3,22,,10YR5/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120109,22,50,,10YR7/3,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg3,n
120109,50,90,,10YR8/1,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg2,u
120109,90,110,,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg2,u
120109,110,140,,10YR7/2,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf0,wg1,u
120109,140,160,,10YR5/6,h0,c0,eh,f3,rb,f4,koh,-1,-1,wf2,wg1,l
120109,160,180,True,7.5YR6/8,h0,c0,eo,f5,rb,f2,koh,-1,-1,wf2,wg1,l
120110,0,3,,-9,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120110,3,52,,10YR5/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,u
120110,52,95,,10YR6/6,h0,c0,eo,f3,r0,-2,ein,-1,-9,wf3,wg2,u
120110,95,160,,10YR6/4,h0,c1,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120110,160,200,,10YR6/2,h0,c3,eo,f3,rb,f4,koh,-1,-1,wf2,wg1,l
120110,200,220,True,10YR7/3,h0,c2,eo,f2,r0,-2,ein,-1,-1,wf1,wg0,u
120111,0,20,,10YR4/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120111,20,45,,10YR7/6,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf1,wg1,u
120111,45,115,,10YR8/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,n
120111,115,170,,10YR7/4,h0,c0,eh,f1,rb,f2,ein,-1,-1,wf1,wg1,n
120111,170,200,True,10YR6/6,h0,c1,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,n
120112,0,10,,10YR4/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg4,g
120112,10,22,,10YR4/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,g
120112,22,50,,10YR6/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,g
120112,50,90,,10YR7/4,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120112,90,110,,10YR6/6,h0,c0,eo,f5,rb,f2,ein,-1,-1,wf1,wg1,u
120112,110,140,,10YR7/3,h0,c0,eh,f4,rb,f3,ein,-1,-1,wf1,wg2,u
120112,140,160,True,10YR8/2,h0,c1,eh,f3,rb,f4,ein,-1,-1,wf1,wg2,u
120113,0,13,,10YR3/2,h3,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg2,g
120113,13,30,,2.5Y4/3,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120113,30,50,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,u
120113,50,100,,10YR7/3,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120113,100,130,,10YR7/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120113,130,170,True,10YR7/3,h0,c0,eh,f3,rb,f3,ein,-1,-1,wf2,wg1,u
120114,0,18,,10YR4/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,u
120114,18,35,,10YR4/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,u
120114,35,75,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg1,u
120114,75,120,,10YR6/4,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf2,wg2,g
120114,120,180,True,10YR7/2,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg0,n
120115,0,3,,10YR5/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120115,3,25,,10YR6/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120115,25,55,,10YR7/2,h0,c0,eh,f1,rb,f6,koh,-1,-1,wf1,wg1,u
120115,55,85,,10YR6/4,h0,c0,eo,f2,rb,f4,pol,-1,-1,wf2,wg1,u
120115,85,130,,10YR5/4,h0,c0,eo,f5,rb,f2,pol,-1,-1,wf1,wg1,u
120115,130,170,,10YR5/6,h0,c0,eo,f4,rb,f3,koh,-1,-1,wf1,wg1,u
120115,170,200,True,10YR6/6,h0,c4,eh,f2,rb,f4,koh,-1,-1,wf0,wg0,z
120116,0,7,,2.5Y7/1,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf1,wg2,g
120116,7,25,,10YR7/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120116,25,50,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120116,50,90,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,u
120116,90,140,,10YR6/4,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf2,wg2,u
120116,140,190,True,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120117,0,7,,10YR4/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120117,7,20,,10YR5/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120117,20,45,,10YR4/1,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg2,u
120117,45,70,,2.5Y6/3,h0,c0,ed,f2,r0,-2,koh,-1,-1,wf1,wg1,u
120117,70,105,,10YR6/2,h0,c0,eo,f3,r0,-2,koh,-1,-1,wf1,wg0,u
120117,105,140,True,10YR7/2,h0,c0,eh,f3,rb,f5,koh,-1,-1,wf0,wg0,z
120118,0,5,,10YR6/1,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120118,5,24,,10YR5/2,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg4,g
120118,24,43,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120118,43,65,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,g
120118,65,85,,10YR7/4,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf1,wg2,u
120118,85,105,,10YR6/6,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg1,u
120118,105,165,True,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120119,0,7,,7.5YR2.5/1,h5,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120119,7,28,,7.5YR3/2,h5,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,g
120119,28,43,,10YR5/2,h1,c4,eo,f3,rb,f2,pol,-1,-1,wf2,wg2,g
120119,43,73,,10YR7/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg1,u
120119,73,90,True,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120120,0,6,,10YR4/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120120,6,19,,10YR5/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120120,19,31,,10YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120120,31,55,,10YR7/3,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120120,55,88,,10YR6/4,h0,c0,eh,f4,r0,-2,koh,-1,-1,wf1,wg1,u
120120,88,170,True,10YR4/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf1,wg1,u
120122,0,4,,10YR5/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120122,4,30,,10YR7/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg4,g
120122,30,43,,10YR4/3,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120122,43,63,,10YR6/8,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,g
120122,63,90,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,u
120122,90,170,True,10YR7/3,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120123,0,3,,10YR4/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120123,3,10,,10YR4/2,h4,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120123,10,28,,10YR6/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120123,28,55,,10YR6/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg2,g
120123,55,75,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120123,75,120,,10YR7/4,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120123,120,180,True,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120124,0,7,,10YR5/1,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120124,7,30,,10YR6/3,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,u
120124,30,70,,10YR8/2,h0,c0,ed,f2,r0,-2,koh,-1,-1,wf2,wg1,g
120124,70,100,,10YR6/4,h0,c0,eo,f4,rb,f3,sub,-1,-9,wf2,wg2,u
120124,100,130,,10YR7/4,h0,c0,eo,f4,rb,f3,koh,-1,-9,wf2,wg2,u
120124,130,170,,10YR6/3,h0,c0,eo,f3,rb,f5,ein,-1,-1,wf2,wg1,u
120124,170,195,True,10YR7/3,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf1,wg0,u
120125,0,7,,10YR6/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120125,7,30,,-9,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg4,g
120125,30,60,,10YR8/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,g
120125,60,95,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg2,g
120125,95,130,,10YR7/6,h0,c0,eh,f3,rb,f2,ein,-1,-1,wf1,wg1,u
120125,130,200,True,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg0,u
120127,0,3,,10YR6/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg4,g
120127,3,35,,10YR5/3,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120127,35,65,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg3,u
120127,65,95,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg2,u
120127,95,130,,10YR7/4,h0,c0,eh,f1,rb,f2,ein,-1,-1,wf1,wg1,u
120127,130,170,,10YR7/4,h0,c0,eh,f2,rb,f3,ein,-1,-1,wf0,wg1,u
120127,170,220,True,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120128,0,3,,10YR4/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120128,3,25,,10YR5/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120128,25,55,,10YR5/8,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,u
120128,55,95,,10YR7/4,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf2,wg1,u
120128,95,120,,10YR4/6,h0,c0,eo,f4,r0,-2,ein,-1,-1,wf2,wg1,u
120128,120,180,,10YR7/3,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf1,wg0,u
120128,180,200,True,10YR7/4,h0,c0,eo,f4,rb,f5,ein,-1,-1,wf0,wg0,z
120129,0,3,,10YR4/2,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120129,3,14,,10YR4/2,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120129,14,25,,10YR4/3,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120129,25,45,,10YR5/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120129,45,80,,10YR6/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg1,l
120129,80,130,,10YR7/2,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg1,l
120129,130,170,True,10YR7/3,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf2,wg1,u
120130,0,3,,10YR5/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120130,3,10,,10YR5/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120130,10,20,,10YR4/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120130,20,50,,10YR6/6,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg2,g
120130,50,90,,10YR7/6,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120130,90,130,,10YR8/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120130,130,170,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-9,wf0,wg0,z
120130,170,200,True,10YR7/3,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120131,0,8,,10YR2/1,h6,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120131,8,10,,10YR6/1,h4,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120131,10,28,,10YR3/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120131,28,45,,10YR5/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,u
120131,45,68,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg2,u
120131,68,100,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120131,100,120,,10YR6/4,h0,c0,eh,f2,rb,f1,ein,-1,-1,wf0,wg0,z
120131,120,200,True,10YR7/1,h0,c0,eo,f3,rb,f4,koh,-1,-1,wf0,wg0,z
120132,0,10,,7.5YR2.5/2,h7,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,g
120132,10,30,,7.5YR2.5/1,h6,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,g
120132,30,50,,7.5YR3/3,h3,c0,e0,-2,rb,f3,koh,-1,-1,wf1,wg2,u
120132,50,65,True,7.5YR7/2,h1,c0,eo,f2,rb,f4,koh,-1,-9;-9,wf1,wg1,u
120133,0,4,,10YR3/4,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
