bund_nr,horizont,lfd_nr,param,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8
50132,of,1,maechtigkeit,2.5,1.5,2,2,4,1.5,5,1.5
50132,of,1,durchwurz,3,2,3,2,3,2,3,2
50132,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50132,oh,1,maechtigkeit,3,0,0.5,1,4,0,1,1
50132,oh,1,durchwurz,3,1,1,3,3,1,3,3
50132,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50132,a,,maechtigkeit,4,4,4,5,5,5,5,5
50132,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50132,h,,humusform_ka5,mor,muo,mom,moa,mor,muo,moa,moa
50132,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50133,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50133,s,,hackschn_maechtigkeit,,,,,,,,
50133,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50133,ol,,maechtigkeit,7,7,4,4,3,4,2,4
50133,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50133,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50133,of,1,maechtigkeit,1,1,2,2,4,2,2,4
50133,of,1,durchwurz,3,2,2,3,3,2,2,3
50133,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50133,oh,1,maechtigkeit,1.5,2,0,0,1,0.5,0.5,0
50133,oh,1,durchwurz,3,2,1,1,3,2,2,1
50133,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50133,a,,maechtigkeit,5,5,8,8,5,5,5,5
50133,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50133,h,,humusform_ka5,moa,moa,muo,muo,moa,mom,moa,muo
50133,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50134,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50134,s,,hackschn_maechtigkeit,,,,,,,,
50134,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50134,ol,,maechtigkeit,2,2,2,0.5,0.3,0.5,4,2
50134,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50134,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50134,of,1,maechtigkeit,0.5,3,1,3,3.5,3,0.5,3
50134,of,1,durchwurz,2,2,2,3,3,2,2,2
50134,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50134,oh,1,maechtigkeit,0,0,0,1,0,0,0,0
50134,oh,1,durchwurz,1,1,1,2,1,1,1,1
50134,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50134,a,,maechtigkeit,4,4.5,2,30,4,3,5,3
50134,a,,gefuege,sub,kru,sub,sub,kru,sub,sub,sub
50134,h,,humusform_ka5,muo,muo,muo,moa,muo,muo,muo,muo
50134,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50135,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50135,s,,hackschn_maechtigkeit,,,,,,,,
50135,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50135,ol,,maechtigkeit,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
50135,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50135,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50135,of,1,maechtigkeit,0.4,0,1.9,1,2.9,2.9,5.4,4.4
50135,of,1,durchwurz,1,-9,1,1,2,1,1,2
50135,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50135,oh,1,maechtigkeit,0.1,0,0,0.1,0,0,0,0
50135,oh,1,durchwurz,1,1,1,1,1,1,1,1
50135,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50135,a,,maechtigkeit,10,4,10,6,10,4,15,10
50135,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50135,h,,humusform_ka5,mom,mut,muo,mom,muo,muo,muo,muo
50135,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50136,s,,streuart,vbg,vbg,vb,vb,vbg,vb,vb,vb
50136,s,,hackschn_maechtigkeit,,,,,,,,
50136,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50136,ol,,maechtigkeit,3,3,4,4,6,5,3.5,3
50136,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50136,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50136,of,1,maechtigkeit,2.5,3,0.5,0.5,1,0.5,1.5,1
50136,of,1,durchwurz,4,4,1,1,4,1,2,1
50136,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50136,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50136,oh,1,durchwurz,1,1,1,1,1,1,1,1
50136,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50136,a,,maechtigkeit,4,2,6,2,8,3.5,6,9
50136,a,,gefuege,kru,sub,sub,sub,kru,sub,sub,kru
50136,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50136,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50137,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50137,s,,hackschn_maechtigkeit,,,,,,,,
50137,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50137,ol,,maechtigkeit,2,2,3,3,3,2,4,5
50137,ol,,lagerung,lo,lo,lo,lo,ve,lo,lo,lo
50137,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50137,of,1,maechtigkeit,1,1,1,2,3,1,1,1
50137,of,1,durchwurz,2,3,2,2,2,2,2,2
50137,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50137,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50137,oh,1,durchwurz,1,1,1,1,1,1,1,1
50137,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50137,a,,maechtigkeit,3,3,4,5,3,3,4,5
50137,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50137,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50137,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50138,s,,streuart,vb,vb,vbg,vbg,vbg,vb,vbg,vb
50138,s,,hackschn_maechtigkeit,,,,,,,,
50138,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50138,ol,,maechtigkeit,4,3,4,4,5,5.5,5,4
50138,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50138,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50138,of,1,maechtigkeit,2,1.5,4.5,1,2.5,5.5,2,2.5
50138,of,1,durchwurz,2,2,2,2,2,2,2,2
50138,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50138,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50138,oh,1,durchwurz,1,1,1,1,1,1,1,1
50138,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50138,a,,maechtigkeit,12,15,15,4.5,5,5,15,6
50138,a,,gefuege,pol,pol,sub,pol,pol,pol,sub,sub
50138,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50138,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50139,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50139,s,,hackschn_maechtigkeit,,,,,,,,
50139,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50139,ol,,maechtigkeit,4,3,4,4,5,5.5,5,4
50139,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50139,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50139,of,1,maechtigkeit,2.5,3,1,1,1,2.5,4,3.5
50139,of,1,durchwurz,2,2,2,2,2,2,2,2
50139,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50139,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50139,oh,1,durchwurz,1,1,1,1,1,1,1,1
50139,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50139,a,,maechtigkeit,4,6,8,4.5,5,2.5,5,2
50139,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50139,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50139,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50140,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50140,s,,hackschn_maechtigkeit,,,,,,,,
50140,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50140,ol,,maechtigkeit,3.5,21,3,4.5,3,3,4,3
50140,ol,,lagerung,lo,lo,lo,ve,lo,ve,ve,lo
50140,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50140,of,1,maechtigkeit,2,4,6,3,4,2,5,3
50140,of,1,durchwurz,2,4,-9,3,4,2,5,3
50140,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50140,oh,1,maechtigkeit,0,0,0,2,0,0.5,0.5,0
50140,oh,1,durchwurz,1,1,1,2,1,2,3,1
50140,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50140,a,,maechtigkeit,10,5,5,5,5,5,7,10
50140,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50140,h,,humusform_ka5,muo,muo,muo,moa,muo,mom,mom,muo
50140,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50141,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50141,s,,hackschn_maechtigkeit,,,,,,,,
50141,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50141,ol,,maechtigkeit,3,2.5,2.7,3.3,3.3,2,2.5,2
50141,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50141,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50141,of,1,maechtigkeit,0.2,0.5,0.3,0.4,0.2,0.2,0.5,0.1
50141,of,1,durchwurz,1,1,1,1,1,1,1,1
50141,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50141,oh,1,maechtigkeit,-9,0.1,-9,0.1,-9,-9,-9,-9
50141,oh,1,durchwurz,1,2,1,2,1,1,1,1
50141,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50141,a,,maechtigkeit,7,9,8,7,6,9,8,7
50141,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
50141,h,,humusform_ka5,mut,muo,mut,muo,mut,mut,muo,mut
50141,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50142,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50142,s,,hackschn_maechtigkeit,,,,,,,,
50142,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50142,ol,,maechtigkeit,0.5,1,1,1,1,1.5,1.5,1.5
50142,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50142,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50142,of,1,maechtigkeit,1,1,1,1.5,1,2,2,1
50142,of,1,durchwurz,1,1,1,2,2,2,2,1
50142,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50142,oh,1,maechtigkeit,0.5,0,1,1.5,0.5,0.5,1.5,1.5
50142,oh,1,durchwurz,4,4,4,4,4,4,4,4
50142,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50142,a,,maechtigkeit,12,12,9,8,11,10,13,12
50142,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50142,h,,humusform_ka5,moa,muo,moa,moa,mom,mom,moa,moa
50142,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50143,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50143,s,,hackschn_maechtigkeit,,,,,,,,
50143,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50143,ol,,maechtigkeit,10,0.5,0.5,0.5,0.5,10,0.5,0.3
50143,ol,,lagerung,ve,ve,ve,ve,ve,ve,ve,lo
50143,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50143,of,1,maechtigkeit,0,0,0.3,0.5,0,0,0,0
50143,of,1,durchwurz,1,1,3,3,1,1,1,1
50143,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50143,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50143,oh,1,durchwurz,1,1,1,1,1,1,1,1
50143,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50143,a,,maechtigkeit,18,14.5,12,9.5,17,14.5,16,15.5
50143,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50143,h,,humusform_ka5,mut,mut,muo,muo,mut,mut,mut,mut
50143,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50144,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50144,s,,hackschn_maechtigkeit,,,,,,,,
50144,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50144,ol,,maechtigkeit,1.5,1.5,1.5,2,2,2,2,2
50144,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50144,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50144,of,1,maechtigkeit,4,2.5,2,2,1.5,3,3,3
50144,of,1,durchwurz,2,3,2,2,3,2,2,2
50144,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50144,oh,1,maechtigkeit,2,1,1,1.5,0.5,1,2,2
50144,oh,1,durchwurz,3,4,3,2,4,3,4,3
50144,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50144,a,,maechtigkeit,5,5,5,8,5,5,6,5
50144,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50144,h,,humusform_ka5,moa,moa,moa,moa,mom,moa,mor,mor
50144,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50145,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50145,s,,hackschn_maechtigkeit,,,,,,,,
50145,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50145,ol,,maechtigkeit,0.2,0.5,1.5,1.5,1.5,2,1,0.5
50145,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50145,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50145,of,1,maechtigkeit,2,2,1.5,1.5,1,1,1.5,1.5
50145,of,1,durchwurz,2,3,3,3,2,2,3,3
50145,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50145,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50145,oh,1,durchwurz,1,1,1,1,1,1,1,1
50145,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50145,a,,maechtigkeit,7,6,8,5,5,5.5,4,8
50145,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
50145,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50145,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50146,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
50146,s,,hackschn_maechtigkeit,,,,,,,,
50146,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50146,ol,,maechtigkeit,2,1,1,3,1,2,2,1
50146,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50146,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50146,of,1,maechtigkeit,3,2,3,3,2,2,3,4
50146,of,1,durchwurz,2,2,2,2,2,2,2,2
50146,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50146,oh,1,maechtigkeit,0,0,5,4,0,1,2,5
50146,oh,1,durchwurz,1,1,3,3,1,2,2,2
50146,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50146,a,,maechtigkeit,5,5,5,5,5,5,5,5
50146,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50146,h,,humusform_ka5,muo,muo,moa,mor,muo,moa,moa,mor
50146,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
