id,kurz,lang,gueltig_ab,gueltig_bis
169.031.015,169.031.015,,1989-01-01,
169.031.016,169.031.016,,1989-01-01,
169.031.017,169.031.017,,1989-01-01,
169.031.018,169.031.018,,1989-01-01,
169.031.019,169.031.019,,1989-01-01,
169.031.999,169.031.999,,1989-01-01,
169.032.001,169.032.001,,1989-01-01,
169.032.002,169.032.002,,1989-01-01,
169.032.999,169.032.999,,1989-01-01,
169.033.001,169.033.001,,1989-01-01,
169.033.002,169.033.002,,1989-01-01,
169.033.003,169.033.003,,1989-01-01,
169.033.004,169.033.004,,1989-01-01,
169.033.005,169.033.005,,1989-01-01,
169.033.999,169.033.999,,1989-01-01,
169.034.001,169.034.001,,1989-01-01,
169.034.002,169.034.002,,1989-01-01,
169.034.999,169.034.999,,1989-01-01,
169.035.001,169.035.001,,1989-01-01,
169.035.002,169.035.002,,1989-01-01,
169.035.999,169.035.999,,1989-01-01,
169.036.001,169.036.001,,1989-01-01,
169.036.002,169.036.002,,1989-01-01,
169.036.999,169.036.999,,1989-01-01,
169.037.001,169.037.001,,1989-01-01,
169.037.002,169.037.002,,1989-01-01,
169.037.999,169.037.999,,1989-01-01,
169.038.001,169.038.001,,1989-01-01,
169.039.001,169.039.001,,1989-01-01,
169.039.002,169.039.002,,1989-01-01,
169.039.999,169.039.999,,1989-01-01,
169.040.001,169.040.001,,1989-01-01,
169.041.001,169.041.001,,1989-01-01,
169.041.002,169.041.002,,1989-01-01,
169.041.003,169.041.003,,1989-01-01,
169.041.004,169.041.004,,1989-01-01,
169.041.005,169.041.005,,1989-01-01,
169.041.006,169.041.006,,1989-01-01,
169.041.007,169.041.007,,1989-01-01,
169.041.008,169.041.008,,1989-01-01,
169.041.009,169.041.009,,1989-01-01,
169.041.999,169.041.999,,1989-01-01,
169.042.001,169.042.001,,1989-01-01,
169.042.002,169.042.002,,1989-01-01,
169.042.999,169.042.999,,1989-01-01,
169.043.001,169.043.001,,1989-01-01,
169.044.001,169.044.001,,1989-01-01,
169.044.002,169.044.002,,1989-01-01,
169.044.999,169.044.999,,1989-01-01,
169.045.001,169.045.001,,1989-01-01,
169.045.002,169.045.002,,1989-01-01,
169.045.003,169.045.003,,1989-01-01,
169.045.999,169.045.999,,1989-01-01,
169.046.001,169.046.001,,1989-01-01,
169.047.001,169.047.001,,1989-01-01,
169.048.001,169.048.001,,1989-01-01,
169.049.001,169.049.001,,1989-01-01,
169.049.002,169.049.002,,1989-01-01,
169.049.003,169.049.003,,1989-01-01,
169.049.004,169.049.004,,1989-01-01,
169.049.005,169.049.005,,1989-01-01,
169.049.999,169.049.999,,1989-01-01,
169.050.001,169.050.001,,1989-01-01,
169.050.002,169.050.002,,1989-01-01,
169.050.999,169.050.999,,1989-01-01,
169.051.001,169.051.001,,1989-01-01,
169.052.001,169.052.001,,1989-01-01,
169.052.002,169.052.002,,1989-01-01,
169.052.999,169.052.999,,1989-01-01,
169.053.001,169.053.001,,1989-01-01,
169.054.001,169.054.001,,1989-01-01,
169.055.001,169.055.001,,1989-01-01,
169.056.001,169.056.001,,1989-01-01,
169.056.002,169.056.002,,1989-01-01,
169.056.003,169.056.003,,1989-01-01,
169.056.004,169.056.004,,1989-01-01,
169.056.005,169.056.005,,1989-01-01,
169.056.999,169.056.999,,1989-01-01,
169.057.001,169.057.001,,1989-01-01,
169.057.002,169.057.002,,1989-01-01,
169.057.003,169.057.003,,1989-01-01,
169.057.004,169.057.004,,1989-01-01,
169.057.005,169.057.005,,1989-01-01,
169.057.006,169.057.006,,1989-01-01,
169.057.007,169.057.007,,1989-01-01,
169.057.008,169.057.008,,1989-01-01,
169.057.009,169.057.009,,1989-01-01,
169.057.010,169.057.010,,1989-01-01,
169.057.011,169.057.011,,1989-01-01,
169.057.012,169.057.012,,1989-01-01,
169.057.013,169.057.013,,1989-01-01,
169.057.014,169.057.014,,1989-01-01,
169.057.015,169.057.015,,1989-01-01,
169.057.016,169.057.016,,1989-01-01,
169.057.017,169.057.017,,1989-01-01,
169.057.018,169.057.018,,1989-01-01,
169.057.019,169.057.019,,1989-01-01,
169.057.020,169.057.020,,1989-01-01,
169.057.021,169.057.021,,1989-01-01,
169.057.022,169.057.022,,1989-01-01,
169.057.023,169.057.023,,1989-01-01,
169.057.024,169.057.024,,1989-01-01,
169.057.025,169.057.025,,1989-01-01,
169.057.026,169.057.026,,1989-01-01,
169.057.027,169.057.027,,1989-01-01,
169.057.028,169.057.028,,1989-01-01,
169.057.029,169.057.029,,1989-01-01,
169.057.030,169.057.030,,1989-01-01,
169.057.031,169.057.031,,1989-01-01,
169.057.032,169.057.032,,1989-01-01,
169.057.033,169.057.033,,1989-01-01,
169.057.034,169.057.034,,1989-01-01,
169.057.035,169.057.035,,1989-01-01,
169.057.036,169.057.036,,1989-01-01,
169.057.037,169.057.037,,1989-01-01,
169.057.038,169.057.038,,1989-01-01,
169.057.039,169.057.039,,1989-01-01,
169.057.040,169.057.040,,1989-01-01,
169.057.041,169.057.041,,1989-01-01,
169.057.042,169.057.042,,1989-01-01,
169.057.043,169.057.043,,1989-01-01,
169.057.044,169.057.044,,1989-01-01,
169.057.045,169.057.045,,1989-01-01,
169.057.046,169.057.046,,1989-01-01,
169.057.047,169.057.047,,1989-01-01,
169.057.048,169.057.048,,1989-01-01,
169.057.049,169.057.049,,1989-01-01,
169.057.050,169.057.050,,1989-01-01,
169.057.051,169.057.051,,1989-01-01,
169.057.052,169.057.052,,1989-01-01,
169.057.053,169.057.053,,1989-01-01,
169.057.054,169.057.054,,1989-01-01,
169.057.055,169.057.055,,1989-01-01,
169.057.056,169.057.056,,1989-01-01,
169.057.057,169.057.057,,1989-01-01,
169.057.058,169.057.058,,1989-01-01,
169.057.059,169.057.059,,1989-01-01,
169.057.060,169.057.060,,1989-01-01,
169.057.061,169.057.061,,1989-01-01,
169.057.062,169.057.062,,1989-01-01,
169.057.063,169.057.063,,1989-01-01,
169.057.999,169.057.999,,1989-01-01,
169.058.001,169.058.001,,1989-01-01,
169.058.002,169.058.002,,1989-01-01,
169.058.003,169.058.003,,1989-01-01,
169.058.004,169.058.004,,1989-01-01,
169.058.005,169.058.005,,1989-01-01,
169.058.006,169.058.006,,1989-01-01,
169.058.007,169.058.007,,1989-01-01,
169.058.008,169.058.008,,1989-01-01,
169.058.009,169.058.009,,1989-01-01,
169.058.010,169.058.010,,1989-01-01,
169.058.011,169.058.011,,1989-01-01,
169.058.012,169.058.012,,1989-01-01,
169.058.013,169.058.013,,1989-01-01,
169.058.014,169.058.014,,1989-01-01,
169.058.015,169.058.015,,1989-01-01,
169.058.016,169.058.016,,1989-01-01,
169.058.017,169.058.017,,1989-01-01,
169.058.018,169.058.018,,1989-01-01,
169.058.019,169.058.019,,1989-01-01,
169.058.020,169.058.020,,1989-01-01,
169.058.021,169.058.021,,1989-01-01,
169.058.022,169.058.022,,1989-01-01,
169.058.023,169.058.023,,1989-01-01,
169.058.024,169.058.024,,1989-01-01,
169.058.025,169.058.025,,1989-01-01,
169.058.026,169.058.026,,1989-01-01,
169.058.027,169.058.027,,1989-01-01,
169.058.028,169.058.028,,1989-01-01,
169.058.029,169.058.029,,1989-01-01,
169.058.030,169.058.030,,1989-01-01,
169.058.031,169.058.031,,1989-01-01,
169.058.032,169.058.032,,1989-01-01,
169.058.033,169.058.033,,1989-01-01,
169.058.034,169.058.034,,1989-01-01,
169.058.035,169.058.035,,1989-01-01,
169.058.036,169.058.036,,1989-01-01,
169.058.037,169.058.037,,1989-01-01,
169.058.038,169.058.038,,1989-01-01,
169.058.039,169.058.039,,1989-01-01,
169.058.040,169.058.040,,1989-01-01,
169.058.041,169.058.041,,1989-01-01,
169.058.042,169.058.042,,1989-01-01,
169.058.043,169.058.043,,1989-01-01,
169.058.044,169.058.044,,1989-01-01,
169.058.045,169.058.045,,1989-01-01,
169.058.046,169.058.046,,1989-01-01,
169.058.047,169.058.047,,1989-01-01,
169.058.048,169.058.048,,1989-01-01,
169.058.049,169.058.049,,1989-01-01,
169.058.050,169.058.050,,1989-01-01,
169.058.051,169.058.051,,1989-01-01,
169.058.052,169.058.052,,1989-01-01,
169.058.999,169.058.999,,1989-01-01,
169.059.001,169.059.001,,1989-01-01,
169.059.002,169.059.002,,1989-01-01,
169.059.003,169.059.003,,1989-01-01,
169.059.999,169.059.999,,1989-01-01,
169.060.001,169.060.001,,1989-01-01,
169.060.002,169.060.002,,1989-01-01,
169.060.003,169.060.003,,1989-01-01,
169.060.004,169.060.004,,1989-01-01,
169.060.005,169.060.005,,1989-01-01,
169.060.006,169.060.006,,1989-01-01,
169.060.007,169.060.007,,1989-01-01,
169.060.008,169.060.008,,1989-01-01,
169.060.999,169.060.999,,1989-01-01,
169.061.001,169.061.001,,1989-01-01,
169.061.002,169.061.002,,1989-01-01,
169.061.003,169.061.003,,1989-01-01,
169.061.004,169.061.004,,1989-01-01,
169.061.999,169.061.999,,1989-01-01,
169.062.001,169.062.001,,1989-01-01,
169.063.001,169.063.001,,1989-01-01,
169.063.002,169.063.002,,1989-01-01,
169.063.003,169.063.003,,1989-01-01,
169.063.004,169.063.004,,1989-01-01,
169.063.999,169.063.999,,1989-01-01,
169.064.001,169.064.001,,1989-01-01,
169.065.001,169.065.001,,1989-01-01,
169.066.001,169.066.001,,1989-01-01,
169.066.002,169.066.002,,1989-01-01,
169.066.999,169.066.999,,1989-01-01,
169.067.001,169.067.001,,1989-01-01,
169.068.001,169.068.001,,1989-01-01,
169.068.002,169.068.002,,1989-01-01,
169.068.999,169.068.999,,1989-01-01,
169.069.001,169.069.001,,1989-01-01,
169.069.002,169.069.002,,1989-01-01,
169.069.003,169.069.003,,1989-01-01,
169.069.004,169.069.004,,1989-01-01,
169.069.005,169.069.005,,1989-01-01,
169.069.006,169.069.006,,1989-01-01,
169.069.007,169.069.007,,1989-01-01,
169.069.008,169.069.008,,1989-01-01,
169.069.009,169.069.009,,1989-01-01,
169.069.010,169.069.010,,1989-01-01,
169.069.011,169.069.011,,1989-01-01,
169.069.012,169.069.012,,1989-01-01,
169.069.013,169.069.013,,1989-01-01,
169.069.014,169.069.014,,1989-01-01,
169.069.999,169.069.999,,1989-01-01,
169.070.001,169.070.001,,1989-01-01,
169.071.001,169.071.001,,1989-01-01,
169.072.001,169.072.001,,1989-01-01,
169.072.002,169.072.002,,1989-01-01,
169.072.999,169.072.999,,1989-01-01,
169.073.001,169.073.001,,1989-01-01,
169.074.001,169.074.001,,1989-01-01,
169.074.002,169.074.002,,1989-01-01,
169.074.003,169.074.003,,1989-01-01,
169.074.004,169.074.004,,1989-01-01,
169.074.005,169.074.005,,1989-01-01,
169.074.999,169.074.999,,1989-01-01,
169.075.001,169.075.001,,1989-01-01,
169.076.001,169.076.001,,1989-01-01,
169.077.001,169.077.001,,1989-01-01,
169.078.001,169.078.001,,1989-01-01,
169.079.001,169.079.001,,1989-01-01,
169.080.001,169.080.001,,1989-01-01,
169.080.002,169.080.002,,1989-01-01,
169.080.999,169.080.999,,1989-01-01,
169.081.001,169.081.001,,1989-01-01,
169.081.002,169.081.002,,1989-01-01,
169.081.003,169.081.003,,1989-01-01,
169.081.004,169.081.004,,1989-01-01,
169.081.005,169.081.005,,1989-01-01,
169.081.006,169.081.006,,1989-01-01,
169.081.007,169.081.007,,1989-01-01,
169.081.008,169.081.008,,1989-01-01,
169.081.009,169.081.009,,1989-01-01,
169.081.010,169.081.010,,1989-01-01,
169.081.011,169.081.011,,1989-01-01,
169.081.012,169.081.012,,1989-01-01,
169.081.999,169.081.999,,1989-01-01,
169.082.001,169.082.001,,1989-01-01,
169.083.001,169.083.001,,1989-01-01,
169.083.002,169.083.002,,1989-01-01,
169.083.999,169.083.999,,1989-01-01,
169.084.001,169.084.001,,1989-01-01,
169.085.001,169.085.001,,1989-01-01,
169.086.001,169.086.001,,1989-01-01,
169.087.001,169.087.001,,1989-01-01,
169.088.001,169.088.001,,1989-01-01,
169.088.002,169.088.002,,1989-01-01,
169.088.003,169.088.003,,1989-01-01,
169.088.004,169.088.004,,1989-01-01,
169.088.005,169.088.005,,1989-01-01,
169.088.006,169.088.006,,1989-01-01,
169.088.007,169.088.007,,1989-01-01,
169.088.008,169.088.008,,1989-01-01,
169.088.009,169.088.009,,1989-01-01,
169.088.010,169.088.010,,1989-01-01,
169.088.011,169.088.011,,1989-01-01,
169.088.012,169.088.012,,1989-01-01,
169.088.013,169.088.013,,1989-01-01,
169.088.014,169.088.014,,1989-01-01,
169.088.015,169.088.015,,1989-01-01,
169.088.016,169.088.016,,1989-01-01,
169.088.017,169.088.017,,1989-01-01,
169.088.018,169.088.018,,1989-01-01,
169.088.019,169.088.019,,1989-01-01,
169.088.020,169.088.020,,1989-01-01,
169.088.021,169.088.021,,1989-01-01,
169.088.022,169.088.022,,1989-01-01,
169.088.023,169.088.023,,1989-01-01,
169.088.024,169.088.024,,1989-01-01,
169.088.025,169.088.025,,1989-01-01,
169.088.026,169.088.026,,1989-01-01,
169.088.027,169.088.027,,1989-01-01,
169.088.028,169.088.028,,1989-01-01,
169.088.029,169.088.029,,1989-01-01,
169.088.030,169.088.030,,1989-01-01,
169.088.031,169.088.031,,1989-01-01,
169.088.032,169.088.032,,1989-01-01,
169.088.033,169.088.033,,1989-01-01,
169.088.034,169.088.034,,1989-01-01,
169.088.035,169.088.035,,1989-01-01,
169.088.036,169.088.036,,1989-01-01,
169.088.037,169.088.037,,1989-01-01,
169.088.038,169.088.038,,1989-01-01,
169.088.039,169.088.039,,1989-01-01,
169.088.040,169.088.040,,1989-01-01,
169.088.041,169.088.041,,1989-01-01,
169.088.042,169.088.042,,1989-01-01,
169.088.043,169.088.043,,1989-01-01,
169.088.044,169.088.044,,1989-01-01,
169.088.045,169.088.045,,1989-01-01,
169.088.046,169.088.046,,1989-01-01,
169.088.047,169.088.047,,1989-01-01,
169.088.048,169.088.048,,1989-01-01,
169.088.049,169.088.049,,1989-01-01,
169.088.050,169.088.050,,1989-01-01,
169.088.051,169.088.051,,1989-01-01,
169.088.052,169.088.052,,1989-01-01,
169.088.053,169.088.053,,1989-01-01,
169.088.054,169.088.054,,1989-01-01,
169.088.055,169.088.055,,1989-01-01,
169.088.056,169.088.056,,1989-01-01,
169.088.057,169.088.057,,1989-01-01,
169.088.999,169.088.999,,1989-01-01,
169.089.001,169.089.001,,1989-01-01,
169.090.001,169.090.001,,1989-01-01,
169.090.002,169.090.002,,1989-01-01,
169.090.003,169.090.003,,1989-01-01,
169.090.004,169.090.004,,1989-01-01,
169.090.005,169.090.005,,1989-01-01,
169.090.006,169.090.006,,1989-01-01,
169.090.007,169.090.007,,1989-01-01,
169.090.008,169.090.008,,1989-01-01,
169.090.009,169.090.009,,1989-01-01,
169.090.010,169.090.010,,1989-01-01,
169.090.011,169.090.011,,1989-01-01,
169.090.999,169.090.999,,1989-01-01,
169.091.001,169.091.001,,1989-01-01,
169.091.002,169.091.002,,1989-01-01,
169.091.003,169.091.003,,1989-01-01,
169.091.999,169.091.999,,1989-01-01,
169.092.001,169.092.001,,1989-01-01,
169.092.002,169.092.002,,1989-01-01,
169.092.003,169.092.003,,1989-01-01,
169.092.999,169.092.999,,1989-01-01,
169.093.001,169.093.001,,1989-01-01,
169.093.002,169.093.002,,1989-01-01,
169.093.999,169.093.999,,1989-01-01,
169.094.001,169.094.001,,1989-01-01,
169.094.002,169.094.002,,1989-01-01,
169.094.003,169.094.003,,1989-01-01,
169.094.004,169.094.004,,1989-01-01,
169.094.005,169.094.005,,1989-01-01,
169.094.006,169.094.006,,1989-01-01,
169.094.007,169.094.007,,1989-01-01,
169.094.008,169.094.008,,1989-01-01,
169.094.009,169.094.009,,1989-01-01,
169.094.010,169.094.010,,1989-01-01,
169.094.011,169.094.011,,1989-01-01,
169.094.012,169.094.012,,1989-01-01,
169.094.999,169.094.999,,1989-01-01,
169.095.001,169.095.001,,1989-01-01,
169.096.001,169.096.001,,1989-01-01,
169.096.002,169.096.002,,1989-01-01,
169.096.003,169.096.003,,1989-01-01,
169.096.004,169.096.004,,1989-01-01,
169.096.005,169.096.005,,1989-01-01,
169.096.006,169.096.006,,1989-01-01,
169.096.007,169.096.007,,1989-01-01,
169.096.008,169.096.008,,1989-01-01,
169.096.009,169.096.009,,1989-01-01,
169.096.010,169.096.010,,1989-01-01,
169.096.011,169.096.011,,1989-01-01,
169.096.012,169.096.012,,1989-01-01,
169.096.013,169.096.013,,1989-01-01,
169.096.014,169.096.014,,1989-01-01,
169.096.015,169.096.015,,1989-01-01,
169.096.016,169.096.016,,1989-01-01,
169.096.017,169.096.017,,1989-01-01,
169.096.018,169.096.018,,1989-01-01,
169.096.019,169.096.019,,1989-01-01,
169.096.020,169.096.020,,1989-01-01,
169.096.021,169.096.021,,1989-01-01,
169.096.022,169.096.022,,1989-01-01,
169.096.023,169.096.023,,1989-01-01,
169.096.024,169.096.024,,1989-01-01,
169.096.025,169.096.025,,1989-01-01,
169.096.026,169.096.026,,1989-01-01,
169.096.027,169.096.027,,1989-01-01,
169.096.028,169.096.028,,1989-01-01,
169.096.029,169.096.029,,1989-01-01,
169.096.030,169.096.030,,1989-01-01,
169.096.031,169.096.031,,1989-01-01,
169.096.032,169.096.032,,1989-01-01,
169.096.033,169.096.033,,1989-01-01,
169.096.034,169.096.034,,1989-01-01,
169.096.035,169.096.035,,1989-01-01,
169.096.036,169.096.036,,1989-01-01,
169.096.037,169.096.037,,1989-01-01,
169.096.038,169.096.038,,1989-01-01,
169.096.039,169.096.039,,1989-01-01,
169.096.040,169.096.040,,1989-01-01,
169.096.041,169.096.041,,1989-01-01,
169.096.042,169.096.042,,1989-01-01,
169.096.043,169.096.043,,1989-01-01,
169.096.044,169.096.044,,1989-01-01,
169.096.045,169.096.045,,1989-01-01,
169.096.046,169.096.046,,1989-01-01,
169.096.047,169.096.047,,1989-01-01,
169.096.048,169.096.048,,1989-01-01,
169.096.049,169.096.049,,1989-01-01,
169.096.050,169.096.050,,1989-01-01,
169.096.051,169.096.051,,1989-01-01,
169.096.052,169.096.052,,1989-01-01,
169.096.053,169.096.053,,1989-01-01,
169.096.054,169.096.054,,1989-01-01,
169.096.055,169.096.055,,1989-01-01,
169.096.056,169.096.056,,1989-01-01,
169.096.057,169.096.057,,1989-01-01,
169.096.058,169.096.058,,1989-01-01,
169.096.059,169.096.059,,1989-01-01,
169.096.060,169.096.060,,1989-01-01,
169.096.061,169.096.061,,1989-01-01,
169.096.062,169.096.062,,1989-01-01,
169.096.063,169.096.063,,1989-01-01,
169.096.064,169.096.064,,1989-01-01,
169.096.065,169.096.065,,1989-01-01,
169.096.066,169.096.066,,1989-01-01,
169.096.067,169.096.067,,1989-01-01,
169.096.068,169.096.068,,1989-01-01,
169.096.069,169.096.069,,1989-01-01,
169.096.070,169.096.070,,1989-01-01,
169.096.071,169.096.071,,1989-01-01,
169.096.071.dl,169.096.071.DL,,1989-01-01,2021-01-01
169.096.072,169.096.072,,1989-01-01,
169.096.073,169.096.073,,1989-01-01,
169.096.999,169.096.999,,1989-01-01,
169.097.001,169.097.001,,1989-01-01,
169.097.002,169.097.002,,1989-01-01,
169.097.003,169.097.003,,1989-01-01,
169.097.999,169.097.999,,1989-01-01,
169.098.001,169.098.001,,1989-01-01,
169.098.002,169.098.002,,1989-01-01,
169.098.999,169.098.999,,1989-01-01,
169.099.001,169.099.001,,1989-01-01,
169.100.001,169.100.001,,1989-01-01,
169.100.002,169.100.002,,1989-01-01,
169.100.003,169.100.003,,1989-01-01,
169.100.004,169.100.004,,1989-01-01,
169.100.005,169.100.005,,1989-01-01,
169.100.999,169.100.999,,1989-01-01,
169.101.001,169.101.001,,1989-01-01,
169.102.001,169.102.001,,1989-01-01,
169.103.001,169.103.001,,1989-01-01,
169.104.001,169.104.001,,1989-01-01,
169.105.001,169.105.001,,1989-01-01,
169.106.001,169.106.001,,1989-01-01,
169.106.002,169.106.002,,1989-01-01,
169.106.003,169.106.003,,1989-01-01,
169.106.004,169.106.004,,1989-01-01,
169.106.005,169.106.005,,1989-01-01,
169.106.006,169.106.006,,1989-01-01,
169.106.007,169.106.007,,1989-01-01,
169.106.008,169.106.008,,1989-01-01,
169.106.009,169.106.009,,1989-01-01,
169.106.010,169.106.010,,1989-01-01,
169.106.011,169.106.011,,1989-01-01,
169.106.012,169.106.012,,1989-01-01,
169.106.013,169.106.013,,1989-01-01,
169.106.999,169.106.999,,1989-01-01,
169.107.001,169.107.001,,1989-01-01,
169.107.002,169.107.002,,1989-01-01,
169.107.003,169.107.003,,1989-01-01,
169.107.004,169.107.004,,1989-01-01,
169.107.999,169.107.999,,1989-01-01,
169.108.001,169.108.001,,1989-01-01,
169.108.002,169.108.002,,1989-01-01,
169.108.003,169.108.003,,1989-01-01,
169.108.999,169.108.999,,1989-01-01,
169.109.001,169.109.001,,1989-01-01,
169.110.001,169.110.001,,1989-01-01,
169.110.002,169.110.002,,1989-01-01,
169.110.003,169.110.003,,1989-01-01,
169.110.004,169.110.004,,1989-01-01,
169.110.005,169.110.005,,1989-01-01,
169.110.006,169.110.006,,1989-01-01,
169.110.007,169.110.007,,1989-01-01,
169.110.008,169.110.008,,1989-01-01,
169.110.009,169.110.009,,1989-01-01,
169.110.010,169.110.010,,1989-01-01,
169.110.011,169.110.011,,1989-01-01,
169.110.012,169.110.012,,1989-01-01,
169.110.999,169.110.999,,1989-01-01,
169.111.001,169.111.001,,1989-01-01,
169.112.001,169.112.001,,1989-01-01,
169.112.002,169.112.002,,1989-01-01,
169.112.003,169.112.003,,1989-01-01,
169.112.004,169.112.004,,1989-01-01,
169.112.005,169.112.005,,1989-01-01,
169.112.999,169.112.999,,1989-01-01,
169.113.001,169.113.001,,1989-01-01,
169.114.001,169.114.001,,1989-01-01,
169.114.002,169.114.002,,1989-01-01,
169.114.003,169.114.003,,1989-01-01,
169.114.004,169.114.004,,1989-01-01,
169.114.005,169.114.005,,1989-01-01,
169.114.006,169.114.006,,1989-01-01,
169.114.007,169.114.007,,1989-01-01,
169.114.008,169.114.008,,1989-01-01,
169.114.009,169.114.009,,1989-01-01,
169.114.999,169.114.999,,1989-01-01,
169.115.001,169.115.001,,1989-01-01,
169.115.002,169.115.002,,1989-01-01,
169.115.003,169.115.003,,1989-01-01,
169.115.004,169.115.004,,1989-01-01,
169.115.005,169.115.005,,1989-01-01,
169.115.999,169.115.999,,1989-01-01,
169.116.001,169.116.001,,1989-01-01,
169.116.002,169.116.002,,1989-01-01,
169.116.003,169.116.003,,1989-01-01,
169.116.004,169.116.004,,1989-01-01,
169.116.005,169.116.005,,1989-01-01,
169.116.006,169.116.006,,1989-01-01,
169.116.007,169.116.007,,1989-01-01,
169.116.008,169.116.008,,1989-01-01,
169.116.009,169.116.009,,1989-01-01,
169.116.010,169.116.010,,1989-01-01,
169.116.011,169.116.011,,1989-01-01,
169.116.012,169.116.012,,1989-01-01,
169.116.013,169.116.013,,1989-01-01,
169.116.014,169.116.014,,1989-01-01,
169.116.015,169.116.015,,1989-01-01,
169.116.016,169.116.016,,1989-01-01,
