bund_nr,labor,labornr,methode,parameter,messnr,datum,wert,nwg,laboreinheit,methcode1,methcode2,methcode3,atyp,lab_quelle
140175,220,200600293,52,28,1,2007-01-16,0.0612,0.00033333333333333,g/kg,2300620000,52190902,0400000,30,2
140175,220,200630123,52,28,1,2007-01-16,1.92,0.00033333333333333,g/kg,2300620000,52190902,0400000,31,2
140175,220,200630124,52,28,1,2007-01-16,1.64,0.00033333333333333,g/kg,2300620000,52190902,0400000,31,2
140175,100,0613326,52,36,1,2007-10-18,63.4889984130859,2.0,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140175,100,0613327,52,36,1,2007-10-18,71.1429977416992,2.0,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140175,100,1101416,52,36,1,2012-02-17,70.0,1.5,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140175,100,1101417,52,36,1,2012-02-17,158.0,1.5,mg/kg,1;2;5;5;6;2;4;2;-3;-3,52;-3;-3;-3,5;1;1;-1;-1;0,14,2
140175,220,200600287,52,36,1,2007-01-16,77.6,0.133333333333333,mg/kg,2300620000,52190902,0400000,10,2
140175,220,200600288,52,36,1,2007-01-16,86.9,0.133333333333333,mg/kg,2300620000,52190902,0400000,10,2
140175,220,200600289,52,36,1,2007-01-16,85.7,0.133333333333333,mg/kg,2300620000,52190902,0400000,10,2
140175,220,200600290,52,36,1,2007-01-16,127.0,0.133333333333333,mg/kg,2300620000,52190902,0400000,10,2
140175,220,200600291,52,36,1,2007-01-16,80.0,0.133333333333333,mg/kg,2300620000,52190902,0400000,10,2
140175,220,200600292,52,36,1,2007-01-16,72.1,0.133333333333333,mg/kg,2300620000,52190902,0400000,30,2
140175,220,200600293,52,36,1,2007-01-16,137.0,0.133333333333333,mg/kg,2300620000,52190902,0400000,30,2
140175,220,200630123,52,36,1,2007-01-16,91.5,0.133333333333333,mg/kg,2300620000,52190902,0400000,31,2
140175,220,200630124,52,36,1,2007-01-16,86.6,0.133333333333333,mg/kg,2300620000,52190902,0400000,31,2
140175,220,200710105,53,1,1,2007-01-16,0.08265,4.16666666666667e-05,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,1,1,2007-01-16,0.0971,4.16666666666667e-05,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,1,1,2007-01-16,0.148,4.16666666666667e-05,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,1,1,2007-01-16,0.143,4.16666666666667e-05,g/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,4,1,2007-01-16,5.395,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,4,1,2007-01-16,6.99,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,4,1,2007-01-16,9.25,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,4,1,2007-01-16,9.1,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,5,1,2007-01-16,0.12069,0.0133333333333333,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,5,1,2007-01-16,0.215,0.0133333333333333,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,5,1,2007-01-16,0.1877,0.0133333333333333,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,5,1,2007-01-16,0.194,0.0133333333333333,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,8,1,2007-01-16,0.1915,0.1,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,8,1,2007-01-16,0.191,0.1,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,8,1,2007-01-16,0.252,0.1,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,8,1,2007-01-16,0.264,0.1,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,9,1,2007-01-16,5.35,0.05,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,9,1,2007-01-16,2.52,0.05,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,9,1,2007-01-16,2.66,0.05,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,9,1,2007-01-16,2.41,0.05,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,12,1,2007-01-16,82.95,0.0125,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,12,1,2007-01-16,55.1,0.0125,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,12,1,2007-01-16,65.0,0.0125,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,12,1,2007-01-16,64.5,0.0125,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,16,1,2007-01-16,6.793,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,16,1,2007-01-16,4.481,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,16,1,2007-01-16,5.311,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,16,1,2007-01-16,5.067,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,17,1,2007-01-16,1.185,0.000104166666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,17,1,2007-01-16,1.45,0.000104166666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,17,1,2007-01-16,1.15,0.000104166666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,17,1,2007-01-16,1.15,0.000104166666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,18,1,2007-01-16,1515.0,0.00416666666666667,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,18,1,2007-01-16,1420.0,0.00416666666666667,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,18,1,2007-01-16,1880.0,0.00416666666666667,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,18,1,2007-01-16,1820.0,0.00416666666666667,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,20,1,2007-01-16,0.0318,0.00233333333333333,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,20,1,2007-01-16,0.0352,0.00233333333333333,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,20,1,2007-01-16,0.0551,0.00233333333333333,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,20,1,2007-01-16,0.0521,0.00233333333333333,g/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,23,1,2007-01-16,1.73,0.08,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,23,1,2007-01-16,2.55,0.08,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,23,1,2007-01-16,1.42,0.08,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,23,1,2007-01-16,1.34,0.08,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,25,1,2007-01-16,1.0315,0.000208333333333333,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,25,1,2007-01-16,1.421,0.000208333333333333,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,25,1,2007-01-16,1.235,0.000208333333333333,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,25,1,2007-01-16,1.215,0.000208333333333333,g/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,26,1,2007-01-16,0.5265,0.3,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,26,1,2007-01-16,0.377,0.3,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,26,1,2007-01-16,0.508,0.3,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,26,1,2007-01-16,0.52,0.3,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,28,1,2007-01-16,1.484,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,28,1,2007-01-16,0.9928,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,28,1,2007-01-16,1.086,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,28,1,2007-01-16,1.035,0.000416666666666667,g/kg,2400005600,53140202,0400000,32,2
140175,220,200710105,53,36,1,2007-01-16,30.7,0.00833333333333333,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810019,53,36,1,2007-01-16,41.5,0.00833333333333333,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810020,53,36,1,2007-01-16,40.5,0.00833333333333333,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200810021,53,36,1,2007-01-16,38.9,0.00833333333333333,mg/kg,2400005600,53140202,0400000,32,2
140175,220,200600287,60,21,1,2007-01-16,2.6,0.0333333333333333,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600288,60,21,1,2007-01-16,1.17,0.0333333333333333,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600289,60,21,1,2007-01-16,0.81,0.0333333333333333,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600290,60,21,1,2007-01-16,0.32,0.0333333333333333,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600291,60,21,1,2007-01-16,0.32,0.0333333333333333,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600292,60,21,1,2007-01-16,0.64,0.0333333333333333,g/kg,2200323300,99999900,0800000,30,2
140175,220,200600293,60,21,1,2007-01-16,0.37,0.0333333333333333,g/kg,2200323300,99999900,0800000,30,2
140175,220,200600287,60,40,1,2007-01-16,49.65,0.1,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600288,60,40,1,2007-01-16,17.68,0.1,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600289,60,40,1,2007-01-16,9.97,0.1,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600290,60,40,1,2007-01-16,3.17,0.1,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600291,60,40,1,2007-01-16,2.88,0.1,g/kg,2200323300,99999900,0800000,10,2
140175,220,200600292,60,40,1,2007-01-16,7.01,0.1,g/kg,2200323300,99999900,0800000,30,2
140175,220,200600293,60,40,1,2007-01-16,3.86,0.1,g/kg,2200323300,99999900,0800000,30,2
140175,220,200630123,61,21,1,2007-01-16,16.83,0.0333333333333333,g/kg,2300623300,99999900,0800000,31,2
140175,220,200630124,61,21,1,2007-01-16,12.39,0.0333333333333333,g/kg,2300623300,99999900,0800000,31,2
140175,220,200630123,61,40,1,2007-01-16,400.7,0.1,g/kg,2300623300,99999900,0800000,31,2
140175,220,200630124,61,40,1,2007-01-16,251.1,0.1,g/kg,2300623300,99999900,0800000,31,2
140175,220,200710105,62,21,1,2007-01-16,22.19,0.3,g/kg,2300005600,72389900,0800000,32,2
140175,220,200810019,62,21,1,2007-01-16,16.01,0.3,g/kg,2300005600,72389900,0800000,32,2
140175,220,200810020,62,21,1,2007-01-16,14.79,0.3,g/kg,2300005600,72389900,0800000,32,2
140175,220,200810021,62,21,1,2007-01-16,12.89,0.3,g/kg,2300005600,72389900,0800000,32,2
140175,220,200710105,62,40,1,2007-01-16,509.66,0.1,g/kg,2300005600,72389900,0800000,32,2
140175,220,200810019,62,40,1,2007-01-16,518.63,0.1,g/kg,2300005600,72389900,0800000,32,2
140175,220,200810020,62,40,1,2007-01-16,513.51,0.1,g/kg,2300005600,72389900,0800000,32,2
140175,220,200810021,62,40,1,2007-01-16,514.81,0.1,g/kg,2300005600,72389900,0800000,32,2
140175,220,9500441,99,100,1,1990-01-01,0.749875889458878,,g/cm3,9400920000,00006200,0000000,10,1
140175,220,9500442,99,100,1,1990-01-01,0.90949804895353,,g/cm3,9400920000,00006200,0000000,10,1
140175,220,9500443,99,100,1,1990-01-01,1.06089214599499,,g/cm3,9400920000,00006200,0000000,10,1
140175,220,9500444,99,100,1,1990-01-01,1.01763026409707,,g/cm3,9400920000,00006200,0000000,10,1
140175,220,9500441,99,103,1,1990-01-01,267.012411054112,,t/ha,9400920000,00006200,0000000,10,1
140175,220,9500442,99,103,1,1990-01-01,296.050195104647,,t/ha,9400920000,00006200,0000000,10,1
140175,220,9500443,99,103,1,1990-01-01,1135.803141602,,t/ha,9400920000,00006200,0000000,10,1
140175,220,9500444,99,103,1,1990-01-01,1151.9689793005,,t/ha,9400920000,00006200,0000000,10,1
140175,220,9500441,99,105,1,1990-01-01,28.7849056603774,,vol-%,9400920000,00006200,0000000,10,1
140175,220,9500442,99,105,1,1990-01-01,34.8981132075472,,vol-%,9400920000,00006200,0000000,10,1
140175,220,9500443,99,105,1,1990-01-01,46.4694339622641,,vol-%,9400920000,00006200,0000000,10,1
140175,220,9500444,99,105,1,1990-01-01,62.2662893081761,,vol-%,9400920000,00006200,0000000,10,1
140175,220,200630123,111,71,1,2007-10-08,6.43221336122403,-2.0,masse-%,2300620000,11100000,0000000,31,2
140175,220,200630124,111,71,1,2007-10-09,4.53208556149721,-2.0,masse-%,2300620000,11100000,0000000,31,2
140175,220,9500441,112,110,1,1990-01-01,0.9168,,g/cm3,9400000000,11200000,0000000,10,1
140175,220,9500442,112,110,1,1990-01-01,1.1688,,g/cm3,9400000000,11200000,0000000,10,1
140175,220,9500443,112,110,1,1990-01-01,1.48152,,g/cm3,9400000000,11200000,0000000,10,1
140175,220,9500444,112,110,1,1990-01-01,1.47632,,g/cm3,9400000000,11200000,0000000,10,1
140175,900,200630123,116,119,1,2013-06-17,27.2,-2.0,t/ha,,,,31,2
140175,900,200630124,116,119,1,2013-06-17,24.2,-2.0,t/ha,,,,31,2
140175,220,200630123,116,120,1,2006-09-14,27.2,-2.0,t/ha,-9,-9,-9,31,2
140175,220,200630124,116,120,1,2006-09-14,24.2,-2.0,t/ha,-9,-9,-9,31,2
140175,220,200710105,211,71,1,2007-11-12,1.075,-2.0,masse-%,9400005600,11100000,,32,2
140175,220,200810019,211,71,1,2008-09-11,1.07,-2.0,masse-%,9400005600,11100000,,32,2
140175,220,200810020,211,71,1,2008-09-11,1.054,-2.0,masse-%,9400005600,11100000,,32,2
140175,220,200810021,211,71,1,2008-09-11,1.063,-2.0,masse-%,9400005600,11100000,,32,2
140175,220,200810019,212,70,1,2014-03-03,5.76666666666667,-2.0,g,,,,32,2
140175,220,200810020,212,70,1,2014-03-03,7.33333333333333,-2.0,g,,,,32,2
140175,220,200810021,212,70,1,2014-03-03,10.8666666666667,-2.0,g,,,,32,2
140175,220,200710105,213,69,1,2014-03-03,18.9,-2.0,g,,,,32,2
140175,300,7307,500,146,1,2007-01-16,2.8125,-2.0,cm,,,,31,2
140175,300,8929,500,146,1,2007-01-16,1.10000000149012,-2.0,cm,,,,31,2
140187,220,200600201,2,60,1,2007-01-16,3.73,-2.0,-,2300620000,02401500,1100000,10,2
140187,220,200600202,2,60,1,2007-01-16,4.03,-2.0,-,2300620000,02401500,1100000,10,2
140187,220,200600203,2,60,1,2007-01-16,4.03,-2.0,-,2300620000,02401500,1100000,10,2
140187,220,200600204,2,60,1,2007-01-16,4.44,-2.0,-,2300620000,02401500,1100000,10,2
140187,220,200600205,2,60,1,2007-01-16,4.39,-2.0,-,2300620000,02401500,1100000,10,2
140187,220,200600206,2,60,1,2007-01-16,4.44,-2.0,-,2300620000,02401500,1100000,30,2
140187,220,200600207,2,60,1,2007-01-16,4.34,-2.0,-,2300620000,02401500,1100000,30,2
140187,220,200600208,2,60,1,2007-01-16,3.55,-2.0,-,2300620000,02401500,1100000,30,2
140187,220,200600209,2,60,1,2007-01-16,3.85,-2.0,-,2300620000,02401500,1100000,30,2
140187,220,200600210,2,60,1,2007-01-16,4.16,-2.0,-,2300620000,02401500,1100000,30,2
140187,220,200600211,2,60,1,2007-01-16,4.32,-2.0,-,2300620000,02401500,1100000,30,2
140187,220,200630094,2,60,1,2007-01-16,4.2,-2.0,-,2300620000,02401500,1100000,31,2
140187,220,200630095,2,60,1,2007-01-16,3.71,-2.0,-,2300620000,02401500,1100000,31,2
140187,220,200600201,4,60,1,2007-01-16,2.99,-2.0,-,2300620000,04281500,1100000,10,2
140187,220,200600202,4,60,1,2007-01-16,3.41,-2.0,-,2300620000,04281500,1100000,10,2
140187,220,200600203,4,60,1,2007-01-16,3.42,-2.0,-,2300620000,04281500,1100000,10,2
140187,220,200600204,4,60,1,2007-01-16,4.42,-2.0,-,2300620000,04281500,1100000,10,2
140187,220,200600205,4,60,1,2007-01-16,4.34,-2.0,-,2300620000,04281500,1100000,10,2
140187,220,200600206,4,60,1,2007-01-16,4.4,-2.0,-,2300620000,04281500,1100000,30,2
140187,220,200600207,4,60,1,2007-01-16,4.29,-2.0,-,2300620000,04281500,1100000,30,2
140187,220,200600208,4,60,1,2007-01-16,3.03,-2.0,-,2300620000,04281500,1100000,30,2
140187,220,200600209,4,60,1,2007-01-16,3.25,-2.0,-,2300620000,04281500,1100000,30,2
140187,220,200600210,4,60,1,2007-01-16,3.74,-2.0,-,2300620000,04281500,1100000,30,2
140187,220,200600211,4,60,1,2007-01-16,4.25,-2.0,-,2300620000,04281500,1100000,30,2
140187,220,200630094,4,60,1,2007-01-16,3.46,-2.0,-,2300620000,04281500,1100000,31,2
140187,220,200630095,4,60,1,2007-01-16,2.84,-2.0,-,2300620000,04281500,1100000,31,2
140187,220,200600201,7,60,1,2007-01-16,3.18,-2.0,-,2300620000,07031500,1100000,10,2
140187,220,200600202,7,60,1,2007-01-16,3.5,-2.0,-,2300620000,07031500,1100000,10,2
140187,220,200600203,7,60,1,2007-01-16,3.51,-2.0,-,2300620000,07031500,1100000,10,2
140187,220,200600204,7,60,1,2007-01-16,4.36,-2.0,-,2300620000,07031500,1100000,10,2
140187,220,200600205,7,60,1,2007-01-16,4.32,-2.0,-,2300620000,07031500,1100000,10,2
140187,220,200600206,7,60,1,2007-01-16,4.3,-2.0,-,2300620000,07031500,1100000,30,2
140187,220,200600207,7,60,1,2007-01-16,4.32,-2.0,-,2300620000,07031500,1100000,30,2
140187,220,200600208,7,60,1,2007-01-16,3.07,-2.0,-,2300620000,07031500,1100000,30,2
140187,220,200600209,7,60,1,2007-01-16,3.35,-2.0,-,2300620000,07031500,1100000,30,2
140187,220,200600210,7,60,1,2007-01-16,3.84,-2.0,-,2300620000,07031500,1100000,30,2
140187,220,200600211,7,60,1,2007-01-16,4.26,-2.0,-,2300620000,07031500,1100000,30,2
140187,220,200630094,7,60,1,2007-01-16,3.55,-2.0,-,2300620000,07031500,1100000,31,2
140187,220,200630095,7,60,1,2007-01-16,2.99,-2.0,-,2300620000,07031500,1100000,31,2
140187,220,200600201,11,1,1,2007-01-16,89.619,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600202,11,1,1,2007-01-16,98.959,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600203,11,1,1,2007-01-16,71.384,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600204,11,1,1,2007-01-16,27.886,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600205,11,1,1,2007-01-16,42.43,0.059299891,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600206,11,1,1,2007-01-16,44.965,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600207,11,1,1,2007-01-16,44.832,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600208,11,1,1,2007-01-16,106.564,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600209,11,1,1,2007-01-16,101.761,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600210,11,1,1,2007-01-16,60.62,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600211,11,1,1,2007-01-16,34.825,0.059299891,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600201,11,4,1,2007-01-16,5.828,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600202,11,4,1,2007-01-16,2.954,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600203,11,4,1,2007-01-16,2.176,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600204,11,4,1,2007-01-16,0.16,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600205,11,4,1,2007-01-16,0.399,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600206,11,4,1,2007-01-16,0.699,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600207,11,4,1,2007-01-16,0.439,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600208,11,4,1,2007-01-16,11.617,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600209,11,4,1,2007-01-16,2.735,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600210,11,4,1,2007-01-16,0.878,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600211,11,4,1,2007-01-16,0.22,0.0133067198935462,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600201,11,12,1,2007-01-16,30.018,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600202,11,12,1,2007-01-16,21.573,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600203,11,12,1,2007-01-16,11.882,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600204,11,12,1,2007-01-16,3.954,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600205,11,12,1,2007-01-16,4.62,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600206,11,12,1,2007-01-16,2.428,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600207,11,12,1,2007-01-16,4.19,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600208,11,12,1,2007-01-16,16.137,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600209,11,12,1,2007-01-16,11.001,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600210,11,12,1,2007-01-16,8.659,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600211,11,12,1,2007-01-16,2.235,0.0143248518273139,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600201,11,13,1,2007-01-16,21.031,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600202,11,13,1,2007-01-16,6.96,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600203,11,13,1,2007-01-16,5.601,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600204,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600205,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600206,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600207,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600208,11,13,1,2007-01-16,25.442,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600209,11,13,1,2007-01-16,8.225,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600210,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600211,11,13,1,2007-01-16,-2.0,0.0134733941149037,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600201,11,16,1,2007-01-16,1.76,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140187,220,200600202,11,16,1,2007-01-16,1.084,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140187,220,200600203,11,16,1,2007-01-16,0.716,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140187,220,200600204,11,16,1,2007-01-16,0.317,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140187,220,200600205,11,16,1,2007-01-16,0.849,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,10,2
140187,220,200600206,11,16,1,2007-01-16,1.402,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140187,220,200600207,11,16,1,2007-01-16,0.88,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140187,220,200600208,11,16,1,2007-01-16,2.056,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140187,220,200600209,11,16,1,2007-01-16,0.9,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140187,220,200600210,11,16,1,2007-01-16,0.522,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140187,220,200600211,11,16,1,2007-01-16,0.491,0.0818372461766662,mmolc/kg,2200320000,11341099,0100000,30,2
140187,220,200600201,11,17,1,2007-01-16,3.604,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600202,11,17,1,2007-01-16,2.044,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600203,11,17,1,2007-01-16,1.363,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600204,11,17,1,2007-01-16,0.059,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600205,11,17,1,2007-01-16,0.26,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600206,11,17,1,2007-01-16,0.224,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600207,11,17,1,2007-01-16,0.207,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600208,11,17,1,2007-01-16,5.895,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600209,11,17,1,2007-01-16,1.902,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600210,11,17,1,2007-01-16,0.54,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600211,11,17,1,2007-01-16,0.043,0.00877734348213673,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600201,11,18,1,2007-03-30,0.144,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600202,11,18,1,2007-03-30,0.111,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600203,11,18,1,2007-03-30,0.077,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600204,11,18,1,2007-03-30,0.089,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600205,11,18,1,2007-03-30,0.087,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,10,2
140187,220,200600206,11,18,1,2008-03-14,0.07,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600207,11,18,1,2008-03-14,0.087,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600208,11,18,1,2007-03-09,0.175,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600209,11,18,1,2007-03-09,0.074,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,30,2
140187,220,200600210,11,18,1,2007-03-09,0.147,0.000970791316271676,mmolc/kg,2200320000,11341099,0400000,30,2
