bund_nr,horizont,lfd_nr,param,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8
130080,of,1,maechtigkeit,5,4,4,4,7,6,7,4
130080,of,1,durchwurz,2,2,2,2,2,2,2,2
130080,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130080,oh,1,maechtigkeit,3,3,4,2,4,1,2,1
130080,oh,1,durchwurz,3,3,3,3,3,3,3,3
130080,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130080,a,,maechtigkeit,9,9,8,7,8,8,8,9
130080,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130080,h,,humusform_ka5,mor,mor,mor,mor,mor,moa,mor,moa
130080,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130081,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
130081,s,,hackschn_maechtigkeit,,,,,,,,
130081,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130081,ol,,maechtigkeit,1,1,1,2,2,2,4,2
130081,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130081,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130081,of,1,maechtigkeit,3,3,2,4,3,3,5,4
130081,of,1,durchwurz,3,3,3,3,3,3,3,3
130081,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130081,oh,1,maechtigkeit,3,0,3,3,5,5,7,4
130081,oh,1,durchwurz,3,-2,3,3,3,3,3,3
130081,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130081,a,,maechtigkeit,3,2,3,3,4,3,3,3
130081,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
130081,h,,humusform_ka5,mrr,mom,mrr,mrr,mrr,mrr,mrr,mrr
130081,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130082,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
130082,s,,hackschn_maechtigkeit,,,,,,,,
130082,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130082,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
130082,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130082,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130082,of,1,maechtigkeit,2.5,3,3,3,3,3,3,4
130082,of,1,durchwurz,1,1,1,2,2,2,2,1
130082,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130082,oh,1,maechtigkeit,2,3,3,2,2,2,2,3
130082,oh,1,durchwurz,2,2,2,2,2,2,2,2
130082,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130082,a,,maechtigkeit,14,15,15,14,16,15,15,16
130082,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130082,h,,humusform_ka5,mra,mra,mra,mra,mra,mra,mra,mra
130082,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130083,s,,streuart,vgbn,vgbn,vgbn,vgbn,vgbn,vgbn,vgbn,vgbn
130083,s,,hackschn_maechtigkeit,,,,,,,,
130083,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130083,ol,,maechtigkeit,1.5,1,1.5,1.5,1,1,1.5,1
130083,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130083,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130083,of,1,maechtigkeit,7,5.5,4,4.5,4,5.5,6,5.5
130083,of,1,durchwurz,4,4,4,4,4,4,4,4
130083,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130083,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130083,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130083,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130083,a,,maechtigkeit,20,22,24,22,21,22,20,23
130083,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130083,h,,humusform_ka5,mom,mom,mom,mom,mom,mom,mom,mom
130083,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130084,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
130084,s,,hackschn_maechtigkeit,,,,,,,,
130084,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130084,ol,,maechtigkeit,0.5,1,2,1,0.5,1,1,0.5
130084,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130084,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130084,of,1,maechtigkeit,2.5,3,3,4,2.5,3,3,2.5
130084,of,1,durchwurz,3,3,3,3,3,3,3,3
130084,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130084,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
130084,oh,1,durchwurz,-2,-2,-2,-2,-2,-2,-2,-2
130084,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130084,a,,maechtigkeit,22,21,21,20,18,20,22,23
130084,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130084,h,,humusform_ka5,mom,mom,mom,mom,mom,mom,mom,mom
130084,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130085,s,,streuart,-9,-9,-9,-9,-9,-9,-9,-9
130085,s,,hackschn_maechtigkeit,,,,,,,,
130085,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130085,ol,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130085,ol,,lagerung,-9,-9,-9,-9,-9,-9,-9,-9
130085,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130085,of,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130085,of,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130085,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130085,oh,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130085,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130085,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130085,a,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130085,a,,gefuege,-9,-9,-9,-9,-9,-9,-9,-9
130085,h,,humusform_ka5,-9,-9,-9,-9,-9,-9,-9,-9
130085,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130086,s,,streuart,-9,-9,-9,-9,-9,-9,-9,-9
130086,s,,hackschn_maechtigkeit,,,,,,,,
130086,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130086,ol,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130086,ol,,lagerung,-9,-9,-9,-9,-9,-9,-9,-9
130086,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130086,of,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130086,of,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130086,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130086,oh,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130086,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130086,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130086,a,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130086,a,,gefuege,-9,-9,-9,-9,-9,-9,-9,-9
130086,h,,humusform_ka5,-9,-9,-9,-9,-9,-9,-9,-9
130086,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130087,s,,streuart,-9,-9,-9,-9,-9,-9,-9,-9
130087,s,,hackschn_maechtigkeit,,,,,,,,
130087,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130087,ol,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130087,ol,,lagerung,-9,-9,-9,-9,-9,-9,-9,-9
130087,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130087,of,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130087,of,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130087,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130087,oh,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130087,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
130087,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130087,a,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
130087,a,,gefuege,-9,-9,-9,-9,-9,-9,-9,-9
130087,h,,humusform_ka5,-9,-9,-9,-9,-9,-9,-9,-9
130087,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
130088,s,,streuart,vgbn,vgn,vgn,vgn,vgn,vgbn,vgbn,vgbn
130088,s,,hackschn_maechtigkeit,,,,,,,,
130088,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130088,ol,,maechtigkeit,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
130088,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
130088,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130088,of,1,maechtigkeit,5.5,4,8,4.5,6.5,8,3.5,3.5
130088,of,1,durchwurz,3,3,3,3,3,3,3,3
130088,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130088,oh,1,maechtigkeit,0,0,0.5,0,0,0,0,0
130088,oh,1,durchwurz,-2,-2,3,-2,-2,-2,-2,-2
130088,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
130088,a,,maechtigkeit,13,14,12,11,11,12,12,13
130088,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
130088,h,,humusform_ka5,mom,mom,mra,mom,mom,mom,mom,mom
130088,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
