bund_nr,lfd_nr,zwiesel,bart,baumkennzahl,d_mess,bhd_hoehe,hoehe,kransatz,kraft,schi,hori,azi,alter,alter_methode
140032,9,,ela,-9,216,130,232,189,3,1,761,221,44,1
140032,10,,gfi,-9,104,130,102,25,4,1,322,239,30,2
140032,11,,sbi,-9,338,130,265,157,2,1,505,264,44,1
140032,12,,ela,-9,173,130,202,173,4,1,1241,239,44,1
140032,13,,ela,-9,304,130,292,205,2,1,1447,236,44,1
140032,14,,ela,-9,268,130,247,186,3,1,963,256,44,1
140032,15,,gfi,-9,224,130,187,53,4,1,1118,264,40,1
140032,16,,ela,-9,511,130,274,175,2,1,1181,291,44,1
140032,17,,gfi,-9,149,130,-9,-9,4,1,651,278,30,2
140032,18,,ela,-9,402,130,282,194,2,1,541,321,44,1
140032,19,,rbu,-9,151,130,168,72,4,1,403,336,40,5
140032,20,,ela,-9,155,150,-9,-9,4,1,1187,314,44,1
140032,21,,ela,-9,347,130,-9,-9,2,1,1570,312,44,1
140032,22,,ela,-9,253,130,-9,-9,2,1,1118,348,44,1
140032,23,,gfi,-9,227,130,-9,-9,3,1,903,331,40,1
140032,24,,sbi,-9,271,130,232,122,3,1,1197,364,44,1
140032,25,,ela,-9,363,130,252,154,2,1,1433,396,44,1
140032,26,,ela,-9,319,130,-9,-9,3,1,1195,396,44,1
140032,27,,ela,-9,297,130,-9,-9,3,1,860,389,44,1
140032,28,,ela,-9,434,130,-9,-9,2,1,677,386,44,1
140032,29,,sbi,-9,211,130,-9,-9,3,1,1215,27,44,1
140032,30,,sbi,-9,125,130,-9,-9,4,1,977,23,44,1
140032,31,,sbi,-9,107,130,167,130,4,1,816,25,44,1
140032,32,,gfi,-9,142,130,-9,-9,4,1,626,38,40,1
140032,33,,sbi,-9,243,130,-9,-9,3,1,1035,47,44,1
140032,34,,sbi,-9,272,130,-9,-9,3,1,888,52,44,1
140032,35,,sbi,-9,253,130,-9,-9,3,1,307,53,44,1
140032,36,,gfi,-9,141,130,-9,-9,4,1,363,80,30,2
140032,37,,sbi,-9,191,130,262,161,2,1,577,68,44,1
140032,38,,sbi,-9,116,130,-9,-9,4,1,1004,66,44,1
140032,39,,gfi,-9,563,140,255,57,1,1,1155,81,70,5
140032,40,,sbi,-9,282,130,-9,-9,3,1,835,88,44,1
140032,41,,sbi,-9,164,130,-9,-9,4,1,704,91,44,1
140032,42,,gfi,-9,101,130,-9,-9,4,1,565,100,30,2
140032,43,,gfi,-9,132,130,122,30,4,1,436,111,30,2
140032,44,,gfi,-9,158,130,147,47,4,1,761,117,30,2
140032,45,,sbi,-9,243,130,231,132,2,1,303,134,44,1
140033,1,,gfi,-9,105,130,91,5,2,1,899,285,18,2
140033,2,,gfi,-9,214,130,-9,-9,1,1,1252,295,18,2
140033,3,,gfi,-9,165,130,-9,-9,2,1,891,309,18,2
140033,4,,gfi,-9,155,130,-9,-9,2,1,866,310,18,2
140033,5,,ela,-9,179,130,103,50,2,1,1261,323,18,2
140033,6,,gfi,-9,152,130,-9,-9,1,1,541,340,18,2
140033,7,,gfi,-9,129,130,-9,-9,2,1,735,320,18,2
140033,8,,gfi,-9,170,130,-9,-9,1,1,428,304,18,2
140033,9,,gfi,-9,77,130,-9,-9,3,1,296,331,18,2
140033,10,,gfi,-9,71,130,-9,-9,3,1,247,347,18,2
140033,11,,gfi,-9,93,130,-9,-9,2,1,514,359,18,2
140033,12,,gfi,-9,113,130,-9,-9,2,1,269,387,18,2
140033,13,,gki,-9,235,130,112,42,1,1,836,371,18,2
140033,14,,gfi,-9,102,130,-9,-9,2,1,1195,378,18,2
140033,15,,gfi,-9,140,130,-9,-9,1,1,1082,391,18,2
140033,16,,gfi,-9,141,130,-9,-9,2,1,825,2,18,2
140033,17,,gfi,-9,213,130,-9,-9,1,1,1240,4,18,2
140033,18,,gfi,-9,115,130,-9,-9,2,1,1083,19,18,2
140033,19,,gfi,-9,168,130,-9,-9,2,1,1248,24,18,2
140033,20,,gfi,-9,125,130,-9,-9,2,1,1055,36,18,2
140033,21,,gfi,-9,164,130,-9,-9,2,1,1152,38,18,2
140033,22,,gfi,-9,149,130,-9,-9,2,1,1216,40,18,2
140033,23,,gfi,-9,168,130,-9,-9,2,1,1133,47,18,2
140033,24,,gfi,-9,172,130,-9,-9,1,1,855,44,18,2
140033,25,,gfi,-9,109,130,-9,-9,3,1,732,43,18,2
140033,26,,gfi,-9,77,130,-9,-9,3,1,404,25,18,2
140033,27,,gfi,-9,90,130,80,5,2,1,324,68,18,2
140033,28,,gfi,-9,220,130,137,10,1,1,1073,66,18,2
140033,29,,gfi,-9,173,130,112,5,2,1,1212,67,18,2
140033,30,,ela,-9,269,130,115,20,1,1,1231,75,18,2
140033,31,,gfi,-9,156,130,-9,-9,2,1,862,93,18,2
140033,32,,gfi,-9,149,130,-9,-9,2,1,575,102,18,2
140033,33,,gfi,-9,72,130,-9,-9,3,1,477,122,18,2
140033,34,,gfi,-9,115,130,-9,-9,2,1,1052,109,18,2
140033,35,,gfi,-9,171,130,-9,-9,2,1,990,127,18,2
140033,36,,gfi,-9,408,130,203,50,1,1,1321,139,30,5
140033,37,,gfi,-9,317,130,193,55,1,1,1363,149,30,5
140033,38,,gfi,-9,385,130,179,40,1,1,963,162,30,5
140033,39,,gfi,-9,121,130,-9,-9,2,1,386,174,18,2
140033,40,,gfi,-9,110,130,-9,-9,2,1,552,170,18,2
140033,41,,gfi,-9,115,130,-9,-9,2,1,734,167,18,2
140033,42,,gfi,-9,110,130,-9,-9,3,1,970,193,18,2
140033,43,,gfi,-9,170,130,-9,-9,2,1,621,204,18,2
140033,44,,gfi,-9,185,130,-9,-9,2,1,1152,211,18,2
140033,45,,gfi,-9,160,130,-9,-9,2,1,835,245,18,2
140033,46,,gfi,-9,176,130,-9,-9,2,1,826,242,18,2
140034,1,,gfi,-9,291,190,222,110,2,1,701,295,41,1
140034,2,,gfi,-9,125,130,-9,-9,4,1,786,304,41,1
140034,3,,gfi,-9,112,130,117,83,4,1,1040,313,41,1
140034,4,,gfi,-9,288,130,219,93,2,1,1153,315,41,1
140034,5,,gfi,-9,328,130,-9,-9,1,1,1706,325,41,1
140034,6,,gfi,-9,319,130,-9,-9,2,1,829,323,41,1
140034,7,,gfi,-9,142,130,-9,-9,3,1,1231,340,41,1
140034,8,,gfi,-9,123,130,-9,-9,4,1,1178,351,41,1
140034,9,,gfi,-9,321,130,-9,-9,1,1,779,362,41,1
140034,10,,gfi,-9,304,130,-9,-9,2,1,1083,376,41,1
140034,11,,gfi,-9,140,130,-9,-9,4,1,924,4,41,1
140034,12,,gfi,-9,327,130,-9,-9,1,1,349,397,41,1
140034,13,,gfi,-9,265,130,-9,-9,2,1,823,18,41,1
140034,14,,gfi,-9,271,150,-9,-9,2,1,1094,14,41,1
140034,15,,gfi,-9,376,130,256,113,1,1,1384,17,41,1
140034,16,,gfi,-9,110,130,-9,-9,4,1,810,36,41,1
140034,17,,gfi,-9,225,130,-9,-9,3,1,1023,33,41,1
140034,18,,gfi,-9,272,130,-9,-9,2,1,1086,47,41,1
140034,19,,gfi,-9,308,130,-9,-9,2,1,848,52,41,1
140034,20,,gfi,-9,402,130,215,77,1,1,1371,57,41,1
140034,21,,gfi,-9,309,130,-9,-9,2,1,1642,78,41,1
140034,22,,gfi,-9,307,130,-9,-9,2,1,1215,87,41,1
140034,23,,gfi,-9,226,130,191,97,3,1,875,88,41,1
140034,24,,gfi,-9,332,130,-9,-9,2,1,606,100,41,1
140034,25,,gfi,-9,331,130,-9,-9,2,1,1240,105,41,1
140034,26,,gfi,-9,105,130,-9,-9,4,1,786,108,41,1
140034,27,,gfi,-9,288,130,-9,-9,2,1,262,117,41,1
140034,28,,gfi,-9,262,130,-9,-9,2,1,542,128,41,1
140034,29,,gfi,-9,272,150,-9,-9,2,1,953,131,41,1
140034,30,,gfi,-9,261,130,-9,-9,2,1,1208,134,41,1
140034,31,,gfi,-9,308,170,-9,-9,2,1,1126,147,41,1
140034,32,,gfi,-9,304,170,-9,-9,2,1,846,150,41,1
140034,33,,gfi,-9,229,130,-9,-9,3,1,393,164,41,1
140034,34,,gfi,-9,311,130,-9,-9,2,1,1642,157,41,1
140034,35,,gfi,-9,312,180,-9,-9,2,1,832,172,41,1
140034,36,,gfi,-9,299,130,-9,-9,2,1,569,191,41,1
140034,37,,gfi,-9,362,130,-9,-9,1,1,977,190,41,1
140034,38,,gfi,-9,359,130,-9,-9,1,1,1778,177,41,1
140034,39,,gfi,-9,261,130,-9,-9,3,1,1155,204,41,1
140034,40,,gfi,-9,236,130,-9,-9,3,1,979,221,41,1
140034,41,,gfi,-9,305,130,-9,-9,2,1,447,229,41,1
140034,42,,gfi,-9,351,130,-9,-9,1,1,1240,241,41,1
140034,43,,gfi,-9,249,130,-9,-9,3,1,1001,256,41,1
140035,1,,gfi,-9,288,130,201,81,2,1,487,40,53,1
140035,2,,gfi,-9,443,170,-9,-9,1,1,1052,73,53,1
140035,3,,gfi,-9,326,130,-9,-9,2,1,1113,97,53,1
140035,4,,gfi,-9,167,130,165,93,3,1,721,92,53,1
140035,5,,gfi,-9,168,130,-9,-9,3,1,746,92,53,1
140035,6,,gfi,-9,258,200,-9,-9,2,1,736,112,53,1
140035,7,,gfi,-9,435,170,-9,-9,1,1,1688,116,53,1
140035,8,,wta,-9,301,130,190,85,2,1,1698,129,53,1
140035,9,,gfi,-9,289,130,-9,-9,2,1,1125,127,53,1
140035,10,,sah,-9,99,130,74,34,4,1,451,119,53,1
140035,11,,sah,-9,176,130,142,39,3,1,198,131,53,1
140035,12,,sah,-9,210,130,163,75,2,1,471,146,53,1
140035,13,,gfi,-9,419,170,-9,-9,1,1,858,147,53,1
140035,14,,gfi,-9,400,150,-9,-9,2,1,1199,152,53,1
140035,15,,gfi,-9,304,130,-9,-9,3,1,1595,147,53,1
140035,16,,gfi,-9,420,150,-9,-9,2,1,1040,168,53,1
140035,17,,bah,-9,114,130,102,65,4,1,435,185,53,1
140035,18,,bah,-9,138,170,128,65,4,1,616,198,53,1
140035,19,,gfi,-9,392,150,-9,-9,2,1,1051,198,53,1
140035,20,,gfi,-9,347,130,-9,-9,2,1,1582,203,53,1
140035,21,,gfi,-9,311,180,-9,-9,2,1,978,234,53,1
140035,22,,gfi,-9,324,130,-9,-9,2,1,706,244,53,1
140035,23,,gfi,-9,354,150,220,87,2,1,886,256,53,1
140035,24,,gfi,-9,275,170,-9,-9,3,1,825,274,53,1
140035,25,,gfi,-9,304,130,-9,-9,2,1,590,272,53,1
140035,26,,rbu,-9,132,130,83,57,4,1,766,279,53,1
140035,27,,rbu,-9,119,160,113,46,4,1,745,286,53,1
140035,28,,gfi,-9,439,200,222,77,1,1,1625,261,53,1
140035,29,,gfi,-9,365,200,-9,-9,2,1,1574,318,53,1
140035,30,,gfi,-9,327,130,-9,-9,2,1,1650,330,53,1
140035,31,,gfi,-9,214,150,140,34,4,1,1123,339,53,1
140035,32,,gfi,-9,317,130,-9,-9,2,1,706,326,53,1
140035,33,,bah,-9,276,130,159,73,3,1,429,315,53,1
140035,34,,gfi,-9,344,130,225,81,2,1,509,359,53,1
140035,35,,gfi,-9,418,130,220,97,1,1,228,399,53,1
140035,36,,gfi,-9,386,130,-9,-9,2,1,1723,358,53,1
140035,37,,gfi,-9,323,150,-9,-9,3,1,1689,369,53,1
140035,38,,gfi,-9,317,150,-9,-9,3,1,1442,393,53,1
140035,39,,gfi,-9,356,180,-9,-9,2,1,1713,6,53,1
140035,40,,gfi,-9,283,130,-9,-9,3,1,1248,3,53,1
140035,41,,gfi,-9,295,200,-9,-9,3,1,1247,13,53,1
140035,42,,gfi,-9,366,130,-9,-9,2,1,1782,28,53,1
140035,43,,gfi,-9,407,130,-9,-9,2,1,1532,36,53,1
140036,1,,gfi,-9,266,130,229,140,3,1,158,209,151,1
140036,2,,gfi,-9,278,130,-9,-9,3,1,450,208,151,1
140036,3,,gfi,-9,310,130,245,153,2,1,802,208,151,1
140036,4,,gfi,-9,334,130,-9,-9,2,1,1415,215,151,1
140036,5,,gfi,-9,435,130,265,130,1,1,1119,237,151,1
140036,6,,gfi,-9,358,130,286,143,2,1,1155,263,151,1
140036,7,,gfi,-9,398,130,-9,-9,2,1,584,267,151,1
140036,8,,gfi,-9,292,130,-9,-9,3,1,755,294,151,1
140036,9,,gfi,-9,324,130,-9,-9,2,1,1278,300,151,1
140036,10,,gfi,-9,335,130,-9,-9,2,1,1523,312,151,1
140036,11,,gfi,-9,347,130,-9,-9,2,1,1336,315,151,1
140036,12,,gfi,-9,295,130,-9,-9,3,1,1173,315,151,1
140036,13,,gfi,-9,260,130,-9,-9,3,1,1134,333,151,1
140036,14,,gfi,-9,239,130,243,157,3,1,968,343,151,1
140036,15,,gfi,-9,295,130,-9,-9,2,1,604,338,151,1
140036,16,,gfi,-9,386,130,-9,-9,1,1,293,359,151,1
140036,17,,gfi,-9,230,150,-9,-9,3,1,1181,365,151,1
140036,18,,gfi,-9,177,130,196,132,4,1,639,384,151,1
140036,19,,gfi,-9,335,130,-9,-9,2,1,990,382,151,1
140036,20,,gfi,-9,378,130,-9,-9,1,1,1128,395,151,1
140036,21,,gfi,-9,315,130,-9,-9,2,1,1442,395,151,1
140036,22,,gfi,-9,245,130,-9,-9,3,1,1171,13,151,1
140036,23,,gfi,-9,364,130,-9,-9,1,1,902,13,151,1
140036,24,,gfi,-9,360,130,-9,-9,2,1,1647,25,151,1
140036,25,,gfi,-9,266,130,-9,-9,3,1,1166,34,151,1
140036,26,,gfi,-9,262,130,-9,-9,3,1,417,34,151,1
140036,27,,gfi,-9,284,130,-9,-9,3,1,997,49,151,1
140036,28,,gfi,-9,137,130,103,25,-9,2,1066,66,20,5
140036,29,,gfi,-9,292,130,-9,-9,3,1,461,95,151,1
140036,30,,gfi,-9,272,130,-9,-9,3,1,372,153,151,1
140036,31,,gfi,-9,332,130,-9,-9,2,1,560,143,151,1
140036,32,,gfi,-9,323,130,-9,-9,2,1,1190,131,151,1
140036,33,,gfi,-9,425,130,-9,-9,1,1,1430,140,151,1
140036,34,,gfi,-9,385,130,-9,-9,2,1,1630,154,151,1
140036,35,,gfi,-9,384,130,-9,-9,2,1,1105,168,151,1
140036,36,,gfi,-9,242,130,-9,-9,3,1,945,189,151,1
140036,37,,gfi,-9,355,130,-9,-9,2,1,1300,192,151,1
140036,38,,gfi,-9,305,130,-9,-9,2,1,1697,196,151,1
140036,39,,gfi,-9,333,170,-9,-9,2,1,1748,371,151,1
140036,40,,gfi,-9,340,130,-9,-9,2,1,1746,168,151,1
140037,1,,gfi,-9,395,130,-9,-9,2,1,335,53,53,1
140037,2,,gfi,-9,461,130,-9,-9,1,1,1332,42,53,1
140037,3,,gfi,-9,325,150,-9,-9,2,1,1415,70,53,1
140037,4,,gfi,-9,403,130,-9,-9,2,1,1564,88,53,1
140037,5,,gfi,-9,321,130,-9,-9,2,1,1290,81,53,1
140037,6,,gfi,-9,224,150,-9,-9,3,1,1024,83,53,1
140037,7,,gfi,-9,377,130,-9,-9,2,1,678,72,53,1
140037,8,,gfi,-9,299,150,-9,-9,2,1,1378,109,53,1
140037,9,,gfi,-9,325,190,-9,-9,2,1,1634,122,53,1
140037,10,,gfi,-9,334,130,-9,-9,2,1,1099,122,53,1
140037,11,,gfi,-9,258,130,-9,-9,3,1,851,139,53,1
140037,12,,gfi,-9,305,130,-9,-9,3,1,331,157,53,1
140037,13,,gfi,-9,328,130,-9,-9,2,1,539,180,53,1
140037,14,,gfi,-9,167,130,128,81,3,1,879,162,53,1
140037,15,,gfi,-9,404,200,-9,-9,1,1,1671,145,53,1
140037,16,,gfi,-9,437,200,-9,-9,1,1,1307,174,53,1
140037,17,,gfi,-9,428,130,-9,-9,2,1,1021,188,53,1
140037,18,,gfi,-9,405,160,-9,-9,2,1,1541,198,53,1
140037,19,,gfi,-9,369,170,-9,-9,2,1,1100,228,53,1
140037,20,,gfi,-9,203,130,-9,-9,3,1,220,196,53,1
140037,21,,gfi,-9,400,130,-9,-9,2,1,377,242,53,1
140037,22,,gfi,-9,364,130,-9,-9,2,1,1504,243,53,1
140037,23,,gfi,-9,350,130,-9,-9,2,1,1209,250,53,1
140037,24,,gfi,-9,327,130,-9,-9,2,1,1141,278,53,1
140037,25,,gfi,-9,320,170,234,92,2,1,765,272,53,1
140037,26,,gfi,-9,390,130,238,98,2,1,554,307,53,1
140037,27,,gfi,-9,273,150,209,100,3,1,833,309,53,1
140037,28,,gfi,-9,420,130,243,70,1,1,1563,294,53,1
140037,29,,gfi,-9,359,150,-9,-9,2,1,1713,326,53,1
140037,30,,gfi,-9,461,150,244,72,2,1,1029,323,53,1
140037,31,,gfi,-9,375,130,-9,-9,2,1,752,346,53,1
140037,32,,gfi,-9,395,130,-9,-9,2,1,1767,353,53,1
140037,33,,gfi,-9,377,180,-9,-9,2,1,1648,378,53,1
140037,34,,gfi,-9,392,130,-9,-9,2,1,1550,393,53,1
140037,35,,gfi,-9,325,150,-9,-9,2,1,1240,2,53,1
140037,36,,gfi,-9,377,160,-9,-9,2,1,1162,368,53,1
140037,37,,gfi,-9,313,170,-9,-9,2,1,791,384,53,1
140037,38,,gfi,-9,322,150,-9,-9,2,1,576,9,53,1
140037,39,,gfi,-9,237,130,213,114,3,1,379,377,53,1
140038,1,,gfi,-9,370,130,245,140,2,1,258,98,90,1
140038,2,,gfi,-9,473,130,272,142,2,1,816,110,90,1
140038,3,,gfi,-9,554,130,298,133,1,1,1369,101,90,1
140038,4,,gfi,-9,306,130,253,146,2,1,1131,116,90,1
140038,5,,gfi,-9,396,130,-9,-9,2,1,1553,131,90,1
140038,6,,gfi,-9,398,130,-9,-9,2,1,1592,163,90,1
140038,7,,gfi,-9,520,130,279,156,2,1,1672,194,90,1
140038,8,,gfi,-9,329,130,-9,-9,3,1,1352,190,90,1
140038,9,,gfi,-9,316,130,-9,-9,3,1,1117,201,90,1
140038,10,,gfi,-9,443,170,-9,-9,2,1,812,198,90,1
140038,11,,gfi,-9,415,130,273,156,2,1,454,218,90,1
140038,12,,gfi,-9,469,200,-9,-9,2,1,1484,222,90,1
140038,13,,gfi,-9,394,130,-9,-9,2,1,1454,235,90,1
140038,14,,gfi,-9,390,130,-9,-9,2,1,1533,256,90,1
140038,15,,gfi,-9,390,150,-9,-9,2,1,738,255,90,1
140038,16,,gfi,-9,184,150,192,168,4,1,567,279,90,1
140038,17,,gfi,-9,403,130,-9,-9,2,1,581,282,90,1
140038,18,,gfi,-9,388,130,-9,-9,2,1,1359,284,90,1
140038,19,,gfi,-9,382,130,-9,-9,2,1,1781,287,90,1
140038,20,,gfi,-9,458,130,-9,-9,2,1,1041,301,90,1
140038,21,,gfi,-9,384,130,-9,-9,2,1,1639,313,90,1
140038,22,,gfi,-9,387,130,-9,-9,3,1,1035,337,90,1
140038,23,,gfi,-9,410,130,-9,-9,2,1,852,363,90,1
140038,24,,gfi,-9,487,130,-9,-9,2,1,1568,366,90,1
140038,25,,gfi,-9,464,130,-9,-9,2,1,1692,14,90,1
140038,26,,gfi,-9,520,130,-9,-9,1,1,1518,27,90,1
140038,27,,gfi,-9,408,130,-9,-9,2,1,855,38,90,1
140038,28,,gfi,-9,422,150,-9,-9,2,1,1346,56,90,1
140039,1,,gfi,-9,229,130,201,138,3,1,266,372,99,1
140039,2,,gfi,-9,434,130,271,149,2,1,735,10,99,1
140039,3,,gfi,-9,389,130,-9,-9,2,1,1323,25,99,1
140039,4,,gfi,-9,287,130,-9,-9,3,1,1089,65,99,1
140039,5,,gfi,-9,350,130,-9,-9,2,1,1360,71,99,1
140039,6,,gfi,-9,249,130,-9,-9,3,1,1151,105,99,1
140039,7,,gfi,-9,416,130,-9,-9,2,1,697,86,99,1
140039,8,,gfi,-9,442,130,-9,-9,2,1,1436,116,99,1
140039,9,,gfi,-9,319,130,-9,-9,2,1,1318,132,99,1
140039,10,,gfi,-9,280,130,266,182,2,1,903,126,99,1
140039,11,,gfi,-9,400,130,-9,-9,2,1,282,151,99,1
140039,12,,gfi,-9,417,130,-9,-9,2,1,941,154,99,1
140039,13,,gfi,-9,310,130,269,204,2,1,1542,168,99,1
140039,14,,gfi,-9,396,130,-9,-9,2,1,1031,171,99,1
140039,15,,gfi,-9,370,130,274,167,2,1,368,216,99,1
140039,16,,gfi,-9,403,130,-9,-9,2,1,932,240,99,1
140039,17,,gfi,-9,463,130,275,172,2,1,1372,231,99,1
140039,18,,gfi,-9,401,130,-9,-9,2,1,1714,299,99,1
140039,19,,gfi,-9,318,130,-9,-9,2,1,1168,297,99,1
140039,20,,gfi,-9,303,130,-9,-9,2,1,944,291,99,1
140039,21,,gfi,-9,291,130,-9,-9,2,1,815,319,99,1
140039,22,,gfi,-9,355,130,-9,-9,2,1,1444,324,99,1
140039,23,,gfi,-9,335,130,-9,-9,2,1,1226,339,99,1
140039,24,,gfi,-9,418,130,-9,-9,2,1,1336,374,99,1
140039,25,,gfi,-9,234,130,-9,-9,3,1,921,365,99,1
140039,26,,gfi,-9,208,140,-9,-9,3,1,823,379,99,1
140039,27,,gfi,-9,205,130,-9,-9,3,1,1106,399,99,1
140039,28,,gfi,-9,384,130,-9,-9,2,1,1471,5,99,1
140039,29,,gfi,-9,468,130,-9,-9,2,1,1772,390,99,1
140039,30,,gfi,-9,479,130,-9,-9,2,1,1772,148,99,1
140040,1,,gfi,-9,526,130,321,185,2,1,342,93,115,1
140040,2,,gfi,-9,455,130,316,178,2,1,1131,83,115,1
140040,3,,gfi,-9,501,130,-9,-9,2,1,1660,101,115,1
140040,4,,gfi,-9,382,130,-9,-9,3,1,1484,138,115,1
140040,5,,gfi,-9,381,130,263,161,3,1,985,125,115,1
140040,6,,gfi,-9,341,130,285,185,3,1,740,186,115,1
140040,7,,gfi,-9,370,130,-9,-9,3,1,1042,217,115,1
140040,8,,gfi,-9,473,130,-9,-9,2,1,1633,212,115,1
140040,9,,gfi,-9,550,130,-9,-9,1,1,1505,229,115,1
140040,10,,gfi,-9,458,130,-9,-9,2,1,1448,256,115,1
140040,11,,gfi,-9,474,130,-9,-9,2,1,1232,264,115,1
140040,12,,gfi,-9,570,130,334,207,1,1,555,281,115,1
140040,13,,gfi,-9,435,130,311,189,2,1,1369,288,115,1
140040,14,,gfi,-9,360,130,-9,-9,3,1,1655,324,115,1
140040,15,,gfi,-9,410,130,-9,-9,2,1,1509,342,115,1
140040,16,,gfi,-9,436,130,-9,-9,2,1,1637,364,115,1
140040,17,,gfi,-9,239,130,260,203,3,1,760,317,115,1
140040,18,,gfi,-9,431,130,-9,-9,2,1,293,353,115,1
140040,19,,gfi,-9,591,130,-9,-9,1,1,1002,375,115,1
140040,20,,gfi,-9,451,130,-9,-9,2,1,1679,12,115,1
140040,21,,gfi,-9,523,130,-9,-9,2,1,1748,51,115,1
140040,22,,gfi,-9,485,130,-9,-9,2,1,737,17,115,1
140041,1,,gfi,-9,323,130,-9,-9,2,1,1585,235,78,1
140041,2,,gfi,-9,374,130,-9,-9,2,1,1538,288,78,1
140041,3,,gfi,-9,552,130,282,140,1,1,1520,347,78,1
140041,4,,gfi,-9,340,130,255,129,2,1,880,377,78,1
140041,5,,gfi,-9,351,130,266,158,2,1,1385,394,78,1
140041,6,,gfi,-9,493,130,310,148,1,1,1318,17,78,1
140041,7,,gfi,-9,232,130,212,130,3,1,310,66,78,1
140041,8,,gfi,-9,409,130,268,146,2,1,554,92,78,1
140041,9,,gfi,-9,298,130,-9,-9,4,1,587,128,78,1
140041,10,,gfi,-9,263,130,237,124,3,1,799,117,78,1
140041,11,,gfi,-9,292,130,-9,-9,2,1,1005,119,78,1
140041,12,,gfi,-9,362,130,-9,-9,2,1,1277,105,78,1
140041,13,,gfi,-9,358,130,-9,-9,2,1,1436,64,78,1
140041,14,,gfi,-9,410,130,-9,-9,2,1,1507,52,78,1
140041,15,,gfi,-9,359,130,-9,-9,2,1,1741,69,78,1
140041,16,,gfi,-9,241,130,-9,-9,4,1,860,162,78,1
140041,17,,gfi,-9,414,130,-9,-9,2,1,1327,160,78,1
140041,18,,gfi,-9,314,130,-9,-9,2,1,1697,149,78,1
140041,19,,gfi,-9,391,130,-9,-9,2,1,1411,207,78,1
140041,20,,gfi,-9,330,130,-9,-9,2,1,981,210,78,1
140041,21,,gfi,-9,303,130,-9,-9,3,1,602,192,78,1
140041,22,,gfi,-9,349,130,-9,-9,2,1,809,177,78,1
140042,1,,gfi,-9,439,130,-9,-9,2,1,1784,175,85,1
140042,2,,gfi,-9,533,130,335,187,1,1,1308,247,85,1
140042,3,,gfi,-9,423,130,-9,-9,2,1,1609,260,85,1
140042,4,,gfi,-9,563,130,324,185,1,1,1345,280,85,1
140042,5,,gfi,-9,378,130,286,173,2,1,897,295,85,1
140042,6,,gfi,-9,428,130,-9,-9,2,1,541,305,85,1
140042,7,,gfi,-9,289,130,298,221,2,1,776,320,85,1
140042,8,,gfi,-9,442,130,-9,-9,2,1,1407,321,85,1
140042,9,,gfi,-9,458,130,313,187,2,1,1700,382,85,1
140042,10,,gfi,-9,430,130,-9,-9,2,1,1346,370,85,1
140042,11,,gfi,-9,388,130,-9,-9,2,1,900,357,85,1
140042,12,,gfi,-9,409,130,300,208,2,1,233,370,85,1
140042,13,,gfi,-9,395,130,-9,-9,2,1,403,39,85,1
140042,14,,gfi,-9,530,130,-9,-9,1,1,950,10,85,1
140042,15,,gfi,-9,376,130,-9,-9,2,1,1474,397,85,1
140042,16,,gfi,-9,352,130,-9,-9,2,1,1747,52,85,1
140042,17,,gfi,-9,340,130,325,227,2,1,1527,50,85,1
140042,18,,gfi,-9,361,130,-9,-9,2,1,1400,43,85,1
140042,19,,gfi,-9,437,130,-9,-9,2,1,1059,48,85,1
140042,20,,gfi,-9,458,130,-9,-9,2,1,977,66,85,1
140042,21,,gfi,-9,334,130,-9,-9,2,1,1329,83,85,1
140042,22,,gfi,-9,338,130,-9,-9,2,1,1610,83,85,1
140042,23,,gfi,-9,379,130,-9,-9,2,1,1563,95,85,1
140042,24,,gfi,-9,373,130,-9,-9,2,1,1254,113,85,1
140042,25,,gfi,-9,434,150,-9,-9,2,1,1607,114,85,1
140042,26,,gfi,-9,417,130,-9,-9,2,1,1601,133,85,1
140043,1,,rbu,-9,510,130,280,76,1,1,299,135,78,1
140043,2,,gfi,-9,358,130,290,164,2,1,1198,158,84,1
140043,3,,rbu,-9,330,130,-9,-9,3,1,1330,164,78,1
140043,4,,ela,-9,357,130,275,198,2,1,1629,204,84,1
140043,5,,rbu,-9,359,130,-9,-9,2,1,1265,198,78,1
140043,6,,ela,-9,206,130,245,223,4,1,1103,203,84,1
140043,7,,gfi,-9,235,130,202,143,4,1,759,206,84,1
140043,8,,ela,-9,268,130,276,203,2,1,610,213,84,1
140043,9,,gfi,-9,492,130,301,144,1,1,1251,222,84,1
140043,10,,gfi,-9,329,130,257,132,2,1,1755,215,84,1
140043,11,,gfi,-9,451,130,-9,-9,2,1,966,232,84,1
140043,12,,gfi,-9,228,130,-9,-9,4,1,162,262,84,1
140043,13,,gfi,-9,271,130,-9,-9,4,1,496,292,84,1
140043,14,,gfi,-9,509,130,295,128,1,1,1205,309,84,1
140043,15,,rbu,-9,375,130,246,91,3,1,1329,306,78,1
140043,16,,gfi,-9,428,130,-9,-9,2,1,1432,349,84,1
140043,17,,gfi,-9,346,130,-9,-9,2,1,1149,356,84,1
140043,18,,rbu,-9,562,130,290,102,1,1,375,357,78,1
140043,19,,gfi,-9,327,130,-9,-9,2,1,1295,375,84,1
140043,20,,rbu,-9,484,130,-9,-9,1,1,1669,374,78,1
140043,21,,gfi,-9,418,130,288,162,2,1,1540,6,84,1
140043,22,,gfi,-9,315,130,-9,-9,2,1,1106,18,84,1
