bund_nr,horizont,lfd_nr,param,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8
140050,oh,1,durchwurz,2,2,2,3,3,3,3,3
140050,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140050,a,,maechtigkeit,1.5,2,1.5,2.5,3,5,3,2
140050,a,,gefuege,ein,sub,sub,sub,sub,kru,sub,sub
140050,h,,humusform_ka5,roa,roa,roa,mra,moa,moa,mra,mra
140050,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140051,s,,streuart,vgn,vgn,vn,vgn,vgn,vgn,vgn,vgn
140051,s,,hackschn_maechtigkeit,,,,,,,,
140051,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140051,ol,,maechtigkeit,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2
140051,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140051,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140051,of,1,maechtigkeit,2,2,2,2.5,2,1,1,1.5
140051,of,1,durchwurz,4,4,4,4,4,4,4,4
140051,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140051,oh,1,maechtigkeit,1,2,3.5,2,3,0.5,1,2
140051,oh,1,durchwurz,4,4,4,4,4,4,4,4
140051,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140051,a,,maechtigkeit,5,5,2,2,3,5,3,3
140051,a,,gefuege,kru,ein,ein,ein,ein,kru,ein,kru
140051,h,,humusform_ka5,gmo,gmo,mor,gmo,gmo,gmo,gmo,gmo
140051,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140052,s,,streuart,vgn,vn,vgn,vn,vgn,vn,vn,vn
140052,s,,hackschn_maechtigkeit,,,,,,,,
140052,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140052,ol,,maechtigkeit,0.5,0.2,1,0.2,0.3,0.5,1,0.5
140052,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140052,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140052,of,1,maechtigkeit,2.5,0.5,1,0.3,1,2.5,2.5,2
140052,of,1,durchwurz,4,3,4,2,4,3,3,3
140052,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140052,oh,1,maechtigkeit,2,1,1,0.2,1,2,2,2.5
140052,oh,1,durchwurz,4,3,4,2,4,3,3,3
140052,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140052,a,,maechtigkeit,2,2,2,2,3,2,2,3
140052,a,,gefuege,kru,pla,pla,pla,pla,pla,pla,pla
140052,h,,humusform_ka5,gmo,mra,gmo,moa,gmo,mor,mor,mor
140052,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140053,s,,streuart,-9,-9,-9,vb,vbg,-9,-9,-9
140053,s,,hackschn_maechtigkeit,,,,,,,,
140053,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140053,ol,,maechtigkeit,0.5,5,0.5,0.2,0.5,0.2,0.5,2
140053,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140053,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140053,of,1,maechtigkeit,2,3,2.5,2,0.5,2,3,3
140053,of,1,durchwurz,3,4,4,3,3,4,4,3
140053,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140053,oh,1,maechtigkeit,4,2,3,2,0.2,2,4,4
140053,oh,1,durchwurz,3,4,4,3,3,4,3,3
140053,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140053,a,,maechtigkeit,5,3,3,3,6,5,2,2
140053,a,,gefuege,kru,kru,kru,kru,kru,kru,pla,pla
140053,h,,humusform_ka5,mor,gmo,gmo,mor,muo,gmo,mrr,mrr
140053,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140054,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140054,s,,hackschn_maechtigkeit,,,,,,,,
140054,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140054,ol,,maechtigkeit,0.5,0,0.5,0.5,0,0.5,0.5,0.5
140054,ol,,lagerung,vn,-9,vn,vn,-9,vn,vn,vn
140054,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140054,of,1,maechtigkeit,1,1.5,1.5,0.5,1,1,0.5,1
140054,of,1,durchwurz,2,3,3,3,3,3,3,3
140054,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140054,oh,1,maechtigkeit,3,3,4,2,3,2,4,2
140054,oh,1,durchwurz,3,3,3,4,4,3,3,3
140054,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140054,a,,maechtigkeit,2,4,3,3,3,2,2,2.5
140054,a,,gefuege,pla,pla,pla,pla,pla,kru,pla,pla
140054,h,,humusform_ka5,mrr,mrr,mrr,mra,mrr,mra,mrr,mra
140054,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140055,s,,streuart,vn,vn,vbn,vbn,vbn,vbn,vbn,vbn
140055,s,,hackschn_maechtigkeit,,,,,,,,
140055,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140055,ol,,maechtigkeit,1,1,0.5,0.5,1,1,1,2
140055,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140055,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140055,of,1,maechtigkeit,2,1.5,2,1.5,2,3,2,3
140055,of,1,durchwurz,2,2,2,2,2,2,2,2
140055,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140055,oh,1,maechtigkeit,3,1.5,2.5,2,2.5,3.5,2,3
140055,oh,1,durchwurz,3,3,2,2,2,2,2,2
140055,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140055,a,,maechtigkeit,1.5,2.5,3.5,3,3.5,3,5,4
140055,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
140055,h,,humusform_ka5,mor,moa,mor,mor,mor,mor,mor,mor
140055,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140056,s,,streuart,vgn,vn,vn,vn,vn,-9,-9,vbn
140056,s,,hackschn_maechtigkeit,,,,,,,,
140056,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140056,ol,,maechtigkeit,1,0.5,2,1,0.5,0.5,0.5,0.5
140056,ol,,lagerung,lo,lo,lo,lo,vn,lo,lo,lo
140056,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140056,of,1,maechtigkeit,4,1.5,3,2,1.5,0.3,0.5,2
140056,of,1,durchwurz,4,3,2,2,2,3,3,3
140056,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140056,oh,1,maechtigkeit,3,3,4,5,4,0,0,1.5
140056,oh,1,durchwurz,4,3,3,3,2,-9,-9,2
140056,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140056,a,,maechtigkeit,2.5,1.5,2.5,2,1.5,3.5,8,5
140056,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
140056,h,,humusform_ka5,gmo,mor,mor,mor,mrr,muo,muo,mor
140056,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140057,s,,streuart,vn,vn,vbn,vbn,vbn,vbn,vbn,vn
140057,s,,hackschn_maechtigkeit,,,,,,,,
140057,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140057,ol,,maechtigkeit,0.2,1.5,1.5,1.5,1,1,2,2
140057,ol,,lagerung,vn,vn,lo,lo,lo,lo,lo,lo
140057,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140057,of,1,maechtigkeit,1.5,2.5,1,2.5,2,1,2,2
140057,of,1,durchwurz,2,2,3,3,3,3,3,3
140057,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140057,oh,1,maechtigkeit,3,1.5,3.5,4,3,0.5,3,4.5
140057,oh,1,durchwurz,2,2,2,2,2,4,3,3
140057,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140057,a,,maechtigkeit,2,3,3,2,3.5,3,2,3.5
140057,a,,gefuege,pla,pla,pla,pla,pla,sub,sub,kru
140057,h,,humusform_ka5,mrr,mra,mrr,mrr,mrr,moa,mor,mor
140057,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140058,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140058,s,,hackschn_maechtigkeit,,,,,,,,
140058,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140058,ol,,maechtigkeit,0.5,0.8,1,1.5,1,1.5,0.5,0.5
140058,ol,,lagerung,vn,vn,lo,lo,lo,vn,lo,lo
140058,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140058,of,1,maechtigkeit,0.5,0.5,1.5,1,2,1.5,0.5,0.5
140058,of,1,durchwurz,2,2,3,3,3,3,3,2
140058,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140058,oh,1,maechtigkeit,6,5.5,4.5,2,2.5,2.2,0.3,3.2
140058,oh,1,durchwurz,4,4,4,3,4,3,3,3
140058,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140058,a,,maechtigkeit,1.5,1,1.5,1,2.5,1.5,5,1
140058,a,,gefuege,sub,sub,sub,sub,sub,sub,kru,sub
140058,h,,humusform_ka5,mrr,mrr,mrr,mra,mor,mra,muo,mrr
140058,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140059,s,,streuart,vbn,-9,-9,-9,-9,-9,-9,vbn
140059,s,,hackschn_maechtigkeit,,,,,,,,
140059,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140059,ol,,maechtigkeit,0,0.5,0.5,1,0.5,0.3,0.5,0.2
140059,ol,,lagerung,-9,lo,lo,lo,lo,lo,lo,lo
140059,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140059,of,1,maechtigkeit,1.5,1.5,2,1.5,0.5,0.5,0.5,1
140059,of,1,durchwurz,4,4,4,4,4,4,4,4
140059,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140059,oh,1,maechtigkeit,2,2,3.5,2.5,1,1,0.5,0.5
140059,oh,1,durchwurz,3,4,4,4,3,3,4,3
140059,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140059,a,,maechtigkeit,3,3,3,2,2,3,3,2
140059,a,,gefuege,sub,kru,sub,sub,sub,sub,sub,kru
140059,h,,humusform_ka5,mor,gmo,gmo,gmo,moa,moa,moa,moa
140059,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140060,s,,streuart,vbg,vb,vb,vb,vb,vb,vb,vb
140060,s,,hackschn_maechtigkeit,,,,,,,,
140060,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140060,ol,,maechtigkeit,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
140060,ol,,lagerung,-9,lo,lo,lo,lo,lo,lo,lo
140060,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140060,of,1,maechtigkeit,3,1,3,0,0,2.5,2,1.5
140060,of,1,durchwurz,3,3,2,-9,-9,4,3,3
140060,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140060,oh,1,maechtigkeit,4,0,3,0,0,3,2,2
140060,oh,1,durchwurz,3,-9,2,-9,-9,4,4,3
140060,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140060,a,,maechtigkeit,2,10,0,10,8,6,3,0
140060,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
140060,h,,humusform_ka5,mor,muo,mor,muo,muo,mor,mor,mor
140060,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140061,s,,streuart,-9,-9,-9,-9,-9,vbn,-9,vbn
140061,s,,hackschn_maechtigkeit,,,,,,,,
140061,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140061,ol,,maechtigkeit,1,1.5,2,1,2,0.5,0.3,0.5
140061,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140061,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140061,of,1,maechtigkeit,2.5,2.5,3,2.5,5,1.5,0.5,2.5
140061,of,1,durchwurz,4,4,4,4,4,3,3,3
140061,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140061,oh,1,maechtigkeit,2.5,4.5,3,5,4.5,1.5,0,1.5
140061,oh,1,durchwurz,3,3,4,4,4,2,-9,3
140061,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140061,a,,maechtigkeit,2,3,3,3,2,3,3,3
140061,a,,gefuege,pla,pla,kru,pla,pla,pla,pla,kru
140061,h,,humusform_ka5,mra,mor,gmo,gmo,gmo,moa,-9,moa
140061,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140062,s,,streuart,-9,-9,-9,-9,vn,vgn,-9,-9
140062,s,,hackschn_maechtigkeit,,,,,,,,
140062,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140062,ol,,maechtigkeit,0.5,1,0.5,0.5,0.5,0,0.3,1
140062,ol,,lagerung,lo,lo,lo,lo,lo,-9,lo,lo
140062,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140062,of,1,maechtigkeit,2.5,1,1.5,1.5,3,2,1,1.5
140062,of,1,durchwurz,3,3,4,4,3,4,4,3
140062,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140062,oh,1,maechtigkeit,3.5,2,1.5,3,2.5,2.5,2.5,2.5
140062,oh,1,durchwurz,3,3,4,4,2,2,4,3
140062,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140062,a,,maechtigkeit,2,3,4,3,2,3,3,3
140062,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140062,h,,humusform_ka5,mrr,mor,gmo,gmo,roa,mor,gmo,mra
140062,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140063,s,,streuart,-9,-9,-9,vbn,-9,vbn,-9,-9
140063,s,,hackschn_maechtigkeit,,,,,,,,
140063,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140063,ol,,maechtigkeit,0,0.5,0.5,0.5,1,0.5,0.5,0
140063,ol,,lagerung,-9,lo,lo,lo,lo,lo,lo,-9
140063,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140063,of,1,maechtigkeit,0,2,2,3,2,2.5,1.5,0
140063,of,1,durchwurz,-9,4,4,4,4,4,4,-9
140063,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140063,oh,1,maechtigkeit,2,2.5,2,3,3,3,2,0
140063,oh,1,durchwurz,4,4,4,3,4,3,4,-9
140063,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140063,a,,maechtigkeit,4,3,4,7,8,0,6,8
140063,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140063,h,,humusform_ka5,gmo,gmo,gmo,mor,gmo,mor,gmo,-9
140063,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140064,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140064,s,,hackschn_maechtigkeit,,,,,,,,
140064,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140064,ol,,maechtigkeit,0.5,0.5,0.2,0.4,0.3,0.5,0.2,0.5
140064,ol,,lagerung,vn,vn,vn,vn,vn,vn,lo,vn
140064,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140064,of,1,maechtigkeit,0.5,0.5,0.5,1,2,1,0.8,1
140064,of,1,durchwurz,2,2,2,2,3,2,2,2
140064,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140064,oh,1,maechtigkeit,3.5,2.5,0,0,4.5,5,0,1
140064,oh,1,durchwurz,3,3,-9,-9,3,2,-9,3
140064,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140064,a,,maechtigkeit,2,2,4,1,2,2,4,2
140064,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140064,h,,humusform_ka5,mor,mor,-9,-9,mor,mrr,-9,mor
140064,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140065,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
140065,s,,hackschn_maechtigkeit,,,,,,,,
140065,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140065,ol,,maechtigkeit,0.3,0.3,0.2,0.3,0.2,0.5,0.5,0.2
140065,ol,,lagerung,lo,ve,lo,ve,lo,ve,lo,lo
140065,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140065,of,1,maechtigkeit,0.3,0.3,0.3,0.3,0.2,0.5,0.3,0.2
140065,of,1,durchwurz,2,2,3,4,-9,3,2,-9
140065,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140065,oh,1,maechtigkeit,0,0.7,0,0.7,0,0.7,0.5,0
140065,oh,1,durchwurz,-9,-9,-9,3,-9,3,2,-9
140065,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140065,a,,maechtigkeit,2,2,2,1,2,8,5,3
140065,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140065,h,,humusform_ka5,-9,-9,-9,moa,-9,moa,moa,-9
140065,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140066,s,,streuart,vn,vb,vbn,vbn,vn,vn,vn,vn
140066,s,,hackschn_maechtigkeit,,,,,,,,
140066,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140066,ol,,maechtigkeit,1,2,0.5,0.5,1.5,2.5,0.5,1.5
140066,ol,,lagerung,lo,si,si,si,lo,lo,lo,lo
140066,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140066,of,1,maechtigkeit,2,2,2.5,0.5,1,3,0.5,5
140066,of,1,durchwurz,2,1,1,1,1,2,2,2
140066,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140066,oh,1,maechtigkeit,1.5,1.5,6,0,0.7,5,0,4
140066,oh,1,durchwurz,2,2,3,-9,2,3,-9,3
140066,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140066,a,,maechtigkeit,2,3,2,0,4,2,0,2
140066,a,,gefuege,sub,sub,sub,-9,sub,sub,-9,sub
140066,h,,humusform_ka5,moa,moa,mrr,-9,moa,mrr,moa,mrr
140066,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140067,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
140067,s,,hackschn_maechtigkeit,,,,,,,,
140067,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140067,ol,,maechtigkeit,1,0.5,0.5,2,1,0.5,0.5,0.5
140067,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140067,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140067,of,1,maechtigkeit,2.5,2.5,3,2.5,1.5,1,2.5,1.5
140067,of,1,durchwurz,3,4,4,3,3,3,2,2
140067,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140067,oh,1,maechtigkeit,2.5,3,2.5,1,0.5,1.5,1,1
140067,oh,1,durchwurz,2,3,3,2,2,3,3,2
140067,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140067,a,,maechtigkeit,3,1,1,2,3,2,3,3
140067,a,,gefuege,sub,sub,sub,kru,kru,kru,kru,kru
140067,h,,humusform_ka5,mor,mor,mor,moa,moa,moa,moa,moa
140067,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140068,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140068,s,,hackschn_maechtigkeit,,,,,,,,
140068,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140068,ol,,maechtigkeit,1,2,1.5,1,0.5,1,1.5,1
140068,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140068,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140068,of,1,maechtigkeit,2,2.5,1.5,1.5,2,0.5,0.5,1
140068,of,1,durchwurz,3,2,2,2,2,1,1,2
140068,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140068,oh,1,maechtigkeit,1.7,4,3,3.5,2,0,0,0.7
140068,oh,1,durchwurz,3,3,2,2,2,-9,-9,3
140068,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140068,a,,maechtigkeit,3,2,2,2,3,4,3,2
140068,a,,gefuege,kru,sub,kru,ein,kru,sub,sub,sub
140068,h,,humusform_ka5,moa,mrr,mrr,mrr,mor,-9,-9,moa
140068,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140089,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140089,s,,hackschn_maechtigkeit,,,,,,,,
140089,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140089,ol,,maechtigkeit,0.2,0.5,0,0.5,0,0,0.2,0.2
140089,ol,,lagerung,lo,lo,-9,lo,-9,-9,lo,lo
140089,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140089,of,1,maechtigkeit,3,2.5,4,0.5,3,2.5,2.5,2.5
140089,of,1,durchwurz,3,3,4,2,3,3,3,3
140089,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140089,oh,1,maechtigkeit,3,4,3,2,3.5,3,3.5,3.5
140089,oh,1,durchwurz,3,3,4,2,2,2,2,2
140089,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140089,a,,maechtigkeit,2,2,2,1,3,6,2,2
140089,a,,gefuege,ein,pla,ein,ein,ein,ein,ein,pla
140089,h,,humusform_ka5,roa,mrr,mrr,roa,roa,roa,mrr,roa
140089,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140102,s,,streuart,vgn,vgn,vgn,vgn,-9,-9,-9,-9
140102,s,,hackschn_maechtigkeit,,,,,,,,
140102,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140102,ol,,maechtigkeit,1,1,1,1.5,2,1,1.5,1.5
140102,ol,,lagerung,lo,vn,vn,lo,lo,lo,lo,lo
140102,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140102,of,1,maechtigkeit,2,3,3.5,3.5,4,4.5,3.5,3
140102,of,1,durchwurz,3,4,3,3,4,3,3,3
140102,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140102,oh,1,maechtigkeit,8,3.5,3.5,3,3,4,5,4
140102,oh,1,durchwurz,4,4,2,3,3,3,2,3
140102,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140102,a,,maechtigkeit,10,8,5,7,3,4,2,3
140102,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
140102,h,,humusform_ka5,mor,mor,mrr,mor,mrr,mor,mrr,mrr
140102,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140175,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
140175,s,,hackschn_maechtigkeit,,,,,,,,
140175,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140175,ol,,maechtigkeit,2,1,0.5,1,0.5,1,1,0.5
140175,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140175,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140175,of,1,maechtigkeit,3,1,2,2,1,2,1.5,2.5
140175,of,1,durchwurz,1,1,2,2,2,3,2,2
140175,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140175,oh,1,maechtigkeit,1,2,2,0.3,0.5,1,0.5,1.5
140175,oh,1,durchwurz,3,3,3,2,2,3,3,3
140175,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140175,a,,maechtigkeit,4,4,2,6,3,4,4,5
140175,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
140175,h,,humusform_ka5,moa,moa,moa,mom,mom,moa,mom,moa
140175,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140187,s,,streuart,vbn,vbn,vbn,vbn,vbn,-9,vbn,vbn
140187,s,,hackschn_maechtigkeit,,,,,,,,
140187,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140187,ol,,maechtigkeit,1,1,1,1.5,1,1,1,1.5
140187,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140187,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140187,of,1,maechtigkeit,3,3,3,2.5,2,3,3,2.5
140187,of,1,durchwurz,2,2,3,3,2,4,3,3
140187,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140187,oh,1,maechtigkeit,5,6,4.5,6,4,4,4,4
140187,oh,1,durchwurz,3,3,3,3,3,4,3,3
140187,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140187,a,,maechtigkeit,3,3,2,2,3,3,3,3
140187,a,,gefuege,ein,ein,kru,kru,ein,kru,kru,kru
140187,h,,humusform_ka5,mor,mrr,ror,mor,mor,gmo,mor,mor
140187,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140234,s,,streuart,vgn,vn,vn,vn,vn,vn,vn,vn
140234,s,,hackschn_maechtigkeit,,,,,,,,
140234,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140234,ol,,maechtigkeit,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
140234,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140234,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140234,of,1,maechtigkeit,4,3,2.3,3.2,3,5,3,4
140234,of,1,durchwurz,4,3,3,3,3,3,3,3
140234,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140234,oh,1,maechtigkeit,4,1,2.3,2.2,3,3,2.5,0.5
140234,oh,1,durchwurz,3,3,3,3,3,3,3,3
140234,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140234,a,,maechtigkeit,2,2,2,4,5,5,4,4
140234,a,,gefuege,ein,kru,sub,sub,kru,kru,sub,kru
140234,h,,humusform_ka5,mor,mra,mra,mra,mrr,mrr,mra,moa
140234,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140252,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
140252,s,,hackschn_maechtigkeit,,,,,,,,
140252,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140252,ol,,maechtigkeit,1,1,1,1,1,1,0.5,0.5
140252,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140252,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140252,of,1,maechtigkeit,3,2,1,1.5,2,1,3.5,2.5
140252,of,1,durchwurz,2,3,2,3,2,2,2,2
140252,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140252,oh,1,maechtigkeit,6,5,1,3,3,1,6,6
140252,oh,1,durchwurz,2,3,3,2,2,2,2,2
140252,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140252,a,,maechtigkeit,2,2,2,2,2,2,2,2
140252,a,,gefuege,ein,pla,ein,pla,pla,ein,pla,pla
140252,h,,humusform_ka5,mrr,mrr,moa,mrr,roa,moa,mrr,ror
140252,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140254,s,,streuart,vb,vb,vb,vb,vbg,vb,vb,vb
140254,s,,hackschn_maechtigkeit,,,,,,,,
140254,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140254,ol,,maechtigkeit,0.3,0.3,0.4,0.2,0.3,0.3,0.5,0.3
140254,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140254,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140254,of,1,maechtigkeit,0,0,0,0,0,0,0,0
