"","ID_pt","SP_P_ID","plot_ID","loc_name","state","date","CCS_nr","t_ID","st_ID","pieces","SP_nr","SP_code","C_layer","Kraft","age","age_m","DBH_mm","DBH_h_cm","DBH_p_mm","DBH_class","H_dm","CH_dm","azimut_g","azimut_d","dist_m","H_m","DBH_cm","BA_m2","plot_A_ha","Chr_code_ger","bot_name","H_SP_group","BWI_SP_group","LH_NH","BWI","Bio_SP_group","N_SP_group","N_bg_SP_group","tpS_SP_com_name","tpS_ID","R2.x","R2.y","H_g","mean_DBH_mm","D_g","R2_comb","H_method","HD_value","H_g_top","D_03_cm","DBH_h_m","aB_kg_GHG","bg","ag","f","fw","sw","swb","stw","stwb","total"
"933","2602014","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",14,NA,0,NA,"SER",1,"2",NA,NA,214,130,0,4,NA,NA,743,"177",159,17.2194766652406,21.4,0.0359680942909496,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",80.464844230096,16.9849766979369,18.0407941104675,1.3,125.351465513781,0.152425543875984,143.891621884551,4.79469081194234,35.7314376654432,97.4596417318156,7.36927918396562,3.1344171199468,0.19684618337997,144.044047428427
"934","2602015","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",15,NA,0,NA,"SER",1,"4",NA,NA,132,130,0,2,NA,NA,935,"173",156,12.1471117943519,13.2,0.0136847775990371,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",92.0235741996353,16.9849766979369,11.1855074798591,1.3,37.9716341300873,0.0495695881870788,39.3695913453991,2.03803729938006,14.2574679790407,22.3913992616738,1.86879597787753,0.796288840136441,0.0556392866706602,39.4191609335862
"935","2602016","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",16,NA,0,NA,"SER",1,"3",NA,NA,128,130,0,2,NA,NA,948,"159",143,11.8558561560121,12.8,0.0128679635091038,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",92.6238762188448,16.9849766979369,10.8469484659737,1.3,35.2573465584033,0.046149837703762,36.288301841375,1.9335740956303,13.4968051271116,20.2959651648,1.71344179478102,0.73068739737605,0.051402357306271,36.3344516790787
"936","2602017","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",17,NA,0,NA,"SER",1,"3",NA,NA,138,130,0,2,NA,NA,1138,"153",138,12.5756742601792,13.8,0.014957122623741,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",91.1280743491246,16.9849766979369,11.6928767538976,1.3,42.289390162249,0.0549625710181568,44.3067319807172,2.19976086737273,15.4488386781944,25.7739413534881,2.11941185679296,0.90211987369159,0.0624202185501355,44.3616945517354
"937","2602018","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",18,NA,0,NA,"SER",1,"3",NA,NA,157,130,0,3,NA,NA,1186,"144",130,13.8689953738496,15.7,0.0193592793295837,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",88.3375501519081,16.9849766979369,13.2953471954276,1.3,57.9954334246702,0.0741742338152621,62.5643553326836,2.75226607874801,19.6195909677808,38.4981519760047,3.05973672209577,1.299481227697,0.0873944391052656,62.6385295664988
"938","2602019","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",19,NA,0,NA,"SER",1,"2",NA,NA,225,130,0,4,NA,NA,916,"193",174,17.7837848031504,22.5,0.0397607820219958,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",79.0390435695574,16.9849766979369,18.9449334194644,1.3,142.092827166505,0.171280542384837,164.551533110953,5.25863199782126,39.4584742735398,112.779196017425,8.47867505176163,3.61092290261798,0.224264865608872,164.722813653338
"939","2602020","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",20,NA,0,NA,"SER",2,"",NA,NA,85,130,0,1,110,83,1010,"206",185,11,8.5,0.00567450173054656,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,9.46666666666667,95.6666666666667,9.61335876094649,0.716254958485491,"sampled",129.411764705882,9.46666666666667,7.03774468859807,1.3,12.805988075,0.0178406399511105,14.353032617767,0.765663277576238,6.35205307165597,6.90449980896732,0.761384434965846,0.311090035210663,0.0240052669671694,14.3708732577181
"940","2602021","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",21,NA,0,NA,"SER",1,"3",NA,NA,163,130,0,3,NA,NA,1053,"203",183,14.2579657697078,16.3,0.0208672438033068,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",87.4721826362444,16.9849766979369,13.7996486461865,1.3,63.6224155537013,0.0809308293567852,69.1973545853255,2.93969767949275,21.0619552178658,43.1879877898373,3.40528491435604,1.44569986529671,0.0964267979697046,69.2782854146823
"941","2602022","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",22,NA,0,NA,"SER",1,"3",NA,NA,130,130,0,2,NA,NA,899,"216",194,12.0020435476801,13,0.0132732289614169,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",92.3234119052317,16.9849766979369,11.0162582653035,1.3,36.5982720614257,0.0478422732144194,37.8082454530044,1.98547169605678,13.873774818142,21.3280117988422,1.78996496312552,0.763001092457758,0.0534927804369743,37.8560877262189
"942","2602023","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",23,NA,0,NA,"SER",1,"3",NA,NA,157,130,0,3,NA,NA,410,"256",230,13.8689953738496,15.7,0.0193592793295837,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",88.3375501519081,16.9849766979369,13.2953471954276,1.3,57.9954334246702,0.0741742338152621,62.5643553326836,2.75226607874801,19.6195909677808,38.4981519760047,3.05973672209577,1.299481227697,0.0873944391052656,62.6385295664988
"943","2602024","26020MBI",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",24,NA,0,NA,"MBI",1,"2",NA,NA,320,130,0,6,191,112,544,"242",218,19.1,32,0.0804247719318987,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.96173771696804,0.719489622432443,18.15,361.5,36.3874291479901,0.96173771696804,"sampled",59.6875,18.15,26.9542201246523,1.3,311.381514211269,0.388915806285005,489.587036680626,11.5950421903935,108.433396840664,344.850389763059,24.6759428653053,10.9966394953332,0.630667716265189,489.975952486911
"944","2602025","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",25,NA,0,NA,"SER",1,"4",NA,NA,116,130,0,2,NA,NA,1230,"222",200,10.954824689463,11.6,0.0105683176866761,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",94.438143874681,16.9849766979369,9.82996904774251,1.3,27.8753494538033,0.0367175550359625,28.0110289984428,1.63611755568844,11.3767424128064,14.7365518124932,1.30117333473018,0.556552557588126,0.0400088808248111,28.0477465534787
"945","2602026","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",26,NA,0,NA,"SER",1,"2",NA,NA,195,130,0,3,NA,NA,1240,"231",208,16.1850072332047,19.5,0.029864765163188,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",83.0000370933575,16.9849766979369,16.4705130677154,1.3,99.3585805441493,0.122779814940507,112.098032363108,4.04767262969151,29.763730986113,74.1016643092981,5.67031187195118,2.407955437858,0.154369757888211,112.220812178049
"946","2602027","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",27,NA,0,NA,"SER",1,"3",NA,NA,174,130,0,3,NA,NA,1064,"242",218,14.9478327088846,17.4,0.0237787147950211,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",85.9070845338198,16.9849766979369,14.7214522865412,1.3,74.8025587749082,0.0941998335577883,82.4895046013457,3.29978846996483,23.8617695127471,52.669929020498,4.10227468296884,1.74106660984553,0.114464775286221,82.5837044349035
"947","2602028","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",28,NA,0,NA,"SER",2,"",NA,NA,108,130,0,2,86,47,729,"246",221,8.6,10.8,0.00916088417786784,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,9.46666666666667,95.6666666666667,9.61335876094649,0.716254958485491,"sampled",79.6296296296296,9.46666666666667,9.30846237093774,1.3,20.5299895138825,0.0311035968499197,20.1623275192501,1.71539440824782,10.1864416697491,8.76155835338269,0.821357420768091,0.366272428450423,0.0266976468997115,20.1934311161
"948","2602029","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",29,NA,0,NA,"SER",1,"3",NA,NA,115,130,0,2,NA,NA,471,"302",272,10.8778595467241,11.5,0.0103868907109313,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",94.5900830149919,16.9849766979369,9.7451501702343,1.3,27.3102222900527,0.0359866741824445,27.3844340763913,1.61240054093791,11.2111017191906,14.3203426829656,1.27032626156733,0.543517213721461,0.0391461989463359,27.4204207505737
"949","2602030","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",30,NA,0,NA,"SER",1,"3",NA,NA,156,130,0,3,NA,NA,485,"286",257,13.8032782659707,15.6,0.0191134497044403,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",88.4825529869917,16.9849766979369,13.2112024896116,1.3,57.0893677836883,0.0730807427902054,61.5003173981337,2.72163785061441,19.3850289169068,37.7487673503449,3.0044704358858,1.2761071810518,0.0859435139444467,61.5733981409239
"950","2602031","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",31,NA,0,NA,"SER",1,"4",NA,NA,133,130,0,2,NA,NA,514,"278",250,12.2192285061572,13.3,0.0138929081123375,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",91.873898542535,16.9849766979369,11.2701088343379,1.3,38.6705748737466,0.0504463808421099,40.1659377113897,2.06457118075513,14.4518340205531,22.9349824894757,1.9090856111374,0.813301864158478,0.0567337260650435,40.2163840922318
"951","2602032","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",32,NA,0,NA,"SER",1,"3",NA,NA,170.2,130,1,3,167,131,594,"260",234,16.7,17.02,0.0227514454132238,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"sampled",98.1198589894242,16.9849766979369,14.2873739355082,1.3,77.9188122604594,0.0894858195061748,85.8662842204546,2.82639549703681,22.2162436359963,57.1479447803008,4.5173132316946,1.86163681037883,0.123145762084087,85.9557700399608
"952","2602033","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",33,NA,0,NA,"SER",1,"3",NA,NA,167,130,0,3,NA,NA,672,"252",227,14.5122660364724,16.7,0.0219039693789914,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",86.8997966255833,16.9849766979369,14.1352772624194,1.3,67.5572997707763,0.0856229814595743,73.8594724034663,3.06816074408028,22.0568136028358,46.5018150928986,3.64911947098886,1.54896146234592,0.102762774397124,73.9450953849259
"953","2602034","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",34,NA,0,NA,"SER",1,"4",NA,NA,127,130,0,2,NA,NA,614,"303",273,11.7823405146791,12.7,0.0126676869774374,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",92.7743347612531,16.9849766979369,10.7622714756004,1.3,34.5989507157765,0.0453166439631746,35.5437071047407,1.90787522668606,13.3108438193759,19.7915564596605,1.67603689204599,0.714891913669205,0.0503780199890944,35.5890237487039
"954","2602035","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",35,NA,0,NA,"SER",1,"2",NA,NA,202,130,0,4,NA,NA,827,"282",254,16.5751880091264,20.2,0.0320473866592695,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",82.0553861837941,16.9849766979369,17.0503527971808,1.3,108.509719773384,0.133276596331099,123.246384500389,4.31498808704541,31.8930571436744,82.2577439019808,6.26464876481462,2.66162943585271,0.169305254065977,123.37966109672
"955","2602036","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",36,NA,0,NA,"SER",1,"3",NA,NA,149,130,0,2,NA,NA,863,"270",243,13.336032211308,14.9,0.0174366246255868,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",89.5035718879735,16.9849766979369,12.6215080455908,1.3,50.9972181850828,0.065684590481336,54.3778096420479,2.51208693006224,17.7898379640133,32.7556068721641,2.63586419813268,1.12028381165148,0.0762167960863553,54.4434942325293
"956","2602037","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",37,NA,0,NA,"SER",1,"3",NA,NA,128,130,0,2,NA,NA,1065,"269",242,11.8558561560121,12.8,0.0128679635091038,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",92.6238762188448,16.9849766979369,10.8469484659737,1.3,35.2573465584033,0.046149837703762,36.288301841375,1.9335740956303,13.4968051271116,20.2959651648,1.71344179478102,0.73068739737605,0.051402357306271,36.3344516790787
"957","2602038","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",38,NA,0,NA,"SER",1,"3",NA,NA,142,130,0,2,NA,NA,1107,"264",238,12.8559199632825,14.2,0.0158367685667462,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",90.5346476287501,16.9849766979369,12.0307983203922,1.3,45.3356093857875,0.0587354896340746,47.8136752199897,2.31095155832624,16.27663568262,28.1935130066797,2.29852787689951,0.977768527759288,0.0672301260311844,47.8724107096237
"958","2602039","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",39,NA,0,NA,"SER",1,"2",NA,NA,225,130,0,4,NA,NA,1208,"273",246,17.7837848031504,22.5,0.0397607820219958,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",79.0390435695574,16.9849766979369,18.9449334194644,1.3,142.092827166505,0.171280542384837,164.551533110953,5.25863199782126,39.4584742735398,112.779196017425,8.47867505176163,3.61092290261798,0.224264865608872,164.722813653338
"959","2602040","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",40,NA,0,NA,"SER",1,"3",NA,NA,118,130,0,2,NA,NA,687,"321",289,11.1078787075019,11.8,0.0109358840271461,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",94.1345653178127,16.9849766979369,9.9995805023015,1.3,29.0282901329498,0.0382045321575702,29.2927508311235,1.68404389516925,11.7131396860111,15.5900993847927,1.36444993035503,0.583288206634692,0.0417736233298821,29.3309553632811
"960","2602041","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",41,NA,0,NA,"SER",1,"3",NA,NA,202,130,0,4,NA,NA,857,"322",290,16.5751880091264,20.2,0.0320473866592695,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",82.0553861837941,16.9849766979369,17.0503527971808,1.3,108.509719773384,0.133276596331099,123.246384500389,4.31498808704541,31.8930571436744,82.2577439019808,6.26464876481462,2.66162943585271,0.169305254065977,123.37966109672
"961","2602042","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",42,NA,0,NA,"SER",1,"3",NA,NA,207,130,0,4,NA,NA,894,"332",299,16.8473607811626,20.7,0.0336535259034173,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",81.388216334119,16.9849766979369,17.4635749871207,1.3,115.348653204676,0.14107694014004,131.611185017244,4.51154908355145,33.4635191382697,88.4027931473568,6.7116475803574,2.85274330955558,0.180481841704681,131.752261957384
"962","2602043","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",43,NA,0,NA,"SER",1,"3",NA,NA,258,130,0,5,157,137,1055,"334",301,15.7,25.8,0.0522792433483878,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"sampled",60.8527131782946,16.9849766979369,21.9935035155049,1.3,172.008330156725,0.235529018195197,202.388224441607,8.21714315393709,55.005448117599,133.162153152136,9.63911128938749,4.32168005554819,0.259831826936825,202.623753459802
"963","2602044","26020MBI",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",44,NA,0,NA,"MBI",1,"2",NA,NA,403,130,0,8,172,90,1227,"366",329,17.2,40.3,0.127555730319216,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.96173771696804,0.719489622432443,18.15,361.5,36.3874291479901,0.96173771696804,"sampled",42.6799007444169,18.15,34.362047725163,1.3,473.62061339111,0.66568633951284,720.775990112444,22.3457605298037,178.12910914345,492.215235703609,33.6116760961033,15.9528849172837,0.86708425199903,721.441676451957
"964","2602045","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",45,NA,0,NA,"SER",1,"2",NA,NA,333.5,130,1,6,159,110,398,"381",343,15.9,33.35,0.0873537508789319,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"sampled",47.6761619190405,16.9849766979369,28.5427831551646,1.3,298.653260697002,0.428218465495063,361.760108910758,15.1561418976645,96.8391266975041,239.987744650803,16.6920092555299,7.79895884492742,0.44226946199381,362.188327376253
"965","2602046","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",46,NA,0,NA,"SER",1,"2",NA,NA,188,130,0,3,NA,NA,767,"371",334,15.7839115141756,18.8,0.0277591126871194,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",83.9569761392317,16.9849766979369,15.889091422035,1.3,90.6952335644793,0.112772082918313,101.596546427919,3.7894393434577,27.7153459276084,66.4585453634838,5.11220109289789,2.17019664309364,0.140257400835077,101.709318510837
"966","2602047","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",47,NA,0,NA,"SER",1,"2",NA,NA,189,140,0,3,NA,NA,726,"391",352,15.8418898869333,18.9,0.0280552077947203,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",83.8195232112872,16.9849766979369,16.0513972310783,1.4,92.3267289847044,0.114172041025498,104.136005922022,3.82577788349287,28.2902537680623,68.2365581186198,5.23942193303721,2.22622216340383,0.143549938898849,104.250177963048
"967","2602048","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",48,NA,0,NA,"SER",1,"3",NA,NA,178,130,0,3,NA,NA,941,"394",355,15.1914186921531,17.8,0.0248845554090848,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",85.3450488323209,16.9849766979369,15.0557131527099,1.3,79.1507829032024,0.0993118526443368,87.6946391131757,3.43607533697956,24.9296678490586,56.409405763461,4.37657656597862,1.85748230861242,0.121506626065067,87.79395096582
"968","2602049","26020MBI",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",49,NA,0,NA,"MBI",2,"",NA,NA,95,130,0,1,99,57,1189,"3",3,9.9,9.5,0.00708821842466197,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.96173771696804,0.719489622432443,9.9,95,9.5,0.96173771696804,"sampled",104.210526315789,9.9,8.00225173963261,1.3,15.475103175,0.023094475599361,24.80621926379,1.10457390339468,11.584422592709,11.5167539988711,1.17033104487799,0.497333851985225,0.0373777753466041,24.8293137393893
"969","2602050","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",50,NA,0,NA,"SER",1,"4",NA,NA,127,130,0,2,NA,NA,1000,"378",340,11.7823405146791,12.7,0.0126676869774374,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",92.7743347612531,16.9849766979369,10.7622714756004,1.3,34.5989507157765,0.0453166439631746,35.5437071047407,1.90787522668606,13.3108438193759,19.7915564596605,1.67603689204599,0.714891913669205,0.0503780199890944,35.5890237487039
"970","2602051","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",51,NA,0,NA,"SER",1,"2",NA,NA,196,130,0,3,NA,NA,1085,"381",343,16.2414090378465,19.6,0.0301718558450764,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",82.8643318257475,16.9849766979369,16.5534434891188,1.3,100.635858926988,0.124249276348784,113.650804773232,4.08530195369696,30.0629667112119,75.2351862305863,5.75298636825611,2.44321265534896,0.156452807829202,113.775054049581
"971","2602052","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",52,NA,0,NA,"SER",1,"3",NA,NA,168,130,0,3,NA,NA,1111,"374",337,14.5752225208459,16.8,0.0221670777637296,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",86.7572769097968,16.9849766979369,14.2191094866519,1.3,68.5642154756283,0.0868196645618431,75.0554044496997,3.10071773148646,22.3096834707171,47.3540397075774,3.71178383808722,1.57551098594772,0.104386447370362,75.1422241142616
"972","2602053","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",53,NA,0,NA,"SER",1,"4",NA,NA,122,130,0,2,NA,NA,432,"9",8,11.4105066638068,12.2,0.0116898662640076,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",93.5287431459574,16.9849766979369,10.3386785911408,1.3,31.426070240691,0.0412800115380719,31.9720911986988,1.78187132365868,12.4063205524556,17.3834061318011,1.49743700946382,0.63946498643971,0.0454625185385561,32.0133712102369
"973","2602054","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",54,NA,0,NA,"SER",1,"3",NA,NA,138,130,0,2,NA,NA,612,"9",8,12.5756742601792,13.8,0.014957122623741,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",91.1280743491246,16.9849766979369,11.6928767538976,1.3,42.289390162249,0.0549625710181568,44.3067319807172,2.19976086737273,15.4488386781944,25.7739413534881,2.11941185679296,0.90211987369159,0.0624202185501355,44.3616945517354
"974","2602055","26020SER",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",55,NA,0,NA,"SER",1,"3",NA,NA,198,130,0,3,NA,NA,749,"4",4,16.3535476912511,19.8,0.0307907495978336,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.628896837867259,0.716254958485491,16.46,165.779365079365,17.1091899096678,0.716254958485491,"coeff_sp",82.5936752083387,16.9849766979369,16.7192077486039,1.3,103.220363649856,0.127218210017761,116.796079642072,4.16111791919915,30.666392753393,77.5337521993314,5.92055994176588,2.51470534081772,0.160669406763524,116.923297852089
