"","plot_ID","loc_name","state","date","CCS_nr","t_ID","SP_dec_type","SP_group","DW_type","L_dm","D_cm","dec_type","dom_SP","tpS_SP_com_name","tpS_ID","LH_NH","N_SP_group","H_SP_group","L_m","D_m","D_h_cm","D_h_m","dec_type_BWI","SP_group_char","SP_dw_tps","S_L_DW_type","tapeS_wood","tapeS_bark","dw_tapes_b_ratio","V_dw_meth","V_dw_m3","B_dw_kg","C_dw_kg","iB_class","dw_tapes_swB_kg","dw_tapes_swbB_kg","dw_tapes_stwB_kg","dw_tapes_stwbB_kg","dw_tapes_fwB_kg","dw_tapes_fB_kg","dw_tapes_ag_kg","dw_swB_kg","dw_swbB_kg","dw_stwB_kg","dw_stwbB_kg","dw_fwB_kg","dw_ag_kg","N_dw_fw_kg","N_dw_sw_kg","N_dw_swb_kg","N_dw_stw_kg","N_dw_stwb_kg","ag_N_dw_kg"
"110",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","1",92,"2_3",2,1,53,14,4,"GFI","Picea abies",1,"NB","FI","fi",5.3,0.14,NA,NA,3,"BU",15,"L",NA,NA,NA,"V_DW_T1463",0.0815871612137269,11.5037897311355,5.75189486556775,"0.1",0,0,0,0,0,0,11.5037897311355,11.5037897311355,0,0,0,0,11.5037897311355,0,0.00934107726168202,0,0,0,0.00934107726168202
"111",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","1",93,"2_1",2,5,151,16.5,2,"GFI","Picea abies",1,"NB","FI","fi",15.1,0.165,130,1.3,1,"BU",15,"L",NA,NA,NA,"V_DW_T253",0.0387360976663302,14.4098283318748,7.20491416593742,"0.05",35.595233678278,2.94864875812022,1.19035457616168,0.082287029419883,15.1914172007992,0,131.194960738117,10.188537968173,2.94864875812022,1.19035457616168,0.0822870294198808,15.1914172007992,29.6012455326741,0.065976324903071,0.00827309283015651,0.0142714599893019,0.00576131614862255,0.000398269222392223,0.0946804630935442
"112",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","1",94,"2_1",2,5,134,22.5,1,"GFI","Picea abies",1,"NB","FI","fi",13.4,0.225,130,1.3,1,"BU",15,"L",NA,NA,NA,"V_DW_T253",0.0669287961871217,24.8975121816093,12.4487560908046,"0.1",33.9859120855883,2.80887444236455,1.14433696791143,0.0790754917018828,15.3238681720667,0,22.0947349938855,20.8652252796314,2.80887444236456,1.14433696791142,0.0790754917018859,15.3238681720667,40.221380353676,0.0665515594712857,0.0169425629270607,0.0135949523010444,0.00553859092469128,0.000382725379837128,0.103010391003919
"113",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",1,"2_1",2,2,75,11,2,"GFI","Picea abies",1,"NB","FI","fi",7.5,0.11,130,1.3,1,"BU",15,"S",NA,NA,NA,"V_DW_T253",0.0697511629303658,25.9474326100961,12.973716305048,"0.1",24.4322926591839,2.12587078799862,0.84634676229017,0.0605713116439557,11.4707291625066,0,31.9563558924688,22.9146437481634,2.12587078799861,0.846346762290167,0.0605713116439546,11.4707291625066,37.4181617726027,0.0498173767527663,0.0186066907235086,0.0102892146139133,0.00409631832948441,0.00029316514835674,0.0831027655680294
"114",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",2,"2_1",2,2,141,22,1,"GFI","Picea abies",1,"NB","FI","fi",14.1,0.22,130,1.3,1,"BU",15,"S",NA,NA,NA,"V_DW_T253",0.150415312424259,55.9544962218243,27.9772481109122,"0.2",55.1406401647844,4.2522475907146,1.82475622170374,0.119014835512625,25.7336756102516,0,30.9134135100891,49.7584775738934,4.2522475907146,1.82475622170372,0.11901483551263,25.7336756102516,81.6881718320759,0.111761353175323,0.0404038837900014,0.0205808783390587,0.00883182011304602,0.000576031803881128,0.18215396722131
"115",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",3,"2_1",2,2,164,20.5,1,"GFI","Picea abies",1,"NB","FI","fi",16.4,0.205,130,1.3,1,"BU",15,"S",NA,NA,NA,"V_DW_T253",0.0237695788378914,8.84228332769562,4.42114166384781,"0.05",30.7412386090257,2.52925282427232,1.05053562680687,0.0725344065130989,15.5815413398815,0,301.061228965197,5.18996047010333,2.52925282427232,1.05053562680687,0.0725344065130962,15.5815413398815,24.4238246675771,0.0676706340391054,0.00421424790172391,0.012241583669478,0.00508459243374523,0.000351066527523385,0.0895621245715759
"116",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",4,"1_1",1,2,107,12.5,2,"GFI","Picea abies",1,"NB","FI","fi",10.7,0.125,130,1.3,1,"FI",1,"S",NA,NA,NA,"V_DW_T253",0.207166817941613,120.156754406136,60.0783772030678,"0.5",13.3709582800783,1.27158107308924,0.513125785467117,0.0382150261099189,8.64920473052549,0,140.03533467288,118.333832521469,1.27158107308924,0.513125785467111,0.0382150261099241,8.6492047305255,128.805959136661,0.0375634961446722,0.096087072007433,0.00615445239375191,0.00248352880166081,0.000184960726372033,0.14247351007389
"117",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",5,"2_1",2,2,95,12,2,"GFI","Picea abies",1,"NB","FI","fi",9.5,0.12,130,1.3,1,"BU",15,"S",NA,NA,NA,"V_DW_T253",0.0748651148440898,27.8498227220014,13.9249113610007,"0.1",24.1397995279985,2.17840494996476,0.827526349964024,0.0604921417259889,9.49840326957694,0,174.117254687559,24.7833992803466,2.17840494996476,0.827526349964025,0.0604921417259874,9.49840326957694,37.3482259915783,0.0412515653997726,0.0201241202156415,0.0105434799578294,0.00400522753382588,0.000292781965953779,0.0762171750730232
"118",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",6,"2_1",2,3,46,17,2,"GFI","Picea abies",1,"NB","FI","fi",4.6,0.17,130,1.3,1,"BU",15,"S",52.3170828357829,4.31368790004796,0.0761721559498155,"V_DW_T253",0.0844230096501843,31.4053595898685,15.7026797949343,"0.1",200.951197072197,15.2969873830957,0,0,0,0,31.4053595898685,29.183803877769,2.2215557120995,0,0,0,31.4053595898685,0,0.0236972487487485,0.0107523296465616,0,0,0.0344495783953101
"119",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",7,"2_1",2,3,57,12,2,"GFI","Picea abies",1,"NB","FI","fi",5.7,0.12,130,1.3,1,"BU",15,"S",52.3170828357829,4.31368790004796,0.0761721559498155,"V_DW_T253",0.158275757403881,58.8785817542436,29.4392908771218,"0.2",200.951197072197,15.2969873830957,0,0,0,0,58.8785817542436,54.7136222911253,4.16495946311834,0,0,0,58.8785817542436,0,0.0444274613003937,0.0201584038014928,0,0,0.0645858651018865
"120",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",8,"2_1",2,3,58,11,2,"GFI","Picea abies",1,"NB","FI","fi",5.8,0.11,130,1.3,1,"BU",15,"S",52.3170828357829,4.31368790004796,0.0761721559498155,"V_DW_T253",0.100152976876777,37.2569073981611,18.6284536990806,"0.2",200.951197072197,15.2969873830957,0,0,0,0,37.2569073981611,34.6214242664141,2.63548313174698,0,0,0,37.2569073981611,0,0.0281125965043283,0.0127557383576554,0,0,0.0408683348619837
"121",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",9,"2_2",2,3,34,10,3,"GFI","Picea abies",1,"NB","FI","fi",3.4,0.1,130,1.3,2,"BU",15,"S",16.5654952372076,1.60209904614095,0.0881844354928904,"V_DW_T253",0.183980825616858,56.6660942899922,28.3330471449961,"0.2",61.372697685242,4.99821821654978,0,0,0,0,56.6660942899922,52.3987205330885,4.26737375690367,0,0,0,56.6660942899922,0,0.0425477610728679,0.0206540889834137,0,0,0.0632018500562816
"122",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",10,"2_1",2,3,81,18,1,"GFI","Picea abies",1,"NB","FI","fi",8.1,0.18,130,1.3,1,"BU",15,"S",52.3170828357829,4.31368790004796,0.0761721559498155,"V_DW_T253",0.256362956016519,95.3670196381452,47.6835098190726,"0.5",200.951197072197,15.2969873830957,0,0,0,0,95.3670196381452,88.620937122619,6.74608251552624,0,0,0,95.3670196381452,0,0.0719602009435666,0.032651039375147,0,0,0.104611240318714
"123",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",11,"2_1",2,3,58,10,2,"GFI","Picea abies",1,"NB","FI","fi",5.8,0.1,130,1.3,1,"BU",15,"S",52.3170828357829,4.31368790004796,0.0761721559498155,"V_DW_T253",0.14597952507322,54.3043833272379,27.152191663619,"0.2",36.2381921785466,3.03551349055778,0,0,0,0,54.3043833272379,50.1071300918263,4.19725323541161,0,0,0,54.3043833272379,0,0.040686989634563,0.0203147056593922,0,0,0.0610016952939552
"124",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",12,"2_3",2,4,2.6,20.5,4,"GFI","Picea abies",1,"NB","FI","fi",0.26,0.205,26,0.26,3,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.00858165303236222,1.21001307756307,0.605006538781536,"0.05",0,0,0,0,0,0,1.21001307756307,1.21001307756307,0,0,0,0,1.21001307756307,0,0.000982530618981215,0,0,0,0.000982530618981215
"125",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",13,"2_2",2,4,2.7,20,3,"GFI","Picea abies",1,"NB","FI","fi",0.27,0.2,27,0.27,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.00848230016469244,2.61254845072527,1.30627422536264,"0.05",0,0,5.42852893063322,0.343521873881454,0,0,2.61254845072527,2.61254845072527,0,2.4570634126003,0.155485038124971,0,2.61254845072527,0,0.00212138934198892,0,0.0118921869169855,0.000752547584524861,0.0147661238434992
"126",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",14,"2_3",2,4,2.3,21,4,"GFI","Picea abies",1,"NB","FI","fi",0.23,0.21,23,0.23,3,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.00796629357134032,1.12324739355898,0.561623696779492,"0.05",0,0,0,0,0,0,1.12324739355898,1.12324739355898,0,0,0,0,1.12324739355898,0,0.000912076883569895,0,0,0,0.000912076883569895
"127",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",15,"2_3",2,4,2.7,29.5,4,"GFI","Picea abies",1,"NB","FI","fi",0.27,0.295,27,0.27,3,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.018454304295809,2.60205690570907,1.30102845285453,"0.05",0,0,0,0,0,0,2.60205690570907,2.60205690570907,0,0,0,0,2.60205690570907,0,0.00211287020743576,0,0,0,0.00211287020743576
"128",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",16,"2_1",2,4,2.6,24,1,"GFI","Picea abies",1,"NB","FI","fi",0.26,0.24,26,0.26,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.0117621228950402,4.37550971695495,2.18775485847747,"0.05",0,0,2.37977701876252,0.158409909904451,0,0,4.37550971695495,4.37550971695495,0,4.10243128753726,0.273078429417689,0,4.37550971695495,0,0.00355291389016742,0,0.0198557674316803,0.00132169959838161,0.0247303809202294
"129",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",17,"2_3",2,4,2.3,24,4,"GFI","Picea abies",1,"NB","FI","fi",0.23,0.24,23,0.23,3,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0104049548686894,1.4670986364852,0.733549318242602,"0.05",0,0,0,0,0,0,1.4670986364852,1.4670986364852,0,0,0,0,1.4670986364852,0,0.00119128409282599,0,0,0,0.00119128409282599
"130",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",18,"2_1",2,4,3,46,2,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.46,30,0.3,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.04985707541247,18.5468320534388,9.27341602671942,"0.05",0,0,2.37977701876252,0.158409909904451,0,0,18.5468320534388,18.5468320534388,0,17.3893121082309,1.15751994520799,0,18.5468320534388,0,0.0150600276273923,0,0.0841642706038373,0.00560239653480667,0.104826694766036
"131",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",19,"2_1",2,4,2.5,25,2,"GFI","Picea abies",1,"NB","FI","fi",0.25,0.25,25,0.25,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.0122718463030851,4.56512682474767,2.28256341237383,"0.05",0,0,2.37977701876252,0.158409909904451,0,0,4.56512682474767,4.56512682474767,0,4.28021426734573,0.284912557401936,0,4.56512682474767,0,0.00370688298169511,0,0.0207162370539533,0.00137897677782537,0.0258020968134738
"132",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",20,"2_1",2,4,2,23,2,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.23,20,0.2,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.008309512568745,3.09113867557314,1.54556933778657,"0.05",0,0,5.42852893063322,0.343521873881454,0,0,3.09113867557314,3.09113867557314,0,2.9071704836387,0.183968191934445,0,3.09113867557314,0,0.00251000460456539,0,0.0140707051408113,0.000890406048962713,0.0174711157943394
"133",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",21,"2_1",2,4,2.1,10.5,1,"GFI","Picea abies",1,"NB","FI","fi",0.21,0.105,21,0.21,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.00181839309780594,0.676442232383811,0.338221116191905,"0.05",0,0,2.37977701876252,0.158409909904451,0,0,0.676442232383811,0.676442232383811,0,0.634225029278221,0.0422172031055892,0,0.676442232383811,0,0.000549271092695654,0,0.00306964914170659,0.000204331263031052,0.0038232514974333
"134",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",22,"2_2",2,4,2.2,15,3,"GFI","Picea abies",1,"NB","FI","fi",0.22,0.15,22,0.22,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.00388772090881737,1.19741803991575,0.598709019957875,"0.05",0,0,2.37977701876252,0.158409909904451,0,0,1.19741803991575,1.19741803991575,0,1.12268639518199,0.0747316447337618,0,1.19741803991575,0,0.000972303448411589,0,0.00543380215268082,0.000361701160511407,0.00676780676160382
"135",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",23,"2_3",2,4,2,26.5,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.265,20,0.2,3,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0110309172049172,1.55535932589332,0.77767966294666,"0.05",0,0,0,0,0,0,1.55535932589332,1.55535932589332,0,0,0,0,1.55535932589332,0,0.00126295177262538,0,0,0,0.00126295177262538
"136",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",24,"2_4",2,4,2.9,27.5,5,"GFI","Picea abies",1,"NB","FI","fi",0.29,0.275,29,0.29,4,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0172247634710103,2.11864590693427,1.05932295346713,"0.05",0,0,0,0,0,0,2.11864590693427,2.11864590693427,0,0,0,0,2.11864590693427,0,0.00172034047643062,0,0,0,0.00172034047643062
"137",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",25,"2_3",2,4,2.3,20,4,"GFI","Picea abies",1,"NB","FI","fi",0.23,0.2,23,0.23,3,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.00722566310325652,1.01881849755917,0.509409248779585,"0.05",0,0,0,0,0,0,1.01881849755917,1.01881849755917,0,0,0,0,1.01881849755917,0,0.000827280620018046,0,0,0,0.000827280620018046
"138",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",26,"2_2",2,4,2,14,3,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.14,20,0.2,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.003078760800518,0.948258326559543,0.474129163279772,"0.05",0,0,2.37977701876252,0.158409909904451,0,0,0.948258326559543,0.948258326559543,0,0.88907690285119,0.0591814237083528,0,0.948258326559543,0,0.000769985761166349,0,0.00430313220979976,0.000286438090748427,0.00535955606171454
"139",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",27,"2_2",2,4,2.3,20.5,3,"GFI","Picea abies",1,"NB","FI","fi",0.23,0.205,23,0.23,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.00759146229785888,2.33817038774054,1.16908519387027,"0.05",0,0,5.42852893063322,0.343521873881454,0,0,2.33817038774054,2.33817038774054,0,2.19901487780938,0.139155509931152,0,2.33817038774054,0,0.00189859435484532,0,0.0106432320085974,0.000673512668066776,0.0132153390315095
"140",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",28,"2_2",2,4,2.3,24.5,3,"GFI","Picea abies",1,"NB","FI","fi",0.23,0.245,23,0.23,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.0108430106943243,3.33964729385189,1.66982364692595,"0.05",0,0,5.42852893063322,0.343521873881454,0,0,3.33964729385189,3.33964729385189,0,3.14088918597283,0.198758107879057,0,3.33964729385189,0,0.00271179360260773,0,0.0152019036601085,0.000961989242134638,0.0188756865048509
"141",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",29,"2_3",2,4,3.3,42,4,"GFI","Picea abies",1,"NB","FI","fi",0.33,0.42,33,0.33,3,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0457195978876923,6.44646330216461,3.2232316510823,"0.05",0,0,0,0,0,0,6.44646330216461,6.44646330216461,0,0,0,0,6.44646330216461,0,0.00523452820135766,0,0,0,0.00523452820135766
"142",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",30,"2_4",2,4,2.2,37,5,"GFI","Picea abies",1,"NB","FI","fi",0.22,0.37,22,0.22,4,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0236546218852043,2.90951849188013,1.45475924594007,"0.05",0,0,0,0,0,0,2.90951849188013,2.90951849188013,0,0,0,0,2.90951849188013,0,0.00236252901540667,0,0,0,0.00236252901540667
"143",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",31,"2_1",2,4,2,22,2,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.22,20,0.2,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.0076026542216873,2.82818737046768,1.41409368523384,"0.05",0,0,2.49357506656356,0.225398709304084,0,0,2.82818737046768,2.82818737046768,0,2.59373502354495,0.23445234692273,0,2.82818737046768,0,0.00229648814481975,0,0.0125536775139575,0.00113474935910601,0.0159849150178833
"144",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",32,"2_2",2,4,2,24,3,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.24,20,0.2,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.0090477868423386,2.78671834744029,1.39335917372014,"0.05",0,0,1.73414340868705,0.156700975742523,0,0,2.78671834744029,2.78671834744029,0,2.55577312119142,0.230945226248866,0,2.78671834744029,0,0.00226281529812152,0,0.0123699419065665,0.00111777489504451,0.0157505320997325
"145",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",33,"2_2",2,4,2,20,3,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.2,20,0.2,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.00628318530717959,1.93522107461131,0.967610537305656,"0.05",0,0,0.685040194987803,0.0614710005351971,0,0,1.93522107461131,1.93522107461131,0,1.77586649771202,0.159354576899298,0,1.93522107461131,0,0.00157139951258439,0,0.00859519384892615,0.000771276152192602,0.0109378695137031
"146",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",34,"2_4",2,4,2,21.5,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.215,20,0.2,4,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.00726100602060941,0.893103740534957,0.446551870267479,"0.05",0,0,0,0,0,0,0.893103740534957,0.893103740534957,0,0,0,0,0.893103740534957,0,0.000725200237314385,0,0,0,0.000725200237314385
"147",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",35,"2_3",2,4,2.2,23,4,"GFI","Picea abies",1,"NB","FI","fi",0.22,0.23,22,0.22,3,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0091404638256195,1.28880539941235,0.644402699706175,"0.05",0,0,0,0,0,0,1.28880539941235,1.28880539941235,0,0,0,0,1.28880539941235,0,0.00104650998432283,0,0,0,0.00104650998432283
"148",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",36,"2_4",2,4,2,28,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.28,20,0.2,4,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.012315043202072,1.51475031385485,0.757375156927427,"0.05",0,0,0,0,0,0,1.51475031385485,1.51475031385485,0,0,0,0,1.51475031385485,0,0.00122997725485014,0,0,0,0.00122997725485014
"149",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",37,"2_4",2,4,2.1,35,5,"GFI","Picea abies",1,"NB","FI","fi",0.21,0.35,21,0.21,4,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0202043677533994,2.48513723366812,1.24256861683406,"0.05",0,0,0,0,0,0,2.48513723366812,2.48513723366812,0,0,0,0,2.48513723366812,0,0.00201793143373851,0,0,0,0.00201793143373851
"150",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",38,"2_4",2,4,2.9,33.5,5,"GFI","Picea abies",1,"NB","FI","fi",0.29,0.335,29,0.29,4,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0255609795773108,3.14400048800923,1.57200024400461,"0.05",0,0,0,0,0,0,3.14400048800923,3.14400048800923,0,0,0,0,3.14400048800923,0,0.00255292839626349,0,0,0,0.00255292839626349
"151",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",39,"2_1",2,4,2.6,23,2,"GFI","Picea abies",1,"NB","FI","fi",0.26,0.23,26,0.26,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.0108023663393685,4.01848027824508,2.00924013912254,"0.05",0,0,0.685040194987803,0.0614710005351971,0,0,4.01848027824508,4.01848027824508,0,3.68758101669868,0.330899261546402,0,4.01848027824508,0,0.00326300598593501,0,0.0178478921208216,0.00160155242588459,0.0227124505326412
"152",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",40,"2_2",2,4,2.3,25.5,3,"GFI","Picea abies",1,"NB","FI","fi",0.23,0.255,23,0.23,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.0117462185822314,3.61783532332727,1.80891766166363,"0.05",0,0,2.72317800573135,0.245048027200913,0,0,3.61783532332727,3.61783532332727,0,3.31915746022554,0.298677863101728,0,3.61783532332727,0,0.00293768228254174,0,0.0160647221074916,0.00144560085741236,0.0204480052474457
"153",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",41,"2_2",2,4,2.2,23,3,"GFI","Picea abies",1,"NB","FI","fi",0.22,0.23,22,0.22,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.0091404638256195,2.81526285829081,1.4076314291454,"0.05",0,0,6.76084770261718,0.413712070612605,0,0,2.81526285829081,2.81526285829081,0,2.65292422522678,0.162338633064023,0,2.81526285829081,0,0.00228599344093214,0,0.0128401532500976,0.000785718984029872,0.0159118656750596
"154",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",42,"2_2",2,4,2,21,3,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.21,20,0.2,2,"BU",15,"S",2.87427613954435,0.191326254819662,0.0624106554624983,"V_DW_T1463",0.00692721180116549,2.13358123475897,1.06679061737949,"0.05",0,0,6.76084770261718,0.413712070612605,0,0,2.13358123475897,2.13358123475897,0,2.01055092511602,0.123030309642953,0,2.13358123475897,0,0.00173246796262429,0,0.00973106647756153,0.00059546669867189,0.0120590011388577
"155",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",43,"2_4",2,4,2.4,26,5,"GFI","Picea abies",1,"NB","FI","fi",0.24,0.26,24,0.24,4,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0127422998029602,1.5673028757641,0.783651437882052,"0.05",0,0,0,0,0,0,1.5673028757641,1.5673028757641,0,0,0,0,1.5673028757641,0,0.00127264993512045,0,0,0,0.00127264993512045
"156",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",44,"2_1",2,4,2,19,2,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.19,20,0.2,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.00567057473972958,2.1094538031794,1.0547269015897,"0.05",0,0,9.88950754968994,0.595520234766539,0,0,2.1094538031794,2.1094538031794,0,1.98964273067458,0.11981107250482,0,2.1094538031794,0,0.00171287648818168,0,0.00962987081646498,0.000579885590923328,0.01192263289557
"157",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",45,"2_4",2,4,2.7,32,5,"GFI","Picea abies",1,"NB","FI","fi",0.27,0.32,27,0.27,4,"BU",15,"S",NA,NA,NA,"V_DW_T1463",0.0217146884216127,2.67090667585836,1.33545333792918,"0.05",0,0,0,0,0,0,2.67090667585836,2.67090667585836,0,0,0,0,2.67090667585836,0,0.00216877622079699,0,0,0,0.00216877622079699
"158",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",46,"2_1",2,4,3.2,25.5,1,"GFI","Picea abies",1,"NB","FI","fi",0.32,0.255,32,0.32,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.0163425649839741,6.07943417403837,3.03971708701918,"0.05",0,0,9.88950754968994,0.595520234766539,0,0,6.07943417403837,6.07943417403837,0,5.73413932685273,0.345294847185636,0,6.07943417403837,0,0.00493650054931915,0,0.0277532343419672,0.00167122706037848,0.0343609619516648
"159",34010,"Gr. Eisenstraßenmoor/Johanngeorgenstadt","SN","14.10.2021","2",47,"2_1",2,4,3.6,32.5,1,"GFI","Picea abies",1,"NB","FI","fi",0.36,0.325,36,0.36,1,"BU",15,"S",5.42852893063322,0.343521873881454,0.0595147003232828,"V_DW_T1463",0.029864765163188,11.1096926407059,5.55484632035296,"0.05",0,0,9.88950754968994,0.595520234766539,0,0,11.1096926407059,11.1096926407059,0,10.478693190291,0.630999450414928,0,11.1096926407059,0,0.00902107042425321,0,0.0507168750410084,0.00305403734000825,0.0627919828052699
