bund_nr,datum,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
140175,2006-07-05,z,32,ks,0.01,-9.0,193.016.027,,
140175,2006-07-05,z,33,ks,0.02,-9.0,193.026.001,,
140175,2006-07-05,z,34,ks,0.05,-9.0,193.074.005,,
140175,2006-07-05,z,35,ks,0.2,-9.0,193.102.001,,
140175,2006-07-05,z,36,ks,0.01,-9.0,199.012.124,,
140175,2006-07-05,z,37,ks,25.0,-9.0,082.001.006,,
140175,2006-07-05,z,38,ks,10.0,-9.0,083.001.037,,
140175,2006-07-05,z,39,ks,0.02,-9.0,095.001.005,,
140175,2006-07-05,z,40,ks,0.01,-9.0,109.001.053,,
140175,2006-07-05,z,41,ks,0.05,-9.0,123.005.001,,
140175,2006-07-05,z,42,ks,1.0,-9.0,123.005.008,,
140175,2006-07-05,z,43,ks,0.01,-9.0,123.005.026,,
140175,2006-07-05,z,44,ks,0.1,-9.0,129.013.001,,
140175,2006-07-05,z,45,ks,0.05,-9.0,129.080.002,,
140175,2006-07-05,z,46,ks,0.02,-9.0,132.018.006,,
140175,2006-07-05,z,47,ks,0.1,-9.0,144.005.077,,
140175,2006-07-05,z,48,ks,0.5,-9.0,144.005.132,,
140175,2006-07-05,z,49,ks,0.1,-9.0,151.010.999,,
140175,2006-07-05,z,50,ks,0.2,-9.0,151.011.007,,
140175,2006-07-05,z,51,ms,0.2,-9.0,385.001.004,,
140175,2006-07-05,z,52,ms,0.1,-9.0,383.003.004,,
140175,2006-07-05,z,53,ms,0.01,-9.0,334.008.004,,
140175,2006-07-05,z,54,ss,0.01,-9.0,080.009.007,,
140175,2006-07-05,z,55,ss,0.1,-9.0,035.003.001,,
140175,2006-07-05,z,56,ss,0.9,-9.0,164.001.003,,
140187,2006-07-13,z,1,b1,5.0,-9.0,036.001.001,,
140187,2008-07-18,z,2,b1,5.0,-9.0,036.001.001,,
140187,2008-07-18,z,3,b1,55.0,-9.0,026.004.001,,
140187,2006-07-13,z,4,b1,20.0,-9.0,026.004.001,,
140187,2006-07-13,z,5,b1,10.0,-9.0,034.001.001,,
140187,2008-07-18,z,6,b1,5.0,-9.0,034.001.001,,
140187,2008-07-18,z,7,b2,0.5,-9.0,080.028.002,,
140187,2006-07-13,z,8,b2,1.0,-9.0,026.004.001,,
140187,2008-07-18,z,9,b2,3.0,-9.0,036.001.001,,
140187,2008-07-18,z,10,b2,1.0,-9.0,026.004.001,,
140187,2008-07-18,z,11,b2,1.0,-9.0,095.001.005,,
140187,2006-07-13,z,12,b2,2.0,-9.0,036.001.001,,
140187,2006-07-13,z,13,ks,0.1,-9.0,123.005.001,,
140187,2006-07-13,z,14,ks,8.0,-9.0,015.001.001,,
140187,2008-07-18,z,15,ks,0.5,-9.0,169.181.065,,
140187,2008-07-18,z,16,ks,0.5,-9.0,169.172.001,,
140187,2008-07-18,z,17,ks,1.0,-9.0,169.171.001,,
140187,2008-07-18,z,18,ks,0.5,-9.0,169.096.071,,
140187,2008-07-18,z,19,ks,1.0,-9.0,132.018.006,,
140187,2008-07-18,z,20,ks,0.5,-9.0,103.004.001,,
140187,2008-07-18,z,21,ks,0.5,-9.0,095.001.005,,
140187,2008-07-18,z,22,ks,1.0,-9.0,082.001.006,,
140187,2008-07-18,z,23,ks,0.5,-9.0,080.028.002,,
140187,2008-07-18,z,24,ks,15.0,-9.0,080.009.076,,
140187,2008-07-18,z,25,ks,0.5,-9.0,080.009.007,,
140187,2008-07-18,z,26,ks,0.1,-9.0,036.004.001,,
140187,2008-07-18,z,27,ks,2.0,-9.0,036.001.001,,
140187,2008-07-18,z,28,ks,0.5,-9.0,026.004.001,,
140187,2008-07-18,z,29,ks,1.0,-9.0,019.003.009,,
140187,2008-07-18,z,30,ks,15.0,-9.0,015.001.001,,
140187,2006-07-13,z,31,ks,0.1,-9.0,169.181.065,,
140187,2006-07-13,z,32,ks,0.01,-9.0,169.173.030,,
140187,2006-07-13,z,33,ks,0.01,-9.0,169.172.001,,
140187,2006-07-13,z,34,ks,0.2,-9.0,169.171.001,,
140187,2006-07-13,z,35,ks,1.0,-9.0,169.096.071,,
140187,2006-07-13,z,36,ks,0.1,-9.0,164.001.003,,
140187,2006-07-13,z,37,ks,10.0,-9.0,183.043.001,,
140187,2006-07-13,z,38,ks,1.0,-9.0,132.018.006,,
140187,2006-07-13,z,39,ks,0.1,-9.0,103.004.001,,
140187,2006-07-13,z,40,ks,0.05,-9.0,095.001.005,,
140187,2006-07-13,z,41,ks,0.5,-9.0,082.001.006,,
140187,2006-07-13,z,42,ks,0.02,-9.0,080.028.002,,
140187,2006-07-13,z,43,ks,5.0,-9.0,080.009.076,,
140187,2006-07-13,z,44,ks,1.0,-9.0,080.009.007,,
140187,2006-07-13,z,45,ks,0.2,-9.0,040.001.006,,
140187,2006-07-13,z,46,ks,0.01,-9.0,036.004.011,,
140187,2006-07-13,z,47,ks,3.0,-9.0,036.001.001,,
140187,2006-07-13,z,48,ks,0.01,-9.0,026.004.001,,
140187,2006-07-13,z,49,ks,0.2,-9.0,019.003.017,,
140187,2006-07-13,z,50,ks,1.0,-9.0,019.003.009,,
140187,2006-07-13,z,51,ks,0.2,-9.0,189.002.001,,
140187,2006-07-13,z,52,ks,0.3,-9.0,189.002.029,,
140187,2006-07-13,z,53,ks,0.2,-9.0,193.016.027,,
140187,2006-07-13,z,54,ks,20.0,-9.0,193.074.005,,
140187,2006-07-13,z,55,ks,0.1,-9.0,193.083.004,,
140187,2006-07-13,z,56,ks,0.1,-9.0,193.087.022,,
140187,2006-07-13,z,57,ks,0.2,-9.0,193.091.011,,
140187,2006-07-13,z,58,ks,0.1,-9.0,199.012.103,,
140187,2008-07-18,z,59,ks,15.0,-9.0,183.043.001,,
140187,2008-07-18,z,60,ks,0.5,-9.0,189.002.022,,
140187,2008-07-18,z,61,ks,0.5,-9.0,189.002.029,,
140187,2008-07-18,z,62,ks,15.0,-9.0,193.074.005,,
140187,2008-07-18,z,63,ks,1.0,-9.0,193.083.004,,
140187,2008-07-18,z,64,ks,0.5,-9.0,193.087.019,,
140187,2008-07-18,z,65,ks,0.5,-9.0,193.091.011,,
140187,2008-07-18,z,66,ks,0.5,-9.0,199.012.124,,
140187,2006-07-13,z,67,ms,0.01,-9.0,383.003.004,,
140187,2008-07-18,z,68,ms,0.5,-9.0,385.005.002,,
140187,2008-07-18,z,69,ms,0.5,-9.0,385.001.004,,
140187,2008-07-18,z,70,ms,0.5,-9.0,383.004.001,,
140187,2008-07-18,z,71,ms,0.5,-9.0,383.003.003,,
140187,2008-07-18,z,72,ms,0.5,-9.0,348.005.004,,
140187,2008-07-18,z,73,ms,0.5,-9.0,334.008.004,,
140187,2008-07-18,z,74,ms,0.5,-9.0,317.009.021,,
140187,2006-07-13,z,75,ms,0.1,-9.0,315.001.019,,
140187,2006-07-13,z,76,ms,0.01,-9.0,317.009.021,,
140187,2006-07-13,z,77,ms,0.01,-9.0,334.008.004,,
140187,2006-07-13,z,78,ms,0.02,-9.0,334.011.017,,
140187,2006-07-13,z,79,ss,1.0,-9.0,103.004.001,,
140187,2006-07-13,z,80,ss,0.1,-9.0,026.004.001,,
140187,2006-07-13,z,81,ss,2.0,-9.0,036.001.001,,
140187,2006-07-13,z,82,ss,2.0,-9.0,080.028.002,,
140187,2006-07-13,z,83,ss,0.1,-9.0,164.001.003,,
140187,2008-07-18,z,84,ss,0.5,-9.0,026.004.001,,
140187,2008-07-18,z,85,ss,10.0,-9.0,036.001.001,,
140187,2008-07-18,z,86,ss,1.0,-9.0,080.009.007,,
140187,2008-07-18,z,87,ss,1.0,-9.0,080.009.076,,
140187,2008-07-18,z,88,ss,3.0,-9.0,080.028.002,,
140187,2008-07-18,z,89,ss,1.0,-9.0,095.001.005,,
140187,2008-07-18,z,90,ss,0.5,-9.0,103.004.001,,
140187,2008-07-18,z,91,ss,0.5,-9.0,164.001.003,,
140234,2006-07-11,z,1,b1,43.0,-9.0,026.004.001,,
140234,2006-07-11,z,2,b1,2.0,-9.0,026.007.007,,
140234,2006-07-11,z,3,b1,5.0,-9.0,034.001.001,,
140234,2008-07-18,z,4,b1,3.0,-9.0,026.007.007,,
140234,2008-07-18,z,5,b1,3.0,-9.0,034.001.001,,
140234,2008-07-18,z,6,b1,65.0,-9.0,026.004.001,,
140234,2006-07-11,z,7,b2,2.0,-9.0,026.004.001,,
140234,2008-07-18,z,8,b2,5.0,-9.0,026.004.001,,
140234,2008-07-18,z,9,ks,0.5,-9.0,031.001.041,,
140234,2008-07-18,z,10,ks,0.5,-9.0,026.004.001,,
140234,2008-07-18,z,11,ks,0.5,-9.0,193.016.001,,
140234,2008-07-18,z,12,ks,2.0,-9.0,154.027.024,,
140234,2008-07-18,z,13,ks,0.5,-9.0,144.005.118,,
140234,2008-07-18,z,14,ks,0.5,-9.0,036.004.014,,
140234,2006-07-11,z,15,ks,0.01,-9.0,019.003.017,,
140234,2006-07-11,z,16,ks,0.2,-9.0,026.004.001,,
140234,2006-07-11,z,17,ks,0.01,-9.0,036.004.001,,
140234,2006-07-11,z,18,ks,0.01,-9.0,036.004.011,,
140234,2006-07-11,z,19,ks,0.5,-9.0,080.028.002,,
140234,2006-07-11,z,20,ks,0.1,-9.0,103.004.001,,
140234,2006-07-11,z,21,ks,0.2,-9.0,132.018.004,,
140234,2006-07-11,z,22,ks,12.0,-9.0,132.018.006,,
140234,2006-07-11,z,23,ks,0.05,-9.0,154.027.021,,
140234,2006-07-11,z,24,ks,12.0,-9.0,193.074.005,,
140234,2008-07-18,z,25,ks,0.5,-9.0,193.082.001,,
140234,2008-07-18,z,26,ks,0.1,-9.0,019.003.017,,
140234,2008-07-18,z,27,ks,15.0,-9.0,193.074.005,,
140234,2008-07-18,z,28,ks,0.5,-9.0,132.003.001,,
140234,2008-07-18,z,29,ks,0.5,-9.0,123.005.008,,
140234,2008-07-18,z,30,ks,0.5,-9.0,103.004.001,,
140234,2008-07-18,z,31,ks,0.1,-9.0,095.001.005,,
140234,2008-07-18,z,32,ks,1.0,-9.0,080.028.002,,
140234,2008-07-18,z,33,ks,0.5,-9.0,080.009.076,,
140234,2008-07-18,z,34,ks,0.5,-9.0,068.040.030,,
140234,2008-07-18,z,35,ks,0.1,-9.0,080.009.007,,
140234,2008-07-18,z,36,ks,0.5,-9.0,057.006.007,,
140234,2008-07-18,z,37,ks,0.5,-9.0,057.006.003,,
140234,2008-07-18,z,38,ks,0.5,-9.0,132.018.004,,
140234,2008-07-18,z,39,ks,20.0,-9.0,132.018.006,,
140234,2008-07-18,z,40,ks,0.1,-9.0,036.004.001,,
140234,2008-07-18,z,41,ks,0.1,-9.0,036.001.001,,
140234,2008-07-18,z,42,ks,0.5,-9.0,031.002.004,,
140234,2008-07-18,z,43,ms,0.5,-9.0,334.004.006,,
140234,2006-07-11,z,44,ms,0.1,-9.0,317.007.002,,
140234,2006-07-11,z,45,ms,17.0,-9.0,334.011.017,,
140234,2006-07-11,z,46,ms,0.5,-9.0,357.008.001,,
140234,2006-07-11,z,47,ms,2.0,-9.0,383.003.004,,
140234,2006-07-11,z,48,ms,0.1,-9.0,385.005.002,,
140234,2008-07-18,z,49,ms,0.5,-9.0,315.001.019,,
140234,2008-07-18,z,50,ms,30.0,-9.0,334.011.017,,
140234,2008-07-18,z,51,ms,15.0,-9.0,357.005.009,,
140234,2008-07-18,z,52,ms,5.0,-9.0,357.008.001,,
140234,2008-07-18,z,53,ms,1.0,-9.0,357.011.002,,
140234,2008-07-18,z,54,ms,15.0,-9.0,383.003.012,,
140234,2008-07-18,z,55,ms,1.0,-9.0,385.005.002,,
140234,2006-07-11,z,56,ss,0.1,-9.0,080.028.002,,
140234,2008-07-18,z,57,ss,0.5,-9.0,080.028.002,,
140252,2006-07-11,z,1,b1,50.0,-9.0,026.004.001,,
140252,2006-07-11,z,2,ks,0.01,-9.0,193.091.003,,
140252,2006-07-11,z,3,ks,0.2,-9.0,193.074.005,,
140252,2006-07-11,z,4,ks,0.2,-9.0,164.001.003,,
140252,2006-07-11,z,5,ks,0.1,-9.0,132.018.006,,
140252,2006-07-11,z,6,ks,0.001,-9.0,036.004.014,,
140252,2006-07-11,z,7,ks,0.01,-9.0,036.004.001,,
140252,2006-07-11,z,8,ks,18.0,-9.0,026.004.001,,
140252,2006-07-11,z,9,ks,0.01,-9.0,095.001.005,,
140252,2006-07-11,z,10,ks,0.1,-9.0,019.003.009,,
140252,2006-07-11,z,11,ks,0.3,-9.0,019.003.017,,
140252,2006-07-11,z,12,ms,0.2,-9.0,334.011.017,,
140252,2006-07-11,z,13,ms,0.1,-9.0,357.005.009,,
140252,2006-07-11,z,14,ms,0.2,-9.0,385.005.002,,
140252,2006-07-11,z,15,ms,0.01,-9.0,334.008.004,,
140252,2006-07-11,z,16,ms,0.5,-9.0,357.005.003,,
140252,2006-07-11,z,17,ss,0.01,-9.0,036.004.001,,
140252,2006-07-11,z,18,ss,0.9,-9.0,026.004.001,,
140252,2006-07-11,z,19,ss,0.1,-9.0,080.028.002,,
140254,2006-06-16,z,1,b1,5.0,-9.0,031.002.009,,
140254,2006-06-16,z,2,b2,2.0,-9.0,095.001.005,,
140254,2006-06-16,z,3,b2,1.0,-9.0,035.001.001,,
140254,2006-06-16,z,4,b2,5.0,-9.0,105.001.005,,
140254,2006-06-16,z,5,b2,2.0,-9.0,080.035.018,,
140254,2006-06-16,z,6,ks,0.1,-9.0,109.001.054,,
140254,2006-06-16,z,7,ks,0.2,-9.0,019.003.001,,
140254,2006-06-16,z,8,ks,0.01,-9.0,019.003.009,,
140254,2006-06-16,z,9,ks,0.01,-9.0,035.001.001,,
140254,2006-06-16,z,10,ks,0.2,-9.0,036.001.001,,
140254,2006-06-16,z,11,ks,0.001,-9.0,036.004.001,,
140254,2006-06-16,z,12,ks,0.001,-9.0,036.004.011,,
140254,2006-06-16,z,13,ks,5.0,-9.0,040.001.006,,
140254,2006-06-16,z,14,ks,0.001,-9.0,057.002.002,,
140254,2006-06-16,z,15,ks,0.01,-9.0,057.006.003,,
140254,2006-06-16,z,16,ks,0.01,-9.0,061.019.008,,
140254,2006-06-16,z,17,ks,0.2,-9.0,080.009.007,,
140254,2006-06-16,z,18,ks,0.01,-9.0,080.017.009,,
140254,2006-06-16,z,19,ks,5.0,-9.0,080.035.017,,
140254,2006-06-16,z,20,ks,0.01,-9.0,095.001.005,,
140254,2006-06-16,z,21,ks,0.02,-9.0,098.001.003,,
140254,2006-06-16,z,22,ks,0.01,-9.0,103.003.008,,
140254,2006-06-16,z,23,ks,0.1,-9.0,123.005.008,,
140254,2006-06-16,z,24,ks,0.1,-9.0,129.012.007,,
140254,2006-06-16,z,25,ks,5.0,-9.0,129.013.001,,
140254,2006-06-16,z,26,ks,0.2,-9.0,129.108.008,,
140254,2006-06-16,z,27,ks,10.0,-9.0,144.005.132,,
140254,2006-06-16,z,28,ks,0.01,-9.0,151.028.001,,
140254,2006-06-16,z,29,ks,3.0,-9.0,154.021.030,,
140254,2006-06-16,z,30,ks,2.0,-9.0,169.003.003,,
140254,2006-06-16,z,31,ks,0.5,-9.0,169.118.999,,
140254,2006-06-16,z,32,ks,0.01,-9.0,183.048.013,,
140254,2006-06-16,z,33,ks,0.001,-9.0,193.004.008,,
140254,2006-06-16,z,34,ks,10.0,-9.0,193.016.008,,
140254,2006-06-16,z,35,ks,0.1,-9.0,193.044.003,,
140254,2006-06-16,z,36,ks,2.0,-9.0,193.064.001,,
140254,2006-06-16,z,37,ks,0.01,-9.0,193.083.004,,
140254,2006-06-16,z,38,ks,0.2,-9.0,193.087.001,,
140254,2006-06-16,z,39,ms,0.1,-9.0,317.009.021,,
140254,2006-06-16,z,40,ms,0.01,-9.0,385.001.004,,
140254,2006-06-16,z,41,ms,5.0,-9.0,315.001.019,,
140254,2006-06-16,z,42,ms,2.0,-9.0,315.001.021,,
140254,2006-06-16,z,43,ms,2.0,-9.0,315.001.025,,
140254,2006-06-16,z,44,ss,0.5,-9.0,036.001.001,,
140254,2006-06-16,z,45,ss,0.05,-9.0,139.004.002,,
140254,2006-06-16,z,46,ss,20.0,-9.0,105.001.005,,
140254,2006-06-16,z,47,ss,1.0,-9.0,105.001.003,,
140254,2006-06-16,z,48,ss,2.0,-9.0,095.001.005,,
140254,2006-06-16,z,49,ss,30.0,-9.0,080.035.017,,
140254,2006-06-16,z,50,ss,0.1,-9.0,080.009.007,,
140254,2006-06-16,z,51,ss,0.1,-9.0,036.004.011,,
140254,2006-06-16,z,52,ss,0.5,-9.0,026.002.001,,
140254,2006-06-16,z,53,ss,0.01,-9.0,031.002.009,,
140254,2006-06-16,z,54,ss,3.0,-9.0,035.001.001,,
140315,2006-07-11,z,1,b1,10.0,-9.0,034.001.001,,
140315,2006-07-11,z,2,b1,30.0,-9.0,026.004.001,,
140315,2006-07-11,z,3,b2,5.0,-9.0,080.028.002,,
140315,2006-07-11,z,4,b2,10.0,-9.0,034.001.001,,
140315,2006-07-11,z,5,b2,10.0,-9.0,026.004.001,,
140315,2006-07-11,z,6,ks,0.1,-9.0,169.172.001,,
140315,2006-07-11,z,7,ks,0.01,-9.0,199.012.124,,
140315,2006-07-11,z,8,ks,0.01,-9.0,193.091.003,,
140315,2006-07-11,z,9,ks,5.0,-9.0,193.074.005,,
140315,2006-07-11,z,10,ks,0.01,-9.0,193.016.027,,
140315,2006-07-11,z,11,ks,0.02,-9.0,189.002.029,,
140315,2006-07-11,z,12,ks,0.01,-9.0,080.028.002,,
140315,2006-07-11,z,13,ks,0.01,-9.0,082.001.006,,
140315,2006-07-11,z,14,ks,0.01,-9.0,098.001.003,,
140315,2006-07-11,z,15,ks,0.01,-9.0,103.004.001,,
140315,2006-07-11,z,16,ks,0.2,-9.0,110.001.999,,
140315,2006-07-11,z,17,ks,20.0,-9.0,132.018.006,,
140315,2006-07-11,z,18,ks,0.1,-9.0,144.005.002,,
140315,2006-07-11,z,19,ks,0.01,-9.0,144.005.118,,
140315,2006-07-11,z,20,ks,0.2,-9.0,154.021.027,,
140315,2006-07-11,z,21,ks,0.01,-9.0,154.027.021,,
140315,2006-07-11,z,22,ks,0.1,-9.0,169.096.071,,
140315,2006-07-11,z,23,ks,0.01,-9.0,169.181.065,,
140315,2006-07-11,z,24,ks,0.05,-9.0,019.003.017,,
140315,2006-07-11,z,25,ks,0.001,-9.0,026.004.001,,
140315,2006-07-11,z,26,ks,0.01,-9.0,036.004.001,,
140315,2006-07-11,z,27,ks,0.01,-9.0,036.004.011,,
140315,2006-07-11,z,28,ks,0.01,-9.0,057.006.003,,
140315,2006-07-11,z,29,ks,3.0,-9.0,080.009.076,,
140315,2006-07-11,z,30,ms,0.3,-9.0,315.001.019,,
140315,2006-07-11,z,31,ms,0.01,-9.0,317.009.021,,
140315,2006-07-11,z,32,ms,0.1,-9.0,334.008.004,,
140315,2006-07-11,z,33,ms,0.2,-9.0,357.005.003,,
140315,2006-07-11,z,34,ms,0.1,-9.0,357.008.001,,
140315,2006-07-11,z,35,ms,0.01,-9.0,374.003.004,,
140315,2006-07-11,z,36,ms,0.5,-9.0,374.004.001,,
140315,2006-07-11,z,37,ms,0.1,-9.0,374.004.003,,
140315,2006-07-11,z,38,ms,0.4,-9.0,383.003.004,,
140315,2006-07-11,z,39,ms,0.1,-9.0,385.005.002,,
140315,2006-07-11,z,40,ss,1.0,-9.0,026.004.001,,
140315,2006-07-11,z,41,ss,0.5,-9.0,103.004.001,,
140316,2006-06-16,z,1,b1,2.0,-9.0,105.001.005,,
140316,2006-06-16,z,2,b1,4.0,-9.0,036.004.001,,
140316,2006-06-16,z,3,b1,45.0,-9.0,036.004.011,,
140316,2006-06-16,z,4,b2,2.0,-9.0,105.001.005,,
140316,2006-06-16,z,5,b2,4.0,-9.0,036.004.011,,
140316,2006-06-16,z,6,b2,4.0,-9.0,035.001.001,,
140316,2006-06-16,z,7,ks,2.0,-9.0,129.026.001,,
140316,2006-06-16,z,8,ks,80.0,-9.0,098.001.003,,
140316,2006-06-16,z,9,ks,1.0,-9.0,080.009.076,,
140316,2006-06-16,z,10,ks,0.01,-9.0,080.017.009,,
140316,2006-06-16,z,11,ks,0.01,-9.0,083.001.037,,
140316,2006-06-16,z,12,ks,2.0,-9.0,144.005.132,,
140316,2006-06-16,z,13,ks,0.02,-9.0,193.016.008,,
140316,2006-06-16,z,14,ks,10.0,-9.0,040.001.006,,
140316,2006-06-16,z,15,ms,0.1,-9.0,315.001.019,,
140316,2006-06-16,z,16,ms,0.1,-9.0,385.001.004,,
140316,2006-06-16,z,17,ss,20.0,-9.0,164.001.002,,
140316,2006-06-16,z,18,ss,0.1,-9.0,080.009.076,,
