ToTraktId;ToEckId;K2_RW;K2_HW;K3_RW;K3_HW;RW_MED;HW_MED;LAT_MED;LON_MED;LAT_MEAN;LON_MEAN;AnzahlMessungen;HDOP;MaxHDOP;NumSat;MinNumSat;RTCMAlter;Hilfspunkt;UTCStartzeit;UTCStopzeit;STDDEV
60116;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;117;0,9692308;1,1;9,299146;8;46,92308;FALSCH;12150000;12164700;0,026306172
60117;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;102;2,978431;10,7;5,215686;4;456,4706;FALSCH;14280800;14301900;1,736604223
60118;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;1,918447;2;5,543689;5;47,47573;FALSCH;12570200;12584900;0,027177881
60119;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;109;3,247706;11,3;4,880734;4;51,30275;FALSCH;11402700;11422900;0,845857324
60120;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;144;1,596528;1,8;4,701389;4;1131,875;FALSCH;7471300;7494000;0,198933799
60121;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;99;3,317172;11,5;5,343434;4;43,0303;FALSCH;12203400;12222200;9,667982944
60122;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;230;3,232609;87,9;4,908696;4;128,5174;FALSCH;12483200;12522600;1,183433949
60123;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;102;3,177451;6,6;5,156863;4;184,4118;FALSCH;13284500;13303600;1,666968713
60124;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;104;1,616346;2,1;7,125;6;40,67308;FALSCH;14410400;14425000;0,191711285
60125;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;204;3,57451;14,4;6,284314;5;217,5147;FALSCH;12412600;12445300;3,784289054
60126;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;141;1,798582;2,7;6,510638;5;40,78014;FALSCH;12100300;12115000;0,110978436
60127;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;107;1,340187;1,6;7,299066;6;117,8505;FALSCH;9384100;9403200;0,079811748
60128;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;3,781554;8,1;5,194175;4;47,6699;FALSCH;7340100;7354700;1,919798546
60129;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;112;1,483036;5,3;6,446429;4;47,58929;FALSCH;10491000;10512200;0,098768896
60130;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;107;3,462617;7,4;4,261682;4;143,7196;FALSCH;16371800;16390500;4,509271707
60131;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;102;1,078431;1,4;7,705883;7;47,54902;FALSCH;16023700;16042700;0,26908223
60132;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;2,33301;3,6;5,786408;5;99;FALSCH;8100700;8115500;0,878026675
60133;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;124;2,180645;2,8;5,33871;5;45,80645;FALSCH;15105700;15130500;0,260181787
60134;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;140;1,297143;1,4;7,514286;7;45,64286;FALSCH;11040500;11062900;0,048980971
60135;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;181;2,060773;13,7;4,872928;4;66,92265;FALSCH;16561900;17002800;3,912763649
60136;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;1,923301;2,7;4,718447;4;942,7184;FALSCH;17365300;17383900;0,62267169
60137;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;113;3,286726;3,4;4,884956;4;47,34513;FALSCH;12364200;12384100;0,287448272
60138;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;1,207207;1,8;7,945946;6;47,74775;FALSCH;8092000;8110500;0,061819615
60139;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;2,474757;3,7;5,106796;4;57,6699;FALSCH;15574200;15592800;1,146106487
60601;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;97;1,734021;2,2;6,804124;6;373,9175;FALSCH;14050800;14063700;0,163595666
60603;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;103;1,750485;2,4;6,679612;6;42,62136;FALSCH;8123200;8141100;0,047104438
60605;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;;;;;;;FALSCH;;;
60607;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;235;1,890213;8;6,476596;4;54,90638;FALSCH;8452900;8510400;2,446060273
60608;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;105;3,281905;9,7;5,685714;4;1587,676;FALSCH;12394700;12413400;2,794445567
60609;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;127;1,701575;4,6;6,779528;5;54,72441;FALSCH;11155500;11174900;1,579493958
60900;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;2,086487;3,5;4,738739;4;18568,87;FALSCH;12333100;12353400;1,994081226
60901;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;109;1,886239;2,4;5,733945;5;4136,367;FALSCH;7220500;7235500;0,196903458
70001;1;;;3416005,397;5642980,735;3416005,517;5642980,628;50,9159885;7,804544583;50,91598941;7,804542856;104;1,297115;1,7;7,519231;6;231,2692;FALSCH;10420300;10434300;0,395357802
70002;1;;;3416128,371;5639163,582;3416128,278;5639163,468;50,88170117;7,8071665;50,88170219;7,807167791;109;1,518349;2,5;8,633027;8;148,3853;FALSCH;14413100;14431600;0,23015388
70003;1;;;3416019,746;5627121,289;3416019,651;5627121,21;50,77345917;7,808381333;50,77345988;7,808382671;107;1,601869;2,2;6,747663;6;163,9439;FALSCH;11034500;11052600;0,122584341
70004;1;;;3403984,257;5623033,837;3403984,328;5623033,958;50,734861;7,638873667;50,73485988;7,638872608;110;4,231818;41,1;5,590909;4;157,2545;FALSCH;17011300;17025900;0,620910623
70005;1;;;3403999,077;5614998,49;3403999,06;5614998,353;50,66264892;7,641170333;50,66265014;7,641170664;114;1,878947;2;6,219298;5;144,4737;FALSCH;14385500;14404500;0,162352386
70006;1;;;2596024,415;5543029,363;2596024,768;5543028,781;50,01582342;7,339199833;50,01582871;7,339195045;107;3,431776;3,6;5,084112;4;169,5327;FALSCH;9584700;10002900;1,094076351
70007;1;;;3416015,821;5611032,82;3416015,467;5611032,746;50,628865;7,811980417;50,62886568;7,811985539;107;2,995327;7,9;5,28972;4;142,2056;FALSCH;16483400;16501600;1,821530987
70008;1;;;3403954,784;5610862,979;3403954,665;5610862,777;50,6254755;7,641614667;50,62547738;7,641616268;113;1,542478;2,3;6,707964;5;211,8761;FALSCH;9375300;9393800;0,307417331
70009;1;;;3416014,31;5606999,987;3416013,893;5606999,722;50,59261767;7,812871;50,59262016;7,812876562;110;3,160909;7;5,381818;4;161,4364;FALSCH;14003000;14021500;0,661893549
70010;1;;;2595966,915;5603007,511;2595967,179;5603006,592;50,55488358;7,353606417;50,55489193;7,353603257;109;2,468807;33,6;6,082569;4;99;FALSCH;11445200;11463400;9,458070704
70012;1;;;3403998,867;5598981,586;3403998,631;5598981,926;50,51870925;7,64530125;50,51870624;7,645304642;108;2,212963;5,1;5,574074;4;182,8889;FALSCH;18293200;18311600;1,252164229
70013;1;;;2596030,737;5599011,568;2596030,595;5599011,676;50,51897042;7,353473167;50,51896957;7,353475082;108;1,785185;3,5;5,814815;5;99;FALSCH;15204200;15222600;0,48512444
70014;1;;;2567940,411;5599008,451;2567941,867;5599008,319;50,52287183;6,957481;50,52287316;6,957460502;100;4,466;100,8;4,89;4;175,84;FALSCH;9481600;9500100;1,930435163
70015;1;;;3404022,074;5590972,235;3404022,347;5590973,114;50,44673658;7,647691167;50,4467286;7,647687364;110;1,983636;3,8;6,809091;5;165,1273;FALSCH;17483500;17501900;1,842154365
70016;1;;;2595974,116;5591019,472;2595974,454;5591019,527;50,44715283;7,350632083;50,44715246;7,350627347;107;2,873832;3,3;4,093458;4;127,5514;FALSCH;10251400;10265900;0,62035902
70017;1;;;2572003,719;5591046,937;2572003,671;5591047,092;50,45082883;7,013217167;50,45082754;7,013217677;109;3,209174;3,3;4,073394;4;163,2661;FALSCH;18173400;18193300;1,025397207
70019;1;;;3404083,903;5587096,966;3404083,912;5587096,971;50,41191067;7,649548667;50,41191063;7,649548539;110;1,1;1,1;8;8;185,5455;FALSCH;15071500;15085700;0,018376878
70020;1;;;2560005,257;5587036,402;2560005,21;5587036,416;50,4161265;6,8436585;50,41612634;6,843659155;115;1,229565;1,6;7,208696;6;143,2696;FALSCH;14244500;14262700;0,167957445
70021;1;;;3415979,969;5582968,069;3415980,175;5582968,299;50,37662433;7,817794917;50,37662212;7,817792158;138;2,144928;3,2;5,036232;4;163,3333;FALSCH;11582300;12003700;1,237286808
70022;1;;;3411998,245;5582980,496;3411998,978;5582980,256;50,37614967;7,7618375;50,37615164;7,76182731;109;3,133028;63,2;5,302752;4;142,0183;FALSCH;9302100;9320400;4,033284216
70023;1;;;2584067,061;5583071,871;2584067,512;5583070,591;50,37753433;7,181258333;50,37754561;7,181249775;108;7,521297;178,9;4,287037;4;93,03704;FALSCH;14533800;14552700;7,674022505
70028;1;;;2547964,798;5575025,48;2547964,77;5575025,405;50,309262;6,672738333;50,30926268;6,672738744;112;1,113393;1,2;8,866072;8;182,9643;FALSCH;10241100;10255300;0,053067972
70029;1;;;2560049,485;5571028,44;2560049,894;5571027,729;50,272221;6,841738667;50,27222747;6,841733048;110;2,573636;7,8;5,4;4;169,1818;FALSCH;14073900;14092300;1,014101821
70030;1;;;2535994,599;5570994,467;2535994,629;5570994,521;50,27387717;6,504324833;50,27387668;6,504324405;114;1,835088;3,2;6,052631;5;170,3158;FALSCH;11361300;11375800;0,294955209
70031;1;;;3403958,139;5567111,579;3403957,923;5567111,447;50,2322715;7,652862667;50,23227263;7,652866022;114;3,797368;8,5;5,385965;4;99;FALSCH;12572000;12590900;1,264444144
70032;1;;;3395972,969;5567026,933;3395972,972;5567026,926;50,230161;7,541008833;50,2301611;7,541008742;110;4;4;4;4;162,1091;FALSCH;18585800;19004300;0,05960708
70033;1;;;2523977,558;5566997,699;2523977,461;5566997,534;50,23855433;6,335503;50,23855581;6,335504398;116;1,655172;2,1;7,267241;6;192,8103;FALSCH;15101200;15115500;0,470175658
70034;1;;;2548007,825;5563048,249;2548007,732;5563048,21;50,2015905;6,671824833;50,20159086;6,671826124;118;1,345763;1,8;7,389831;6;181,9492;FALSCH;7490200;7504600;0,152348526
70035;1;;;3404028,83;5563029,657;3404029,158;5563029,573;50,1955965;7,654893;50,19559734;7,654888284;109;3,193578;9,1;5,009174;4;99;FALSCH;16502500;16521200;1,335180608
70036;1;;;2572000,709;5563006,069;2572000,714;5563006,057;50,19878167;7,007828667;50,19878176;7,007828632;115;1,312174;1,4;7,26087;7;152,9391;FALSCH;10164700;10183100;0,12865678
70037;1;;;3403940,684;5558990,619;3403940,695;5558990,631;50,15928158;7,654674083;50,15928147;7,654673941;110;1,116364;1,4;8,272727;7;197,2182;FALSCH;12164200;12182600;0,058192115
70039;1;;;2547938,029;5558998,703;2547938,114;5558998,928;50,165195;6,670339833;50,16519299;6,670338647;113;1,161062;1,3;7,539823;7;222,0708;FALSCH;8262900;8281200;0,328548043
70040;1;;;2523958,889;5559049,977;2523958,411;5559049,773;50,167105;6,3347355;50,16710683;6,33474217;145;1,848276;6,4;6,344828;4;173,0897;FALSCH;10554853;10573500;1,335217
70041;1;;;3415981,274;5555009,576;3415981,424;5555012,6;50,12535458;7,8240135;50,12532744;7,824010893;107;2,460748;2,8;4,261682;4;99;FALSCH;11110000;11124200;1,310801417
70042;1;;;3404061,283;5554884,289;3404061,246;5554884,473;50,122396;7,657394;50,12239436;7,657394474;111;1,72973;1,8;5,702703;5;150,4865;FALSCH;10182300;10200700;0,113106859
70043;1;;;2596074,632;5554863,612;2596074,383;5554863,662;50,12218567;7,34286;50,12218518;7,342863471;109;1,204587;1,3;7,816514;7;141,2477;FALSCH;10410600;10425000;0,39304129
70044;1;;;2547975,362;5554988,296;2547975,411;5554988,326;50,12913833;6,670357417;50,12913806;6,670356735;109;1,755046;2,3;5,908257;5;205,6697;FALSCH;11532900;11551300;0,108301113
70045;1;;;2571996,754;5551001,522;2571997,463;5551001,735;50,09087733;7,0055175;50,09087555;7,005507533;112;3,032143;10,6;6,419643;4;173,3214;FALSCH;11540800;11555200;1,125787871
70046;1;;;2568006,152;5551009,274;2568006,069;5551009,281;50,091415;6,949750333;50,09141493;6,94975149;114;1,6;1,6;7;7;141,7895;FALSCH;16201400;16215600;0,09190912
70047;1;;;2536089,297;5551169,284;2536089,319;5551169,245;50,09564617;6,503773667;50,09564652;6,503773371;115;1,5;1,5;6;6;250,2087;FALSCH;13512100;13531200;0,076753594
70048;1;;;2523967,419;5550968,277;2523967,329;5550968,163;50,09445033;6,334353167;50,09445137;6,334354444;111;1,772973;1,9;4,63964;4;202,5045;FALSCH;14180200;14194500;0,320365869
70049;1;;;2511970,164;5551032,374;2511970,168;5551032,27;50,09538892;6,1666935;50,09538985;6,166693458;106;1,125472;1,6;6,924528;6;228,434;FALSCH;17490100;17504300;0,173133142
70050;1;;;3403997,268;5547003,774;3403997,167;5547004,175;50,05155883;7,658476333;50,05155527;7,658477976;111;1,788288;2,7;6,009009;5;168,8649;FALSCH;14580000;14594500;0,622854803
70051;1;;;2547918,586;5546960,462;2547918,334;5546961,319;50,05698275;6,668554;50,05697502;6,668557378;63;2,41746;2,6;5,365079;5;376,8889;FALSCH;17313438;17323600;1,054843711
70052;1;;;2512028,961;5547004,561;2512028,96;5547003,731;50,05917008;6,167388667;50,05917752;6,167388808;114;3,557018;8,8;4,561403;4;212,8421;FALSCH;10370300;10401500;4,916736534
70053;1;;;2572037,636;5542973,533;2572038,215;5542973,915;50,01871067;7,0045785;50,01870731;7,004570344;108;3,351852;9;5,462963;4;144,2222;FALSCH;15363300;15381500;1,561645413
70054;1;;;2559997,832;5543002,216;2559997,41;5543002,115;50,02029733;6,836594417;50,02029822;6,836600324;111;1,367568;1,7;5,531531;4;149,946;FALSCH;12252600;12271000;1,116236037
70056;1;;;3403955,056;5539037,831;3403955,066;5539037,719;49,97995;7,659881667;49,979951;7,659881463;121;5,184298;5,7;4,933884;4;99;FALSCH;18475800;18495500;0,500053977
70057;1;;;2596000,706;5538998,062;2596000,929;5538998,155;49,97960008;7,33786125;49,97959928;7,337858127;109;1,682569;3,1;6,422019;4;185,0642;FALSCH;9224800;9243500;0,701330469
70058;1;;;2583980,194;5539009,258;2583980,202;5539008,726;49,981507;7,170308833;49,98151175;7,170308914;116;3,296552;5,7;4,37069;4;150,9224;FALSCH;17225000;17243900;0,889358314
70060;1;;;2548018,395;5539023,109;2548018,392;5539022,881;49,98560983;6,668958833;49,98561188;6,668958928;109;1,284404;2,1;7,302752;6;145,5963;FALSCH;16202400;16220600;0,195515646
70061;1;;;2511976,134;5539016,714;2511976,06;5539016,828;49,987366;6,166401333;49,98736497;6,16640236;112;2,385714;6,4;6;5;1464,893;FALSCH;14581300;14595800;0,275771116
70062;1;;;3403999,042;5535101,703;3403999,018;5535101,859;49,9445815;7,661475417;49,94458001;7,661475797;109;1,694495;2,5;6,284404;5;99;FALSCH;15590800;16005200;0,370937352
70063;1;;;2595995,781;5534997,429;2595995,784;5534997,405;49,943642;7,336793;49,94364222;7,336792984;112;1,009821;1,8;8,125;5;191,6786;FALSCH;11500300;11515000;0,067996133
70065;1;;;2571994,596;5535021,264;2571994,721;5535021,499;49,947231;7,002484167;49,94722892;7,00248263;110;1,660909;2,1;6,272727;4;99;FALSCH;16104400;16122800;0,344590891
70066;1;;;2552003,404;5535002,349;2552003,68;5535002,458;49,94913333;6,723981333;49,94913237;6,723977482;109;2,243119;4,3;5,366972;4;180,2569;FALSCH;11225000;11243400;0,567733401
70067;1;;;3403993,959;5530983,186;3403993,663;5530983,205;49,90756167;7,662425667;49,90756157;7,662429688;109;1,997248;3;5,59633;4;99;FALSCH;18240400;18254900;1,082397569
70068;1;;;2595982,03;5530962,123;2595981,884;5530962,174;49,90737517;7,3355965;49,90737469;7,335598526;111;1,438739;3,2;5,711712;4;182,2883;FALSCH;16114700;16133600;0,29521692
70070;1;;;2548005,579;5530929,637;2548005,629;5530929,685;49,91285383;6,667773667;49,9128534;6,66777296;107;3,156075;5,8;6,28972;5;177,3458;FALSCH;15134800;15152900;0,444199435
70071;1;;;2535940,959;5530891,714;2535940,326;5530891,774;49,913359;6,4997965;49,91335847;6,499805295;112;2,216071;4,1;5,303571;4;157,9107;FALSCH;13063100;13081600;0,869662742
70072;1;;;2524040,949;5527039,124;2524040,802;5527041,835;49,8793425;6,333886167;49,87931813;6,333888038;111;4,366667;9,9;5,243243;4;225,5135;FALSCH;17493800;17511900;6,420402748
70073;1;;;3404010,712;5523002,861;3404010,141;5523003,535;49,8358415;7,664633833;49,8358356;7,664641968;110;1,78;2,3;6,527273;5;99;FALSCH;12152100;12170500;0,747516246
70074;1;;;2572014,578;5523064,467;2572014,58;5523065,634;49,83975475;7,000535417;49,8397442;7,000535374;111;3,951351;8,3;4,117117;4;131,8288;FALSCH;17111000;17133000;2,363522924
70075;1;;;2548004,175;5522999,417;2548003,97;5522999,668;49,841563;6,666767667;49,84156074;6,666770459;106;2,507547;3,5;4,726415;4;356,0378;FALSCH;17384893;17404100;1,356149278
70076;1;;;2583987,302;5519002,849;2583987,866;5519003,302;49,8016825;7,166073167;49,80167854;7,166065244;116;6,651724;55;4,655172;4;133,8103;FALSCH;13275200;13295300;1,754148585
70077;1;;;2571952,019;5518973,324;2571951,352;5518973,891;49,80298017;6,998899;49,80297503;6,998908041;117;7,65641;120,1;4,91453;4;137,641;FALSCH;13524400;13543300;2,006455998
70078;1;;;2567996,213;5518979,274;2567994,697;5518979,328;49,80349008;6,9439455;49,80348925;6,943966218;126;2,261905;3,3;4,452381;4;175,5397;FALSCH;16345200;16374400;2,309508609
70079;1;;;2547981,899;5518973,504;2547981,713;5518973,414;49,80536833;6,665960833;49,80536915;6,665963514;118;1,638136;4,5;6,372881;4;157,0508;FALSCH;13292100;13311800;0,425966564
70081;1;;;2571993,289;5514995,054;2571993,289;5514994,536;49,76720317;6,998745333;49,76720783;6,998745433;114;2,902632;5,1;5,157895;4;144,0702;FALSCH;16195400;16215400;0,650701289
70082;1;;;2559977,622;5514974,221;2559977,429;5514974,138;49,76833783;6,8319705;49,76833856;6,831973224;124;2,000806;4,4;5,306452;4;186,5645;FALSCH;13544000;13564400;0,356923039
70083;1;;;3392035,6;5511012,089;3392035,454;5511012,691;49,72603517;7,501561333;49,7260298;7,501563544;109;5,766055;69,5;4,743119;4;99;FALSCH;15332700;15351000;2,944229934
70084;1;;;2583999,391;5511019,255;2583997,923;5511018,607;49,72990733;7,1644915;49,72991284;7,164512073;135;4,463704;8;4,362963;4;169,1333;FALSCH;13514500;13544200;3,405349462
70086;1;;;3416022,543;5506917,891;3416022,776;5506919,934;49,69307;7,835048333;49,69305155;7,835045408;109;6,184404;9,6;4,963303;4;140,6239;FALSCH;16584400;17002700;2,514004046
70087;1;;;2571996,963;5506983,699;2571996,746;5506983,661;49,69518908;6,997315917;49,69518943;6,997319037;122;4,053278;6;4,590164;4;139,8197;FALSCH;11591800;12012000;0,820626471
70088;1;;;2560020,65;5506997,608;2560019,832;5506998,579;49,696634;6,831332833;49,69662531;6,83134412;118;2,216949;3;4,177966;4;1782;FALSCH;9274900;9301300;4,318957918
70089;1;;;3391783,182;5502973,214;3391783,193;5502973,235;49,65373267;7,500288833;49,65373242;7,5002886;123;1,503252;1,6;5,96748;5;135,5447;FALSCH;16505200;16524600;0,107182935
70090;1;;;2599983,665;5502992,173;2599983,531;5502992,242;49,65532267;7,38410425;49,65532202;7,384106076;110;1,188182;1,5;7,381818;6;99;FALSCH;13362300;13380700;0,215890621
70091;1;;;2571999,307;5502983,134;2571999,159;5502983,244;49,65922675;6,996614;49,65922578;6,996615973;117;2,495727;3,2;5,59829;5;134,0855;FALSCH;14280000;14300000;0,376473627
70092;1;;;2560017,059;5503100,449;2560016,59;5503100,575;49,66159133;6,8306905;49,66159028;6,830697016;122;4,189344;6,2;4,311475;4;131,0246;FALSCH;8093900;8115000;2,650932291
70093;1;;;2551949,48;5503039,813;2551949,497;5503039,529;49,66179058;6,718956;49,66179313;6,718955848;111;1,956757;3,3;5,846847;4;189,009;FALSCH;13291500;13304700;0,302135691
70095;1;;;3391880,005;5499052,544;3391880,141;5499052,559;49,61851117;7,5027115;49,61851108;7,502709799;120;1,94;2,4;4,941667;4;133,95;FALSCH;16553100;16572800;0,599965848
70098;1;;;3427984,31;5495008,925;3427984,417;5495008,897;49,5875425;8,002995;49,58754278;8,002993488;110;1,515455;2,6;6,045455;4;177,6727;FALSCH;15280800;15295100;0,0853117
70099;1;;;2607994,168;5495071,121;2607994,07;5495071,292;49,58275008;7,4928285;49,58274852;7,492829774;121;1,33719;1,4;7,495868;7;164,6281;FALSCH;14142700;14162900;0,328130805
70100;1;;;2560003,049;5494979,995;2560003,264;5494980,067;49,58858883;6,829265333;49,58858819;6,829262389;195;4,883077;117,8;5,717949;4;185,959;FALSCH;14433200;14474600;1,419120867
70101;1;;;3427920,186;5490982,45;3427920,263;5490982,299;49,55133683;8,002845333;49,55133817;8,002844238;110;2,828182;5,8;6,554545;5;195,6727;FALSCH;12042000;12060500;0,620117261
70102;1;;;2608046,518;5490961,146;2608046,211;5490960,732;49,54579483;7,492422167;49,5457985;7,492426519;121;1,832231;3,7;5,289256;4;140,3967;FALSCH;15521100;15541400;0,497793428
70103;1;;;3427969,016;5486959,05;3427969,021;5486958,524;49,51516967;8,004254167;49,51517441;8,004253844;108;1,567593;2,8;6,37037;5;234,8333;FALSCH;9502800;9521100;0,505707135
70104;1;;;3412012,226;5486956,219;3412011,935;5486956,117;49,5130425;7,78394225;49,51304348;7,78394623;110;1,981818;3,3;6,681818;5;190,3636;FALSCH;13011900;13030100;0,302871013
