"","plot_ID","loc_name","state","date","CCS_nr","t_ID","SP_dec_type","SP_group","DW_type","L_dm","D_cm","dec_type","dom_SP","tpS_SP_com_name","tpS_ID","LH_NH","N_SP_group","H_SP_group","L_m","D_m","D_h_cm","D_h_m","dec_type_BWI","SP_group_char","SP_dw_tps","S_L_DW_type"
"656",27011,"Landstuhler Bruch","RP","08.02.2023","MB",32,"2_2",2,1,47,15,3,"GFI","Picea abies",1,"NB","FI","fi",4.7,0.15,NA,NA,2,"BU",15,"L"
"657",27011,"Landstuhler Bruch","RP","08.02.2023","MB",33,"2_3",2,4,7,29,4,"GFI","Picea abies",1,"NB","FI","fi",0.7,0.29,70,0.7,3,"BU",15,"S"
"658",27011,"Landstuhler Bruch","RP","08.02.2023","MB",34,"2_3",2,1,9,22,4,"GFI","Picea abies",1,"NB","FI","fi",0.9,0.22,NA,NA,3,"BU",15,"L"
"659",27011,"Landstuhler Bruch","RP","08.02.2023","MB",35,"2_3",2,1,32,11,4,"GFI","Picea abies",1,"NB","FI","fi",3.2,0.11,NA,NA,3,"BU",15,"L"
"660",27011,"Landstuhler Bruch","RP","08.02.2023","MB",36,"2_3",2,1,9,27,4,"GFI","Picea abies",1,"NB","FI","fi",0.9,0.27,NA,NA,3,"BU",15,"L"
"661",27011,"Landstuhler Bruch","RP","08.02.2023","MB",37,"2_2",2,1,24,11,3,"GFI","Picea abies",1,"NB","FI","fi",2.4,0.11,NA,NA,2,"BU",15,"L"
"662",27011,"Landstuhler Bruch","RP","08.02.2023","MB",38,"2_3",2,4,5,37,4,"GFI","Picea abies",1,"NB","FI","fi",0.5,0.37,50,0.5,3,"BU",15,"S"
"663",27011,"Landstuhler Bruch","RP","08.02.2023","MB",39,"2_2",2,4,11,24,3,"GFI","Picea abies",1,"NB","FI","fi",1.1,0.24,110,1.1,2,"BU",15,"S"
"664",27011,"Landstuhler Bruch","RP","08.02.2023","MB",40,"2_1",2,1,122,9,2,"GFI","Picea abies",1,"NB","FI","fi",12.2,0.09,NA,NA,1,"BU",15,"L"
"665",27011,"Landstuhler Bruch","RP","08.02.2023","MB",41,"2_3",2,1,79,20,4,"GFI","Picea abies",1,"NB","FI","fi",7.9,0.2,NA,NA,3,"BU",15,"L"
"666",27011,"Landstuhler Bruch","RP","08.02.2023","MB",42,"2_3",2,4,8,15,4,"GFI","Picea abies",1,"NB","FI","fi",0.8,0.15,80,0.8,3,"BU",15,"S"
"667",27011,"Landstuhler Bruch","RP","08.02.2023","MB",43,"2_3",2,1,38,13,4,"GFI","Picea abies",1,"NB","FI","fi",3.8,0.13,NA,NA,3,"BU",15,"L"
"668",27011,"Landstuhler Bruch","RP","08.02.2023","MB",44,"2_2",2,1,143,29,3,"GFI","Picea abies",1,"NB","FI","fi",14.3,0.29,NA,NA,2,"BU",15,"L"
"669",27011,"Landstuhler Bruch","RP","08.02.2023","MB",45,"2_2",2,3,15,23,3,"GFI","Picea abies",1,"NB","FI","fi",1.5,0.23,130,1.3,2,"BU",15,"S"
"670",27011,"Landstuhler Bruch","RP","08.02.2023","MB",46,"2_2",2,1,60,28,3,"GFI","Picea abies",1,"NB","FI","fi",6,0.28,NA,NA,2,"BU",15,"L"
"671",27011,"Landstuhler Bruch","RP","08.02.2023","MB",47,"2_3",2,1,74,29,4,"GFI","Picea abies",1,"NB","FI","fi",7.4,0.29,NA,NA,3,"BU",15,"L"
"672",27011,"Landstuhler Bruch","RP","08.02.2023","MB",48,"2_1",2,1,50,23,2,"GFI","Picea abies",1,"NB","FI","fi",5,0.23,NA,NA,1,"BU",15,"L"
"673",27011,"Landstuhler Bruch","RP","08.02.2023","MB",49,"2_2",2,1,20,11,3,"GFI","Picea abies",1,"NB","FI","fi",2,0.11,NA,NA,2,"BU",15,"L"
"674",27011,"Landstuhler Bruch","RP","08.02.2023","MB",50,"2_3",2,1,80,9,4,"GFI","Picea abies",1,"NB","FI","fi",8,0.09,NA,NA,3,"BU",15,"L"
"675",27011,"Landstuhler Bruch","RP","08.02.2023","MB",51,"2_1",2,1,60,15,2,"GFI","Picea abies",1,"NB","FI","fi",6,0.15,NA,NA,1,"BU",15,"L"
"676",27011,"Landstuhler Bruch","RP","08.02.2023","MB",52,"2_1",2,1,150,12,2,"GFI","Picea abies",1,"NB","FI","fi",15,0.12,NA,NA,1,"BU",15,"L"
"677",27011,"Landstuhler Bruch","RP","08.02.2023","MB",53,"2_3",2,1,15,10,4,"GFI","Picea abies",1,"NB","FI","fi",1.5,0.1,NA,NA,3,"BU",15,"L"
"678",27011,"Landstuhler Bruch","RP","08.02.2023","MB",54,"2_3",2,1,40,11,4,"GFI","Picea abies",1,"NB","FI","fi",4,0.11,NA,NA,3,"BU",15,"L"
"679",27011,"Landstuhler Bruch","RP","08.02.2023","MB",55,"2_4",2,1,90,16,5,"GFI","Picea abies",1,"NB","FI","fi",9,0.16,NA,NA,4,"BU",15,"L"
"680",27011,"Landstuhler Bruch","RP","08.02.2023","MB",56,"2_4",2,4,2,42,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.42,20,0.2,4,"BU",15,"S"
"681",27011,"Landstuhler Bruch","RP","08.02.2023","MB",57,"2_3",2,4,2,23,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.23,20,0.2,3,"BU",15,"S"
"682",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",1,"1_1",1,3,45,13,2,"MBI","Betula spp.",26,"LB","BI","bu",4.5,0.13,130,1.3,1,"FI",1,"S"
"683",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",2,"1_1",1,3,46,13,2,"MBI","Betula spp.",26,"LB","BI","bu",4.6,0.13,130,1.3,1,"FI",1,"S"
"684",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",3,"1_3",1,3,71,16,4,"MBI","Betula spp.",26,"LB","BI","bu",7.1,0.16,130,1.3,3,"FI",1,"S"
"685",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",4,"1_3",1,3,54,14,4,"MBI","Betula spp.",26,"LB","BI","bu",5.4,0.14,130,1.3,3,"FI",1,"S"
"686",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",5,"1_3",1,4,8,11,4,"MBI","Betula spp.",26,"LB","BI","bu",0.8,0.11,80,0.8,3,"FI",1,"S"
"687",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",6,"1_2",1,1,18,10,3,"MBI","Betula spp.",26,"LB","BI","bu",1.8,0.1,NA,NA,2,"FI",1,"L"
"688",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",7,"1_2",1,1,57,7,3,"MBI","Betula spp.",26,"LB","BI","bu",5.7,0.07,NA,NA,2,"FI",1,"L"
"689",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",8,"1_2",1,1,39,6,3,"MBI","Betula spp.",26,"LB","BI","bu",3.9,0.06,NA,NA,2,"FI",1,"L"
"690",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",9,"1_3",1,4,2,11,4,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.11,20,0.2,3,"FI",1,"S"
"691",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",10,"1_4",1,4,2,20,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.2,20,0.2,4,"FI",1,"S"
"692",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",11,"1_1",1,1,11,7,2,"MBI","Betula spp.",26,"LB","BI","bu",1.1,0.07,NA,NA,1,"FI",1,"L"
"693",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",12,"1_3",1,1,42,13,4,"MBI","Betula spp.",26,"LB","BI","bu",4.2,0.13,NA,NA,3,"FI",1,"L"
"694",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",13,"1_4",1,4,60,21,5,"MBI","Betula spp.",26,"LB","BI","bu",6,0.21,600,6,4,"FI",1,"S"
"695",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",14,"1_1",1,1,11,19,2,"MBI","Betula spp.",26,"LB","BI","bu",1.1,0.19,NA,NA,1,"FI",1,"L"
"696",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",15,"1_2",1,1,21,8,3,"MBI","Betula spp.",26,"LB","BI","bu",2.1,0.08,NA,NA,2,"FI",1,"L"
"697",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",16,"1_1",1,1,22,11,2,"MBI","Betula spp.",26,"LB","BI","bu",2.2,0.11,NA,NA,1,"FI",1,"L"
"698",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",1,"1_3",1,4,6,10,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.6,0.1,60,0.6,3,"FI",1,"S"
"699",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",2,"1_2",1,3,73,10,3,"SER","Alnus spp.",28,"LB","ERL","bu",7.3,0.1,130,1.3,2,"FI",1,"S"
"700",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",3,"1_3",1,4,3,13,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.3,0.13,30,0.3,3,"FI",1,"S"
"701",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",4,"1_2",1,3,17,10,3,"SER","Alnus spp.",28,"LB","ERL","bu",1.7,0.1,130,1.3,2,"FI",1,"S"
"702",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",5,"1_1",1,3,106,18,2,"SER","Alnus spp.",28,"LB","ERL","bu",10.6,0.18,130,1.3,1,"FI",1,"S"
"703",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",6,"1_1",1,3,16,10,2,"SER","Alnus spp.",28,"LB","ERL","bu",1.6,0.1,130,1.3,1,"FI",1,"S"
"704",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",7,"1_3",1,4,6,14,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.6,0.14,60,0.6,3,"FI",1,"S"
"705",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",8,"1_4",1,4,2,22,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.22,20,0.2,4,"FI",1,"S"
"706",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",9,"1_2",1,4,11,10,3,"SER","Alnus spp.",28,"LB","ERL","bu",1.1,0.1,110,1.1,2,"FI",1,"S"
"707",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",10,"1_2",1,3,30,13,3,"SER","Alnus spp.",28,"LB","ERL","bu",3,0.13,130,1.3,2,"FI",1,"S"
"708",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",11,"1_2",1,3,39,10,3,"SER","Alnus spp.",28,"LB","ERL","bu",3.9,0.1,130,1.3,2,"FI",1,"S"
"709",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",12,"1_1",1,2,120,16,1,"SER","Alnus spp.",28,"LB","ERL","bu",12,0.16,130,1.3,1,"FI",1,"S"
"710",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",13,"1_1",1,1,21,11,2,"SER","Alnus spp.",28,"LB","ERL","bu",2.1,0.11,NA,NA,1,"FI",1,"L"
"711",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",14,"1_4",1,4,2,22,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.22,20,0.2,4,"FI",1,"S"
"712",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",15,"1_2",1,4,55,11,3,"SER","Alnus spp.",28,"LB","ERL","bu",5.5,0.11,550,5.5,2,"FI",1,"S"
"713",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",16,"1_2",1,4,105,11,3,"SER","Alnus spp.",28,"LB","ERL","bu",10.5,0.11,1050,10.5,2,"FI",1,"S"
"714",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",17,"1_1",1,1,140,24,1,"SER","Alnus spp.",28,"LB","ERL","bu",14,0.24,NA,NA,1,"FI",1,"L"
"715",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",18,"1_1",1,1,100,14,2,"SER","Alnus spp.",28,"LB","ERL","bu",10,0.14,NA,NA,1,"FI",1,"L"
"716",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",19,"1_4",1,4,3,23,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.3,0.23,30,0.3,4,"FI",1,"S"
"717",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",20,"1_4",1,4,3,25,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.3,0.25,30,0.3,4,"FI",1,"S"
"718",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",21,"1_4",1,4,2,22,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.22,20,0.2,4,"FI",1,"S"
"719",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",22,"1_4",1,4,4,27,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.4,0.27,40,0.4,4,"FI",1,"S"
"720",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",23,"1_3",1,4,4,35,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.4,0.35,40,0.4,3,"FI",1,"S"
"721",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",24,"1_3",1,4,4,11,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.4,0.11,40,0.4,3,"FI",1,"S"
"722",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",25,"1_1",1,1,75,8,2,"SER","Alnus spp.",28,"LB","ERL","bu",7.5,0.08,NA,NA,1,"FI",1,"L"
"723",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",26,"1_3",1,4,5,11,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.5,0.11,50,0.5,3,"FI",1,"S"
"724",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",27,"1_3",1,4,3,12,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.3,0.12,30,0.3,3,"FI",1,"S"
"725",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",28,"1_1",1,1,57,9,2,"SER","Alnus spp.",28,"LB","ERL","bu",5.7,0.09,NA,NA,1,"FI",1,"L"
"726",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",29,"1_2",1,1,11,10,3,"SER","Alnus spp.",28,"LB","ERL","bu",1.1,0.1,NA,NA,2,"FI",1,"L"
"727",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",30,"1_4",1,4,2,37,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.37,20,0.2,4,"FI",1,"S"
"728",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",31,"1_4",1,4,2,36,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.36,20,0.2,4,"FI",1,"S"
"729",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",32,"1_3",1,1,12,10,4,"SER","Alnus spp.",28,"LB","ERL","bu",1.2,0.1,NA,NA,3,"FI",1,"L"
"730",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",33,"1_4",1,4,2,25,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.25,20,0.2,4,"FI",1,"S"
"731",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",34,"1_2",1,1,26,9,3,"SER","Alnus spp.",28,"LB","ERL","bu",2.6,0.09,NA,NA,2,"FI",1,"L"
"732",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",35,"1_4",1,4,2,30,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.3,20,0.2,4,"FI",1,"S"
"733",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",36,"1_4",1,4,2,17,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.17,20,0.2,4,"FI",1,"S"
"734",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",37,"1_4",1,4,2,16,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.16,20,0.2,4,"FI",1,"S"
"735",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",38,"1_2",1,4,42,7,3,"SER","Alnus spp.",28,"LB","ERL","bu",4.2,0.07,420,4.2,2,"FI",1,"S"
"736",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",1,"1_2",1,3,105,14,3,"SER","Alnus spp.",28,"LB","ERL","bu",10.5,0.14,130,1.3,2,"FI",1,"S"
"737",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",2,"1_2",1,3,110,13,3,"SER","Alnus spp.",28,"LB","ERL","bu",11,0.13,130,1.3,2,"FI",1,"S"
"738",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",3,"1_4",1,4,2,20,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.2,20,0.2,4,"FI",1,"S"
"739",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",4,"1_4",1,4,3,31,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.3,0.31,30,0.3,4,"FI",1,"S"
"740",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",5,"1_4",1,4,1,20,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.1,0.2,10,0.1,4,"FI",1,"S"
"741",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",6,"1_3",1,4,6,11,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.6,0.11,60,0.6,3,"FI",1,"S"
"742",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",7,"1_3",1,1,63,10,4,"SER","Alnus spp.",28,"LB","ERL","bu",6.3,0.1,NA,NA,3,"FI",1,"L"
"743",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",8,"1_4",1,4,3,10,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.3,0.1,30,0.3,4,"FI",1,"S"
"744",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",9,"1_3",1,1,31,9,4,"SER","Alnus spp.",28,"LB","ERL","bu",3.1,0.09,NA,NA,3,"FI",1,"L"
"745",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",10,"1_4",1,4,2,15,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.15,20,0.2,4,"FI",1,"S"
"746",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",11,"1_4",1,4,2,14,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.14,20,0.2,4,"FI",1,"S"
"747",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",12,"1_4",1,4,2,26,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.26,20,0.2,4,"FI",1,"S"
"748",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",13,"1_4",1,4,2,38,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.38,20,0.2,4,"FI",1,"S"
"749",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",14,"1_4",1,4,2,27,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.27,20,0.2,4,"FI",1,"S"
"750",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",15,"1_4",1,4,2,31,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.31,20,0.2,4,"FI",1,"S"
"751",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",16,"1_4",1,4,2,25,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.25,20,0.2,4,"FI",1,"S"
"752",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",17,"1_4",1,4,2,13,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.13,20,0.2,4,"FI",1,"S"
"753",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",18,"1_4",1,4,2,32,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.32,20,0.2,4,"FI",1,"S"
"754",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",19,"1_4",1,4,2,16,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.16,20,0.2,4,"FI",1,"S"
"755",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",20,"1_4",1,4,2,20,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.2,20,0.2,4,"FI",1,"S"
"756",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",21,"1_4",1,4,2,20,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.2,20,0.2,4,"FI",1,"S"
"757",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",22,"1_3",1,1,14,10,4,"SER","Alnus spp.",28,"LB","ERL","bu",1.4,0.1,NA,NA,3,"FI",1,"L"
"758",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",23,"1_3",1,4,4,17,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.4,0.17,40,0.4,3,"FI",1,"S"
"759",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",24,"1_4",1,4,3,14,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.3,0.14,30,0.3,4,"FI",1,"S"
"760",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",25,"1_3",1,4,2,20,4,"SER","Alnus spp.",28,"LB","ERL","bu",0.2,0.2,20,0.2,3,"FI",1,"S"
"761",21030,"Schwonau","SH","01.05.2023","MB",1,"1_1",1,1,97,13,2,"SER","Alnus spp.",28,"LB","ERL","bu",9.7,0.13,NA,NA,1,"FI",1,"L"
"762",21030,"Schwonau","SH","01.05.2023","MB",2,"1_4",1,1,22,10,5,"SER","Alnus spp.",28,"LB","ERL","bu",2.2,0.1,NA,NA,4,"FI",1,"L"
"763",21030,"Schwonau","SH","01.05.2023","MB",3,"1_4",1,1,55,15,5,"SER","Alnus spp.",28,"LB","ERL","bu",5.5,0.15,NA,NA,4,"FI",1,"L"
"764",21030,"Schwonau","SH","01.05.2023","MB",4,"1_4",1,4,5,17,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.5,0.17,50,0.5,4,"FI",1,"S"
"765",21030,"Schwonau","SH","01.05.2023","MB",5,"1_2",1,1,58,12,3,"SER","Alnus spp.",28,"LB","ERL","bu",5.8,0.12,NA,NA,2,"FI",1,"L"
"766",21030,"Schwonau","SH","01.05.2023","MB",6,"1_1",1,2,169,25,1,"SER","Alnus spp.",28,"LB","ERL","bu",16.9,0.25,130,1.3,1,"FI",1,"S"
"767",21020,"Krummsee","SH","04.05.2023","MB",1,"1_1",1,2,153,31,1,"SER","Alnus spp.",28,"LB","ERL","bu",15.3,0.31,130,1.3,1,"FI",1,"S"
"768",21020,"Krummsee","SH","04.05.2023","MB",2,"1_1",1,3,67,21,2,"SER","Alnus spp.",28,"LB","ERL","bu",6.7,0.21,130,1.3,1,"FI",1,"S"
"769",21020,"Krummsee","SH","04.05.2023","MB",3,"1_1",1,2,141,22,2,"SER","Alnus spp.",28,"LB","ERL","bu",14.1,0.22,130,1.3,1,"FI",1,"S"
"770",21020,"Krummsee","SH","04.05.2023","MB",4,"1_1",1,3,85,23,2,"SER","Alnus spp.",28,"LB","ERL","bu",8.5,0.23,130,1.3,1,"FI",1,"S"
"771",21020,"Krummsee","SH","04.05.2023","MB",5,"1_3",1,4,13,14,4,"SER","Alnus spp.",28,"LB","ERL","bu",1.3,0.14,130,1.3,3,"FI",1,"S"
"772",21020,"Krummsee","SH","04.05.2023","MB",6,"1_3",1,1,36,16,4,"SER","Alnus spp.",28,"LB","ERL","bu",3.6,0.16,NA,NA,3,"FI",1,"L"
"773",21020,"Krummsee","SH","04.05.2023","MB",7,"1_4",1,1,27,13,5,"SER","Alnus spp.",28,"LB","ERL","bu",2.7,0.13,NA,NA,4,"FI",1,"L"
"774",21020,"Krummsee","SH","04.05.2023","MB",8,"1_3",1,1,21,14,4,"SER","Alnus spp.",28,"LB","ERL","bu",2.1,0.14,NA,NA,3,"FI",1,"L"
"775",21020,"Krummsee","SH","04.05.2023","MB",9,"1_4",1,1,16,10,5,"SER","Alnus spp.",28,"LB","ERL","bu",1.6,0.1,NA,NA,4,"FI",1,"L"
"776",21020,"Krummsee","SH","04.05.2023","MB",10,"1_4",1,3,18,17,5,"SER","Alnus spp.",28,"LB","ERL","bu",1.8,0.17,130,1.3,4,"FI",1,"S"
"777",21020,"Krummsee","SH","04.05.2023","MB",11,"1_4",1,1,18,15,5,"SER","Alnus spp.",28,"LB","ERL","bu",1.8,0.15,NA,NA,4,"FI",1,"L"
"778",21020,"Krummsee","SH","04.05.2023","MB",12,"1_2",1,1,42,10,3,"SER","Alnus spp.",28,"LB","ERL","bu",4.2,0.1,NA,NA,2,"FI",1,"L"
"779",21020,"Krummsee","SH","04.05.2023","MB",13,"1_2",1,1,105,16,3,"SER","Alnus spp.",28,"LB","ERL","bu",10.5,0.16,NA,NA,2,"FI",1,"L"
"780",21020,"Krummsee","SH","04.05.2023","MB",14,"1_1",1,1,46,16,2,"SER","Alnus spp.",28,"LB","ERL","bu",4.6,0.16,NA,NA,1,"FI",1,"L"
"781",21020,"Krummsee","SH","04.05.2023","MB",15,"1_2",1,1,24,19,3,"SER","Alnus spp.",28,"LB","ERL","bu",2.4,0.19,NA,NA,2,"FI",1,"L"
"782",21020,"Krummsee","SH","04.05.2023","MB",16,"1_2",1,1,16,18,3,"SER","Alnus spp.",28,"LB","ERL","bu",1.6,0.18,NA,NA,2,"FI",1,"L"
"783",21020,"Krummsee","SH","04.05.2023","MB",17,"1_2",1,1,121,14,3,"SER","Alnus spp.",28,"LB","ERL","bu",12.1,0.14,NA,NA,2,"FI",1,"L"
"784",21020,"Krummsee","SH","04.05.2023","MB",18,"1_3",1,1,43,13,4,"SER","Alnus spp.",28,"LB","ERL","bu",4.3,0.13,NA,NA,3,"FI",1,"L"
"785",21020,"Krummsee","SH","04.05.2023","MB",19,"1_4",1,1,55,15,5,"SER","Alnus spp.",28,"LB","ERL","bu",5.5,0.15,NA,NA,4,"FI",1,"L"
"786",21020,"Krummsee","SH","04.05.2023","MB",20,"1_4",1,1,50,14,5,"SER","Alnus spp.",28,"LB","ERL","bu",5,0.14,NA,NA,4,"FI",1,"L"
"787",21020,"Krummsee","SH","04.05.2023","MB",21,"1_2",1,1,52,9,3,"SER","Alnus spp.",28,"LB","ERL","bu",5.2,0.09,NA,NA,2,"FI",1,"L"
"788",21020,"Krummsee","SH","04.05.2023","MB",22,"1_4",1,4,6,28,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.6,0.28,60,0.6,4,"FI",1,"S"
"789",21020,"Krummsee","SH","04.05.2023","MB",23,"1_4",1,1,20,17,5,"SER","Alnus spp.",28,"LB","ERL","bu",2,0.17,NA,NA,4,"FI",1,"L"
"790",21020,"Krummsee","SH","04.05.2023","MB",24,"1_4",1,1,33,16,5,"SER","Alnus spp.",28,"LB","ERL","bu",3.3,0.16,NA,NA,4,"FI",1,"L"
"791",21020,"Krummsee","SH","04.05.2023","MB",25,"1_3",1,1,30,19,4,"SER","Alnus spp.",28,"LB","ERL","bu",3,0.19,NA,NA,3,"FI",1,"L"
"792",21020,"Krummsee","SH","04.05.2023","MB",26,"1_3",1,1,60,14,4,"SER","Alnus spp.",28,"LB","ERL","bu",6,0.14,NA,NA,3,"FI",1,"L"
"793",21020,"Krummsee","SH","04.05.2023","MB",27,"1_4",1,1,22,16,5,"SER","Alnus spp.",28,"LB","ERL","bu",2.2,0.16,NA,NA,4,"FI",1,"L"
"794",21020,"Krummsee","SH","04.05.2023","MB",28,"1_4",1,1,20,13,5,"SER","Alnus spp.",28,"LB","ERL","bu",2,0.13,NA,NA,4,"FI",1,"L"
"795",21020,"Krummsee","SH","04.05.2023","MB",29,"1_4",1,4,12,20,5,"SER","Alnus spp.",28,"LB","ERL","bu",1.2,0.2,120,1.2,4,"FI",1,"S"
"796",21020,"Krummsee","SH","04.05.2023","MB",30,"1_4",1,1,24,12,5,"SER","Alnus spp.",28,"LB","ERL","bu",2.4,0.12,NA,NA,4,"FI",1,"L"
