"","plot_ID","SP_group","DW_type","dec_type","compartiment","D_mean","L_mean","B_t","C_t","N_t","plot_A_ha","B_t_ha","C_t_ha","N_t_ha","C_share","N_share","B_share"
"436",32090,1,2,1,"ag",13.0555555555556,15.7888888888889,1.28518192907787,0.642590964538933,0.00284585768992328,0.0500343869018386,25.6859733606657,12.8429866803328,0.0568780366092324,44.3806564705337,45.4174807284858,44.3806564705337
"437",32090,1,2,1,"bg",13.0555555555556,15.7888888888889,0,0,0,0.0500343869018386,0,0,0,44.3806564705337,45.4174807284858,44.3806564705337
"438",32090,1,2,1,"total",13.0555555555556,15.7888888888889,1.28518192907787,0.642590964538933,0.00284585768992328,0.0500343869018386,25.6859733606657,12.8429866803328,0.0568780366092324,44.3806564705337,45.4174807284858,44.3806564705337
"439",32090,1,2,2,"ag",13.7,15.51,0.459937167844688,0.229968583922344,0.00216384284263673,0.0500343869018386,9.19242137906133,4.59621068953067,0.0432471141673411,15.8828201535571,34.5331008479118,15.8828201535571
"440",32090,1,2,2,"bg",13.7,15.51,0,0,0,0.0500343869018386,0,0,0,15.8828201535571,34.5331008479118,15.8828201535571
"441",32090,1,2,2,"total",13.7,15.51,0.459937167844688,0.229968583922344,0.00216384284263673,0.0500343869018386,9.19242137906133,4.59621068953067,0.0432471141673411,15.8828201535571,34.5331008479118,15.8828201535571
"442",32090,1,3,1,"ag",13.2,5.42,0.451262427596071,0.225631213798036,0.000508054793387446,0.0500343869018386,9.01904581106176,4.50952290553088,0.0101541124983541,15.583258933286,8.10812461543405,15.583258933286
"443",32090,1,3,1,"bg",13.2,5.42,0,0,0,0.0500343869018386,0,0,0,15.583258933286,8.10812461543405,15.583258933286
"444",32090,1,3,1,"total",13.2,5.42,0.451262427596071,0.225631213798036,0.000508054793387446,0.0500343869018386,9.01904581106176,4.50952290553088,0.0101541124983541,15.583258933286,8.10812461543405,15.583258933286
"445",32090,1,3,2,"ag",12.6,9.42,0.114085834925353,0.0570429174626764,0.000134236282042675,0.0500343869018386,2.28014855361724,1.14007427680862,0.0026828805218705,3.93967899284813,2.14229747830474,3.93967899284813
"446",32090,1,3,2,"bg",12.6,9.42,0,0,0,0.0500343869018386,0,0,0,3.93967899284813,2.14229747830474,3.93967899284813
"447",32090,1,3,2,"total",12.6,9.42,0.114085834925353,0.0570429174626764,0.000134236282042675,0.0500343869018386,2.28014855361724,1.14007427680862,0.0026828805218705,3.93967899284813,2.14229747830474,3.93967899284813
"448",32090,1,4,1,"ag",10,0.9,0.00409977841293468,0.00204988920646734,2.31719475899068e-05,0.0500343869018386,0.0819392155434611,0.0409696077717305,0.000463120446251642,0.141575953748678,0.369804676752634,0.141575953748678
"449",32090,1,4,1,"bg",10,0.9,0,0,0,0.0500343869018386,0,0,0,0.141575953748678,0.369804676752634,0.141575953748678
"450",32090,1,4,1,"total",10,0.9,0.00409977841293468,0.00204988920646734,2.31719475899068e-05,0.0500343869018386,0.0819392155434611,0.0409696077717305,0.000463120446251642,0.141575953748678,0.369804676752634,0.141575953748678
"451",32090,1,4,2,"ag",11.5,0.65,0.0245576726934787,0.0122788363467394,0.000138799966063542,0.0500343869018386,0.490815901105332,0.245407950552666,0.00277409147304734,0.848039962954578,2.21513001374828,0.848039962954578
"452",32090,1,4,2,"bg",11.5,0.65,0,0,0,0.0500343869018386,0,0,0,0.848039962954578,2.21513001374828,0.848039962954578
"453",32090,1,4,2,"total",11.5,0.65,0.0245576726934787,0.0122788363467394,0.000138799966063542,0.0500343869018386,0.490815901105332,0.245407950552666,0.00277409147304734,0.848039962954578,2.21513001374828,0.848039962954578
"454",33010,1,1,2,"ag",7.66666666666667,3.73333333333333,0.0299420483424663,0.0149710241712331,2.43129432540826e-05,0.0500343869018386,0.598429404185744,0.299214702092872,0.000485924676198824,16.7573690993148,7.23953539971644,16.7573690993148
"455",33010,1,1,2,"bg",7.66666666666667,3.73333333333333,0,0,0,0.0500343869018386,0,0,0,16.7573690993148,7.23953539971644,16.7573690993148
"456",33010,1,1,2,"total",7.66666666666667,3.73333333333333,0.0299420483424663,0.0149710241712331,2.43129432540826e-05,0.0500343869018386,0.598429404185744,0.299214702092872,0.000485924676198824,16.7573690993148,7.23953539971644,16.7573690993148
"457",33010,1,2,2,"ag",12,8.36666666666667,0.148737839681786,0.0743689198408928,0.000311522741105371,0.0500343869018386,2.97271234628279,1.48635617314139,0.00622617284621756,83.2426309006852,92.7604646002836,83.2426309006852
"458",33010,1,2,2,"bg",12,8.36666666666667,0,0,0,0.0500343869018386,0,0,0,83.2426309006852,92.7604646002836,83.2426309006852
"459",33010,1,2,2,"total",12,8.36666666666667,0.148737839681786,0.0743689198408928,0.000311522741105371,0.0500343869018386,2.97271234628279,1.48635617314139,0.00622617284621756,83.2426309006852,92.7604646002836,83.2426309006852
"460",33050,1,1,2,"ag",10.6666666666667,2.93333333333333,0.0455940912611814,0.0227970456305907,3.70224021040793e-05,0.0500343869018386,0.911255120416113,0.455627560208057,0.000739939157777884,15.3626149854888,14.2403536757311,15.3626149854888
"461",33050,1,1,2,"bg",10.6666666666667,2.93333333333333,0,0,0,0.0500343869018386,0,0,0,15.3626149854888,14.2403536757311,15.3626149854888
"462",33050,1,1,2,"total",10.6666666666667,2.93333333333333,0.0455940912611814,0.0227970456305907,3.70224021040793e-05,0.0500343869018386,0.911255120416113,0.455627560208057,0.000739939157777884,15.3626149854888,14.2403536757311,15.3626149854888
"463",33050,1,1,3,"ag",10.5,3.05,0.0192520724802799,0.00962603624013997,1.56326828539873e-05,0.0500343869018386,0.384776823948101,0.192388411974051,0.000312438781045858,6.48685320852256,6.01297917178605,6.48685320852256
"464",33050,1,1,3,"bg",10.5,3.05,0,0,0,0.0500343869018386,0,0,0,6.48685320852256,6.01297917178605,6.48685320852256
"465",33050,1,1,3,"total",10.5,3.05,0.0192520724802799,0.00962603624013997,1.56326828539873e-05,0.0500343869018386,0.384776823948101,0.192388411974051,0.000312438781045858,6.48685320852256,6.01297917178605,6.48685320852256
"466",33050,1,1,4,"ag",14,5,0.0498429382455289,0.0249214691227644,4.04724658553694e-05,0.0500343869018386,0.996173658394469,0.498086829197234,0.000808893010616308,16.7942347096077,15.5673915022901,16.7942347096077
"467",33050,1,1,4,"bg",14,5,0,0,0,0.0500343869018386,0,0,0,16.7942347096077,15.5673915022901,16.7942347096077
"468",33050,1,1,4,"total",14,5,0.0498429382455289,0.0249214691227644,4.04724658553694e-05,0.0500343869018386,0.996173658394469,0.498086829197234,0.000808893010616308,16.7942347096077,15.5673915022901,16.7942347096077
"469",33050,1,1,5,"ag",18.6666666666667,3.53333333333333,0.0840991786995373,0.0420495893497687,6.82885331040243e-05,0.0500343869018386,1.68082760491359,0.840413802456795,0.00136483201518984,28.3366389639352,26.2666063823835,28.3366389639352
"470",33050,1,1,5,"bg",18.6666666666667,3.53333333333333,0,0,0,0.0500343869018386,0,0,0,28.3366389639352,26.2666063823835,28.3366389639352
"471",33050,1,1,5,"total",18.6666666666667,3.53333333333333,0.0840991786995373,0.0420495893497687,6.82885331040243e-05,0.0500343869018386,1.68082760491359,0.840413802456795,0.00136483201518984,28.3366389639352,26.2666063823835,28.3366389639352
"472",33050,1,3,2,"ag",17.5,7.85,0.0605370592370535,0.0302685296185267,6.81481778318233e-05,0.0500343869018386,1.2099090842428,0.6049545421214,0.0013620268389722,20.3975451135789,26.2126199146557,20.3975451135789
"473",33050,1,3,2,"bg",17.5,7.85,0,0,0,0.0500343869018386,0,0,0,20.3975451135789,26.2126199146557,20.3975451135789
"474",33050,1,3,2,"total",17.5,7.85,0.0605370592370535,0.0302685296185267,6.81481778318233e-05,0.0500343869018386,1.2099090842428,0.6049545421214,0.0013620268389722,20.3975451135789,26.2126199146557,20.3975451135789
"475",33050,1,4,4,"ag",14,0.9,0.00290942895648951,0.00145471447824475,2.36245631266948e-06,0.0500343869018386,0.0581485881339458,0.0290742940669729,4.7216653564764e-05,0.980312045921508,0.90869882892256,0.980312045921508
"476",33050,1,4,4,"bg",14,0.9,0,0,0,0.0500343869018386,0,0,0,0.980312045921508,0.90869882892256,0.980312045921508
"477",33050,1,4,4,"total",14,0.9,0.00290942895648951,0.00145471447824475,2.36245631266948e-06,0.0500343869018386,0.0581485881339458,0.0290742940669729,4.7216653564764e-05,0.980312045921508,0.90869882892256,0.980312045921508
"478",33050,1,4,5,"ag",24,0.766666666666667,0.0345512360041805,0.0172756180020903,2.80556036353946e-05,0.0500343869018386,0.690549802717996,0.345274901358998,0.000560726439807013,11.6418009729454,10.791350524231,11.6418009729454
"479",33050,1,4,5,"bg",24,0.766666666666667,0,0,0,0.0500343869018386,0,0,0,11.6418009729454,10.791350524231,11.6418009729454
"480",33050,1,4,5,"total",24,0.766666666666667,0.0345512360041805,0.0172756180020903,2.80556036353946e-05,0.0500343869018386,0.690549802717996,0.345274901358998,0.000560726439807013,11.6418009729454,10.791350524231,11.6418009729454
"481",33050,2,1,2,"ag",10,6.45,0.0376896870651168,0.0188448435325584,5.03157322319309e-05,0.0500343869018386,0.753275684961611,0.376637842480806,0.00100562303942375,17.6500727273418,5.47862595579868,17.6500727273418
"482",33050,2,1,2,"bg",10,6.45,0,0,0,0.0500343869018386,0,0,0,17.6500727273418,5.47862595579868,17.6500727273418
"483",33050,2,1,2,"total",10,6.45,0.0376896870651168,0.0188448435325584,5.03157322319309e-05,0.0500343869018386,0.753275684961611,0.376637842480806,0.00100562303942375,17.6500727273418,5.47862595579868,17.6500727273418
"484",33050,2,2,2,"ag",18.5,12.4,0.129975744271016,0.0649878721355081,0.000785553318882589,0.0500343869018386,2.59772832883938,1.29886416441969,0.0157002687056753,60.8676144009982,85.5349333416387,60.8676144009982
"485",33050,2,2,2,"bg",18.5,12.4,0,0,0,0.0500343869018386,0,0,0,60.8676144009982,85.5349333416387,60.8676144009982
"486",33050,2,2,2,"total",18.5,12.4,0.129975744271016,0.0649878721355081,0.000785553318882589,0.0500343869018386,2.59772832883938,1.29886416441969,0.0157002687056753,60.8676144009982,85.5349333416387,60.8676144009982
"487",33050,2,3,2,"ag",13,7.3,0.00811497336143357,0.00405748668071678,1.61406346276941e-05,0.0500343869018386,0.16218792442394,0.0810939622119699,0.000322590834566636,3.80024036183385,1.75747218398285,3.80024036183385
"488",33050,2,3,2,"bg",13,7.3,0,0,0,0.0500343869018386,0,0,0,3.80024036183385,1.75747218398285,3.80024036183385
"489",33050,2,3,2,"total",13,7.3,0.00811497336143357,0.00405748668071678,1.61406346276941e-05,0.0500343869018386,0.16218792442394,0.0810939622119699,0.000322590834566636,3.80024036183385,1.75747218398285,3.80024036183385
"490",33050,2,3,3,"ag",17,3.85,0.0258724314098609,0.0129362157049305,5.05236290833298e-05,0.0500343869018386,0.517093003670045,0.258546501835023,0.00100977811884556,12.1160543261675,5.50126279393417,12.1160543261675
"491",33050,2,3,3,"bg",17,3.85,0,0,0,0.0500343869018386,0,0,0,12.1160543261675,5.50126279393417,12.1160543261675
"492",33050,2,3,3,"total",17,3.85,0.0258724314098609,0.0129362157049305,5.05236290833298e-05,0.0500343869018386,0.517093003670045,0.258546501835023,0.00100977811884556,12.1160543261675,5.50126279393417,12.1160543261675
"493",33050,2,3,4,"ag",10,1.8,0.00199334053870272,0.000996670269351362,2.66110961916814e-06,0.0500343869018386,0.039839411695269,0.0199197058476345,5.31856146131841e-05,0.933480965699623,0.289754786109383,0.933480965699623
"494",33050,2,3,4,"bg",10,1.8,0,0,0,0.0500343869018386,0,0,0,0.933480965699623,0.289754786109383,0.933480965699623
"495",33050,2,3,4,"total",10,1.8,0.00199334053870272,0.000996670269351362,2.66110961916814e-06,0.0500343869018386,0.039839411695269,0.0199197058476345,5.31856146131841e-05,0.933480965699623,0.289754786109383,0.933480965699623
"496",33050,2,4,5,"ag",32,1,0.00989224694762354,0.00494612347381177,1.32061496750774e-05,0.0500343869018386,0.197708966975671,0.0988544834878353,0.00026394147091252,4.63253721795898,1.43795093853621,4.63253721795898
"497",33050,2,4,5,"bg",32,1,0,0,0,0.0500343869018386,0,0,0,4.63253721795898,1.43795093853621,4.63253721795898
"498",33050,2,4,5,"total",32,1,0.00989224694762354,0.00494612347381177,1.32061496750774e-05,0.0500343869018386,0.197708966975671,0.0988544834878353,0.00026394147091252,4.63253721795898,1.43795093853621,4.63253721795898
"499",33300,1,1,2,"ag",12.7444444444444,5.53333333333333,0.386011766624976,0.193005883312488,0.00031344155449948,0.100068773803677,3.85746474102185,1.92873237051092,0.00313226136970974,44.9450618647169,15.4696808089861,44.9450618647169
"500",33300,1,1,2,"bg",12.7444444444444,5.53333333333333,0,0,0,0.100068773803677,0,0,0,44.9450618647169,15.4696808089861,44.9450618647169
"501",33300,1,1,2,"total",12.7444444444444,5.53333333333333,0.386011766624976,0.193005883312488,0.00031344155449948,0.100068773803677,3.85746474102185,1.92873237051092,0.00313226136970974,44.9450618647169,15.4696808089861,44.9450618647169
"502",33300,1,1,3,"ag",12.6666666666667,5.15,0.199452923882303,0.0997264619411513,0.00016195577419243,0.100068773803677,1.99315846793131,0.996579233965657,0.00161844467596023,23.223188457097,7.99320988542782,23.223188457097
"503",33300,1,1,3,"bg",12.6666666666667,5.15,0,0,0,0.100068773803677,0,0,0,23.223188457097,7.99320988542782,23.223188457097
"504",33300,1,1,3,"total",12.6666666666667,5.15,0.199452923882303,0.0997264619411513,0.00016195577419243,0.100068773803677,1.99315846793131,0.996579233965657,0.00161844467596023,23.223188457097,7.99320988542782,23.223188457097
"505",33300,1,1,4,"ag",16,4.6,0.0507863585194019,0.0253931792597009,4.12385231177543e-05,0.100068773803677,0.507514548135051,0.253757274067525,0.000412101813085661,5.91328094865002,2.03529742788686,5.91328094865002
"506",33300,1,1,4,"bg",16,4.6,0,0,0,0.100068773803677,0,0,0,5.91328094865002,2.03529742788686,5.91328094865002
"507",33300,1,1,4,"total",16,4.6,0.0507863585194019,0.0253931792597009,4.12385231177543e-05,0.100068773803677,0.507514548135051,0.253757274067525,0.000412101813085661,5.91328094865002,2.03529742788686,5.91328094865002
"508",33300,1,2,1,"ag",12.85,14.1,0.0408023501831396,0.0204011750915698,0.000354155889371718,0.100068773803677,0.407743081405083,0.203871540702542,0.00353912490290457,4.7507985811964,17.4791073058315,4.7507985811964
"509",33300,1,2,1,"bg",12.85,14.1,0,0,0,0.100068773803677,0,0,0,4.7507985811964,17.4791073058315,4.7507985811964
"510",33300,1,2,1,"total",12.85,14.1,0.0408023501831396,0.0204011750915698,0.000354155889371718,0.100068773803677,0.407743081405083,0.203871540702542,0.00353912490290457,4.7507985811964,17.4791073058315,4.7507985811964
"511",33300,1,2,2,"ag",11.05,9.95,0.0558988644332187,0.0279494322166094,0.00062248815665595,0.100068773803677,0.558604470790114,0.279302235395057,0.00622060342097521,6.50855268502553,30.7224519295753,6.50855268502553
"512",33300,1,2,2,"bg",11.05,9.95,0,0,0,0.100068773803677,0,0,0,6.50855268502553,30.7224519295753,6.50855268502553
"513",33300,1,2,2,"total",11.05,9.95,0.0558988644332187,0.0279494322166094,0.00062248815665595,0.100068773803677,0.558604470790114,0.279302235395057,0.00622060342097521,6.50855268502553,30.7224519295753,6.50855268502553
"514",33300,1,4,4,"ag",13.75,0.225,0.00271645662774275,0.00135822831387138,2.20576278172712e-06,0.100068773803677,0.0271458970115104,0.0135729485057552,2.20424683733465e-05,0.316289092050747,0.108863823841571,0.316289092050747
"515",33300,1,4,4,"bg",13.75,0.225,0,0,0,0.100068773803677,0,0,0,0.316289092050747,0.108863823841571,0.316289092050747
"516",33300,1,4,4,"total",13.75,0.225,0.00271645662774275,0.00135822831387138,2.20576278172712e-06,0.100068773803677,0.0271458970115104,0.0135729485057552,2.20424683733465e-05,0.316289092050747,0.108863823841571,0.316289092050747
"517",33300,1,4,5,"ag",16.3888888888889,0.166666666666667,0.00791697056667896,0.00395848528333948,6.42858010014331e-06,0.100068773803677,0.0791152950690801,0.0395576475345401,6.42416195960931e-05,0.921807993086979,0.317277912824994,0.921807993086979
"518",33300,1,4,5,"bg",16.3888888888889,0.166666666666667,0,0,0,0.100068773803677,0,0,0,0.921807993086979,0.317277912824994,0.921807993086979
"519",33300,1,4,5,"total",16.3888888888889,0.166666666666667,0.00791697056667896,0.00395848528333948,6.42858010014331e-06,0.100068773803677,0.0791152950690801,0.0395576475345401,6.42416195960931e-05,0.921807993086979,0.317277912824994,0.921807993086979
"520",33300,1,5,1,"ag",15.4,9.9,0.0691269491965337,0.0345634745982669,0.000225772068713419,0.100068773803677,0.690794406376482,0.345397203188241,0.00225616903387221,8.04875725764035,11.1428168615303,8.04875725764035
"521",33300,1,5,1,"bg",15.4,9.9,0,0,0,0.100068773803677,0,0,0,8.04875725764035,11.1428168615303,8.04875725764035
"522",33300,1,5,1,"total",15.4,9.9,0.0691269491965337,0.0345634745982669,0.000225772068713419,0.100068773803677,0.690794406376482,0.345397203188241,0.00225616903387221,8.04875725764035,11.1428168615303,8.04875725764035
"523",33300,1,5,2,"ag",11.4666666666667,8.66666666666667,0.0461398136278975,0.0230699068139488,0.000298480606160153,0.100068773803677,0.461081033314331,0.230540516657165,0.00298275470773466,5.37226312053614,14.7312940440955,5.37226312053614
"524",33300,1,5,2,"bg",11.4666666666667,8.66666666666667,0,0,0,0.100068773803677,0,0,0,5.37226312053614,14.7312940440955,5.37226312053614
"525",33300,1,5,2,"total",11.4666666666667,8.66666666666667,0.0461398136278975,0.0230699068139488,0.000298480606160153,0.100068773803677,0.461081033314331,0.230540516657165,0.00298275470773466,5.37226312053614,14.7312940440955,5.37226312053614
"526",34010,1,2,2,"ag",12.5,10.7,0.120156754406136,0.0600783772030678,0.000284370202103037,0.100068773803677,1.20074174828872,0.600370874144358,0.00284174764308531,100,100,100
"527",34010,1,2,2,"bg",12.5,10.7,0,0,0,0.100068773803677,0,0,0,100,100,100
"528",34010,1,2,2,"total",12.5,10.7,0.120156754406136,0.0600783772030678,0.000284370202103037,0.100068773803677,1.20074174828872,0.600370874144358,0.00284174764308531,100,100,100
"529",34010,2,1,1,"ag",8,7.6,0.0142110572003665,0.00710552860018325,1.89717613624893e-05,0.100068773803677,0.142012904327646,0.0710064521638232,0.000189587227277408,0.879730773814532,0.277111203493558,0.879730773814532
"530",34010,2,1,1,"bg",8,7.6,0,0,0,0.100068773803677,0,0,0,0.879730773814532,0.277111203493558,0.879730773814532
"531",34010,2,1,1,"total",8,7.6,0.0142110572003665,0.00710552860018325,1.89717613624893e-05,0.100068773803677,0.142012904327646,0.0710064521638232,0.000189587227277408,0.879730773814532,0.277111203493558,0.879730773814532
"532",34010,2,1,2,"ag",8.375,6.31666666666667,0.151765997843079,0.0758829989215397,0.000202607607120511,0.100068773803677,1.51661694327169,0.758308471635846,0.00202468361926771,9.39502366634508,2.95938984121546,9.39502366634508
"533",34010,2,1,2,"bg",8.375,6.31666666666667,0,0,0,0.100068773803677,0,0,0,9.39502366634508,2.95938984121546,9.39502366634508
"534",34010,2,1,2,"total",8.375,6.31666666666667,0.151765997843079,0.0758829989215397,0.000202607607120511,0.100068773803677,1.51661694327169,0.758308471635846,0.00202468361926771,9.39502366634508,2.95938984121546,9.39502366634508
"535",34010,2,1,3,"ag",10.5,3.37857142857143,0.115730453557857,0.0578652267789286,0.000154500155499739,0.100068773803677,1.1565091602392,0.5782545801196,0.00154393972891933,7.16425527157366,2.2567079151188,7.16425527157366
"536",34010,2,1,3,"bg",10.5,3.37857142857143,0,0,0,0.100068773803677,0,0,0,7.16425527157366,2.2567079151188,7.16425527157366
"537",34010,2,1,3,"total",10.5,3.37857142857143,0.115730453557857,0.0578652267789286,0.000154500155499739,0.100068773803677,1.1565091602392,0.5782545801196,0.00154393972891933,7.16425527157366,2.2567079151188,7.16425527157366
"538",34010,2,1,4,"ag",12.9166666666667,4.65,0.117189874534596,0.0585949372672981,0.000156448482503686,0.100068773803677,1.17109333991149,0.585546669955747,0.00156340960878184,7.25460024218954,2.28516617107863,7.25460024218954
"539",34010,2,1,4,"bg",12.9166666666667,4.65,0,0,0,0.100068773803677,0,0,0,7.25460024218954,2.28516617107863,7.25460024218954
"540",34010,2,1,4,"total",12.9166666666667,4.65,0.117189874534596,0.0585949372672981,0.000156448482503686,0.100068773803677,1.17109333991149,0.585546669955747,0.00156340960878184,7.25460024218954,2.28516617107863,7.25460024218954
"541",34010,2,1,5,"ag",10.7857142857143,5.50714285714286,0.0975304062094849,0.0487652031047424,0.000130203092289662,0.100068773803677,0.974633769379723,0.487316884689862,0.00130113608212193,6.0375873881433,1.90181264214663,6.0375873881433
"542",34010,2,1,5,"bg",10.7857142857143,5.50714285714286,0,0,0,0.100068773803677,0,0,0,6.0375873881433,1.90181264214663,6.0375873881433
"543",34010,2,1,5,"total",10.7857142857143,5.50714285714286,0.0975304062094849,0.0487652031047424,0.000130203092289662,0.100068773803677,0.974633769379723,0.487316884689862,0.00130113608212193,6.0375873881433,1.90181264214663,6.0375873881433
"544",34010,2,2,1,"ag",14.5625,11.175,0.141351994315407,0.0706759971577035,0.00143378908387762,0.100068773803677,1.4125484798357,0.706274239917851,0.0143280369028058,8.75034823842053,20.9426531884818,8.75034823842053
"545",34010,2,2,1,"bg",14.5625,11.175,0,0,0,0.100068773803677,0,0,0,8.75034823842053,20.9426531884818,8.75034823842053
"546",34010,2,2,1,"total",14.5625,11.175,0.141351994315407,0.0706759971577035,0.00143378908387762,0.100068773803677,1.4125484798357,0.706274239917851,0.0143280369028058,8.75034823842053,20.9426531884818,8.75034823842053
"547",34010,2,2,2,"ag",13.0625,8.7625,0.194972368351423,0.0974861841757115,0.00165816375098721,0.100068773803677,1.94838370592943,0.974191852964717,0.0165702415244972,12.0696996756741,24.2199837877977,12.0696996756741
"548",34010,2,2,2,"bg",13.0625,8.7625,0,0,0,0.100068773803677,0,0,0,12.0696996756741,24.2199837877977,12.0696996756741
"549",34010,2,2,2,"total",13.0625,8.7625,0.194972368351423,0.0974861841757115,0.00165816375098721,0.100068773803677,1.94838370592943,0.974191852964717,0.0165702415244972,12.0696996756741,24.2199837877977,12.0696996756741
"550",34010,2,2,3,"ag",10.75,4.4,0.0388467389402841,0.019423369470142,9.89071867854266e-05,0.100068773803677,0.388200409215533,0.194100204607766,0.000988392113002908,2.40479446576472,1.44468871606529,2.40479446576472
"551",34010,2,2,3,"bg",10.75,4.4,0,0,0,0.100068773803677,0,0,0,2.40479446576472,1.44468871606529,2.40479446576472
"552",34010,2,2,3,"total",10.75,4.4,0.0388467389402841,0.019423369470142,9.89071867854266e-05,0.100068773803677,0.388200409215533,0.194100204607766,0.000988392113002908,2.40479446576472,1.44468871606529,2.40479446576472
"553",34010,2,3,1,"ag",18,8.1,0.0953670196381452,0.0476835098190726,0.000185571065829284,0.100068773803677,0.953014771873229,0.476507385936615,0.00185443529260539,5.90366366131349,2.71054544715125,5.90366366131349
"554",34010,2,3,1,"bg",18,8.1,0,0,0,0.100068773803677,0,0,0,5.90366366131349,2.71054544715125,5.90366366131349
"555",34010,2,3,1,"total",18,8.1,0.0953670196381452,0.0476835098190726,0.000185571065829284,0.100068773803677,0.953014771873229,0.476507385936615,0.00185443529260539,5.90366366131349,2.71054544715125,5.90366366131349
"556",34010,2,3,2,"ag",12.5,5.475,0.181845232069511,0.0909226160347556,0.000357014765561972,0.100068773803677,1.81720256137314,0.908601280686568,0.00356769401674085,11.2570686661418,5.21473939396356,11.2570686661418
"557",34010,2,3,2,"bg",12.5,5.475,0,0,0,0.100068773803677,0,0,0,11.2570686661418,5.21473939396356,11.2570686661418
"558",34010,2,3,2,"total",12.5,5.475,0.181845232069511,0.0909226160347556,0.000357014765561972,0.100068773803677,1.81720256137314,0.908601280686568,0.00356769401674085,11.2570686661418,5.21473939396356,11.2570686661418
"559",34010,2,3,3,"ag",10,3.4,0.0566660942899922,0.0283330471449961,0.000112708530635478,0.100068773803677,0.566271496452671,0.283135748226336,0.00112631069964541,3.50789573751743,1.64627816951888,3.50789573751743
"560",34010,2,3,3,"bg",10,3.4,0,0,0,0.100068773803677,0,0,0,3.50789573751743,1.64627816951888,3.50789573751743
"561",34010,2,3,3,"total",10,3.4,0.0566660942899922,0.0283330471449961,0.000112708530635478,0.100068773803677,0.566271496452671,0.283135748226336,0.00112631069964541,3.50789573751743,1.64627816951888,3.50789573751743
"562",34010,2,4,1,"ag",23.45,0.254,0.0455750854110253,0.0227875427055126,0.000390213881289199,0.100068773803677,0.455437632327124,0.227718816163562,0.00389945700798484,2.82131051828225,5.69966257733668,2.82131051828225
"563",34010,2,4,1,"bg",23.45,0.254,0,0,0,0.100068773803677,0,0,0,2.82131051828225,5.69966257733668,2.82131051828225
"564",34010,2,4,1,"total",23.45,0.254,0.0455750854110253,0.0227875427055126,0.000390213881289199,0.100068773803677,0.455437632327124,0.227718816163562,0.00389945700798484,2.82131051828225,5.69966257733668,2.82131051828225
"565",34010,2,4,2,"ag",26.0588235294118,0.247647058823529,0.0952267925555356,0.0476133962777678,0.000815331797860496,0.100068773803677,0.951613464779323,0.475806732389662,0.00814771448544056,5.89498295036043,11.9091512609055,5.89498295036043
"566",34010,2,4,2,"bg",26.0588235294118,0.247647058823529,0,0,0,0.100068773803677,0,0,0,5.89498295036043,11.9091512609055,5.89498295036043
"567",34010,2,4,2,"total",26.0588235294118,0.247647058823529,0.0952267925555356,0.0476133962777678,0.000815331797860496,0.100068773803677,0.951613464779323,0.475806732389662,0.00814771448544056,5.89498295036043,11.9091512609055,5.89498295036043
"568",34010,2,4,3,"ag",19.7894736842105,0.228421052631579,0.0453974440544281,0.022698722027214,0.000388692915994013,0.100068773803677,0.453662439628693,0.226831219814346,0.00388425780810087,2.81031368913032,5.67744658403128,2.81031368913032
"569",34010,2,4,3,"bg",19.7894736842105,0.228421052631579,0,0,0,0.100068773803677,0,0,0,2.81031368913032,5.67744658403128,2.81031368913032
"570",34010,2,4,3,"total",19.7894736842105,0.228421052631579,0.0453974440544281,0.022698722027214,0.000388692915994013,0.100068773803677,0.453662439628693,0.226831219814346,0.00388425780810087,2.81031368913032,5.67744658403128,2.81031368913032
"571",34010,2,4,4,"ag",30.2727272727273,0.262727272727273,0.0710536755428985,0.0355268377714492,9.48566568497694e-05,0.100068773803677,0.710048428117018,0.355024214058509,0.000947914651536219,4.39855417414749,1.38552461401855,4.39855417414749
"572",34010,2,4,4,"bg",30.2727272727273,0.262727272727273,0,0,0,0.100068773803677,0,0,0,4.39855417414749,1.38552461401855,4.39855417414749
"573",34010,2,4,4,"total",30.2727272727273,0.262727272727273,0.0710536755428985,0.0355268377714492,9.48566568497694e-05,0.100068773803677,0.710048428117018,0.355024214058509,0.000947914651536219,4.39855417414749,1.38552461401855,4.39855417414749
"574",34010,2,4,5,"ag",33.2307692307692,0.247692307692308,0.0370064707735736,0.0185032353867868,4.94036384827208e-05,0.100068773803677,0.369810375074405,0.184905187537202,0.00049369685072433,2.29087327640488,0.721614691189174,2.29087327640488
"575",34010,2,4,5,"bg",33.2307692307692,0.247692307692308,0,0,0,0.100068773803677,0,0,0,2.29087327640488,0.721614691189174,2.29087327640488
"576",34010,2,4,5,"total",33.2307692307692,0.247692307692308,0.0370064707735736,0.0185032353867868,4.94036384827208e-05,0.100068773803677,0.369810375074405,0.184905187537202,0.00049369685072433,2.29087327640488,0.721614691189174,2.29087327640488
"577",34010,2,5,1,"ag",22.5,13.4,0.0248975121816093,0.0124487560908046,0.000159488548398152,0.100068773803677,0.248804009834828,0.124402004917414,0.00159378937440614,1.54127221843981,2.32957092099188,1.54127221843981
"578",34010,2,5,1,"bg",22.5,13.4,0,0,0,0.100068773803677,0,0,0,1.54127221843981,2.32957092099188,1.54127221843981
