"","plot_ID","dec_type","DW_type","compartiment","D_mean","L_mean","B_t","C_t","N_t","plot_A_ha","B_t_ha","C_t_ha","N_t_ha","C_share","N_share","B_share"
"49",23060,2,2,"ag",14.5,11.5,0.0337512505074664,0.0168756252537332,0.000512807578287316,0.0500343869018386,0.674561088830414,0.337280544415207,0.0102491028678613,27.5862007746436,81.258128497327,27.5862007746436
"50",23060,2,2,"bg",14.5,11.5,0,0,0,0.0500343869018386,0,0,0,27.5862007746436,81.258128497327,27.5862007746436
"51",23060,2,2,"total",14.5,11.5,0.0337512505074664,0.0168756252537332,0.000512807578287316,0.0500343869018386,0.674561088830414,0.337280544415207,0.0102491028678613,27.5862007746436,81.258128497327,27.5862007746436
"52",23060,3,1,"ag",7,9.7,0.0229952644190689,0.0114976322095345,3.0698677999457e-05,0.0500343869018386,0.459589211399409,0.229794605699704,0.000613551597218211,100,100,100
"53",23060,3,1,"bg",7,9.7,0,0,0,0.0500343869018386,0,0,0,100,100,100
"54",23060,3,1,"total",7,9.7,0.0229952644190689,0.0114976322095345,3.0698677999457e-05,0.0500343869018386,0.459589211399409,0.229794605699704,0.000613551597218211,100,100,100
"55",23060,4,1,"ag",19,4.5,0.0179898983617921,0.00899494918089604,2.40165143129924e-05,0.0500343869018386,0.359550690549803,0.179775345274901,0.000480000171883987,94.3763434613374,94.3763434613374,94.3763434613374
"56",23060,4,1,"bg",19,4.5,0,0,0,0.0500343869018386,0,0,0,94.3763434613374,94.3763434613374,94.3763434613374
"57",23060,4,1,"total",19,4.5,0.0179898983617921,0.00899494918089604,2.40165143129924e-05,0.0500343869018386,0.359550690549803,0.179775345274901,0.000480000171883987,94.3763434613374,94.3763434613374,94.3763434613374
"58",23060,4,4,"ag",22,0.2,0.00107197424525791,0.000535987122628955,1.43108561741931e-06,0.0500343869018386,0.0214247502894558,0.0107123751447279,2.86020416364235e-05,5.62365653866264,5.62365653866264,5.62365653866264
"59",23060,4,4,"bg",22,0.2,0,0,0,0.0500343869018386,0,0,0,5.62365653866264,5.62365653866264,5.62365653866264
"60",23060,4,4,"total",22,0.2,0.00107197424525791,0.000535987122628955,1.43108561741931e-06,0.0500343869018386,0.0214247502894558,0.0107123751447279,2.86020416364235e-05,5.62365653866264,5.62365653866264,5.62365653866264
"61",23060,5,1,"ag",18,2,0.00625993752154302,0.00312996876077151,8.35701659125993e-06,0.0500343869018386,0.125112705664292,0.0625563528321458,0.000167025462061829,20.8286458165922,20.8286458165922,20.8286458165922
"62",23060,5,1,"bg",18,2,0,0,0,0.0500343869018386,0,0,0,20.8286458165922,20.8286458165922,20.8286458165922
"63",23060,5,1,"total",18,2,0.00625993752154302,0.00312996876077151,8.35701659125993e-06,0.0500343869018386,0.125112705664292,0.0625563528321458,0.000167025462061829,20.8286458165922,20.8286458165922,20.8286458165922
"64",23060,5,4,"ag",28.5,0.25,0.0237945248600503,0.0118972624300252,3.17656906881672e-05,0.0500343869018386,0.475563434138452,0.237781717069226,0.000634877184574833,79.1713541834078,79.1713541834078,79.1713541834078
"65",23060,5,4,"bg",28.5,0.25,0,0,0,0.0500343869018386,0,0,0,79.1713541834078,79.1713541834078,79.1713541834078
"66",23060,5,4,"total",28.5,0.25,0.0237945248600503,0.0118972624300252,3.17656906881672e-05,0.0500343869018386,0.475563434138452,0.237781717069226,0.000634877184574833,79.1713541834078,79.1713541834078,79.1713541834078
"67",23061,3,1,"ag",8,7.95,0.0292428083575935,0.0146214041787968,2.37451603863659e-05,0.0500343869018386,0.584454215756943,0.292227107878471,0.000474576823194637,91.191662890802,59.7966761556982,91.191662890802
"68",23061,3,1,"bg",8,7.95,0,0,0,0.0500343869018386,0,0,0,91.191662890802,59.7966761556982,91.191662890802
"69",23061,3,1,"total",8,7.95,0.0292428083575935,0.0146214041787968,2.37451603863659e-05,0.0500343869018386,0.584454215756943,0.292227107878471,0.000474576823194637,91.191662890802,59.7966761556982,91.191662890802
"70",23061,3,4,"ag",18,0.3,0.00282460595484258,0.00141230297742129,1.59646728567703e-05,0.0500343869018386,0.0564532940192535,0.0282266470096268,0.000319074017796821,8.80833710919801,40.2033238443018,8.80833710919801
"71",23061,3,4,"bg",18,0.3,0,0,0,0.0500343869018386,0,0,0,8.80833710919801,40.2033238443018,8.80833710919801
"72",23061,3,4,"total",18,0.3,0.00282460595484258,0.00141230297742129,1.59646728567703e-05,0.0500343869018386,0.0564532940192535,0.0282266470096268,0.000319074017796821,8.80833710919801,40.2033238443018,8.80833710919801
"73",23061,4,1,"ag",10.3636363636364,6.23636363636364,0.122519286056614,0.0612596430283069,9.94856602779703e-05,0.0500343869018386,2.44870165586283,1.22435082793141,0.00198834574456062,86.7779246985559,86.7779246985559,86.7779246985559
"74",23061,4,1,"bg",10.3636363636364,6.23636363636364,0,0,0,0.0500343869018386,0,0,0,86.7779246985559,86.7779246985559,86.7779246985559
"75",23061,4,1,"total",10.3636363636364,6.23636363636364,0.122519286056614,0.0612596430283069,9.94856602779703e-05,0.0500343869018386,2.44870165586283,1.22435082793141,0.00198834574456062,86.7779246985559,86.7779246985559,86.7779246985559
"76",23061,4,3,"ag",10,4.6,0.00930624045975257,0.00465312022987629,7.55666725331909e-06,0.0500343869018386,0.185996892057662,0.092998446028831,0.000151029476350822,6.59142131688474,6.59142131688474,6.59142131688474
"77",23061,4,3,"bg",10,4.6,0,0,0,0.0500343869018386,0,0,0,6.59142131688474,6.59142131688474,6.59142131688474
"78",23061,4,3,"total",10,4.6,0.00930624045975257,0.00465312022987629,7.55666725331909e-06,0.0500343869018386,0.185996892057662,0.092998446028831,0.000151029476350822,6.59142131688474,6.59142131688474,6.59142131688474
"79",23061,4,4,"ag",19.3333333333333,0.25,0.00936163194843223,0.00468081597421611,7.60164514212697e-06,0.0500343869018386,0.187103960458207,0.0935519802291033,0.000151928415892064,6.63065398455931,6.63065398455931,6.63065398455931
"80",23061,4,4,"bg",19.3333333333333,0.25,0,0,0,0.0500343869018386,0,0,0,6.63065398455931,6.63065398455931,6.63065398455931
"81",23061,4,4,"total",19.3333333333333,0.25,0.00936163194843223,0.00468081597421611,7.60164514212697e-06,0.0500343869018386,0.187103960458207,0.0935519802291033,0.000151928415892064,6.63065398455931,6.63065398455931,6.63065398455931
"82",23061,5,1,"ag",10,1.45,0.00683877596796694,0.00341938798398347,5.55308608598916e-06,0.0500343869018386,0.136681518280294,0.0683407591401468,0.000110985392843598,14.4565311231978,14.4565311231978,14.4565311231978
"83",23061,5,1,"bg",10,1.45,0,0,0,0.0500343869018386,0,0,0,14.4565311231978,14.4565311231978,14.4565311231978
"84",23061,5,1,"total",10,1.45,0.00683877596796694,0.00341938798398347,5.55308608598916e-06,0.0500343869018386,0.136681518280294,0.0683407591401468,0.000110985392843598,14.4565311231978,14.4565311231978,14.4565311231978
"85",23061,5,4,"ag",22.9285714285714,0.235714285714286,0.0404670120505228,0.0202335060252614,3.28592137850245e-05,0.0500343869018386,0.808784009483601,0.404392004741801,0.000656732615700684,85.5434688768022,85.5434688768022,85.5434688768022
"86",23061,5,4,"bg",22.9285714285714,0.235714285714286,0,0,0,0.0500343869018386,0,0,0,85.5434688768022,85.5434688768022,85.5434688768022
"87",23061,5,4,"total",22.9285714285714,0.235714285714286,0.0404670120505228,0.0202335060252614,3.28592137850245e-05,0.0500343869018386,0.808784009483601,0.404392004741801,0.000656732615700684,85.5434688768022,85.5434688768022,85.5434688768022
"88",23150,2,1,"ag",8.5,4.65,0.019972612463344,0.00998630623167202,2.66634376385643e-05,0.0500343869018386,0.399177719565703,0.199588859782852,0.000532902255620214,14.4408853139614,5.97330992733028,14.4408853139614
"89",23150,2,1,"bg",8.5,4.65,0,0,0,0.0500343869018386,0,0,0,14.4408853139614,5.97330992733028,14.4408853139614
"90",23150,2,1,"total",8.5,4.65,0.019972612463344,0.00998630623167202,2.66634376385643e-05,0.0500343869018386,0.399177719565703,0.199588859782852,0.000532902255620214,14.4408853139614,5.97330992733028,14.4408853139614
"91",23150,2,2,"ag",19.75,9.875,0.118333398761844,0.0591666993809222,0.000419712825487654,0.0500343869018386,2.36504144627574,1.18252072313787,0.00838848742787793,85.5591146860386,94.0266900726697,85.5591146860386
"92",23150,2,2,"bg",19.75,9.875,0,0,0,0.0500343869018386,0,0,0,85.5591146860386,94.0266900726697,85.5591146860386
"93",23150,2,2,"total",19.75,9.875,0.118333398761844,0.0591666993809222,0.000419712825487654,0.0500343869018386,2.36504144627574,1.18252072313787,0.00838848742787793,85.5591146860386,94.0266900726697,85.5591146860386
"94",23150,3,1,"ag",15,12.2,0.0664022731226007,0.0332011365613003,8.86470346186719e-05,0.0500343869018386,1.32713274278495,0.663566371392477,0.00177172221161791,100,100,100
"95",23150,3,1,"bg",15,12.2,0,0,0,0.0500343869018386,0,0,0,100,100,100
"96",23150,3,1,"total",15,12.2,0.0664022731226007,0.0332011365613003,8.86470346186719e-05,0.0500343869018386,1.32713274278495,0.663566371392477,0.00177172221161791,100,100,100
"97",23150,4,1,"ag",11,8.8,0.011791716697837,0.0058958583489185,1.57419417916124e-05,0.0500343869018386,0.235672253184014,0.117836126592007,0.000314622458000658,27.1830496297228,38.032501607064,27.1830496297228
"98",23150,4,1,"bg",11,8.8,0,0,0,0.0500343869018386,0,0,0,27.1830496297228,38.032501607064,27.1830496297228
"99",23150,4,1,"total",11,8.8,0.011791716697837,0.0058958583489185,1.57419417916124e-05,0.0500343869018386,0.235672253184014,0.117836126592007,0.000314622458000658,27.1830496297228,38.032501607064,27.1830496297228
"100",23150,4,3,"ag",11,3.9,0.0315872156090944,0.0157936078045472,2.56488190745846e-05,0.0500343869018386,0.631310136188231,0.315655068094115,0.000512623830584843,72.8169503702772,61.967498392936,72.8169503702772
"101",23150,4,3,"bg",11,3.9,0,0,0,0.0500343869018386,0,0,0,72.8169503702772,61.967498392936,72.8169503702772
"102",23150,4,3,"total",11,3.9,0.0315872156090944,0.0157936078045472,2.56488190745846e-05,0.0500343869018386,0.631310136188231,0.315655068094115,0.000512623830584843,72.8169503702772,61.967498392936,72.8169503702772
"103",23150,5,1,"ag",13,2.8,0.0128261017869947,0.00641305089349736,1.42798713527091e-05,0.0500343869018386,0.256345737025977,0.128172868512989,0.000285401145830456,63.5023156159227,70.4631479789259,63.5023156159227
"104",23150,5,1,"bg",13,2.8,0,0,0,0.0500343869018386,0,0,0,63.5023156159227,70.4631479789259,63.5023156159227
"105",23150,5,1,"total",13,2.8,0.0128261017869947,0.00641305089349736,1.42798713527091e-05,0.0500343869018386,0.256345737025977,0.128172868512989,0.000285401145830456,63.5023156159227,70.4631479789259,63.5023156159227
"106",23150,5,4,"ag",19,1,0.00737174716164845,0.00368587358082422,5.98585869525854e-06,0.0500343869018386,0.147333616300944,0.0736668081504718,0.000119634896436366,36.4976843840773,29.5368520210741,36.4976843840773
"107",23150,5,4,"bg",19,1,0,0,0,0.0500343869018386,0,0,0,36.4976843840773,29.5368520210741,36.4976843840773
"108",23150,5,4,"total",19,1,0.00737174716164845,0.00368587358082422,5.98585869525854e-06,0.0500343869018386,0.147333616300944,0.0736668081504718,0.000119634896436366,36.4976843840773,29.5368520210741,36.4976843840773
"109",23170,2,1,"ag",27,3.5,0.0745466949973995,0.0372733474986998,9.95198378215284e-05,0.0500343869018386,1.48990923269733,0.744954616348663,0.00198902882565093,100,100,100
"110",23170,2,1,"bg",27,3.5,0,0,0,0.0500343869018386,0,0,0,100,100,100
"111",23170,2,1,"total",27,3.5,0.0745466949973995,0.0372733474986998,9.95198378215284e-05,0.0500343869018386,1.48990923269733,0.744954616348663,0.00198902882565093,100,100,100
"112",23170,3,1,"ag",12,8.9,0.210102114017864,0.105051057008932,0.000280486322213848,0.0500343869018386,4.19915436218012,2.09957718109006,0.00560587107351047,100,100,100
"113",23170,3,1,"bg",12,8.9,0,0,0,0.0500343869018386,0,0,0,100,100,100
"114",23170,3,1,"total",12,8.9,0.210102114017864,0.105051057008932,0.000280486322213848,0.0500343869018386,4.19915436218012,2.09957718109006,0.00560587107351047,100,100,100
"115",23170,4,1,"ag",15.6,6.99,0.20094533747239,0.100472668736195,0.000268262025525641,0.0500343869018386,4.01614469398058,2.00807234699029,0.00536155316646407,98.3304070750423,98.3304070750423,98.3304070750423
"116",23170,4,1,"bg",15.6,6.99,0,0,0,0.0500343869018386,0,0,0,98.3304070750423,98.3304070750423,98.3304070750423
"117",23170,4,1,"total",15.6,6.99,0.20094533747239,0.100472668736195,0.000268262025525641,0.0500343869018386,4.01614469398058,2.00807234699029,0.00536155316646407,98.3304070750423,98.3304070750423,98.3304070750423
"118",23170,4,4,"ag",17,1.25,0.00341193455541283,0.00170596727770641,4.55493263147613e-06,0.0500343869018386,0.0681917930184021,0.0340958965092011,9.10360436795668e-05,1.66959292495773,1.66959292495773,1.66959292495773
"119",23170,4,4,"bg",17,1.25,0,0,0,0.0500343869018386,0,0,0,1.66959292495773,1.66959292495773,1.66959292495773
"120",23170,4,4,"total",17,1.25,0.00341193455541283,0.00170596727770641,4.55493263147613e-06,0.0500343869018386,0.0681917930184021,0.0340958965092011,9.10360436795668e-05,1.66959292495773,1.66959292495773,1.66959292495773
"121",23170,5,1,"ag",17,8.3,0.02317239526686,0.01158619763343,3.0935147681258e-05,0.0500343869018386,0.463129393637247,0.231564696818624,0.000618277740505725,96.7959323675396,96.7959323675396,96.7959323675396
"122",23170,5,1,"bg",17,8.3,0,0,0,0.0500343869018386,0,0,0,96.7959323675396,96.7959323675396,96.7959323675396
"123",23170,5,1,"total",17,8.3,0.02317239526686,0.01158619763343,3.0935147681258e-05,0.0500343869018386,0.463129393637247,0.231564696818624,0.000618277740505725,96.7959323675396,96.7959323675396,96.7959323675396
"124",23170,5,4,"ag",10,1.3,0.000767035554337216,0.000383517777168608,1.02399246504018e-06,0.0500343869018386,0.015330167947137,0.00766508397356848,2.04657742094279e-05,3.20406763246035,3.20406763246035,3.20406763246035
"125",23170,5,4,"bg",10,1.3,0,0,0,0.0500343869018386,0,0,0,3.20406763246035,3.20406763246035,3.20406763246035
"126",23170,5,4,"total",10,1.3,0.000767035554337216,0.000383517777168608,1.02399246504018e-06,0.0500343869018386,0.015330167947137,0.00766508397356848,2.04657742094279e-05,3.20406763246035,3.20406763246035,3.20406763246035
"127",25100,5,4,"ag",19,0.35,0.00506220532236191,0.00253110266118096,4.11051072175787e-06,0.0500343869018386,0.101174524878127,0.0505872624390636,8.21537142010393e-05,100,100,100
"128",25100,5,4,"bg",19,0.35,0,0,0,0.0500343869018386,0,0,0,100,100,100
"129",25100,5,4,"total",19,0.35,0.00506220532236191,0.00253110266118096,4.11051072175787e-06,0.0500343869018386,0.101174524878127,0.0505872624390636,8.21537142010393e-05,100,100,100
"130",26010,2,1,"ag",12.3333333333333,1.46666666666667,0.0326706786417417,0.0163353393208708,2.65285910570943e-05,0.0500343869018386,0.652964504308559,0.326482252154279,0.00053020717749855,59.2350117701524,49.3073591356555,59.2350117701524
"131",26010,2,1,"bg",12.3333333333333,1.46666666666667,0,0,0,0.0500343869018386,0,0,0,59.2350117701524,49.3073591356555,59.2350117701524
"132",26010,2,1,"total",12.3333333333333,1.46666666666667,0.0326706786417417,0.0163353393208708,2.65285910570943e-05,0.0500343869018386,0.652964504308559,0.326482252154279,0.00053020717749855,59.2350117701524,49.3073591356555,59.2350117701524
"133",26010,2,3,"ag",13,4.55,0.0224836594185133,0.0112418297092566,2.727390723552e-05,0.0500343869018386,0.44936414355638,0.22468207177819,0.00054510325646696,40.7649882298476,50.6926408643445,40.7649882298476
"134",26010,2,3,"bg",13,4.55,0,0,0,0.0500343869018386,0,0,0,40.7649882298476,50.6926408643445,40.7649882298476
"135",26010,2,3,"total",13,4.55,0.0224836594185133,0.0112418297092566,2.727390723552e-05,0.0500343869018386,0.44936414355638,0.22468207177819,0.00054510325646696,40.7649882298476,50.6926408643445,40.7649882298476
"136",26010,3,1,"ag",7.75,3.375,0.0213327492947525,0.0106663746473762,1.7322192427339e-05,0.0500343869018386,0.426361760694794,0.213180880347397,0.000346205749684173,100,100,100
"137",26010,3,1,"bg",7.75,3.375,0,0,0,0.0500343869018386,0,0,0,100,100,100
"138",26010,3,1,"total",7.75,3.375,0.0213327492947525,0.0106663746473762,1.7322192427339e-05,0.0500343869018386,0.426361760694794,0.213180880347397,0.000346205749684173,100,100,100
"139",26010,4,1,"ag",13,4.2,0.0117069879439697,0.00585349397198484,9.50607421050339e-06,0.0500343869018386,0.233978842729449,0.116989421364724,0.000189990820296312,29.5481442589707,29.5481442589707,29.5481442589707
"140",26010,4,1,"bg",13,4.2,0,0,0,0.0500343869018386,0,0,0,29.5481442589707,29.5481442589707,29.5481442589707
"141",26010,4,1,"total",13,4.2,0.0117069879439697,0.00585349397198484,9.50607421050339e-06,0.0500343869018386,0.233978842729449,0.116989421364724,0.000189990820296312,29.5481442589707,29.5481442589707,29.5481442589707
"142",26010,4,3,"ag",15,6.25,0.0259173599569958,0.0129586799784979,2.10448962850806e-05,0.0500343869018386,0.517990957056044,0.258995478528022,0.000420608657129508,65.4147671874432,65.4147671874432,65.4147671874432
"143",26010,4,3,"bg",15,6.25,0,0,0,0.0500343869018386,0,0,0,65.4147671874432,65.4147671874432,65.4147671874432
"144",26010,4,3,"total",15,6.25,0.0259173599569958,0.0129586799784979,2.10448962850806e-05,0.0500343869018386,0.517990957056044,0.258995478528022,0.000420608657129508,65.4147671874432,65.4147671874432,65.4147671874432
"145",26010,4,4,"ag",11,0.5,0.00199569673319292,0.000997848366596458,1.62050574735265e-06,0.0500343869018386,0.0398865031984549,0.0199432515992275,3.23878405971454e-05,5.03708855358615,5.03708855358615,5.03708855358615
"146",26010,4,4,"bg",11,0.5,0,0,0,0.0500343869018386,0,0,0,5.03708855358615,5.03708855358615,5.03708855358615
"147",26010,4,4,"total",11,0.5,0.00199569673319292,0.000997848366596458,1.62050574735265e-06,0.0500343869018386,0.0398865031984549,0.0199432515992275,3.23878405971454e-05,5.03708855358615,5.03708855358615,5.03708855358615
"148",26010,5,4,"ag",20.5,3.1,0.0556658802289575,0.0278329401144788,4.52006947459135e-05,0.0500343869018386,1.11255245993455,0.556276229967275,0.000903392597466854,100,100,100
"149",26010,5,4,"bg",20.5,3.1,0,0,0,0.0500343869018386,0,0,0,100,100,100
"150",26010,5,4,"total",20.5,3.1,0.0556658802289575,0.0278329401144788,4.52006947459135e-05,0.0500343869018386,1.11255245993455,0.556276229967275,0.000903392597466854,100,100,100
"151",26020,1,1,"ag",24,14,0.367340145798947,0.183670072899474,0.000298280198388745,0.0500343869018386,7.34175371269411,3.67087685634706,0.00596150401470762,98.274851586503,52.465333533399,98.274851586503
"152",26020,1,1,"bg",24,14,0,0,0,0.0500343869018386,0,0,0,98.274851586503,52.465333533399,98.274851586503
"153",26020,1,1,"total",24,14,0.367340145798947,0.183670072899474,0.000298280198388745,0.0500343869018386,7.34175371269411,3.67087685634706,0.00596150401470762,98.274851586503,52.465333533399,98.274851586503
"154",26020,1,2,"ag",16,12,0.00644840729350792,0.00322420364675396,0.00027024796735495,0.0500343869018386,0.128879510528607,0.0644397552643036,0.005401244705669,1.72514841349701,47.534666466601,1.72514841349701
"155",26020,1,2,"bg",16,12,0,0,0,0.0500343869018386,0,0,0,1.72514841349701,47.534666466601,1.72514841349701
"156",26020,1,2,"total",16,12,0.00644840729350792,0.00322420364675396,0.00027024796735495,0.0500343869018386,0.128879510528607,0.0644397552643036,0.005401244705669,1.72514841349701,47.534666466601,1.72514841349701
"157",26020,2,1,"ag",10.5,6.325,0.143756452394881,0.0718782261974404,0.000116730239344643,0.0500343869018386,2.87315307124505,1.43657653562252,0.00233300029385098,78.846979852016,73.0607323470217,78.846979852016
"158",26020,2,1,"bg",10.5,6.325,0,0,0,0.0500343869018386,0,0,0,78.846979852016,73.0607323470217,78.846979852016
"159",26020,2,1,"total",10.5,6.325,0.143756452394881,0.0718782261974404,0.000116730239344643,0.0500343869018386,2.87315307124505,1.43657653562252,0.00233300029385098,78.846979852016,73.0607323470217,78.846979852016
"160",26020,2,3,"ag",14,6.1,0.0385668942503428,0.0192834471251714,4.30412762079267e-05,0.0500343869018386,0.770807771183574,0.385403885591787,0.000860233908579082,21.153020147984,26.9392676529783,21.153020147984
"161",26020,2,3,"bg",14,6.1,0,0,0,0.0500343869018386,0,0,0,21.153020147984,26.9392676529783,21.153020147984
"162",26020,2,3,"total",14,6.1,0.0385668942503428,0.0192834471251714,4.30412762079267e-05,0.0500343869018386,0.770807771183574,0.385403885591787,0.000860233908579082,21.153020147984,26.9392676529783,21.153020147984
"163",26020,3,1,"ag",9.5,1.85,0.00931655009385321,0.00465827504692661,7.56503867620881e-06,0.0500343869018386,0.186202943030583,0.0931014715152916,0.000151196789740834,7.4792550499932,1.74871693732486,7.4792550499932
"164",26020,3,1,"bg",9.5,1.85,0,0,0,0.0500343869018386,0,0,0,7.4792550499932,1.74871693732486,7.4792550499932
"165",26020,3,1,"total",9.5,1.85,0.00931655009385321,0.00465827504692661,7.56503867620881e-06,0.0500343869018386,0.186202943030583,0.0931014715152916,0.000151196789740834,7.4792550499932,1.74871693732486,7.4792550499932
"166",26020,3,3,"ag",10.75,3.975,0.0498119597565745,0.0249059798782873,5.51918079967789e-05,0.0500343869018386,0.995554514424241,0.49777725721212,0.00110307753155962,39.9886597298736,12.7580113699983,39.9886597298736
"167",26020,3,3,"bg",10.75,3.975,0,0,0,0.0500343869018386,0,0,0,39.9886597298736,12.7580113699983,39.9886597298736
"168",26020,3,3,"total",10.75,3.975,0.0498119597565745,0.0249059798782873,5.51918079967789e-05,0.0500343869018386,0.995554514424241,0.49777725721212,0.00110307753155962,39.9886597298736,12.7580113699983,39.9886597298736
"169",26020,3,4,"ag",9.75,5.325,0.0654367046205198,0.0327183523102599,0.000369848254515178,0.0500343869018386,1.30783464477937,0.653917322389687,0.00739188141229302,52.5320852201332,85.4932716926768,52.5320852201332
"170",26020,3,4,"bg",9.75,5.325,0,0,0,0.0500343869018386,0,0,0,52.5320852201332,85.4932716926768,52.5320852201332
"171",26020,3,4,"total",9.75,5.325,0.0654367046205198,0.0327183523102599,0.000369848254515178,0.0500343869018386,1.30783464477937,0.653917322389687,0.00739188141229302,52.5320852201332,85.4932716926768,52.5320852201332
"172",26020,4,1,"ag",10,1.2,0.00197920337176157,0.000989601685880785,1.60711313787039e-06,0.0500343869018386,0.0395568626761536,0.0197784313380768,3.21201724930367e-05,12.1163166397415,12.1163166397415,12.1163166397415
"173",26020,4,1,"bg",10,1.2,0,0,0,0.0500343869018386,0,0,0,12.1163166397415,12.1163166397415,12.1163166397415
"174",26020,4,1,"total",10,1.2,0.00197920337176157,0.000989601685880785,1.60711313787039e-06,0.0500343869018386,0.0395568626761536,0.0197784313380768,3.21201724930367e-05,12.1163166397415,12.1163166397415,12.1163166397415
"175",26020,4,4,"ag",15.1428571428571,0.442857142857143,0.0143558217898439,0.00717791089492196,1.16569272933533e-05,0.0500343869018386,0.286919110611034,0.143459555305517,0.00023297831781616,87.8836833602585,87.8836833602585,87.8836833602585
"176",26020,4,4,"bg",15.1428571428571,0.442857142857143,0,0,0,0.0500343869018386,0,0,0,87.8836833602585,87.8836833602585,87.8836833602585
"177",26020,4,4,"total",15.1428571428571,0.442857142857143,0.0143558217898439,0.00717791089492196,1.16569272933533e-05,0.0500343869018386,0.286919110611034,0.143459555305517,0.00023297831781616,87.8836833602585,87.8836833602585,87.8836833602585
"178",26020,5,4,"ag",25.1666666666667,0.233333333333333,0.0382922445360753,0.0191461222680376,3.10933025632931e-05,0.0500343869018386,0.765318552043018,0.382659276021509,0.000621438664258931,100,100,100
"179",26020,5,4,"bg",25.1666666666667,0.233333333333333,0,0,0,0.0500343869018386,0,0,0,100,100,100
"180",26020,5,4,"total",25.1666666666667,0.233333333333333,0.0382922445360753,0.0191461222680376,3.10933025632931e-05,0.0500343869018386,0.765318552043018,0.382659276021509,0.000621438664258931,100,100,100
"181",26030,3,3,"ag",13.5,10.75,0.0275668397463761,0.013783419873188,3.41128976842192e-05,0.0500343869018386,0.550957880236624,0.275478940118312,0.000681789061413795,100,100,100
"182",26030,3,3,"bg",13.5,10.75,0,0,0,0.0500343869018386,0,0,0,100,100,100
"183",26030,3,3,"total",13.5,10.75,0.0275668397463761,0.013783419873188,3.41128976842192e-05,0.0500343869018386,0.550957880236624,0.275478940118312,0.000681789061413795,100,100,100
"184",26030,4,1,"ag",9.66666666666667,3.6,0.0168413713575478,0.00842068567877391,1.36751935423288e-05,0.0500343869018386,0.336595937321837,0.168297968660919,0.000273315901105332,79.198014426433,79.1980144264329,79.198014426433
"185",26030,4,1,"bg",9.66666666666667,3.6,0,0,0,0.0500343869018386,0,0,0,79.198014426433,79.1980144264329,79.198014426433
"186",26030,4,1,"total",9.66666666666667,3.6,0.0168413713575478,0.00842068567877391,1.36751935423288e-05,0.0500343869018386,0.336595937321837,0.168297968660919,0.000273315901105332,79.198014426433,79.1980144264329,79.198014426433
"187",26030,4,4,"ag",16,0.4,0.00442351953588711,0.00221175976794355,3.59189786314033e-06,0.0500343869018386,0.0884095880812034,0.0442047940406017,7.17885855219371e-05,20.8019855735671,20.8019855735671,20.8019855735671
"188",26030,4,4,"bg",16,0.4,0,0,0,0.0500343869018386,0,0,0,20.8019855735671,20.8019855735671,20.8019855735671
"189",26030,4,4,"total",16,0.4,0.00442351953588711,0.00221175976794355,3.59189786314033e-06,0.0500343869018386,0.0884095880812034,0.0442047940406017,7.17885855219371e-05,20.8019855735671,20.8019855735671,20.8019855735671
"190",26030,5,4,"ag",21.8823529411765,0.211764705882353,0.0391682776475288,0.0195841388237644,3.18046414497934e-05,0.0500343869018386,0.782827172927535,0.391413586463767,0.000635655664417158,100,100,100
"191",26030,5,4,"bg",21.8823529411765,0.211764705882353,0,0,0,0.0500343869018386,0,0,0,100,100,100
"192",26030,5,4,"total",21.8823529411765,0.211764705882353,0.0391682776475288,0.0195841388237644,3.18046414497934e-05,0.0500343869018386,0.782827172927535,0.391413586463767,0.000635655664417158,100,100,100
"193",27011,1,2,"ag",12.25,1.325,0.0804054411751416,0.0402027205875708,0.000322708729785463,0.0500343869018386,1.60700362598401,0.803501812992006,0.00644973886496457,100,100,100
"194",27011,1,2,"bg",12.25,1.325,0,0,0,0.0500343869018386,0,0,0,100,100,100
"195",27011,1,2,"total",12.25,1.325,0.0804054411751416,0.0402027205875708,0.000322708729785463,0.0500343869018386,1.60700362598401,0.803501812992006,0.00644973886496457,100,100,100
"196",27011,2,1,"ag",14.875,10.3125,0.547943772941105,0.273971886470553,0.000731504936876375,0.0500343869018386,10.9513438031349,5.47567190156746,0.0146200439771851,98.9119916105148,76.9553158554989,98.9119916105148
"197",27011,2,1,"bg",14.875,10.3125,0,0,0,0.0500343869018386,0,0,0,98.9119916105148,76.9553158554989,98.9119916105148
"198",27011,2,1,"total",14.875,10.3125,0.547943772941105,0.273971886470553,0.000731504936876375,0.0500343869018386,10.9513438031349,5.47567190156746,0.0146200439771851,98.9119916105148,76.9553158554989,98.9119916105148
"199",27011,2,2,"ag",23,2.3,0.00602725121817023,0.00301362560908512,0.000219053096372351,0.0500343869018386,0.120462177941642,0.0602310889708209,0.00437805097526439,1.08800838948524,23.0446841445011,1.08800838948524
"200",27011,2,2,"bg",23,2.3,0,0,0,0.0500343869018386,0,0,0,1.08800838948524,23.0446841445011,1.08800838948524
"201",27011,2,2,"total",23,2.3,0.00602725121817023,0.00301362560908512,0.000219053096372351,0.0500343869018386,0.120462177941642,0.0602310889708209,0.00437805097526439,1.08800838948524,23.0446841445011,1.08800838948524
