"","plot_ID","compartiment","stand_component","B_t_plot","C_t_plot","N_t_plot","Nt_plot","B_t_MA","C_t_MA","N_t_MA","Nt_MA","B_t_ha","C_t_ha","N_t_ha","Nt_ha"
"332",34030,"bg","RG",0.000950507296459348,0.000475253648229674,3.9351002073417e-06,32,0.0199148964453924,0.00995744822269621,8.24476712839246e-05,670.459541579977,0.0796595857815697,0.0398297928907849,0.000329790685135698,2681.83816631991
"333",34030,"f","RG",0.0109673005742273,0.00548365028711367,0.000155036888423395,32,0.229785353605196,0.114892676802598,0.00324831128563547,670.459541579977,0.919141414420785,0.459570707210392,0.0129932451425419,2681.83816631991
"334",34030,"stem","RG",0.00922194471126079,0.00461097235563039,4.00527304136536e-05,32,0.193216900737119,0.0966084503685594,0.000839179227255143,670.459541579977,0.772867602948475,0.386433801474237,0.00335671690902057,2681.83816631991
"335",34030,"total","RG",0.0195369913881626,0.00976849569408128,0.00019902471904439,32,0.409336321561232,0.204668160780616,0.00416993818417454,670.459541579977,1.63734528624493,0.818672643122464,0.0166797527366982,2681.83816631991
"336",34040,"ag","RG",0.00298440825329329,0.00149220412664664,2.00900437738451e-05,36,0.0792806945092229,0.0396403472546114,0.000533691267390624,956.338664183269,0.317122778036891,0.158561389018446,0.00213476506956249,3825.35465673308
"337",34040,"bg","RG",0.00043870174531531,0.000219350872657655,1.32926628830539e-06,36,0.0116540955858253,0.00582704779291267,3.53119096250508e-05,956.338664183269,0.0466163823433014,0.0233081911716507,0.000141247638500203,3825.35465673308
"338",34040,"f","RG",0.00023593274263184,0.00011796637131592,6.50742258413636e-06,36,0.00626754455348968,0.00313377227674484,0.000172869439483028,956.338664183269,0.0250701782139587,0.0125350891069794,0.000691477757932111,3825.35465673308
"339",34040,"stem","RG",0.00298440825329329,0.00149220412664664,1.35826211897088e-05,36,0.0792806945092229,0.0396403472546114,0.000360821827907596,956.338664183269,0.317122778036891,0.158561389018446,0.00144328731163038,3825.35465673308
"340",34040,"total","RG",0.00365904274124043,0.00182952137062022,2.14193100621505e-05,36,0.0972023346485379,0.0486011673242689,0.000569003177015674,956.338664183269,0.388809338594152,0.194404669297076,0.0022760127080627,3825.35465673308
"341",35500,"ag","RG",0.000106916666021273,5.34583330106365e-05,6.4759424609085e-07,3,0.00380773614332694,0.00190386807166347,2.30634578201312e-05,106.842168345466,0.0152309445733077,0.00761547228665387,9.2253831280525e-05,427.368673381864
"342",35500,"bg","RG",0,0,0,3,0,0,0,106.842168345466,0,0,0,427.368673381864
"343",35500,"f","RG",0,0,0,3,0,0,0,106.842168345466,0,0,0,427.368673381864
"344",35500,"stem","RG",0.000106916666021273,5.34583330106365e-05,6.4759424609085e-07,3,0.00380773614332694,0.00190386807166347,2.30634578201312e-05,106.842168345466,0.0152309445733077,0.00761547228665387,9.2253831280525e-05,427.368673381864
"345",35500,"total","RG",0.000106916666021273,5.34583330106365e-05,6.4759424609085e-07,3,0.00380773614332694,0.00190386807166347,2.30634578201312e-05,106.842168345466,0.0152309445733077,0.00761547228665387,9.2253831280525e-05,427.368673381864
"346",21020,"ag","DW",0.569988811548387,0.284994405774194,0.000572046436883337,33,2.84798538986116,1.42399269493058,0.00285826644586263,164.886601212592,11.3919415594446,5.69597077972231,0.0114330657834505,659.546404850368
"347",21030,"ag","DW",0.147913414673929,0.0739567073369643,0.00023455358250853,6,0.739058794525237,0.369529397262619,0.00117196190975966,29.9793820386531,2.95623517810095,1.47811758905047,0.00468784763903864,119.917528154612
"348",23060,"ag","DW",0.213873975963718,0.106936987981859,0.000753271416771412,18,1.06863493892367,0.534317469461835,0.00376376859703127,89.9381461159593,4.27453975569468,2.13726987784734,0.0150550743881251,359.752584463837
"349",23061,"ag","DW",0.223876700765203,0.111938350382602,0.000195458973842783,37,1.11861419029887,0.559307095149437,0.000976623208285982,184.872855905027,4.47445676119549,2.23722838059775,0.00390649283314393,739.491423620109
"350",23170,"ag","DW",0.512945511864264,0.256472755932132,0.000684782258338792,22,2.5629649108652,1.2814824554326,0.00342155815600505,109.924400808395,10.2518596434608,5.12592982173041,0.0136862326240202,439.697603233579
