"","plot_ID","loc_name","state","date","CCS_nr","t_ID","SP_group","DW_type","L_dm","D_cm","dec_type","dom_SP","tpS_SP_com_name","tpS_ID","LH_NH","L_m","D_m","D_h_m","dec_type_BWI"
"498",33040,"Drewensee/Priepert","MV","07.09.2022","MB",17,1,3,58,19,2,"SER","Alnus spp.",28,"LB",5.8,0.19,1.3,1
"499",33040,"Drewensee/Priepert","MV","07.09.2022","MB",18,1,2,202,17,2,"SER","Alnus spp.",28,"LB",20.2,0.17,1.3,1
"500",33040,"Drewensee/Priepert","MV","07.09.2022","MB",19,1,3,33,10,2,"SER","Alnus spp.",28,"LB",3.3,0.1,1.3,1
"501",33040,"Drewensee/Priepert","MV","07.09.2022","MB",20,1,3,45,18,2,"SER","Alnus spp.",28,"LB",4.5,0.18,1.3,1
"502",33040,"Drewensee/Priepert","MV","07.09.2022","MB",21,1,3,38,11,2,"SER","Alnus spp.",28,"LB",3.8,0.11,1.3,1
"503",33040,"Drewensee/Priepert","MV","07.09.2022","MB",22,1,3,43,15,2,"SER","Alnus spp.",28,"LB",4.3,0.15,1.3,1
"504",33040,"Drewensee/Priepert","MV","07.09.2022","MB",23,1,1,21,9,2,"SER","Alnus spp.",28,"LB",2.1,0.09,1.3,1
"505",33040,"Drewensee/Priepert","MV","07.09.2022","MB",24,1,1,24,9,4,"SER","Alnus spp.",28,"LB",2.4,0.09,1.3,3
"506",33040,"Drewensee/Priepert","MV","07.09.2022","MB",25,1,1,14,14,3,"SER","Alnus spp.",28,"LB",1.4,0.14,1.3,2
"507",33040,"Drewensee/Priepert","MV","07.09.2022","MB",26,1,1,12,12,4,"SER","Alnus spp.",28,"LB",1.2,0.12,1.3,3
"508",33040,"Drewensee/Priepert","MV","07.09.2022","MB",27,1,4,6,12,2,"SER","Alnus spp.",28,"LB",0.6,0.12,1.3,1
"509",33040,"Drewensee/Priepert","MV","07.09.2022","MB",28,1,1,52,11,3,"SER","Alnus spp.",28,"LB",5.2,0.11,1.3,2
"510",33040,"Drewensee/Priepert","MV","07.09.2022","MB",29,1,1,58,8,3,"SER","Alnus spp.",28,"LB",5.8,0.08,1.3,2
"511",33040,"Drewensee/Priepert","MV","07.09.2022","MB",30,1,1,95,12,2,"SER","Alnus spp.",28,"LB",9.5,0.12,1.3,1
"512",33040,"Drewensee/Priepert","MV","07.09.2022","MB",31,1,1,49,14,2,"SER","Alnus spp.",28,"LB",4.9,0.14,1.3,1
"513",33040,"Drewensee/Priepert","MV","07.09.2022","MB",32,1,1,34,15,3,"SER","Alnus spp.",28,"LB",3.4,0.15,1.3,2
"514",33040,"Drewensee/Priepert","MV","07.09.2022","MB",33,1,1,90,11,2,"SER","Alnus spp.",28,"LB",9,0.11,1.3,1
"515",33040,"Drewensee/Priepert","MV","07.09.2022","MB",34,1,1,42,11,2,"SER","Alnus spp.",28,"LB",4.2,0.11,1.3,1
"516",33040,"Drewensee/Priepert","MV","07.09.2022","MB",35,1,1,71,10,3,"SER","Alnus spp.",28,"LB",7.1,0.1,1.3,2
"517",33040,"Drewensee/Priepert","MV","07.09.2022","MB",36,1,3,60,19,2,"SER","Alnus spp.",28,"LB",6,0.19,1.3,1
"518",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",1,2,3,95,12,1,"GFI","Picea abies",1,"NB",9.5,0.12,1.3,1
"519",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",2,2,2,85,13,1,"GFI","Picea abies",1,"NB",8.5,0.13,1.3,1
"520",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",3,2,3,14,21,4,"GFI","Picea abies",1,"NB",1.4,0.21,1.3,3
"521",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",4,2,3,24,23,3,"GFI","Picea abies",1,"NB",2.4,0.23,1.3,2
"522",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",5,2,3,25,27,3,"GFI","Picea abies",1,"NB",2.5,0.27,1.3,2
"523",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",6,2,3,34,27,3,"GFI","Picea abies",1,"NB",3.4,0.27,1.3,2
"524",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",7,2,4,13,15,3,"GFI","Picea abies",1,"NB",1.3,0.15,1.3,2
"525",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",8,2,3,26,27,3,"GFI","Picea abies",1,"NB",2.6,0.27,1.3,2
"526",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",9,2,3,20,26,4,"GFI","Picea abies",1,"NB",2,0.26,1.3,3
"527",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",10,2,2,100,13,2,"GFI","Picea abies",1,"NB",10,0.13,1.3,1
"528",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",11,2,3,16,19,4,"GFI","Picea abies",1,"NB",1.6,0.19,1.3,3
"529",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",12,2,3,17,20,3,"GFI","Picea abies",1,"NB",1.7,0.2,1.3,2
"530",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",13,2,1,110,13,2,"GFI","Picea abies",1,"NB",11,0.13,1.3,1
"531",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",14,2,1,140,12,2,"GFI","Picea abies",1,"NB",14,0.12,1.3,1
"532",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",15,2,3,111,17,2,"GFI","Picea abies",1,"NB",11.1,0.17,1.3,1
"533",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",16,2,1,94,12,3,"GFI","Picea abies",1,"NB",9.4,0.12,1.3,2
"534",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",17,2,1,210,18,2,"GFI","Picea abies",1,"NB",21,0.18,1.3,1
"535",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",18,2,1,95,13,4,"GFI","Picea abies",1,"NB",9.5,0.13,1.3,3
"536",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",19,2,1,56,15,3,"GFI","Picea abies",1,"NB",5.6,0.15,1.3,2
"537",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",20,2,1,80,15,2,"GFI","Picea abies",1,"NB",8,0.15,1.3,1
"538",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",21,2,1,148,14,4,"GFI","Picea abies",1,"NB",14.8,0.14,1.3,3
"539",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",22,2,1,65,20,3,"GFI","Picea abies",1,"NB",6.5,0.2,1.3,2
"540",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",23,2,1,113,18,4,"GFI","Picea abies",1,"NB",11.3,0.18,1.3,3
"541",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",24,2,4,10,15,4,"GFI","Picea abies",1,"NB",1,0.15,1.3,3
"542",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",25,2,4,3,13,4,"GFI","Picea abies",1,"NB",0.3,0.13,1.3,3
"543",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",26,2,1,90,8,3,"GFI","Picea abies",1,"NB",9,0.08,1.3,2
"544",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",27,2,4,6,13,4,"GFI","Picea abies",1,"NB",0.6,0.13,1.3,3
"545",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",28,2,3,69,15,3,"GFI","Picea abies",1,"NB",6.9,0.15,1.3,2
"546",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",29,2,2,69,10,1,"GFI","Picea abies",1,"NB",6.9,0.1,1.3,1
"547",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",30,2,1,75,11,3,"GFI","Picea abies",1,"NB",7.5,0.11,1.3,2
"548",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",31,2,1,48,20,4,"GFI","Picea abies",1,"NB",4.8,0.2,1.3,3
"549",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",32,2,1,68,16,2,"GFI","Picea abies",1,"NB",6.8,0.16,1.3,1
"550",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",33,2,1,20,28,3,"GFI","Picea abies",1,"NB",2,0.28,1.3,2
"551",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",34,2,1,14,20,4,"GFI","Picea abies",1,"NB",1.4,0.2,1.3,3
"552",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",35,2,1,9,17,4,"GFI","Picea abies",1,"NB",0.9,0.17,1.3,3
"553",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",36,2,1,50,21,4,"GFI","Picea abies",1,"NB",5,0.21,1.3,3
"554",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",37,2,4,5,13,5,"GFI","Picea abies",1,"NB",0.5,0.13,1.3,4
"555",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",38,2,1,5,9,4,"GFI","Picea abies",1,"NB",0.5,0.09,1.3,3
"556",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",39,2,1,104,12,4,"GFI","Picea abies",1,"NB",10.4,0.12,1.3,3
"557",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",40,2,1,110,10,2,"GFI","Picea abies",1,"NB",11,0.1,1.3,1
"558",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",41,2,4,3,10,5,"GFI","Picea abies",1,"NB",0.3,0.1,1.3,4
"559",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",42,2,4,4,11,4,"GFI","Picea abies",1,"NB",0.4,0.11,1.3,3
"560",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",1,2,3,69,16,3,"BKI","Pinus sylvestris",5,"NB",6.9,0.16,1.3,2
"561",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",2,2,3,77,13,3,"BKI","Pinus sylvestris",5,"NB",7.7,0.13,1.3,2
"562",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",3,2,3,77,10,3,"BKI","Pinus sylvestris",5,"NB",7.7,0.1,1.3,2
"563",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",4,2,2,84,20,1,"BKI","Pinus sylvestris",5,"NB",8.4,0.2,1.3,1
"564",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",5,2,2,73,13,1,"BKI","Pinus sylvestris",5,"NB",7.3,0.13,1.3,1
"565",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",6,2,2,53,10,1,"BKI","Pinus sylvestris",5,"NB",5.3,0.1,1.3,1
"566",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",7,2,3,57,16,2,"BKI","Pinus sylvestris",5,"NB",5.7,0.16,1.3,1
"567",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",8,2,2,80,16,1,"BKI","Pinus sylvestris",5,"NB",8,0.16,1.3,1
"568",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",9,2,2,91,16,1,"BKI","Pinus sylvestris",5,"NB",9.1,0.16,1.3,1
"569",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",10,2,2,71,13,1,"BKI","Pinus sylvestris",5,"NB",7.1,0.13,1.3,1
"570",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",11,2,2,60,13,1,"BKI","Pinus sylvestris",5,"NB",6,0.13,1.3,1
"571",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",12,2,2,82,12,1,"BKI","Pinus sylvestris",5,"NB",8.2,0.12,1.3,1
"572",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",13,2,2,72,11,1,"BKI","Pinus sylvestris",5,"NB",7.2,0.11,1.3,1
"573",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",14,2,2,91,17,1,"BKI","Pinus sylvestris",5,"NB",9.1,0.17,1.3,1
"574",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",15,2,3,50,10,1,"BKI","Pinus sylvestris",5,"NB",5,0.1,1.3,1
"575",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",16,2,3,30,12,2,"BKI","Pinus sylvestris",5,"NB",3,0.12,1.3,1
"576",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",17,2,3,52,12,2,"BKI","Pinus sylvestris",5,"NB",5.2,0.12,1.3,1
"577",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",18,2,1,54,8,3,"BKI","Pinus sylvestris",5,"NB",5.4,0.08,1.3,2
"578",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",19,2,1,77,12,4,"BKI","Pinus sylvestris",5,"NB",7.7,0.12,1.3,3
"579",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",20,2,1,27,11,4,"BKI","Pinus sylvestris",5,"NB",2.7,0.11,1.3,3
"580",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",21,2,1,15,8,5,"BKI","Pinus sylvestris",5,"NB",1.5,0.08,1.3,4
"581",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",22,2,3,19,11,4,"BKI","Pinus sylvestris",5,"NB",1.9,0.11,1.3,3
"582",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",23,2,1,31,10,4,"BKI","Pinus sylvestris",5,"NB",3.1,0.1,1.3,3
"583",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",24,2,1,61,10,4,"BKI","Pinus sylvestris",5,"NB",6.1,0.1,1.3,3
"584",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",25,2,1,60,12,4,"BKI","Pinus sylvestris",5,"NB",6,0.12,1.3,3
"585",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",26,2,1,37,12,4,"BKI","Pinus sylvestris",5,"NB",3.7,0.12,1.3,3
"586",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",27,2,3,42,10,2,"BKI","Pinus sylvestris",5,"NB",4.2,0.1,1.3,1
"587",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",28,2,1,59,9,3,"BKI","Pinus sylvestris",5,"NB",5.9,0.09,1.3,2
"588",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",29,2,1,23,11,4,"BKI","Pinus sylvestris",5,"NB",2.3,0.11,1.3,3
"589",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",30,2,3,60,12,2,"BKI","Pinus sylvestris",5,"NB",6,0.12,1.3,1
"590",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",31,2,3,44,9,2,"BKI","Pinus sylvestris",5,"NB",4.4,0.09,1.3,1
"591",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",32,2,3,37,9,2,"BKI","Pinus sylvestris",5,"NB",3.7,0.09,1.3,1
"592",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",33,2,4,3,27,5,"BKI","Pinus sylvestris",5,"NB",0.3,0.27,1.3,4
"593",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",34,2,1,30,10,4,"BKI","Pinus sylvestris",5,"NB",3,0.1,1.3,3
"594",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",35,2,1,45,11,3,"BKI","Pinus sylvestris",5,"NB",4.5,0.11,1.3,2
"595",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",36,2,1,43,9,2,"BKI","Pinus sylvestris",5,"NB",4.3,0.09,1.3,1
"596",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",1,1,4,6,27,5,"MBI","Betula spp.",26,"LB",0.6,0.27,1.3,4
"597",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",2,1,4,2,18,5,"MBI","Betula spp.",26,"LB",0.2,0.18,1.3,4
"598",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",3,1,4,2,32,5,"MBI","Betula spp.",26,"LB",0.2,0.32,1.3,4
"599",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",4,1,4,2,28,5,"MBI","Betula spp.",26,"LB",0.2,0.28,1.3,4
"600",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",5,1,4,3,46,5,"MBI","Betula spp.",26,"LB",0.3,0.46,1.3,4
"601",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",6,1,1,11,10,5,"MBI","Betula spp.",26,"LB",1.1,0.1,1.3,4
"602",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",7,1,4,7,21,5,"MBI","Betula spp.",26,"LB",0.7,0.21,1.3,4
"603",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",8,1,1,4,9,4,"MBI","Betula spp.",26,"LB",0.4,0.09,1.3,3
"604",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",9,1,4,7,12,4,"MBI","Betula spp.",26,"LB",0.7,0.12,1.3,3
"605",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",10,1,4,6,42,5,"MBI","Betula spp.",26,"LB",0.6,0.42,1.3,4
"606",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",11,1,1,22,9,4,"MBI","Betula spp.",26,"LB",2.2,0.09,1.3,3
"607",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",12,1,1,29,14,4,"MBI","Betula spp.",26,"LB",2.9,0.14,1.3,3
"608",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",13,1,1,23,9,5,"MBI","Betula spp.",26,"LB",2.3,0.09,1.3,4
"609",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",14,1,4,8,35,5,"MBI","Betula spp.",26,"LB",0.8,0.35,1.3,4
"610",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",15,1,4,3,20,5,"MBI","Betula spp.",26,"LB",0.3,0.2,1.3,4
"611",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",16,1,4,5,26,5,"MBI","Betula spp.",26,"LB",0.5,0.26,1.3,4
"612",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",1,1,4,2,27,5,"MBI","Betula spp.",26,"LB",0.2,0.27,1.3,4
"613",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",2,1,4,2,17,5,"MBI","Betula spp.",26,"LB",0.2,0.17,1.3,4
"614",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",3,1,4,2,27,5,"MBI","Betula spp.",26,"LB",0.2,0.27,1.3,4
"615",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",4,1,4,2,30,5,"MBI","Betula spp.",26,"LB",0.2,0.3,1.3,4
"616",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",5,1,4,2,15,5,"MBI","Betula spp.",26,"LB",0.2,0.15,1.3,4
"617",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",6,1,4,2,40,5,"MBI","Betula spp.",26,"LB",0.2,0.4,1.3,4
"618",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",7,1,4,7,15,5,"MBI","Betula spp.",26,"LB",0.7,0.15,1.3,4
"619",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",8,1,4,4,75,5,"MBI","Betula spp.",26,"LB",0.4,0.75,1.3,4
"620",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",9,1,4,2,24,5,"MBI","Betula spp.",26,"LB",0.2,0.24,1.3,4
"621",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",10,1,4,3,30,5,"MBI","Betula spp.",26,"LB",0.3,0.3,1.3,4
"622",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",11,1,4,3,30,5,"MBI","Betula spp.",26,"LB",0.3,0.3,1.3,4
"623",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",12,1,4,2,23,5,"MBI","Betula spp.",26,"LB",0.2,0.23,1.3,4
"624",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",13,1,4,2,31,5,"MBI","Betula spp.",26,"LB",0.2,0.31,1.3,4
"625",27011,"Landstuhler Bruch","RP","08.02.2023","MB",1,2,3,19,28,3,"GFI","Picea abies",1,"NB",1.9,0.28,1.3,2
"626",27011,"Landstuhler Bruch","RP","08.02.2023","MB",2,2,4,8,20,4,"GFI","Picea abies",1,"NB",0.8,0.2,1.3,3
"627",27011,"Landstuhler Bruch","RP","08.02.2023","MB",3,2,4,6,32,4,"GFI","Picea abies",1,"NB",0.6,0.32,1.3,3
"628",27011,"Landstuhler Bruch","RP","08.02.2023","MB",4,2,4,11,11,4,"GFI","Picea abies",1,"NB",1.1,0.11,1.3,3
"629",27011,"Landstuhler Bruch","RP","08.02.2023","MB",5,2,2,12,12,1,"GFI","Picea abies",1,"NB",1.2,0.12,1.3,1
"630",27011,"Landstuhler Bruch","RP","08.02.2023","MB",6,2,3,34,25,4,"GFI","Picea abies",1,"NB",3.4,0.25,1.3,3
"631",27011,"Landstuhler Bruch","RP","08.02.2023","MB",7,2,2,23,23,2,"GFI","Picea abies",1,"NB",2.3,0.23,1.3,1
"632",27011,"Landstuhler Bruch","RP","08.02.2023","MB",8,2,2,10,10,1,"GFI","Picea abies",1,"NB",1,0.1,1.3,1
"633",27011,"Landstuhler Bruch","RP","08.02.2023","MB",9,2,2,15,13,1,"GFI","Picea abies",1,"NB",1.5,0.13,1.3,1
"634",27011,"Landstuhler Bruch","RP","08.02.2023","MB",10,2,2,16,14,1,"GFI","Picea abies",1,"NB",1.6,0.14,1.3,1
"635",27011,"Landstuhler Bruch","RP","08.02.2023","MB",11,2,3,30,22,3,"GFI","Picea abies",1,"NB",3,0.22,1.3,2
"636",27011,"Landstuhler Bruch","RP","08.02.2023","MB",12,2,1,110,11,2,"GFI","Picea abies",1,"NB",11,0.11,1.3,1
"637",27011,"Landstuhler Bruch","RP","08.02.2023","MB",13,2,1,68,13,4,"GFI","Picea abies",1,"NB",6.8,0.13,1.3,3
"638",27011,"Landstuhler Bruch","RP","08.02.2023","MB",14,2,1,70,11,2,"GFI","Picea abies",1,"NB",7,0.11,1.3,1
"639",27011,"Landstuhler Bruch","RP","08.02.2023","MB",15,2,1,102,28,3,"GFI","Picea abies",1,"NB",10.2,0.28,1.3,2
"640",27011,"Landstuhler Bruch","RP","08.02.2023","MB",16,2,1,180,17,3,"GFI","Picea abies",1,"NB",18,0.17,1.3,2
"641",27011,"Landstuhler Bruch","RP","08.02.2023","MB",17,2,1,130,20,3,"GFI","Picea abies",1,"NB",13,0.2,1.3,2
"642",27011,"Landstuhler Bruch","RP","08.02.2023","MB",18,2,4,8,30,4,"GFI","Picea abies",1,"NB",0.8,0.3,1.3,3
"643",27011,"Landstuhler Bruch","RP","08.02.2023","MB",19,2,1,127,10,3,"GFI","Picea abies",1,"NB",12.7,0.1,1.3,2
"644",27011,"Landstuhler Bruch","RP","08.02.2023","MB",20,2,1,130,21,4,"GFI","Picea abies",1,"NB",13,0.21,1.3,3
"645",27011,"Landstuhler Bruch","RP","08.02.2023","MB",21,2,1,120,20,2,"GFI","Picea abies",1,"NB",12,0.2,1.3,1
"646",27011,"Landstuhler Bruch","RP","08.02.2023","MB",22,2,4,3,15,4,"GFI","Picea abies",1,"NB",0.3,0.15,1.3,3
"647",27011,"Landstuhler Bruch","RP","08.02.2023","MB",23,2,4,8,24,4,"GFI","Picea abies",1,"NB",0.8,0.24,1.3,3
"648",27011,"Landstuhler Bruch","RP","08.02.2023","MB",24,2,4,6,15,4,"GFI","Picea abies",1,"NB",0.6,0.15,1.3,3
"649",27011,"Landstuhler Bruch","RP","08.02.2023","MB",25,2,1,6,16,4,"GFI","Picea abies",1,"NB",0.6,0.16,1.3,3
"650",27011,"Landstuhler Bruch","RP","08.02.2023","MB",26,2,1,102,16,4,"GFI","Picea abies",1,"NB",10.2,0.16,1.3,3
"651",27011,"Landstuhler Bruch","RP","08.02.2023","MB",27,2,1,62,12,4,"GFI","Picea abies",1,"NB",6.2,0.12,1.3,3
"652",27011,"Landstuhler Bruch","RP","08.02.2023","MB",28,2,4,4,17,4,"GFI","Picea abies",1,"NB",0.4,0.17,1.3,3
"653",27011,"Landstuhler Bruch","RP","08.02.2023","MB",29,2,1,143,18,2,"GFI","Picea abies",1,"NB",14.3,0.18,1.3,1
"654",27011,"Landstuhler Bruch","RP","08.02.2023","MB",30,2,1,96,11,4,"GFI","Picea abies",1,"NB",9.6,0.11,1.3,3
"655",27011,"Landstuhler Bruch","RP","08.02.2023","MB",31,2,1,70,23,4,"GFI","Picea abies",1,"NB",7,0.23,1.3,3
"656",27011,"Landstuhler Bruch","RP","08.02.2023","MB",32,2,1,47,15,3,"GFI","Picea abies",1,"NB",4.7,0.15,1.3,2
"657",27011,"Landstuhler Bruch","RP","08.02.2023","MB",33,2,4,7,29,4,"GFI","Picea abies",1,"NB",0.7,0.29,1.3,3
"658",27011,"Landstuhler Bruch","RP","08.02.2023","MB",34,2,1,9,22,4,"GFI","Picea abies",1,"NB",0.9,0.22,1.3,3
"659",27011,"Landstuhler Bruch","RP","08.02.2023","MB",35,2,1,32,11,4,"GFI","Picea abies",1,"NB",3.2,0.11,1.3,3
"660",27011,"Landstuhler Bruch","RP","08.02.2023","MB",36,2,1,9,27,4,"GFI","Picea abies",1,"NB",0.9,0.27,1.3,3
"661",27011,"Landstuhler Bruch","RP","08.02.2023","MB",37,2,1,24,11,3,"GFI","Picea abies",1,"NB",2.4,0.11,1.3,2
"662",27011,"Landstuhler Bruch","RP","08.02.2023","MB",38,2,4,5,37,4,"GFI","Picea abies",1,"NB",0.5,0.37,1.3,3
"663",27011,"Landstuhler Bruch","RP","08.02.2023","MB",39,2,4,11,24,3,"GFI","Picea abies",1,"NB",1.1,0.24,1.3,2
"664",27011,"Landstuhler Bruch","RP","08.02.2023","MB",40,2,1,122,9,2,"GFI","Picea abies",1,"NB",12.2,0.09,1.3,1
"665",27011,"Landstuhler Bruch","RP","08.02.2023","MB",41,2,1,79,20,4,"GFI","Picea abies",1,"NB",7.9,0.2,1.3,3
"666",27011,"Landstuhler Bruch","RP","08.02.2023","MB",42,2,4,8,15,4,"GFI","Picea abies",1,"NB",0.8,0.15,1.3,3
"667",27011,"Landstuhler Bruch","RP","08.02.2023","MB",43,2,1,38,13,4,"GFI","Picea abies",1,"NB",3.8,0.13,1.3,3
"668",27011,"Landstuhler Bruch","RP","08.02.2023","MB",44,2,1,143,29,3,"GFI","Picea abies",1,"NB",14.3,0.29,1.3,2
"669",27011,"Landstuhler Bruch","RP","08.02.2023","MB",45,2,3,15,23,3,"GFI","Picea abies",1,"NB",1.5,0.23,1.3,2
"670",27011,"Landstuhler Bruch","RP","08.02.2023","MB",46,2,1,60,28,3,"GFI","Picea abies",1,"NB",6,0.28,1.3,2
"671",27011,"Landstuhler Bruch","RP","08.02.2023","MB",47,2,1,74,29,4,"GFI","Picea abies",1,"NB",7.4,0.29,1.3,3
"672",27011,"Landstuhler Bruch","RP","08.02.2023","MB",48,2,1,50,23,2,"GFI","Picea abies",1,"NB",5,0.23,1.3,1
"673",27011,"Landstuhler Bruch","RP","08.02.2023","MB",49,2,1,20,11,3,"GFI","Picea abies",1,"NB",2,0.11,1.3,2
"674",27011,"Landstuhler Bruch","RP","08.02.2023","MB",50,2,1,80,9,4,"GFI","Picea abies",1,"NB",8,0.09,1.3,3
