bund_nr,labor,labornr,pnr,anzteile
50103,200,309038,11,1
50103,200,309038,11,1
50103,200,309041,14,1
50103,200,109743,5,1
50103,200,109745,7,1
50103,200,109746,8,1
50103,200,109739,1,1
50103,200,109745,7,1
50103,200,109744,6,1
50103,200,309040,13,1
50103,200,309038,11,1
50103,200,309038,11,1
50103,200,309038,11,1
50103,200,309041,14,1
50103,200,309041,14,1
50103,200,109747,9,1
50103,200,109743,5,1
50103,200,109747,9,1
50103,200,109743,5,1
50103,200,109743,5,1
50103,200,109744,6,1
50103,200,309045,18,1
50103,200,109746,8,1
50103,200,309040,13,1
50103,200,309040,13,1
50103,200,309039,12,1
50103,200,309039,12,1
50103,200,309044,17,1
50103,200,309044,17,1
50103,200,309043,16,1
50103,200,309038,11,1
50103,200,309039,12,1
50103,200,309039,12,1
50103,200,109742,4,1
50103,200,109742,4,1
50103,200,109741,3,1
50103,200,109741,3,1
50103,200,109744,6,1
50103,200,109744,6,1
50103,200,109739,1,1
50103,200,109746,8,1
50103,200,109745,7,1
50103,200,109745,7,1
50103,200,109743,5,1
50103,200,109742,4,1
50104,200,108286,1,1
50104,200,108287,2,1
50104,200,108286,1,1
50104,200,108288,3,1
50104,200,108288,3,1
50104,200,108286,1,1
50104,200,108287,2,1
50104,200,108286,1,1
50104,200,108288,3,1
50104,200,108287,2,1
50104,200,108288,3,1
50104,200,108288,3,1
50104,200,108286,1,1
50104,200,108288,3,1
50104,200,108287,2,1
50104,200,108286,1,1
50104,200,108286,1,1
50104,200,108286,1,1
50104,200,108288,3,1
50104,200,108286,1,1
50104,200,108288,3,1
50104,200,108286,1,1
50104,200,108288,3,1
50104,200,108287,2,1
50104,200,108287,2,1
50104,200,108286,1,1
50104,200,108287,2,1
50104,200,108287,2,1
50104,200,108287,2,1
50104,200,108286,1,1
50104,200,108287,2,1
50104,200,108288,3,1
50104,200,108286,1,1
50104,200,108286,1,1
50104,200,108287,2,1
50104,200,108288,3,1
50104,200,108288,3,1
50104,200,108286,1,1
50104,200,108288,3,1
50104,200,108287,2,1
50104,200,108288,3,1
50104,200,108287,2,1
50104,200,108288,3,1
50104,200,108287,2,1
50104,200,108287,2,1
50105,200,108291,2,1
50105,200,108289,3,1
50105,200,108291,2,1
50105,200,108291,2,1
50105,200,108291,2,1
50105,200,108289,3,1
50105,200,108289,3,1
50105,200,108289,3,1
50105,200,108290,1,1
50105,200,108290,1,1
50105,200,108290,1,1
50105,200,108290,1,1
50105,200,108290,1,1
50105,200,108291,2,1
50105,200,108289,3,1
50105,200,108289,3,1
50105,200,108290,1,1
50105,200,108291,2,1
50105,200,108291,2,1
50105,200,108289,3,1
50105,200,108289,3,1
50105,200,108290,1,1
50105,200,108290,1,1
50105,200,108291,2,1
50105,200,108291,2,1
50105,200,108290,1,1
50105,200,108289,3,1
50105,200,108289,3,1
50105,200,108290,1,1
50105,200,108289,3,1
50105,200,108291,2,1
50105,200,108291,2,1
50105,200,108289,3,1
50105,200,108291,2,1
50105,200,108291,2,1
50105,200,108291,2,1
50105,200,108291,2,1
50105,200,108290,1,1
50105,200,108290,1,1
50105,200,108290,1,1
50105,200,108289,3,1
50105,200,108290,1,1
50105,200,108290,1,1
50105,200,108289,3,1
50105,200,108289,3,1
50106,200,108295,1,1
50106,200,108295,1,1
50106,200,108297,3,1
50106,200,108297,3,1
50106,200,108295,1,1
50106,200,108296,2,1
50106,200,108296,2,1
50106,200,108296,2,1
50106,200,108296,2,1
50106,200,108297,3,1
50106,200,108296,2,1
50106,200,108297,3,1
50106,200,108297,3,1
50106,200,108297,3,1
50106,200,108295,1,1
50106,200,108295,1,1
50106,200,108295,1,1
50106,200,108297,3,1
50106,200,108296,2,1
50106,200,108297,3,1
50106,200,108297,3,1
50106,200,108296,2,1
50106,200,108295,1,1
50106,200,108295,1,1
50106,200,108296,2,1
50106,200,108297,3,1
50106,200,108296,2,1
50106,200,108297,3,1
50106,200,108296,2,1
50106,200,108296,2,1
50106,200,108297,3,1
50106,200,108297,3,1
50106,200,108296,2,1
50106,200,108295,1,1
50106,200,108295,1,1
50106,200,108296,2,1
50106,200,108295,1,1
50106,200,108295,1,1
50106,200,108295,1,1
50106,200,108295,1,1
50106,200,108295,1,1
50106,200,108297,3,1
50106,200,108296,2,1
50106,200,108297,3,1
50106,200,108296,2,1
50107,200,109774,9,1
50107,200,109773,8,1
50107,200,109773,8,1
50107,200,109774,9,1
50107,200,109769,4,1
50107,200,109770,5,1
50107,200,109770,5,1
50107,200,109772,7,1
50107,200,109772,7,1
50107,200,109772,7,1
50107,200,109768,3,1
50107,200,109774,9,1
50107,200,109770,5,1
50107,200,109768,3,1
50107,200,109767,2,1
50107,200,109767,2,1
50107,200,109766,1,1
50107,200,109767,2,1
50107,200,109766,1,1
50107,200,109766,1,1
50107,200,109766,1,1
50107,200,109770,5,1
50107,200,109772,7,1
50107,200,109771,6,1
50107,200,109771,6,1
50107,200,109774,9,1
50107,200,109766,1,1
50107,200,109766,1,1
50107,200,109773,8,1
50107,200,109774,9,1
50107,200,109774,9,1
50107,200,109773,8,1
50107,200,109768,3,1
50107,200,109768,3,1
50107,200,109766,1,1
50107,200,109766,1,1
50107,200,109773,8,1
50107,200,109770,5,1
50107,200,109770,5,1
50107,200,109771,6,1
50107,200,109771,6,1
50107,200,109774,9,1
50107,200,109769,4,1
50107,200,109769,4,1
50107,200,109769,4,1
50107,200,109773,8,1
50107,200,109772,7,1
50107,200,109770,5,1
50107,200,109770,5,1
50107,200,109773,8,1
50107,200,109770,5,1
50107,200,109771,6,1
50107,200,109772,7,1
50107,200,109769,4,1
50107,200,109767,2,1
50107,200,109767,2,1
50107,200,109767,2,1
50107,200,109773,8,1
50107,200,109766,1,1
50107,200,109773,8,1
50107,200,109767,2,1
50107,200,109767,2,1
50107,200,109766,1,1
50107,200,109766,1,1
50107,200,109768,3,1
50107,200,109768,3,1
50107,200,109766,1,1
50107,200,109768,3,1
50107,200,109768,3,1
50107,200,109767,2,1
50107,200,109767,2,1
50107,200,109771,6,1
50107,200,109773,8,1
50107,200,109767,2,1
50107,200,109768,3,1
50107,200,109772,7,1
50107,200,109771,6,1
50107,200,109773,8,1
50107,200,109771,6,1
50107,200,109773,8,1
50107,200,109768,3,1
50107,200,109769,4,1
50107,200,109774,9,1
50107,200,109772,7,1
50107,200,109772,7,1
50107,200,109771,6,1
50107,200,109769,4,1
50107,200,109769,4,1
50107,200,109769,4,1
50107,200,109774,9,1
50107,200,109774,9,1
50107,200,109767,2,1
50107,200,109767,2,1
50107,200,109773,8,1
50107,200,109769,4,1
50107,200,109769,4,1
50107,200,109766,1,1
50107,200,109770,5,1
50107,200,109770,5,1
50107,200,109772,7,1
50107,200,109772,7,1
50107,200,109772,7,1
50107,200,109766,1,1
50107,200,109773,8,1
50107,200,109766,1,1
50107,200,109774,9,1
50107,200,109772,7,1
50107,200,109771,6,1
50107,200,109771,6,1
50107,200,109771,6,1
50107,200,109769,4,1
50107,200,109767,2,1
50107,200,109774,9,1
50107,200,109769,4,1
50107,200,109769,4,1
50107,200,109773,8,1
50107,200,109767,2,1
50107,200,109768,3,1
50107,200,109768,3,1
50107,200,109768,3,1
50107,200,109768,3,1
50107,200,109774,9,1
50107,200,109769,4,1
50107,200,109774,9,1
50107,200,109774,9,1
50107,200,109768,3,1
50107,200,109771,6,1
50107,200,109770,5,1
50107,200,109770,5,1
50107,200,109770,5,1
50107,200,109770,5,1
50107,200,109772,7,1
50107,200,109772,7,1
50107,200,109771,6,1
50107,200,109771,6,1
50108,200,108300,5,1
50108,200,108300,5,1
50108,200,108298,6,1
50108,200,107302,2,1
50108,200,107302,2,1
50108,200,107303,3,1
50108,200,107301,1,1
50108,200,108299,4,1
50108,200,108299,4,1
50108,200,108298,6,1
50108,200,107302,2,1
50108,200,107303,3,1
50108,200,107301,1,1
50108,200,108300,5,1
50108,200,107303,3,1
50108,200,108300,5,1
50108,200,108300,5,1
50108,200,108300,5,1
50108,200,108300,5,1
50108,200,107303,3,1
50108,200,107302,2,1
50108,200,107303,3,1
50108,200,107303,3,1
50108,200,108299,4,1
50108,200,107301,1,1
50108,200,107303,3,1
50108,200,107301,1,1
50108,200,107301,1,1
50108,200,107301,1,1
50108,200,107303,3,1
50108,200,108300,5,1
50108,200,108298,6,1
50108,200,107302,2,1
50108,200,107302,2,1
50108,200,107303,3,1
50108,200,107302,2,1
50108,200,107301,1,1
50108,200,107302,2,1
50108,200,108298,6,1
50108,200,107302,2,1
50108,200,107303,3,1
50108,200,108299,4,1
50108,200,108298,6,1
50108,200,107301,1,1
50108,200,107302,2,1
50108,200,107302,2,1
50108,200,107302,2,1
50108,200,108299,4,1
50108,200,108298,6,1
50108,200,108298,6,1
50108,200,107301,1,1
50108,200,107302,2,1
50108,200,108298,6,1
50108,200,108298,6,1
50108,200,108298,6,1
50108,200,108299,4,1
50108,200,107301,1,1
50108,200,108300,5,1
50108,200,108300,5,1
50108,200,108298,6,1
50108,200,108299,4,1
50108,200,108300,5,1
50108,200,108298,6,1
50108,200,108299,4,1
50108,200,107301,1,1
50108,200,108299,4,1
50108,200,107301,1,1
50108,200,108299,4,1
50108,200,108300,5,1
50108,200,108299,4,1
50108,200,108300,5,1
50108,200,108299,4,1
50108,200,107303,3,1
50108,200,108298,6,1
50108,200,108299,4,1
50108,200,107303,3,1
50108,200,107303,3,1
50108,200,107301,1,1
50108,200,108298,6,1
50108,200,108300,5,1
50108,200,107303,3,1
50108,200,108299,4,1
50108,200,108299,4,1
50108,200,108298,6,1
50108,200,107303,3,1
50108,200,107302,2,1
50108,200,108300,5,1
50108,200,107301,1,1
50108,200,107301,1,1
50108,200,107302,2,1
50109,200,109776,2,1
50109,200,109783,9,1
50109,200,109778,4,1
50109,200,109782,8,1
50109,200,109782,8,1
50109,200,109777,3,1
50109,200,109777,3,1
50109,200,109781,7,1
50109,200,109776,2,1
50109,200,109783,9,1
50109,200,109775,1,1
50109,200,109783,9,1
50109,200,109778,4,1
50109,200,109777,3,1
50109,200,109779,5,1
50109,200,109779,5,1
50109,200,109781,7,1
50109,200,109777,3,1
50109,200,109778,4,1
50109,200,109779,5,1
50109,200,109781,7,1
50109,200,109782,8,1
50109,200,109778,4,1
50109,200,109779,5,1
50109,200,109780,6,1
50109,200,109781,7,1
50109,200,109782,8,1
50109,200,109780,6,1
50109,200,109782,8,1
50109,200,109783,9,1
50109,200,109776,2,1
50109,200,109778,4,1
50109,200,109776,2,1
50109,200,109776,2,1
50109,200,109775,1,1
50109,200,109778,4,1
50109,200,109782,8,1
50109,200,109782,8,1
50109,200,109778,4,1
50109,200,109783,9,1
50109,200,109779,5,1
50109,200,109778,4,1
50109,200,109780,6,1
50109,200,109780,6,1
50109,200,109777,3,1
50109,200,109775,1,1
50109,200,109783,9,1
50109,200,109780,6,1
50109,200,109780,6,1
50109,200,109783,9,1
50109,200,109775,1,1
50109,200,109776,2,1
50109,200,109778,4,1
50109,200,109781,7,1
50109,200,109781,7,1
50109,200,109781,7,1
50109,200,109782,8,1
50109,200,109781,7,1
50109,200,109781,7,1
50109,200,109780,6,1
50109,200,109777,3,1
50109,200,109776,2,1
50109,200,109778,4,1
50109,200,109778,4,1
50109,200,109779,5,1
50109,200,109778,4,1
50109,200,109782,8,1
50109,200,109783,9,1
50109,200,109783,9,1
50109,200,109780,6,1
50109,200,109780,6,1
50109,200,109779,5,1
50109,200,109779,5,1
50109,200,109779,5,1
50109,200,109779,5,1
50109,200,109779,5,1
50109,200,109775,1,1
50109,200,109782,8,1
50109,200,109775,1,1
50109,200,109776,2,1
50109,200,109783,9,1
50109,200,109775,1,1
50109,200,109781,7,1
50109,200,109776,2,1
50109,200,109776,2,1
50109,200,109783,9,1
50109,200,109776,2,1
50109,200,109776,2,1
50109,200,109777,3,1
50109,200,109779,5,1
50109,200,109781,7,1
50109,200,109779,5,1
50109,200,109783,9,1
50109,200,109782,8,1
50109,200,109780,6,1
50109,200,109781,7,1
50109,200,109777,3,1
50109,200,109777,3,1
50109,200,109778,4,1
50109,200,109777,3,1
50109,200,109777,3,1
50109,200,109777,3,1
50109,200,109777,3,1
50109,200,109780,6,1
50109,200,109781,7,1
50109,200,109775,1,1
50109,200,109775,1,1
50109,200,109775,1,1
50109,200,109775,1,1
50109,200,109776,2,1
50109,200,109775,1,1
50109,200,109783,9,1
50109,200,109779,5,1
50109,200,109782,8,1
50109,200,109776,2,1
50109,200,109776,2,1
50109,200,109782,8,1
50109,200,109775,1,1
50109,200,109778,4,1
50109,200,109782,8,1
50109,200,109775,1,1
50109,200,109777,3,1
50109,200,109777,3,1
50109,200,109780,6,1
50109,200,109781,7,1
50109,200,109780,6,1
50109,200,109778,4,1
50109,200,109780,6,1
50109,200,109775,1,1
50109,200,109783,9,1
50109,200,109783,9,1
50109,200,109780,6,1
50109,200,109782,8,1
50109,200,109781,7,1
50109,200,109779,5,1
50110,200,109838,1,1
50110,200,109838,1,1
50110,200,109838,1,1
50110,200,109842,5,1
50110,200,109842,5,1
50110,200,109844,7,1
50110,200,109844,7,1
50110,200,109844,7,1
50110,200,109844,7,1
50110,200,109842,5,1
50110,200,109843,6,1
50110,200,109840,3,1
50110,200,109846,9,1
50110,200,109844,7,1
50110,200,109843,6,1
50110,200,109844,7,1
50110,200,109843,6,1
50110,200,109843,6,1
50110,200,109843,6,1
50110,200,109841,4,1
50110,200,109842,5,1
50110,200,109842,5,1
50110,200,109842,5,1
50110,200,109844,7,1
50110,200,109845,8,1
50110,200,109845,8,1
50110,200,109841,4,1
50110,200,109841,4,1
50110,200,109840,3,1
50110,200,109845,8,1
50110,200,109841,4,1
50110,200,109842,5,1
50110,200,109843,6,1
50110,200,109838,1,1
50110,200,109846,9,1
50110,200,109846,9,1
50110,200,109846,9,1
50110,200,109845,8,1
50110,200,109844,7,1
50110,200,109840,3,1
50110,200,109840,3,1
50110,200,109840,3,1
50110,200,109840,3,1
50110,200,109839,2,1
50110,200,109841,4,1
50110,200,109846,9,1
50110,200,109846,9,1
50110,200,109846,9,1
50110,200,109845,8,1
50110,200,109838,1,1
50110,200,109840,3,1
50110,200,109841,4,1
50110,200,109842,5,1
50110,200,109838,1,1
50110,200,109839,2,1
50110,200,109843,6,1
50110,200,109843,6,1
50110,200,109839,2,1
50110,200,109842,5,1
50110,200,109842,5,1
50110,200,109841,4,1
50110,200,109841,4,1
50110,200,109840,3,1
50110,200,109844,7,1
50110,200,109845,8,1
50110,200,109846,9,1
50110,200,109846,9,1
50110,200,109839,2,1
50110,200,109846,9,1
50110,200,109845,8,1
50110,200,109841,4,1
50110,200,109841,4,1
50110,200,109840,3,1
50110,200,109842,5,1
50110,200,109842,5,1
50110,200,109844,7,1
50110,200,109843,6,1
50110,200,109840,3,1
50110,200,109838,1,1
50110,200,109838,1,1
50110,200,109838,1,1
50110,200,109843,6,1
50110,200,109839,2,1
50110,200,109843,6,1
50110,200,109839,2,1
50110,200,109843,6,1
50110,200,109839,2,1
50110,200,109841,4,1
50110,200,109843,6,1
50110,200,109840,3,1
50110,200,109839,2,1
50110,200,109839,2,1
50110,200,109844,7,1
50110,200,109838,1,1
50110,200,109840,3,1
50110,200,109846,9,1
50110,200,109842,5,1
50110,200,109846,9,1
50110,200,109838,1,1
50110,200,109841,4,1
50110,200,109846,9,1
50110,200,109844,7,1
50110,200,109840,3,1
50110,200,109842,5,1
50110,200,109839,2,1
50110,200,109839,2,1
50110,200,109845,8,1
50110,200,109845,8,1
50110,200,109844,7,1
50110,200,109845,8,1
50110,200,109846,9,1
50110,200,109844,7,1
50110,200,109840,3,1
50110,200,109840,3,1
50110,200,109838,1,1
50110,200,109846,9,1
50110,200,109839,2,1
50110,200,109841,4,1
50110,200,109841,4,1
50110,200,109838,1,1
50110,200,109839,2,1
50110,200,109838,1,1
50110,200,109843,6,1
50110,200,109844,7,1
50110,200,109845,8,1
50110,200,109839,2,1
50110,200,109845,8,1
50110,200,109838,1,1
50110,200,109839,2,1
50110,200,109845,8,1
50110,200,109845,8,1
50110,200,109843,6,1
50110,200,109842,5,1
50110,200,109841,4,1
50110,200,109845,8,1
50111,200,108315,3,1
50111,200,108315,3,1
50111,200,108313,1,1
50111,200,108313,1,1
50111,200,108313,1,1
50111,200,108314,2,1
50111,200,108313,1,1
50111,200,108313,1,1
50111,200,108315,3,1
50111,200,108314,2,1
50111,200,108315,3,1
50111,200,108314,2,1
50111,200,108315,3,1
50111,200,108314,2,1
50111,200,108315,3,1
50111,200,108313,1,1
50111,200,108314,2,1
50111,200,108313,1,1
50111,200,108313,1,1
50111,200,108314,2,1
50111,200,108315,3,1
50111,200,108313,1,1
50111,200,108314,2,1
50111,200,108314,2,1
50111,200,108314,2,1
50111,200,108315,3,1
50111,200,108315,3,1
50111,200,108314,2,1
50111,200,108313,1,1
50111,200,108313,1,1
50111,200,108313,1,1
50111,200,108315,3,1
50111,200,108315,3,1
50111,200,108314,2,1
50111,200,108315,3,1
50111,200,108314,2,1
50111,200,108315,3,1
50111,200,108313,1,1
50111,200,108314,2,1
50111,200,108314,2,1
50111,200,108315,3,1
50111,200,108314,2,1
50111,200,108313,1,1
50111,200,108315,3,1
50111,200,108313,1,1
50112,200,109873,9,1
50112,200,109866,2,1
50112,200,109871,7,1
50112,200,109872,8,1
50112,200,109867,3,1
50112,200,109867,3,1
50112,200,109865,1,1
50112,200,109870,6,1
50112,200,109873,9,1
50112,200,109871,7,1
50112,200,109872,8,1
50112,200,109872,8,1
50112,200,109872,8,1
50112,200,109872,8,1
50112,200,109865,1,1
50112,200,109865,1,1
50112,200,109873,9,1
50112,200,109868,4,1
50112,200,109866,2,1
50112,200,109872,8,1
50112,200,109865,1,1
50112,200,109873,9,1
50112,200,109866,2,1
50112,200,109866,2,1
50112,200,109866,2,1
50112,200,109873,9,1
50112,200,109869,5,1
50112,200,109869,5,1
50112,200,109870,6,1
50112,200,109872,8,1
50112,200,109873,9,1
50112,200,109865,1,1
50112,200,109866,2,1
50112,200,109871,7,1
50112,200,109871,7,1
50112,200,109873,9,1
50112,200,109873,9,1
50112,200,109868,4,1
50112,200,109870,6,1
50112,200,109870,6,1
50112,200,109870,6,1
50112,200,109869,5,1
50112,200,109869,5,1
50112,200,109869,5,1
50112,200,109868,4,1
50112,200,109865,1,1
50112,200,109867,3,1
50112,200,109867,3,1
50112,200,109871,7,1
50112,200,109871,7,1
50112,200,109866,2,1
50112,200,109866,2,1
50112,200,109873,9,1
50112,200,109872,8,1
50112,200,109873,9,1
50112,200,109870,6,1
50112,200,109865,1,1
50112,200,109865,1,1
50112,200,109872,8,1
50112,200,109868,4,1
50112,200,109865,1,1
50112,200,109869,5,1
50112,200,109868,4,1
50112,200,109868,4,1
50112,200,109867,3,1
50112,200,109866,2,1
50112,200,109871,7,1
50112,200,109867,3,1
50112,200,109870,6,1
50112,200,109866,2,1
50112,200,109867,3,1
50112,200,109868,4,1
50112,200,109869,5,1
50112,200,109868,4,1
50112,200,109868,4,1
50112,200,109865,1,1
50112,200,109865,1,1
50112,200,109870,6,1
50112,200,109867,3,1
50112,200,109873,9,1
50112,200,109873,9,1
50112,200,109870,6,1
50112,200,109870,6,1
50112,200,109868,4,1
50112,200,109868,4,1
50112,200,109869,5,1
50112,200,109865,1,1
50112,200,109867,3,1
50112,200,109868,4,1
50112,200,109867,3,1
50112,200,109867,3,1
50112,200,109872,8,1
50112,200,109872,8,1
50112,200,109866,2,1
50112,200,109870,6,1
50112,200,109869,5,1
50112,200,109869,5,1
50112,200,109866,2,1
50112,200,109872,8,1
50112,200,109871,7,1
50112,200,109869,5,1
50112,200,109873,9,1
50112,200,109873,9,1
50112,200,109871,7,1
50112,200,109866,2,1
50112,200,109866,2,1
50112,200,109866,2,1
50112,200,109867,3,1
50112,200,109867,3,1
50112,200,109869,5,1
50112,200,109871,7,1
50112,200,109868,4,1
50112,200,109871,7,1
50112,200,109872,8,1
50112,200,109868,4,1
50112,200,109868,4,1
50112,200,109867,3,1
50112,200,109869,5,1
50112,200,109872,8,1
50112,200,109872,8,1
50112,200,109871,7,1
50112,200,109871,7,1
50112,200,109871,7,1
50112,200,109869,5,1
50112,200,109867,3,1
50112,200,109870,6,1
50112,200,109865,1,1
50112,200,109871,7,1
50112,200,109870,6,1
50112,200,109865,1,1
50112,200,109870,6,1
50112,200,109869,5,1
50112,200,109865,1,1
50112,200,109870,6,1
50112,200,109873,9,1
50113,200,107309,3,1
50113,200,107308,2,1
50113,200,107307,1,1
50113,200,107308,2,1
50113,200,107307,1,1
50113,200,107309,3,1
50113,200,107308,2,1
50113,200,107307,1,1
50113,200,107307,1,1
50113,200,107307,1,1
50113,200,107309,3,1
50113,200,107307,1,1
50113,200,107307,1,1
50113,200,107309,3,1
50113,200,107308,2,1
50113,200,107307,1,1
50113,200,107308,2,1
50113,200,107309,3,1
50113,200,107307,1,1
50113,200,107309,3,1
50113,200,107308,2,1
50113,200,107309,3,1
50113,200,107308,2,1
50113,200,107307,1,1
50113,200,107309,3,1
50113,200,107309,3,1
50113,200,107307,1,1
50113,200,107309,3,1
50113,200,107308,2,1
50113,200,107308,2,1
50113,200,107309,3,1
50113,200,107307,1,1
50113,200,107308,2,1
50113,200,107308,2,1
50113,200,107309,3,1
50113,200,107307,1,1
50113,200,107307,1,1
50113,200,107308,2,1
50113,200,107309,3,1
50113,200,107308,2,1
50113,200,107308,2,1
50113,200,107308,2,1
50113,200,107309,3,1
50113,200,107307,1,1
50113,200,107309,3,1
50114,200,108330,3,1
50114,200,108329,2,1
50114,200,108330,3,1
50114,200,108330,3,1
50114,200,108329,2,1
50114,200,108330,3,1
50114,200,108330,3,1
50114,200,108328,1,1
50114,200,108329,2,1
50114,200,108329,2,1
50114,200,108328,1,1
50114,200,108328,1,1
50114,200,108329,2,1
50114,200,108328,1,1
50114,200,108328,1,1
50114,200,108330,3,1
50114,200,108328,1,1
50114,200,108329,2,1
50114,200,108329,2,1
50114,200,108329,2,1
50114,200,108329,2,1
50114,200,108329,2,1
50114,200,108330,3,1
50114,200,108329,2,1
50114,200,108328,1,1
50114,200,108329,2,1
50114,200,108328,1,1
50114,200,108328,1,1
50114,200,108330,3,1
50114,200,108329,2,1
50114,200,108328,1,1
50114,200,108330,3,1
50114,200,108330,3,1
50114,200,108328,1,1
50114,200,108330,3,1
50114,200,108330,3,1
50114,200,108329,2,1
50114,200,108329,2,1
50114,200,108330,3,1
50114,200,108330,3,1
50114,200,108328,1,1
50114,200,108328,1,1
50114,200,108328,1,1
50114,200,108328,1,1
50114,200,108330,3,1
50115,200,108331,1,1
50115,200,108332,2,1
50115,200,108333,3,1
50115,200,108333,3,1
50115,200,108332,2,1
50115,200,108331,1,1
50115,200,108333,3,1
50115,200,108332,2,1
50115,200,108332,2,1
50115,200,108332,2,1
50115,200,108331,1,1
50115,200,108331,1,1
50115,200,108331,1,1
50115,200,108331,1,1
50115,200,108331,1,1
50115,200,108332,2,1
50115,200,108333,3,1
50115,200,108333,3,1
50115,200,108333,3,1
50115,200,108332,2,1
50115,200,108332,2,1
50115,200,108331,1,1
50115,200,108331,1,1
50115,200,108333,3,1
50115,200,108333,3,1
50115,200,108333,3,1
50115,200,108331,1,1
50115,200,108331,1,1
50115,200,108331,1,1
50115,200,108333,3,1
50115,200,108333,3,1
50115,200,108333,3,1
50115,200,108332,2,1
50115,200,108333,3,1
50115,200,108331,1,1
50115,200,108333,3,1
50115,200,108331,1,1
50115,200,108332,2,1
50115,200,108332,2,1
50115,200,108332,2,1
50115,200,108331,1,1
50115,200,108332,2,1
50115,200,108333,3,1
50115,200,108332,2,1
50115,200,108332,2,1
50116,200,108336,3,1
50116,200,108334,1,1
50116,200,108335,2,1
50116,200,108335,2,1
50116,200,108335,2,1
50116,200,108335,2,1
50116,200,108336,3,1
50116,200,108336,3,1
50116,200,108335,2,1
50116,200,108335,2,1
50116,200,108336,3,1
50116,200,108336,3,1
50116,200,108334,1,1
50116,200,108335,2,1
50116,200,108334,1,1
50116,200,108334,1,1
50116,200,108334,1,1
50116,200,108334,1,1
50116,200,108334,1,1
50116,200,108336,3,1
50116,200,108334,1,1
50116,200,108335,2,1
50116,200,108336,3,1
50116,200,108336,3,1
50116,200,108335,2,1
50116,200,108336,3,1
50116,200,108336,3,1
50116,200,108336,3,1
50116,200,108335,2,1
50116,200,108334,1,1
50116,200,108335,2,1
50116,200,108334,1,1
50116,200,108335,2,1
50116,200,108336,3,1
50116,200,108334,1,1
50116,200,108336,3,1
50116,200,108335,2,1
50116,200,108334,1,1
50116,200,108336,3,1
50116,200,108336,3,1
50116,200,108334,1,1
50116,200,108334,1,1
50116,200,108335,2,1
50116,200,108334,1,1
50116,200,108335,2,1
50117,200,108337,1,1
50117,200,108338,2,1
50117,200,108338,2,1
50117,200,108338,2,1
50117,200,108339,3,1
50117,200,108337,1,1
50117,200,108339,3,1
50117,200,108338,2,1
50117,200,108337,1,1
50117,200,108337,1,1
50117,200,108339,3,1
50117,200,108338,2,1
50117,200,108339,3,1
50117,200,108338,2,1
50117,200,108339,3,1
50117,200,108339,3,1
50117,200,108338,2,1
50117,200,108337,1,1
50117,200,108338,2,1
50117,200,108339,3,1
50117,200,108339,3,1
50117,200,108337,1,1
50117,200,108338,2,1
50117,200,108337,1,1
50117,200,108339,3,1
50117,200,108339,3,1
50117,200,108338,2,1
50117,200,108337,1,1
50117,200,108337,1,1
50117,200,108337,1,1
50117,200,108337,1,1
50117,200,108337,1,1
50117,200,108337,1,1
50117,200,108338,2,1
50117,200,108339,3,1
50117,200,108338,2,1
50117,200,108339,3,1
50117,200,108339,3,1
50117,200,108339,3,1
50117,200,108339,3,1
50117,200,108338,2,1
50117,200,108338,2,1
50117,200,108337,1,1
50117,200,108337,1,1
50117,200,108338,2,1
50118,200,108342,3,1
50118,200,108340,1,1
50118,200,108342,3,1
50118,200,108342,3,1
50118,200,108342,3,1
50118,200,108342,3,1
50118,200,108342,3,1
50118,200,108342,3,1
50118,200,108341,2,1
50118,200,108341,2,1
50118,200,108341,2,1
50118,200,108342,3,1
50118,200,108340,1,1
50118,200,108340,1,1
50118,200,108340,1,1
50118,200,108342,3,1
50118,200,108341,2,1
50118,200,108340,1,1
50118,200,108341,2,1
50118,200,108341,2,1
50118,200,108340,1,1
50118,200,108340,1,1
50118,200,108341,2,1
50118,200,108341,2,1
50118,200,108341,2,1
50118,200,108340,1,1
50118,200,108340,1,1
50118,200,108341,2,1
50118,200,108341,2,1
50118,200,108340,1,1
50118,200,108341,2,1
50118,200,108341,2,1
50118,200,108341,2,1
50118,200,108342,3,1
50118,200,108340,1,1
50118,200,108340,1,1
50118,200,108340,1,1
50118,200,108341,2,1
50118,200,108342,3,1
50118,200,108342,3,1
50118,200,108342,3,1
50118,200,108340,1,1
50118,200,108342,3,1
50118,200,108342,3,1
50118,200,108340,1,1
50119,200,108352,1,1
50119,200,108353,2,1
50119,200,108353,2,1
50119,200,108352,1,1
50119,200,108354,3,1
50119,200,108353,2,1
50119,200,108354,3,1
50119,200,108354,3,1
50119,200,108354,3,1
50119,200,108354,3,1
50119,200,108352,1,1
50119,200,108354,3,1
50119,200,108354,3,1
50119,200,108354,3,1
50119,200,108352,1,1
50119,200,108353,2,1
50119,200,108352,1,1
50119,200,108353,2,1
50119,200,108353,2,1
50119,200,108352,1,1
50119,200,108354,3,1
50119,200,108354,3,1
50119,200,108353,2,1
50119,200,108353,2,1
50119,200,108352,1,1
50119,200,108354,3,1
50119,200,108353,2,1
50119,200,108353,2,1
50119,200,108353,2,1
50119,200,108353,2,1
50119,200,108352,1,1
50119,200,108354,3,1
50119,200,108354,3,1
50119,200,108352,1,1
50119,200,108354,3,1
50119,200,108353,2,1
50119,200,108352,1,1
50119,200,108354,3,1
50119,200,108352,1,1
