zwiesel,d_mess,stufe,bhd_hoehe,hoehe,azi,bart,lfd_nr,bund_nr,baumkennzahl,bhd,alter,schi,kransatz,kraft,hori,alter_methode
,305,,130,221,87,mbi,23,50012,-9,,74,1,97,3,829,6
,253,,130,,111,sei,24,50012,-9,,74,1,,3,1118,6
,336,,130,,117,sei,25,50012,-9,,74,1,,2,1498,6
,282,,130,202,151,sei,26,50012,-9,,74,1,90,2,1068,6
,73,,130,48,263,sei,1,50013,-9,,36,2,27,0,366,5
,409,,140,222,263,sei,2,50013,-9,,79,1,91,1,370,6
,324,,130,200,270,sei,3,50013,-9,,79,1,94,2,1466,6
,310,,130,197,280,mbi,4,50013,-9,,75,1,101,2,992,6
,134,,130,150,280,mbi,5,50013,-9,,75,2,82,0,1222,6
,249,,130,178,295,mbi,6,50013,-9,,75,1,97,2,856,6
,217,,130,196,317,mbi,7,50013,-9,,75,1,95,2,930,6
,247,,130,,343,mbi,8,50013,-9,,75,1,,2,1175,6
,157,,130,176,356,mbi,9,50013,-9,,75,2,66,0,1016,6
,221,,130,,356,mbi,10,50013,-9,,75,1,,3,1238,6
,241,,130,,362,mbi,11,50013,-9,,75,1,,2,739,6
,355,,130,198,373,bah,12,50013,-9,,79,1,79,2,1617,6
,285,,130,186,384,sei,13,50013,-9,,79,1,114,2,1170,6
,382,,110,138,388,bah,14,50013,-9,,79,1,13,2,1725,6
,252,,130,162,2,sei,15,50013,-9,,79,1,89,3,881,6
,377,,130,199,26,sei,16,50013,-9,,79,1,97,2,1632,6
,400,,140,,31,sei,17,50013,-9,,79,1,,2,622,6
,408,,130,,57,sei,18,50013,-9,,79,1,,1,1149,6
,338,,130,,122,sei,19,50013,-9,,79,1,,2,1285,6
,493,,130,253,128,sei,20,50013,-9,,79,1,81,1,639,6
,326,,130,,139,sei,21,50013,-9,,79,1,,2,1319,6
,411,,130,,193,sei,22,50013,-9,,79,1,,2,639,6
,260,,130,,224,sei,23,50013,-9,,79,1,,2,1048,6
,98,,120,55,283,rbu,1,50014,-9,,31,2,13,0,229,5
,269,,130,,327,sei,2,50014,-9,,72,1,,2,812,6
,135,,130,131,374,sbi,3,50014,-9,,36,2,28,0,402,5
,313,,130,,385,sei,4,50014,-9,,72,1,,2,1166,6
,422,,130,228,390,sei,5,50014,-9,,72,1,81,1,702,6
,320,,130,,397,sei,6,50014,-9,,72,1,,2,1608,6
,405,,130,,29,sei,7,50014,-9,,72,1,,2,1429,6
,347,,130,,82,sei,8,50014,-9,,72,1,,2,1556,6
,270,,130,,101,sei,9,50014,-9,,72,1,,3,400,6
,260,,130,,125,sei,10,50014,-9,,72,1,,2,1067,6
,273,,130,,126,sei,11,50014,-9,,72,1,,2,753,6
,282,,130,,145,sei,12,50014,-9,,72,1,,2,1256,6
,348,,130,,201,sei,13,50014,-9,,72,1,,2,1111,6
,309,,130,214,222,sei,14,50014,-9,,72,1,94,2,903,6
,108,,130,91,230,sei,15,50014,-9,,31,2,45,0,595,5
,105,,130,74,263,rbu,16,50014,-9,,36,2,15,0,310,5
,297,,130,215,273,sei,17,50014,-9,,72,1,99,2,287,6
,398,,130,215,273,sei,18,50014,-9,,72,1,79,2,1501,6
,359,,130,287,368,gfi,1,50015,-9,,89,1,131,2,153,6
,330,,130,,392,gfi,2,50015,-9,,89,1,,2,1497,6
,420,,130,,35,gfi,3,50015,-9,,89,1,,2,845,6
,154,,130,-2,36,tei,4,50015,-9,,61,1,-2,4,1064,5
,450,,140,,75,gfi,5,50015,-9,,89,1,,1,1473,6
,456,,130,,83,gfi,6,50015,-9,,89,1,,2,832,6
,372,,130,,100,gfi,7,50015,-9,,89,1,,2,1312,6
,341,,130,,120,gfi,8,50015,-9,,89,1,,2,1303,6
,437,,130,,123,gfi,9,50015,-9,,89,1,,2,1755,6
,327,,130,,134,gfi,10,50015,-9,,89,1,,2,1318,6
,335,,130,,143,gfi,11,50015,-9,,89,1,,2,449,6
,485,,130,307,161,gfi,12,50015,-9,,89,1,138,2,1529,6
,347,,130,282,163,gfi,13,50015,-9,,89,1,165,2,1056,6
,396,,130,,169,gfi,14,50015,-9,,89,1,,2,778,6
,420,,130,312,179,gfi,15,50015,-9,,89,1,125,2,1374,6
,463,,130,,183,gfi,16,50015,-9,,89,1,,2,1758,6
,434,,130,,208,gfi,17,50015,-9,,89,1,,2,1076,6
,430,,130,314,231,gfi,18,50015,-9,,89,1,115,2,1686,6
,483,,130,,232,gfi,19,50015,-9,,89,1,,1,902,6
,330,,130,,320,gfi,20,50015,-9,,89,1,,2,888,6
,433,,130,,323,gfi,21,50015,-9,,89,1,,2,1603,6
,410,,140,,342,gfi,22,50015,-9,,89,1,,2,1505,6
,445,,130,,346,gfi,23,50015,-9,,89,1,,2,1120,6
,321,,130,,354,gfi,24,50015,-9,,89,1,,2,1670,6
,384,,170,,369,gfi,25,50015,-9,,89,1,,2,1285,6
,563,,130,320,73,rbu,1,50016,-9,,165,1,141,2,331,6
,540,,130,273,100,rbu,2,50016,-9,,165,1,151,2,713,6
,554,,130,,122,rbu,3,50016,-9,,165,1,,2,1558,6
,571,,130,,175,rbu,4,50016,-9,,165,1,,2,1632,6
,526,,130,,193,rbu,5,50016,-9,,165,1,,2,468,6
,527,,130,,193,rbu,6,50016,-9,,165,1,,2,1155,6
,478,,130,283,231,rbu,7,50016,-9,,165,1,110,2,1653,6
,536,,130,,254,rbu,8,50016,-9,,165,1,,2,1368,6
,535,,130,,264,rbu,9,50016,-9,,165,1,,2,335,6
,666,,130,309,302,rbu,10,50016,-9,,165,1,132,1,1496,6
,525,,130,,394,rbu,11,50016,-9,,165,1,,3,770,6
,616,,130,320,11,rbu,12,50016,-9,,165,1,106,2,1204,6
,276,,130,215,394,tei,1,50017,-9,,109,1,13,2,246,6
,274,,130,,394,tei,2,50017,-9,,109,1,,2,868,6
,260,,125,,7,tei,3,50017,-9,,109,1,,2,1066,6
,349,,130,,9,tei,4,50017,-9,,109,1,,2,1694,6
,298,,130,,27,tei,5,50017,-9,,109,1,,2,1233,6
,301,,130,,32,tei,6,50017,-9,,109,1,,2,1758,6
,295,,130,,42,tei,7,50017,-9,,109,1,,2,700,6
,312,,130,,60,tei,8,50017,-9,,109,1,,2,1464,6
,254,,130,,68,tei,9,50017,-9,,109,1,,3,1001,6
,310,,130,,85,tei,10,50017,-9,,109,1,,2,1061,6
,272,,130,,92,tei,11,50017,-9,,109,1,,2,756,6
,351,,130,,115,tei,12,50017,-9,,109,1,,2,279,6
,315,,130,196,121,tei,13,50017,-9,,109,1,85,2,1613,6
,240,,130,192,129,tei,14,50017,-9,,109,1,81,3,488,6
,328,,130,,133,tei,15,50017,-9,,109,1,,2,1255,6
,302,,130,,143,tei,16,50017,-9,,109,1,,2,873,6
,393,,130,220,148,tei,17,50017,-9,,109,1,97,1,1754,6
,338,,130,195,153,tei,18,50017,-9,,109,1,131,2,1383,6
,119,,130,111,162,rbu,19,50017,-9,,61,1,31,4,918,5
,136,,130,96,163,rbu,20,50017,-9,,61,1,15,4,1059,5
,318,,130,,176,tei,21,50017,-9,,109,1,,2,1673,6
,375,,130,,185,tei,22,50017,-9,,109,1,,1,1583,6
,262,,130,,188,tei,23,50017,-9,,109,1,,2,888,6
,330,,130,,188,tei,24,50017,-9,,109,1,,2,277,6
,167,,130,106,206,rbu,25,50017,-9,,61,1,22,4,1060,5
,204,,130,169,207,rbu,26,50017,-9,,61,1,79,4,1038,5
,345,,130,,218,tei,27,50017,-9,,109,1,,2,811,6
,268,,130,,261,tei,28,50017,-9,,109,1,,2,548,6
,221,,130,,268,tei,29,50017,-9,,109,1,,3,887,6
,320,,130,,273,tei,30,50017,-9,,109,1,,2,1463,6
,297,,130,,314,tei,31,50017,-9,,109,1,,2,908,6
,338,,130,,326,tei,32,50017,-9,,109,1,,2,1712,6
,354,,130,,327,tei,33,50017,-9,,109,1,,1,300,6
,340,,130,,335,tei,34,50017,-9,,109,1,,1,1234,6
,310,,130,,336,tei,35,50017,-9,,109,1,,2,878,6
,312,,130,,350,tei,36,50017,-9,,109,1,,2,1080,6
,336,,130,,367,tei,37,50017,-9,,109,1,,2,1733,6
,205,,130,,377,tei,38,50017,-9,,109,1,,4,894,6
,365,,130,,384,tei,39,50017,-9,,109,1,,2,1548,6
,338,,130,,390,tei,40,50017,-9,,109,1,,2,1201,6
,109,,130,,249,eta,1,50018,-9,,27,1,,2,91,6
,114,,130,58,264,eta,2,50018,-9,,27,1,3,2,806,6
,148,,130,,264,eta,3,50018,-9,,27,1,,2,1084,6
,135,,130,,270,eta,4,50018,-9,,27,1,,2,459,6
,126,,130,55,285,eta,5,50018,-9,,27,1,3,2,1256,6
,167,,130,82,285,eta,6,50018,-9,,27,1,2,1,521,6
,105,,130,46,287,gki,7,50018,-9,,27,1,23,3,992,6
,123,,140,,294,eta,8,50018,-9,,27,1,,2,598,6
,158,,130,,298,eta,9,50018,-9,,27,1,,1,1074,6
,120,,140,,305,eta,10,50018,-9,,27,1,,2,1144,6
,145,,130,,305,eta,11,50018,-9,,27,1,,2,663,6
,117,,130,66,322,gki,12,50018,-9,,27,1,38,2,1193,6
,137,,130,,326,eta,13,50018,-9,,27,1,,1,1166,6
,106,,130,,323,eta,14,50018,-9,,27,1,,2,1043,6
,73,,130,44,320,nta,15,50018,-9,,27,1,2,3,511,6
,154,,140,68,332,eta,16,50018,-9,,27,1,2,2,419,6
,132,,130,,337,eta,17,50018,-9,,27,1,,2,606,6
,128,,130,,343,eta,18,50018,-9,,27,1,,2,885,6
,135,,130,,344,eta,19,50018,-9,,27,1,,2,1257,6
,102,,130,58,356,nta,20,50018,-9,,27,1,2,3,460,6
,136,,130,,367,eta,21,50018,-9,,27,1,,2,874,6
,162,,130,77,373,eta,22,50018,-9,,27,1,3,1,643,6
,141,,130,,378,eta,23,50018,-9,,27,1,,2,1237,6
,105,,130,,387,eta,24,50018,-9,,27,1,,2,961,6
,195,,125,,392,eta,25,50018,-9,,27,1,,1,838,6
,108,,130,,12,eta,26,50018,-9,,27,1,,3,626,6
,126,,150,,29,eta,27,50018,-9,,27,1,,1,234,6
,158,,130,,30,eta,28,50018,-9,,27,1,,1,556,6
,147,,130,,30,eta,29,50018,-9,,27,1,,2,1231,6
,134,,130,,41,eta,30,50018,-9,,27,1,,2,846,6
,123,,130,,47,eta,31,50018,-9,,27,1,,2,520,6
,108,,130,,50,eta,32,50018,-9,,27,1,,2,1132,6
,108,,130,51,52,nta,33,50018,-9,,27,1,3,3,975,6
,153,,130,,64,eta,34,50018,-9,,27,1,,2,540,6
,117,,130,,67,eta,35,50018,-9,,27,1,,2,900,6
,115,,130,,70,eta,36,50018,-9,,27,1,,2,1166,6
,132,,130,,77,eta,37,50018,-9,,27,1,,2,913,6
,125,,120,,94,eta,38,50018,-9,,27,1,,2,1131,6
,125,,130,,94,eta,39,50018,-9,,27,1,,2,689,6
,140,,130,,96,eta,40,50018,-9,,27,1,,2,305,6
,135,,150,,99,eta,41,50018,-9,,27,1,,2,771,6
,117,,130,63,105,nta,42,50018,-9,,27,1,3,2,627,6
,120,,130,49,107,gki,43,50018,-9,,27,1,4,3,1013,6
,127,,130,,137,eta,44,50018,-9,,27,1,,2,1234,6
,151,,130,71,138,gki,45,50018,-9,,27,1,16,2,821,6
,91,,130,51,139,nta,46,50018,-9,,27,1,3,3,389,6
,158,,130,,167,eta,47,50018,-9,,27,1,,1,437,6
,117,,130,55,159,gki,48,50018,-9,,27,1,40,2,1206,6
,115,,130,57,172,gki,49,50018,-9,,27,1,30,3,937,6
,123,,130,,177,eta,50,50018,-9,,27,1,,2,1055,6
,160,,130,,186,eta,51,50018,-9,,27,1,,1,790,6
,102,,130,,193,nta,52,50018,-9,,27,1,,3,969,6
,154,,130,,223,eta,53,50018,-9,,27,1,,2,1183,6
,146,,130,,218,eta,54,50018,-9,,27,1,,1,514,6
,154,,130,,232,eta,55,50018,-9,,27,1,,2,816,6
,141,,130,,232,eta,56,50018,-9,,27,1,,2,1189,6
,159,,130,,239,eta,57,50018,-9,,27,1,,2,1097,6
,107,,130,,246,eta,58,50018,-9,,27,1,,3,1072,6
,131,,130,,242,eta,59,50018,-9,,27,1,,2,761,6
,450,,130,258,198,gfi,1,50019,-9,,75,1,99,2,303,6
,394,,155,,233,gfi,2,50019,-9,,75,1,,2,814,6
,320,,140,234,263,gfi,3,50019,-9,,75,1,73,2,859,6
,361,,150,,277,gfi,4,50019,-9,,75,1,,2,1275,6
,320,,130,,292,gfi,5,50019,-9,,75,1,,2,1271,6
,387,,140,243,302,gfi,6,50019,-9,,75,1,89,2,510,6
,387,,120,,311,gfi,7,50019,-9,,75,1,,2,1515,6
,363,,130,,327,gfi,8,50019,-9,,75,1,,2,1549,6
,337,,130,,335,gfi,9,50019,-9,,75,1,,2,1085,6
,341,,130,,346,gfi,10,50019,-9,,75,1,,2,1484,6
,335,,130,,356,gfi,11,50019,-9,,75,1,,2,991,6
,412,,130,,363,gfi,12,50019,-9,,75,1,,2,1584,6
,438,,130,253,396,gfi,13,50019,-9,,75,1,65,2,1105,6
,347,,130,,11,gfi,14,50019,-9,,75,1,,2,869,6
,394,,150,,50,gfi,15,50019,-9,,75,1,,2,305,6
,361,,130,,50,gfi,16,50019,-9,,75,1,,2,1092,6
,333,,140,,56,gfi,17,50019,-9,,75,1,,2,844,6
,355,,130,,72,gfi,18,50019,-9,,75,1,,2,1393,6
,319,,130,,105,gfi,19,50019,-9,,75,1,,2,756,6
,333,,140,,108,gfi,20,50019,-9,,75,1,,2,1086,6
,349,,130,,123,gfi,21,50019,-9,,75,1,,2,1377,6
,266,,155,226,127,gfi,22,50019,-9,,75,1,110,3,877,6
,271,,140,,133,gfi,23,50019,-9,,75,1,,3,1112,6
,320,,130,,152,gfi,24,50019,-9,,75,1,,2,1297,6
,307,,170,,159,gfi,25,50019,-9,,75,1,,2,622,6
,372,,130,,172,gfi,26,50019,-9,,75,1,,2,1558,6
,363,,145,,175,gfi,27,50019,-9,,75,1,,2,1121,6
,394,,130,,192,gfi,28,50019,-9,,75,1,,2,1398,6
,340,,130,,32,gki,1,50020,-9,,113,1,,2,206,6
,325,,130,208,36,gfi,2,50020,-9,,71,1,26,2,1500,4
,259,,130,187,67,gki,3,50020,-9,,113,1,100,2,1021,6
,342,,130,,72,gki,4,50020,-9,,113,1,,2,581,6
,241,,130,170,110,gki,5,50020,-9,,113,1,121,3,1044,6
,330,,130,199,175,gki,6,50020,-9,,113,1,118,2,673,6
,357,,130,217,214,gki,7,50020,-9,,113,1,137,2,1072,6
,309,,130,217,219,gfi,8,50020,-9,,71,1,20,2,348,4
,309,,130,,228,gki,9,50020,-9,,113,1,,2,1314,6
,295,,130,,265,gki,10,50020,-9,,113,1,,2,1217,6
,167,,130,106,275,gfi,11,50020,-9,,41,2,14,0,1069,2
,350,,130,,291,gki,12,50020,-9,,113,1,,2,994,6
,380,,130,,295,gki,13,50020,-9,,113,1,,2,1538,6
,327,,130,,338,gki,14,50020,-9,,113,1,,2,607,6
,290,,130,187,378,gfi,15,50020,-9,,71,1,31,3,1217,4
,296,,130,,1,gki,16,50020,-9,,113,1,,2,1129,6
,294,,130,,3,gki,17,50020,-9,,113,1,,2,468,6
,338,,130,215,156,gki,18,50020,-9,,113,1,113,2,1586,6
,269,,130,222,298,gki,1,50021,-9,,79,1,161,2,137,6
,385,,130,222,316,gki,2,50021,-9,,79,1,125,2,1046,6
,274,,130,,334,gki,3,50021,-9,,79,1,,2,663,6
,375,,130,,354,gki,4,50021,-9,,79,1,,2,404,6
,332,,130,,354,gki,5,50021,-9,,79,1,,2,1229,6
,369,,130,,355,gki,6,50021,-9,,79,1,,2,1632,6
,386,,130,,18,gki,7,50021,-9,,79,1,,2,1438,6
,358,,130,,66,gki,8,50021,-9,,79,1,,2,1349,6
,263,,130,,80,gki,9,50021,-9,,79,1,,3,1057,6
,322,,130,,88,gki,10,50021,-9,,79,1,,2,428,6
,427,,130,,104,gki,11,50021,-9,,79,1,,2,1224,6
,387,,130,,110,gki,12,50021,-9,,79,1,,2,722,6
,318,,130,,130,gki,13,50021,-9,,79,1,,3,1341,6
,308,,130,209,150,gki,14,50021,-9,,79,1,149,2,797,6
,382,,130,226,197,gki,15,50021,-9,,79,1,152,2,487,6
,381,,130,,208,gki,16,50021,-9,,79,1,,2,1565,6
,321,,130,,228,gki,17,50021,-9,,79,1,,2,913,6
,446,,130,232,275,gki,18,50021,-9,,79,1,140,1,949,6
,168,,130,143,229,gki,1,50022,-9,,119,1,110,4,200,6
,353,,130,206,264,gki,2,50022,-9,,119,1,135,2,1108,6
,204,,130,173,276,gki,3,50022,-9,,119,1,126,3,931,6
,325,,130,,280,gki,4,50022,-9,,119,1,,2,529,6
,166,,130,,288,gki,5,50022,-9,,119,1,,4,1164,6
,363,,130,,295,gki,6,50022,-9,,119,1,,2,1474,6
,342,,130,178,301,tei,7,50022,-9,,119,1,36,2,1585,6
,403,,130,217,314,gki,8,50022,-9,,119,1,114,2,1127,6
,355,,130,,335,gki,9,50022,-9,,119,1,,2,719,6
,314,,130,196,340,gki,10,50022,-9,,119,1,144,2,1361,6
,317,,130,178,351,tei,11,50022,-9,,119,1,47,2,1300,6
,201,,130,,362,gki,12,50022,-9,,119,1,,4,713,6
,370,,130,,385,gki,13,50022,-9,,119,1,,2,990,6
,360,,130,217,399,gki,14,50022,-9,,119,1,141,2,1315,6
,266,,130,187,12,gki,15,50022,-9,,119,1,126,2,619,6
,424,,130,,25,gki,16,50022,-9,,119,1,,2,1128,6
,336,,130,,65,gki,17,50022,-9,,119,1,,2,1233,6
,356,,130,,82,gki,18,50022,-9,,119,1,,2,1428,6
,345,,130,,98,gki,19,50022,-9,,119,1,,2,1066,6
,368,,130,,104,gki,20,50022,-9,,119,1,,2,709,6
,161,,140,85,104,tei,21,50022,-9,,119,1,30,4,1110,6
,409,,130,,128,gki,22,50022,-9,,119,1,,2,1522,6
,365,,130,,130,gki,23,50022,-9,,119,1,,2,712,6
,319,,130,,154,gki,24,50022,-9,,119,1,,2,1417,6
,366,,130,,162,gki,25,50022,-9,,119,1,,2,1060,6
,385,,130,,180,gki,26,50022,-9,,119,1,,2,298,6
,410,,130,,180,gki,27,50022,-9,,119,1,,2,1559,6
,386,,130,,185,gki,28,50022,-9,,119,1,,2,821,6
,459,,130,227,202,gki,29,50022,-9,,119,1,161,2,1469,6
,302,,130,,229,gki,30,50022,-9,,119,1,,2,1511,6
,83,,130,,59,rbu,1,50023,-9,,57,2,,0,85,6
,153,,130,,64,rbu,2,50023,-9,,57,2,,0,819,6
,283,,130,217,64,ela,3,50023,-9,,57,1,119,2,1190,6
,175,,130,187,78,rbu,4,50023,-9,,57,1,98,3,1173,6
,186,,130,183,81,tei,5,50023,-9,,57,1,76,3,840,6
,395,,130,,85,ela,6,50023,-9,,57,1,,1,1639,6
,318,,130,,104,ela,7,50023,-9,,57,1,,2,563,6
,207,,130,154,113,ela,8,50023,-9,,57,1,136,4,1088,6
,80,,130,,120,rbu,9,50023,-9,,57,2,,0,533,6
,125,,130,170,121,rbu,10,50023,-9,,57,2,64,0,828,6
,149,,130,,123,rbu,11,50023,-9,,57,2,,0,971,6
,107,,130,,135,rbu,12,50023,-9,,57,2,,0,581,6
,138,,170,,136,rbu,13,50023,-9,,57,2,,0,1228,6
,83,,130,87,142,rbu,14,50023,-9,,57,2,59,0,208,6
,249,,130,,146,ela,15,50023,-9,,57,1,,2,734,6
,143,,130,,156,rbu,16,50023,-9,,57,2,,0,1100,6
,114,,130,,159,rbu,17,50023,-9,,57,2,,0,779,6
,141,,130,,166,rbu,18,50023,-9,,57,2,,0,930,6
,128,,170,,171,rbu,19,50023,-9,,57,2,,0,352,6
,149,,120,,180,rbu,20,50023,-9,,57,2,,0,464,6
,158,,130,115,177,ela,21,50023,-9,,57,2,97,0,1046,6
,320,,130,,177,ela,22,50023,-9,,57,1,,1,1565,6
,133,,130,,180,rbu,23,50023,-9,,57,2,,0,1242,6
,124,,155,,197,rbu,24,50023,-9,,57,2,,0,1153,6
,104,,160,,205,rbu,25,50023,-9,,57,2,,0,1020,6
,179,,130,,214,ela,26,50023,-9,,57,1,,4,735,6
,88,,130,,225,rbu,27,50023,-9,,57,2,,0,332,6
,181,,130,152,241,kir,28,50023,-9,,57,1,84,3,724,6
,108,,160,94,261,hbu,29,50023,-9,,57,2,40,0,887,6
,183,,130,,259,ela,30,50023,-9,,57,1,,4,1172,6
,269,,130,,273,ela,31,50023,-9,,57,1,,2,872,6
,330,,140,234,292,ela,32,50023,-9,,57,1,121,2,1597,6
,270,,130,,302,ela,33,50023,-9,,57,1,,2,844,6
,128,,130,,308,rbu,34,50023,-9,,57,2,,0,816,6
,111,,130,,318,rbu,35,50023,-9,,57,2,,0,1141,6
,279,,130,,318,ela,36,50023,-9,,57,1,,2,663,6
,108,,130,132,329,rbu,37,50023,-9,,57,2,75,0,625,6
,341,,130,,343,ela,38,50023,-9,,57,1,,1,1684,6
,144,,130,,346,rbu,39,50023,-9,,57,1,,3,840,6
,223,,130,207,349,rbu,40,50023,-9,,57,1,69,2,1099,6
,346,,130,,357,ela,41,50023,-9,,57,1,,1,636,6
,127,,180,,357,rbu,42,50023,-9,,57,2,,0,531,6
,376,,130,264,362,ela,43,50023,-9,,57,1,133,1,1380,6
,119,,130,,366,rbu,44,50023,-9,,57,2,,0,962,6
,107,,150,,384,rbu,45,50023,-9,,57,1,,3,1158,6
,202,,130,,385,ela,46,50023,-9,,57,1,,3,810,6
,142,,130,,388,rbu,47,50023,-9,,57,2,,0,591,6
,359,,130,,388,ela,48,50023,-9,,57,1,,1,1273,6
,122,,130,,392,rbu,49,50023,-9,,57,2,,0,1170,6
,116,,130,,1,rbu,50,50023,-9,,57,2,,0,943,6
,158,,180,,18,rbu,51,50023,-9,,57,1,,3,475,6
,417,,130,252,23,ela,52,50023,-9,,57,1,141,1,1002,6
,300,,130,,37,ela,53,50023,-9,,57,1,,2,236,6
,313,,130,,43,ela,54,50023,-9,,57,1,,2,1447,6
,756,,130,269,326,rbu,1,50024,-9,,168,1,38,2,703,6
,933,,130,326,340,rbu,2,50024,-9,,168,1,121,1,1186,6
,818,,130,327,380,rbu,3,50024,-9,,168,1,126,2,1744,6
,498,,130,264,24,sei,4,50024,-9,,168,1,97,3,1192,6
,658,,130,293,101,rbu,5,50024,-9,,168,1,42,2,1166,6
,875,,130,,113,rbu,6,50024,-9,,168,1,,2,1459,6
,826,,130,,269,rbu,7,50024,-9,,168,1,,2,1545,6
,805,,130,,284,rbu,8,50024,-9,,168,1,,2,876,6
,830,,130,339,310,rbu,9,50024,-9,,168,1,136,2,1892,6
,816,,130,,95,rbu,10,50024,-9,,168,1,,2,1977,6
,380,,130,,102,sei,1,50025,-9,,119,1,,2,258,6
,576,,130,234,103,sei,2,50025,-9,,119,1,84,2,756,6
,360,,130,,103,sei,3,50025,-9,,119,1,,2,1330,6
,350,,130,,135,sei,4,50025,-9,,119,1,,2,1524,6
,330,,130,,148,sei,5,50025,-9,,119,1,,2,1412,6
,333,,130,,169,sei,6,50025,-9,,119,1,,2,1352,6
,588,,130,,172,sei,7,50025,-9,,119,1,,1,1569,6
,334,,130,,179,sei,8,50025,-9,,119,1,,2,849,6
,464,,130,,192,sei,9,50025,-9,,119,1,,2,1174,6
,374,,130,201,243,sei,10,50025,-9,,119,1,129,2,1239,6
,414,,130,202,256,sei,11,50025,-9,,119,1,32,2,1778,6
,461,,130,212,278,sei,12,50025,-9,,119,1,51,2,1339,6
,262,,130,183,283,sei,13,50025,-9,,119,1,57,3,792,6
,353,,150,227,329,sbi,14,50025,-9,,89,1,97,2,895,6
,308,,130,238,334,sbi,15,50025,-9,,89,1,96,2,1690,6
,210,,130,191,372,sbi,16,50025,-9,,89,1,109,3,1138,6
,303,,130,228,382,sbi,17,50025,-9,,89,1,119,2,1214,6
,359,,130,242,392,rbu,18,50025,-9,,74,1,111,2,991,6
,547,,130,233,71,sei,19,50025,-9,,119,1,82,1,1182,6
,346,,130,203,83,sei,20,50025,-9,,119,1,91,2,1446,6
,128,,130,,189,rbu,1,50026,-9,,35,1,,2,75,6
,99,,130,102,191,rbu,2,50026,-9,,35,1,25,2,289,6
,90,,130,,192,rbu,3,50026,-9,,35,1,,3,474,6
,323,,130,178,202,rbu,4,50026,-9,,72,3,36,0,961,6
,390,,130,222,222,rei,5,50026,-9,,72,3,86,0,1741,6
,247,,130,182,232,bah,6,50026,-9,,72,3,97,0,565,6
,103,,130,84,243,rbu,7,50026,-9,,35,1,10,2,1162,6
,122,,130,,269,rbu,8,50026,-9,,35,1,,2,593,6
,101,,130,,301,rbu,9,50026,-9,,35,1,,2,392,6
,106,,130,,301,rbu,10,50026,-9,,35,1,,2,955,6
,106,,130,,309,rbu,11,50026,-9,,35,1,,3,1223,6
,400,,130,192,321,bah,12,50026,-9,,72,3,58,0,748,6
,100,,130,,323,rbu,13,50026,-9,,35,1,,3,1137,6
,112,,130,,337,rbu,14,50026,-9,,35,1,,3,941,6
,104,,130,,337,rbu,15,50026,-9,,35,1,,2,377,6
,137,,130,,350,rbu,16,50026,-9,,35,1,,1,822,6
,128,,130,,365,rbu,17,50026,-9,,35,1,,2,119,6
,83,,130,,361,rbu,18,50026,-9,,35,1,,2,526,6
,96,,130,,370,rbu,19,50026,-9,,35,1,,2,517,6
,79,,130,,383,rbu,20,50026,-9,,35,1,,3,504,6
,102,,130,,368,rbu,21,50026,-9,,35,1,,2,1132,6
,105,,130,,389,rbu,22,50026,-9,,35,1,,2,697,6
,109,,130,,393,rbu,23,50026,-9,,35,1,,3,495,6
,182,,130,130,10,rbu,24,50026,-9,,35,1,35,1,968,6
,189,,130,168,19,kir,25,50026,-9,,35,1,97,1,795,6
,429,,130,275,24,rei,26,50026,-9,,72,3,139,0,1644,6
,316,,130,256,33,rei,27,50026,-9,,72,3,142,0,1474,6
,112,,135,,42,rbu,28,50026,-9,,35,1,,2,867,6
,86,,130,,43,rbu,29,50026,-9,,35,1,,3,543,6
,102,,130,,54,rbu,30,50026,-9,,35,1,,2,318,6
,124,,130,,56,rbu,31,50026,-9,,35,1,,2,887,6
,111,,130,,64,rbu,32,50026,-9,,35,1,,3,1079,6
,140,,130,,75,rbu,33,50026,-9,,35,1,,2,1226,6
,112,,130,,87,rbu,34,50026,-9,,35,1,,2,991,6
,378,,130,247,91,rei,35,50026,-9,,72,3,139,0,1648,6
,110,,130,,94,rbu,36,50026,-9,,35,1,,2,377,6
,108,,130,,103,rbu,37,50026,-9,,35,1,,2,670,6
,120,,130,,110,rbu,38,50026,-9,,35,1,,2,1138,6
,102,,130,,115,rbu,39,50026,-9,,35,1,,2,956,6
,126,,130,,117,rbu,40,50026,-9,,35,1,,3,1219,6
,144,,130,,119,rbu,41,50026,-9,,35,1,,2,812,6
,115,,130,,137,rbu,42,50026,-9,,35,1,,2,1049,6
,147,,130,119,142,rbu,43,50026,-9,,35,1,24,2,341,6
,293,,130,201,95,gki,1,50027,-9,,72,1,24,2,268,6
,434,,130,257,97,rbu,2,50027,-9,,82,1,79,1,800,5
,241,,130,210,117,sei,3,50027,-9,,82,1,112,2,1170,5
,197,,130,,121,rbu,4,50027,-9,,47,1,,4,575,5
,173,,130,197,127,rbu,5,50027,-9,,47,1,60,4,698,5
,111,,130,120,128,rbu,6,50027,-9,,47,1,22,4,764,5
,401,,130,,143,gki,7,50027,-9,,72,1,,2,1117,6
,357,,130,,167,gki,8,50027,-9,,72,1,,2,1095,6
,310,,135,197,172,gki,9,50027,-9,,72,1,113,3,575,6
,357,,130,,177,gki,10,50027,-9,,72,1,,2,1637,6
,338,,130,,194,gki,11,50027,-9,,72,1,,2,1479,6
,220,,130,170,197,rbu,12,50027,-9,,57,1,34,2,723,5
